version_group_id,item_id,game_index,item_fling_power,item_fling_effect_id
7,353,314,\N,\N
7,354,315,\N,\N
7,355,316,\N,\N
7,356,317,\N,\N
7,357,318,\N,\N
7,358,319,\N,\N
7,359,320,\N,\N
7,360,321,\N,\N
7,361,322,\N,\N
7,362,323,\N,\N
7,363,324,\N,\N
7,364,325,\N,\N
7,365,326,\N,\N
7,366,327,\N,\N
7,367,328,\N,\N
7,368,329,\N,\N
7,369,330,\N,\N
7,370,331,\N,\N
7,371,332,\N,\N
7,372,333,\N,\N
7,373,334,\N,\N
7,374,335,\N,\N
7,375,336,\N,\N
7,376,337,\N,\N
7,377,338,\N,\N
7,420,339,\N,\N
7,421,340,\N,\N
7,422,341,\N,\N
7,423,342,\N,\N
7,424,343,\N,\N
7,425,344,\N,\N
7,444,260,\N,\N
7,445,262,\N,\N
7,446,263,\N,\N
7,447,264,\N,\N
7,457,266,\N,\N
7,471,261,\N,\N
7,534,276,\N,\N
7,535,277,\N,\N
7,718,259,\N,\N
7,719,272,\N,\N
7,720,268,\N,\N
7,721,269,\N,\N
7,722,270,\N,\N
7,723,271,\N,\N
7,725,274,\N,\N
7,726,275,\N,\N
7,727,278,\N,\N
7,728,279,\N,\N
7,729,280,\N,\N
7,730,281,\N,\N
7,731,282,\N,\N
7,732,283,\N,\N
7,733,284,\N,\N
7,734,285,\N,\N
7,735,288,\N,\N
7,736,265,\N,\N
7,737,345,\N,\N
7,10032,121,\N,\N
7,10033,122,\N,\N
7,10034,123,\N,\N
7,10035,124,\N,\N
7,10036,125,\N,\N
7,10037,126,\N,\N
7,10038,127,\N,\N
7,10039,128,\N,\N
7,10040,129,\N,\N
7,10041,130,\N,\N
7,10042,131,\N,\N
7,10043,132,\N,\N
7,10044,273,\N,\N
7,10045,346,\N,\N
8,0,0,\N,\N
8,1,1,\N,\N
8,2,2,\N,\N
8,3,3,\N,\N
8,4,4,\N,\N
8,5,5,\N,\N
8,6,6,\N,\N
8,7,7,\N,\N
8,8,8,\N,\N
8,9,9,\N,\N
8,10,10,\N,\N
8,11,11,\N,\N
8,12,12,\N,\N
8,17,13,\N,\N
8,18,14,\N,\N
8,19,15,\N,\N
8,20,16,\N,\N
8,21,17,\N,\N
8,22,18,\N,\N
8,23,19,\N,\N
8,24,20,\N,\N
8,25,21,\N,\N
8,26,22,\N,\N
8,27,23,\N,\N
8,28,24,\N,\N
8,29,25,\N,\N
8,30,26,\N,\N
8,31,27,\N,\N
8,32,28,\N,\N
8,33,29,\N,\N
8,34,30,\N,\N
8,35,31,\N,\N
8,36,32,\N,\N
8,37,33,\N,\N
8,38,34,\N,\N
8,39,35,\N,\N
8,40,36,\N,\N
8,41,37,\N,\N
8,42,38,\N,\N
8,43,44,\N,\N
8,44,45,\N,\N
8,45,63,\N,\N
8,46,64,\N,\N
8,47,65,\N,\N
8,48,66,\N,\N
8,49,67,\N,\N
8,50,68,\N,\N
8,51,69,\N,\N
8,52,70,\N,\N
8,53,71,\N,\N
8,55,73,\N,\N
8,56,74,\N,\N
8,57,75,\N,\N
8,58,76,\N,\N
8,59,77,\N,\N
8,60,78,\N,\N
8,61,79,\N,\N
8,63,80,\N,\N
8,64,81,\N,\N
8,65,39,\N,\N
8,66,40,\N,\N
8,67,41,\N,\N
8,68,42,\N,\N
8,69,43,\N,\N
8,70,46,\N,\N
8,71,47,\N,\N
8,72,48,\N,\N
8,73,49,\N,\N
8,74,50,\N,\N
8,75,51,\N,\N
8,76,83,\N,\N
8,77,84,\N,\N
8,78,85,\N,\N
8,79,86,\N,\N
8,80,93,\N,\N
8,81,94,\N,\N
8,82,95,\N,\N
8,83,96,\N,\N
8,84,97,\N,\N
8,85,98,\N,\N
8,86,103,\N,\N
8,87,104,\N,\N
8,88,106,\N,\N
8,89,107,\N,\N
8,90,108,\N,\N
8,91,109,\N,\N
8,92,110,\N,\N
8,93,111,\N,\N
8,99,286,\N,\N
8,100,287,\N,\N
8,101,357,\N,\N
8,102,358,\N,\N
8,103,354,\N,\N
8,113,369,\N,\N
8,149,133,\N,\N
8,150,134,\N,\N
8,151,135,\N,\N
8,152,136,\N,\N
8,153,137,\N,\N
8,154,138,\N,\N
8,155,139,\N,\N
8,156,140,\N,\N
8,157,141,\N,\N
8,158,142,\N,\N
8,159,143,\N,\N
8,160,144,\N,\N
8,161,145,\N,\N
8,162,146,\N,\N
8,163,147,\N,\N
8,164,148,\N,\N
8,165,149,\N,\N
8,166,150,\N,\N
8,167,151,\N,\N
8,168,152,\N,\N
8,169,153,\N,\N
8,170,154,\N,\N
8,171,155,\N,\N
8,172,156,\N,\N
8,173,157,\N,\N
8,174,158,\N,\N
8,175,159,\N,\N
8,176,160,\N,\N
8,177,161,\N,\N
8,178,162,\N,\N
8,179,163,\N,\N
8,180,164,\N,\N
8,181,165,\N,\N
8,182,166,\N,\N
8,183,167,\N,\N
8,201,168,\N,\N
8,202,169,\N,\N
8,203,170,\N,\N
8,204,171,\N,\N
8,205,172,\N,\N
8,206,173,\N,\N
8,207,174,\N,\N
8,208,175,\N,\N
8,213,179,\N,\N
8,214,180,\N,\N
8,215,181,\N,\N
8,216,182,\N,\N
8,217,183,\N,\N
8,218,184,\N,\N
8,219,185,\N,\N
8,220,186,\N,\N
8,221,187,\N,\N
8,222,188,\N,\N
8,223,189,\N,\N
8,224,190,\N,\N
8,225,191,\N,\N
8,226,192,\N,\N
8,227,193,\N,\N
8,228,194,\N,\N
8,229,195,\N,\N
8,230,196,\N,\N
8,231,197,\N,\N
8,232,198,\N,\N
8,233,199,\N,\N
8,234,200,\N,\N
8,235,201,\N,\N
8,236,202,\N,\N
8,237,203,\N,\N
8,238,204,\N,\N
8,239,205,\N,\N
8,240,206,\N,\N
8,241,207,\N,\N
8,242,208,\N,\N
8,243,209,\N,\N
8,244,210,\N,\N
8,245,211,\N,\N
8,246,212,\N,\N
8,247,213,\N,\N
8,248,214,\N,\N
8,249,215,\N,\N
8,250,216,\N,\N
8,251,217,\N,\N
8,252,218,\N,\N
8,253,219,\N,\N
8,254,220,\N,\N
8,255,221,\N,\N
8,256,222,\N,\N
8,257,223,\N,\N
8,258,224,\N,\N
8,259,225,\N,\N
8,260,254,\N,\N
8,261,255,\N,\N
8,262,256,\N,\N
8,263,257,\N,\N
8,264,258,\N,\N
8,328,289,\N,\N
8,329,290,\N,\N
8,330,291,\N,\N
8,331,292,\N,\N
8,332,293,\N,\N
8,333,294,\N,\N
8,334,295,\N,\N
8,335,296,\N,\N
8,336,297,\N,\N
8,337,298,\N,\N
8,338,299,\N,\N
8,339,300,\N,\N
8,340,301,\N,\N
8,341,302,\N,\N
8,342,303,\N,\N
8,343,304,\N,\N
8,344,305,\N,\N
8,345,306,\N,\N
8,346,307,\N,\N
8,347,308,\N,\N
8,348,309,\N,\N
8,349,310,\N,\N
8,350,311,\N,\N
8,351,312,\N,\N
8,352,313,\N,\N
8,353,314,\N,\N
8,354,315,\N,\N
8,355,316,\N,\N
8,356,317,\N,\N
8,357,318,\N,\N
8,358,319,\N,\N
8,359,320,\N,\N
8,360,321,\N,\N
8,361,322,\N,\N
8,362,323,\N,\N
8,363,324,\N,\N
8,364,325,\N,\N
8,365,326,\N,\N
8,366,327,\N,\N
8,367,328,\N,\N
8,368,329,\N,\N
8,369,330,\N,\N
8,370,331,\N,\N
8,371,332,\N,\N
8,372,333,\N,\N
8,373,334,\N,\N
8,374,335,\N,\N
8,375,336,\N,\N
8,376,337,\N,\N
8,377,338,\N,\N
8,420,339,\N,\N
8,421,340,\N,\N
8,422,341,\N,\N
8,423,342,\N,\N
8,424,343,\N,\N
8,425,344,\N,\N
8,442,361,\N,\N
8,443,362,\N,\N
8,444,260,\N,\N
8,445,262,\N,\N
8,446,263,\N,\N
8,447,264,\N,\N
8,450,360,\N,\N
8,457,266,\N,\N
8,471,261,\N,\N
8,534,276,\N,\N
8,535,277,\N,\N
8,651,350,\N,\N
8,718,259,\N,\N
8,719,272,\N,\N
8,720,268,\N,\N
8,721,269,\N,\N
8,722,270,\N,\N
8,723,271,\N,\N
8,725,274,\N,\N
8,726,275,\N,\N
8,727,278,\N,\N
8,728,279,\N,\N
8,729,280,\N,\N
8,730,281,\N,\N
8,731,282,\N,\N
8,732,283,\N,\N
8,733,284,\N,\N
8,734,285,\N,\N
8,735,288,\N,\N
8,737,345,\N,\N
8,872,351,\N,\N
8,873,265,\N,\N
8,874,359,\N,\N
8,875,349,\N,\N
8,876,355,\N,\N
8,877,353,\N,\N
8,878,356,\N,\N
8,10001,352,\N,\N
8,10032,121,\N,\N
8,10033,122,\N,\N
8,10034,123,\N,\N
8,10035,124,\N,\N
8,10036,125,\N,\N
8,10037,126,\N,\N
8,10038,127,\N,\N
8,10039,128,\N,\N
8,10040,129,\N,\N
8,10041,130,\N,\N
8,10042,131,\N,\N
8,10043,132,\N,\N
8,10044,273,\N,\N
8,10045,346,\N,\N
8,10046,363,\N,\N
8,10047,364,\N,\N
8,10048,365,\N,\N
8,10049,366,\N,\N
8,10050,367,\N,\N
8,10051,368,\N,\N
8,10052,370,\N,\N
8,10053,371,\N,\N
8,10054,372,\N,\N
8,10055,373,\N,\N
8,10056,374,\N,\N
9,0,0,\N,\N
9,1,1,\N,\N
9,2,2,\N,\N
9,3,3,\N,\N
9,4,4,\N,\N
9,5,5,\N,\N
9,6,6,\N,\N
9,7,7,\N,\N
9,8,8,\N,\N
9,9,9,\N,\N
9,10,10,\N,\N
9,11,11,\N,\N
9,12,12,\N,\N
9,17,13,\N,\N
9,18,14,\N,\N
9,19,15,\N,\N
9,20,16,\N,\N
9,21,17,\N,\N
9,22,18,\N,\N
9,23,19,\N,\N
9,24,20,\N,\N
9,25,21,\N,\N
9,26,22,\N,\N
9,27,23,\N,\N
9,28,24,\N,\N
9,29,25,\N,\N
9,30,26,\N,\N
9,31,27,\N,\N
9,32,28,\N,\N
9,33,29,\N,\N
9,34,30,\N,\N
9,35,31,\N,\N
9,36,32,\N,\N
9,37,33,\N,\N
9,38,34,\N,\N
9,39,35,\N,\N
9,40,36,\N,\N
9,41,37,\N,\N
9,42,38,\N,\N
9,43,44,\N,\N
9,44,45,\N,\N
9,45,63,\N,\N
9,46,64,\N,\N
9,47,65,\N,\N
9,48,66,\N,\N
9,49,67,\N,\N
9,50,68,\N,\N
9,51,69,\N,\N
9,52,70,\N,\N
9,53,71,\N,\N
9,55,73,\N,\N
9,56,74,\N,\N
9,57,75,\N,\N
9,58,76,\N,\N
9,59,77,\N,\N
9,60,78,\N,\N
9,61,79,\N,\N
9,63,80,\N,\N
9,64,81,\N,\N
9,65,39,\N,\N
9,66,40,\N,\N
9,67,41,\N,\N
9,68,42,\N,\N
9,69,43,\N,\N
9,70,46,\N,\N
9,71,47,\N,\N
9,72,48,\N,\N
9,73,49,\N,\N
9,74,50,\N,\N
9,75,51,\N,\N
9,76,83,\N,\N
9,77,84,\N,\N
9,78,85,\N,\N
9,79,86,\N,\N
9,80,93,\N,\N
9,81,94,\N,\N
9,82,95,\N,\N
9,83,96,\N,\N
9,84,97,\N,\N
9,85,98,\N,\N
9,86,103,\N,\N
9,87,104,\N,\N
9,88,106,\N,\N
9,89,107,\N,\N
9,90,108,\N,\N
9,91,109,\N,\N
9,92,110,\N,\N
9,93,111,\N,\N
9,99,286,\N,\N
9,100,287,\N,\N
9,101,357,\N,\N
9,102,358,\N,\N
9,103,354,\N,\N
9,113,369,\N,\N
9,149,133,\N,\N
9,150,134,\N,\N
9,151,135,\N,\N
9,152,136,\N,\N
9,153,137,\N,\N
9,154,138,\N,\N
9,155,139,\N,\N
9,156,140,\N,\N
9,157,141,\N,\N
9,158,142,\N,\N
9,159,143,\N,\N
9,160,144,\N,\N
9,161,145,\N,\N
9,162,146,\N,\N
9,163,147,\N,\N
9,164,148,\N,\N
9,165,149,\N,\N
9,166,150,\N,\N
9,167,151,\N,\N
9,168,152,\N,\N
9,169,153,\N,\N
9,170,154,\N,\N
9,171,155,\N,\N
9,172,156,\N,\N
9,173,157,\N,\N
9,174,158,\N,\N
9,175,159,\N,\N
9,176,160,\N,\N
9,177,161,\N,\N
9,178,162,\N,\N
9,179,163,\N,\N
9,180,164,\N,\N
9,181,165,\N,\N
9,182,166,\N,\N
9,183,167,\N,\N
9,201,168,\N,\N
9,202,169,\N,\N
9,203,170,\N,\N
9,204,171,\N,\N
9,205,172,\N,\N
9,206,173,\N,\N
9,207,174,\N,\N
9,208,175,\N,\N
9,213,179,\N,\N
9,214,180,\N,\N
9,215,181,\N,\N
9,216,182,\N,\N
9,217,183,\N,\N
9,218,184,\N,\N
9,219,185,\N,\N
9,220,186,\N,\N
9,221,187,\N,\N
9,222,188,\N,\N
9,223,189,\N,\N
9,224,190,\N,\N
9,225,191,\N,\N
9,226,192,\N,\N
9,227,193,\N,\N
9,228,194,\N,\N
9,229,195,\N,\N
9,230,196,\N,\N
9,231,197,\N,\N
9,232,198,\N,\N
9,233,199,\N,\N
9,234,200,\N,\N
9,235,201,\N,\N
9,236,202,\N,\N
9,237,203,\N,\N
9,238,204,\N,\N
9,239,205,\N,\N
9,240,206,\N,\N
9,241,207,\N,\N
9,242,208,\N,\N
9,243,209,\N,\N
9,244,210,\N,\N
9,245,211,\N,\N
9,246,212,\N,\N
9,247,213,\N,\N
9,248,214,\N,\N
9,249,215,\N,\N
9,250,216,\N,\N
9,251,217,\N,\N
9,252,218,\N,\N
9,253,219,\N,\N
9,254,220,\N,\N
9,255,221,\N,\N
9,256,222,\N,\N
9,257,223,\N,\N
9,258,224,\N,\N
9,259,225,\N,\N
9,260,254,\N,\N
9,261,255,\N,\N
9,262,256,\N,\N
9,263,257,\N,\N
9,264,258,\N,\N
9,328,289,\N,\N
9,329,290,\N,\N
9,330,291,\N,\N
9,331,292,\N,\N
9,332,293,\N,\N
9,333,294,\N,\N
9,334,295,\N,\N
9,335,296,\N,\N
9,336,297,\N,\N
9,337,298,\N,\N
9,338,299,\N,\N
9,339,300,\N,\N
9,340,301,\N,\N
9,341,302,\N,\N
9,342,303,\N,\N
9,343,304,\N,\N
9,344,305,\N,\N
9,345,306,\N,\N
9,346,307,\N,\N
9,347,308,\N,\N
9,348,309,\N,\N
9,349,310,\N,\N
9,350,311,\N,\N
9,351,312,\N,\N
9,352,313,\N,\N
9,353,314,\N,\N
9,354,315,\N,\N
9,355,316,\N,\N
9,356,317,\N,\N
9,357,318,\N,\N
9,358,319,\N,\N
9,359,320,\N,\N
9,360,321,\N,\N
9,361,322,\N,\N
9,362,323,\N,\N
9,363,324,\N,\N
9,364,325,\N,\N
9,365,326,\N,\N
9,366,327,\N,\N
9,367,328,\N,\N
9,368,329,\N,\N
9,369,330,\N,\N
9,370,331,\N,\N
9,371,332,\N,\N
9,372,333,\N,\N
9,373,334,\N,\N
9,374,335,\N,\N
9,375,336,\N,\N
9,376,337,\N,\N
9,377,338,\N,\N
9,420,339,\N,\N
9,421,340,\N,\N
9,422,341,\N,\N
9,423,342,\N,\N
9,424,343,\N,\N
9,425,344,\N,\N
9,442,361,\N,\N
9,443,362,\N,\N
9,444,260,\N,\N
9,445,262,\N,\N
9,446,263,\N,\N
9,447,264,\N,\N
9,450,360,\N,\N
9,457,266,\N,\N
9,471,261,\N,\N
9,534,276,\N,\N
9,535,277,\N,\N
9,651,350,\N,\N
9,718,259,\N,\N
9,719,272,\N,\N
9,720,268,\N,\N
9,721,269,\N,\N
9,722,270,\N,\N
9,723,271,\N,\N
9,725,274,\N,\N
9,726,275,\N,\N
9,727,278,\N,\N
9,728,279,\N,\N
9,729,280,\N,\N
9,730,281,\N,\N
9,731,282,\N,\N
9,732,283,\N,\N
9,733,284,\N,\N
9,734,285,\N,\N
9,735,288,\N,\N
9,736,265,\N,\N
9,737,345,\N,\N
9,872,351,\N,\N
9,874,359,\N,\N
9,875,349,\N,\N
9,876,355,\N,\N
9,877,353,\N,\N
9,878,356,\N,\N
9,10001,352,\N,\N
9,10032,121,\N,\N
9,10033,122,\N,\N
9,10034,123,\N,\N
9,10035,124,\N,\N
9,10036,125,\N,\N
9,10037,126,\N,\N
9,10038,127,\N,\N
9,10039,128,\N,\N
9,10040,129,\N,\N
9,10041,130,\N,\N
9,10042,131,\N,\N
9,10043,132,\N,\N
9,10044,273,\N,\N
9,10045,346,\N,\N
9,10046,363,\N,\N
9,10047,364,\N,\N
9,10048,365,\N,\N
9,10049,366,\N,\N
9,10050,367,\N,\N
9,10051,368,\N,\N
9,10052,370,\N,\N
9,10053,371,\N,\N
9,10054,372,\N,\N
9,10055,373,\N,\N
9,10056,374,\N,\N
9,10057,375,\N,\N
9,10058,376,\N,\N
10,0,0,0,\N
10,1,1,0,\N
10,2,2,0,\N
10,3,3,0,\N
10,4,4,0,\N
10,5,5,0,\N
10,6,6,0,\N
10,7,7,0,\N
10,8,8,0,\N
10,9,9,0,\N
10,10,10,0,\N
10,11,11,0,\N
10,12,12,0,\N
10,13,13,0,\N
10,14,14,0,\N
10,15,15,0,\N
10,16,16,0,\N
10,17,17,30,\N
10,18,18,30,\N
10,19,19,30,\N
10,20,20,30,\N
10,21,21,30,\N
10,22,22,30,\N
10,23,23,30,\N
10,24,24,30,\N
10,25,25,30,\N
10,26,26,30,\N
10,27,27,30,\N
10,28,28,30,\N
10,29,29,30,\N
10,30,30,30,\N
10,31,31,30,\N
10,32,32,30,\N
10,33,33,30,\N
10,34,34,30,\N
10,35,35,30,\N
10,36,36,30,\N
10,37,37,30,\N
10,38,38,30,\N
10,39,39,30,\N
10,40,40,30,\N
10,41,41,30,\N
10,42,42,30,\N
10,43,43,30,\N
10,44,44,30,\N
10,45,45,30,\N
10,46,46,30,\N
10,47,47,30,\N
10,48,48,30,\N
10,49,49,30,\N
10,50,50,30,\N
10,51,51,30,\N
10,52,52,30,\N
10,53,53,30,\N
10,54,54,30,\N
10,55,55,30,\N
10,56,56,30,\N
10,57,57,30,\N
10,58,58,30,\N
10,59,59,30,\N
10,60,60,30,\N
10,61,61,30,\N
10,62,62,30,\N
10,63,63,30,\N
10,64,64,30,\N
10,65,65,30,\N
10,66,66,30,\N
10,67,67,30,\N
10,68,68,30,\N
10,69,69,30,\N
10,70,70,30,\N
10,71,71,30,\N
10,72,72,30,\N
10,73,73,30,\N
10,74,74,30,\N
10,75,75,30,\N
10,76,76,30,\N
10,77,77,30,\N
10,78,78,30,\N
10,79,79,30,\N
10,80,80,30,\N
10,81,81,30,\N
10,82,82,30,\N
10,83,83,30,\N
10,84,84,30,\N
10,85,85,30,\N
10,86,86,30,\N
10,87,87,30,\N
10,88,88,30,\N
10,89,89,30,\N
10,90,90,30,\N
10,91,91,30,\N
10,92,92,30,\N
10,93,93,30,\N
10,94,94,30,\N
10,95,95,30,\N
10,96,96,30,\N
10,97,97,30,\N
10,98,98,30,\N
10,99,99,100,\N
10,100,100,100,\N
10,101,101,100,\N
10,102,102,100,\N
10,103,103,100,\N
10,104,104,100,\N
10,105,105,100,\N
10,106,106,100,\N
10,107,107,80,\N
10,108,108,80,\N
10,109,109,80,\N
10,110,110,80,\N
10,111,111,80,\N
10,135,135,60,\N
10,136,136,60,\N
10,149,149,10,4
10,150,150,10,4
10,151,151,10,4
10,152,152,10,4
10,153,153,10,4
10,154,154,10,4
10,155,155,10,4
10,156,156,10,4
10,157,157,10,4
10,158,158,10,4
10,159,159,10,4
10,160,160,10,4
10,161,161,10,4
10,162,162,10,4
10,163,163,10,4
10,164,164,10,\N
10,165,165,10,\N
10,166,166,10,\N
10,167,167,10,\N
10,168,168,10,\N
10,169,169,10,\N
10,170,170,10,\N
10,171,171,10,\N
10,172,172,10,\N
10,173,173,10,\N
10,174,174,10,\N
10,175,175,10,\N
10,176,176,10,\N
10,177,177,10,\N
10,178,178,10,\N
10,179,179,10,\N
10,180,180,10,\N
10,181,181,10,\N
10,182,182,10,\N
10,183,183,10,\N
10,184,184,10,\N
10,185,185,10,\N
10,186,186,10,\N
10,187,187,10,\N
10,188,188,10,\N
10,189,189,10,\N
10,190,190,10,\N
10,191,191,10,\N
10,192,192,10,\N
10,193,193,10,\N
10,194,194,10,\N
10,195,195,10,\N
10,196,196,10,\N
10,197,197,10,\N
10,198,198,10,\N
10,199,199,10,\N
10,200,200,10,\N
10,201,201,10,4
10,202,202,10,4
10,203,203,10,4
10,204,204,10,4
10,205,205,10,4
10,206,206,10,4
10,207,207,10,4
10,208,208,10,\N
10,209,209,10,4
10,210,210,10,\N
10,211,211,10,\N
10,212,212,10,\N
10,213,213,10,\N
10,214,214,10,5
10,215,215,60,\N
10,216,216,30,\N
10,217,217,80,\N
10,218,218,10,\N
10,219,219,10,5
10,220,220,10,\N
10,221,221,30,2
10,222,222,10,\N
10,223,223,30,\N
10,224,224,30,\N
10,225,225,30,\N
10,226,226,90,\N
10,227,227,30,\N
10,228,228,30,\N
10,229,229,30,\N
10,230,230,10,\N
10,231,231,30,\N
10,232,232,30,\N
10,233,233,30,\N
10,234,234,10,\N
10,235,235,30,\N
10,236,236,30,3
10,237,237,10,\N
10,238,238,100,\N
10,239,239,30,\N
10,240,240,30,\N
10,241,241,30,\N
10,242,242,30,\N
10,243,243,30,\N
10,244,244,50,\N
10,245,245,70,1
10,246,246,30,\N
10,247,247,30,\N
10,248,248,30,\N
10,249,249,30,\N
10,250,250,70,\N
10,251,251,10,\N
10,252,252,30,\N
10,253,253,30,\N
10,254,254,10,\N
10,255,255,10,\N
10,256,256,40,\N
10,257,257,10,\N
10,258,258,90,\N
10,259,259,60,\N
10,260,260,10,\N
10,261,261,10,\N
10,262,262,10,\N
10,263,263,10,\N
10,264,264,10,\N
10,265,265,10,\N
10,266,266,10,\N
10,267,267,10,\N
10,268,268,10,\N
10,269,269,30,\N
10,270,270,30,\N
10,271,271,10,\N
10,272,272,30,6
10,273,273,30,7
10,274,274,10,\N
10,275,275,10,\N
10,276,276,10,\N
10,277,277,30,\N
10,278,278,130,\N
10,279,279,10,\N
10,280,280,10,\N
10,281,281,30,\N
10,282,282,40,\N
10,283,283,10,\N
10,284,284,60,\N
10,285,285,60,\N
10,286,286,90,\N
10,287,287,10,\N
10,288,288,80,\N
10,289,289,70,\N
10,290,290,70,\N
10,291,291,70,\N
10,292,292,70,\N
10,293,293,70,\N
10,294,294,70,\N
10,295,295,10,\N
10,296,296,10,\N
10,297,297,10,\N
10,298,298,90,\N
10,299,299,90,\N
10,300,300,90,\N
10,301,301,90,\N
10,302,302,90,\N
10,303,303,90,\N
10,304,304,90,\N
10,305,305,90,\N
10,306,306,90,\N
10,307,307,90,\N
10,308,308,90,\N
10,309,309,90,\N
10,310,310,90,\N
10,311,311,90,\N
10,312,312,90,\N
10,313,313,90,\N
10,314,314,10,\N
10,315,315,10,\N
10,316,316,10,\N
10,317,317,10,\N
10,318,318,10,\N
10,319,319,10,\N
10,320,320,10,\N
10,321,321,80,\N
10,322,322,80,\N
10,323,323,80,\N
10,324,324,50,\N
10,325,325,10,\N
10,326,326,80,\N
10,327,327,30,2
10,328,328,0,\N
10,329,329,0,\N
10,330,330,0,\N
10,331,331,0,\N
10,332,332,0,\N
10,333,333,0,\N
10,334,334,0,\N
10,335,335,0,\N
10,336,336,0,\N
10,337,337,0,\N
10,338,338,0,\N
10,339,339,0,\N
10,340,340,0,\N
10,341,341,0,\N
10,342,342,0,\N
10,343,343,0,\N
10,344,344,0,\N
10,345,345,0,\N
10,346,346,0,\N
10,347,347,0,\N
10,348,348,0,\N
10,349,349,0,\N
10,350,350,0,\N
10,351,351,0,\N
10,352,352,0,\N
10,353,353,0,\N
10,354,354,0,\N
10,355,355,0,\N
10,356,356,0,\N
10,357,357,0,\N
10,358,358,0,\N
10,359,359,0,\N
10,360,360,0,\N
10,361,361,0,\N
10,362,362,0,\N
10,363,363,0,\N
10,364,364,0,\N
10,365,365,0,\N
10,366,366,0,\N
10,367,367,0,\N
10,368,368,0,\N
10,369,369,0,\N
10,370,370,0,\N
10,371,371,0,\N
10,372,372,0,\N
10,373,373,0,\N
10,374,374,0,\N
10,375,375,0,\N
10,376,376,0,\N
10,377,377,0,\N
10,378,378,0,\N
10,379,379,0,\N
10,380,380,0,\N
10,381,381,0,\N
10,382,382,0,\N
10,383,383,0,\N
10,384,384,0,\N
10,385,385,0,\N
10,386,386,0,\N
10,387,387,0,\N
10,388,388,0,\N
10,389,389,0,\N
10,390,390,0,\N
10,391,391,0,\N
10,392,392,0,\N
10,393,393,0,\N
10,394,394,0,\N
10,395,395,0,\N
10,396,396,0,\N
10,397,397,0,\N
10,398,398,0,\N
10,399,399,0,\N
10,400,400,0,\N
10,401,401,0,\N
10,402,402,0,\N
10,403,403,0,\N
10,404,404,0,\N
10,405,405,0,\N
10,406,406,0,\N
10,407,407,0,\N
10,408,408,0,\N
10,409,409,0,\N
10,410,410,0,\N
10,411,411,0,\N
10,412,412,0,\N
10,413,413,0,\N
10,414,414,0,\N
10,415,415,0,\N
10,416,416,0,\N
10,417,417,0,\N
10,418,418,0,\N
10,419,419,0,\N
10,420,420,0,\N
10,421,421,0,\N
10,422,422,0,\N
10,423,423,0,\N
10,424,424,0,\N
10,425,425,0,\N
10,428,428,0,\N
10,429,429,0,\N
10,430,430,0,\N
10,431,431,0,\N
10,432,432,0,\N
10,433,433,0,\N
10,434,434,0,\N
10,435,435,0,\N
10,436,436,0,\N
10,437,437,0,\N
10,438,438,0,\N
10,439,439,0,\N
10,440,440,0,\N
10,441,441,0,\N
10,442,442,0,\N
10,443,443,0,\N
10,444,444,0,\N
10,445,445,0,\N
10,446,446,0,\N
10,447,447,0,\N
10,448,448,0,\N
10,449,449,0,\N
10,450,450,0,\N
10,451,451,0,\N
10,452,452,0,\N
10,453,453,0,\N
10,454,454,0,\N
10,455,455,0,\N
10,456,456,0,\N
10,457,457,0,\N
10,458,458,0,\N
10,459,459,0,\N
10,460,460,0,\N
10,461,461,0,\N
10,462,462,0,\N
10,463,463,0,\N
10,464,464,0,\N
10,737,426,0,\N
10,10045,427,0,\N
10,10059,137,0,\N
10,10060,138,0,\N
10,10061,139,0,\N
10,10062,140,0,\N
10,10063,141,0,\N
10,10064,142,0,\N
10,10065,143,0,\N
10,10066,144,0,\N
10,10067,145,0,\N
10,10068,146,0,\N
10,10069,147,0,\N
10,10070,148,0,\N
11,0,0,0,\N
11,1,1,0,\N
11,2,2,0,\N
11,3,3,0,\N
11,4,4,0,\N
11,5,5,0,\N
11,6,6,0,\N
11,7,7,0,\N
11,8,8,0,\N
11,9,9,0,\N
11,10,10,0,\N
11,11,11,0,\N
11,12,12,0,\N
11,13,13,0,\N
11,14,14,0,\N
11,15,15,0,\N
11,16,16,0,\N
11,17,17,30,\N
11,18,18,30,\N
11,19,19,30,\N
11,20,20,30,\N
11,21,21,30,\N
11,22,22,30,\N
11,23,23,30,\N
11,24,24,30,\N
11,25,25,30,\N
11,26,26,30,\N
11,27,27,30,\N
11,28,28,30,\N
11,29,29,30,\N
11,30,30,30,\N
11,31,31,30,\N
11,32,32,30,\N
11,33,33,30,\N
11,34,34,30,\N
11,35,35,30,\N
11,36,36,30,\N
11,37,37,30,\N
11,38,38,30,\N
11,39,39,30,\N
11,40,40,30,\N
11,41,41,30,\N
11,42,42,30,\N
11,43,43,30,\N
11,44,44,30,\N
11,45,45,30,\N
11,46,46,30,\N
11,47,47,30,\N
11,48,48,30,\N
11,49,49,30,\N
11,50,50,30,\N
11,51,51,30,\N
11,52,52,30,\N
11,53,53,30,\N
11,54,54,30,\N
11,55,55,30,\N
11,56,56,30,\N
11,57,57,30,\N
11,58,58,30,\N
11,59,59,30,\N
11,60,60,30,\N
11,61,61,30,\N
11,62,62,30,\N
11,63,63,30,\N
11,64,64,30,\N
11,65,65,30,\N
11,66,66,30,\N
11,67,67,30,\N
11,68,68,30,\N
11,69,69,30,\N
