pokemon_id,version_group_id,move_id,move_method_id,level,mastery_level,sort
46,1,117,2,0,0,0
46,1,130,2,0,0,0
46,1,141,1,20,0,0
46,1,147,1,27,0,0
46,1,156,2,0,0,0
46,1,163,1,34,0,0
46,1,164,2,0,0,0
46,2,10,1,1,0,0
46,2,14,2,0,0,0
46,2,15,2,0,0,0
46,2,34,2,0,0,0
46,2,36,2,0,0,0
46,2,38,2,0,0,0
46,2,72,2,0,0,0
46,2,74,1,41,0,0
46,2,76,2,0,0,0
46,2,78,1,13,0,0
46,2,91,2,0,0,0
46,2,92,2,0,0,0
46,2,99,2,0,0,0
46,2,102,2,0,0,0
46,2,104,2,0,0,0
46,2,115,2,0,0,0
46,2,117,2,0,0,0
46,2,130,2,0,0,0
46,2,141,1,20,0,0
46,2,147,1,27,0,0
46,2,156,2,0,0,0
46,2,163,1,34,0,0
46,2,164,2,0,0,0
46,3,10,1,1,0,0
46,3,14,2,0,0,0
46,3,15,2,0,0,0
46,3,34,2,0,0,0
46,3,36,2,0,0,0
46,3,38,2,0,0,0
46,3,72,2,0,0,0
46,3,74,1,41,0,0
46,3,76,2,0,0,0
46,3,78,1,13,0,0
46,3,91,2,0,0,0
46,3,92,2,0,0,0
46,3,99,2,0,0,0
46,3,102,2,0,0,0
46,3,104,2,0,0,0
46,3,115,2,0,0,0
46,3,117,2,0,0,0
46,3,130,2,0,0,0
46,3,141,1,20,0,0
46,3,147,1,27,0,0
46,3,156,2,0,0,0
46,3,163,1,34,0,0
46,3,164,2,0,0,0
46,4,10,1,1,0,0
46,4,14,2,0,0,0
46,4,15,2,0,0,0
46,4,34,2,0,0,0
46,4,36,2,0,0,0
46,4,38,2,0,0,0
46,4,72,2,0,0,0
46,4,74,1,41,0,0
46,4,76,2,0,0,0
46,4,78,1,13,0,0
46,4,91,2,0,0,0
46,4,92,2,0,0,0
46,4,99,2,0,0,0
46,4,102,2,0,0,0
46,4,104,2,0,0,0
46,4,115,2,0,0,0
46,4,117,2,0,0,0
46,4,130,2,0,0,0
46,4,141,1,20,0,0
46,4,147,1,27,0,0
46,4,156,2,0,0,0
46,4,163,1,34,0,0
46,4,164,2,0,0,0
47,1,10,1,1,0,1
47,1,14,2,0,0,0
47,1,15,2,0,0,0
47,1,34,2,0,0,0
47,1,36,2,0,0,0
47,1,38,2,0,0,0
47,1,63,2,0,0,0
47,1,72,2,0,0,0
47,1,74,1,48,0,0
47,1,76,2,0,0,0
47,1,78,1,1,0,2
47,1,78,1,13,0,0
47,1,91,2,0,0,0
47,1,92,2,0,0,0
47,1,99,2,0,0,0
47,1,102,2,0,0,0
47,1,104,2,0,0,0
47,1,115,2,0,0,0
47,1,117,2,0,0,0
47,1,130,2,0,0,0
47,1,141,1,1,0,3
47,1,141,1,20,0,0
47,1,147,1,30,0,0
47,1,156,2,0,0,0
47,1,163,1,39,0,0
47,1,164,2,0,0,0
47,2,10,1,1,0,1
47,2,14,2,0,0,0
47,2,15,2,0,0,0
47,2,34,2,0,0,0
47,2,36,2,0,0,0
47,2,38,2,0,0,0
47,2,63,2,0,0,0
47,2,72,2,0,0,0
47,2,74,1,48,0,0
47,2,76,2,0,0,0
47,2,78,1,1,0,2
47,2,78,1,13,0,0
47,2,91,2,0,0,0
47,2,92,2,0,0,0
47,2,99,2,0,0,0
47,2,102,2,0,0,0
47,2,104,2,0,0,0
47,2,115,2,0,0,0
47,2,117,2,0,0,0
47,2,130,2,0,0,0
47,2,141,1,1,0,3
47,2,141,1,20,0,0
47,2,147,1,30,0,0
47,2,156,2,0,0,0
47,2,163,1,39,0,0
47,2,164,2,0,0,0
47,3,10,1,1,0,1
47,3,14,2,0,0,0
47,3,15,2,0,0,0
47,3,34,2,0,0,0
47,3,36,2,0,0,0
47,3,38,2,0,0,0
47,3,63,2,0,0,0
47,3,72,2,0,0,0
47,3,74,1,48,0,0
47,3,76,2,0,0,0
47,3,78,1,1,0,2
47,3,78,1,13,0,0
47,3,91,2,0,0,0
47,3,92,2,0,0,0
47,3,99,2,0,0,0
47,3,102,2,0,0,0
47,3,104,2,0,0,0
47,3,115,2,0,0,0
47,3,117,2,0,0,0
47,3,130,2,0,0,0
47,3,141,1,1,0,3
47,3,141,1,20,0,0
47,3,147,1,30,0,0
47,3,156,2,0,0,0
47,3,163,1,39,0,0
47,3,164,2,0,0,0
47,4,10,1,1,0,1
47,4,14,2,0,0,0
47,4,15,2,0,0,0
47,4,34,2,0,0,0
47,4,36,2,0,0,0
47,4,38,2,0,0,0
47,4,63,2,0,0,0
47,4,72,2,0,0,0
47,4,74,1,48,0,0
47,4,76,2,0,0,0
47,4,78,1,1,0,2
47,4,78,1,13,0,0
47,4,91,2,0,0,0
47,4,92,2,0,0,0
47,4,99,2,0,0,0
47,4,102,2,0,0,0
47,4,104,2,0,0,0
47,4,115,2,0,0,0
47,4,117,2,0,0,0
47,4,130,2,0,0,0
47,4,141,1,1,0,3
47,4,141,1,20,0,0
47,4,147,1,30,0,0
47,4,156,2,0,0,0
47,4,163,1,39,0,0
47,4,164,2,0,0,0
48,1,33,1,1,0,1
48,1,36,2,0,0,0
48,1,38,2,0,0,0
48,1,50,1,1,0,2
48,1,60,1,35,0,0
48,1,72,2,0,0,0
48,1,76,2,0,0,0
48,1,77,1,24,0,0
48,1,78,1,30,0,0
48,1,79,1,38,0,0
48,1,92,2,0,0,0
48,1,94,2,0,0,0
48,1,94,1,43,0,0
48,1,99,2,0,0,0
48,1,102,2,0,0,0
48,1,104,2,0,0,0
48,1,115,2,0,0,0
48,1,117,2,0,0,0
48,1,141,1,27,0,0
48,1,149,2,0,0,0
48,1,156,2,0,0,0
48,1,164,2,0,0,0
48,2,33,1,1,0,1
48,2,36,2,0,0,0
48,2,38,2,0,0,0
48,2,50,1,1,0,2
48,2,60,1,35,0,0
48,2,72,2,0,0,0
48,2,76,2,0,0,0
48,2,77,1,24,0,0
48,2,78,1,30,0,0
48,2,79,1,38,0,0
48,2,92,2,0,0,0
48,2,94,2,0,0,0
48,2,94,1,43,0,0
48,2,99,2,0,0,0
48,2,102,2,0,0,0
48,2,104,2,0,0,0
48,2,115,2,0,0,0
48,2,117,2,0,0,0
48,2,141,1,27,0,0
48,2,149,2,0,0,0
48,2,156,2,0,0,0
48,2,164,2,0,0,0
48,3,33,1,1,0,1
48,3,36,2,0,0,0
48,3,38,2,0,0,0
48,3,50,1,1,0,2
48,3,60,1,35,0,0
48,3,72,2,0,0,0
48,3,76,2,0,0,0
48,3,77,1,24,0,0
48,3,78,1,30,0,0
48,3,79,1,38,0,0
48,3,92,2,0,0,0
48,3,94,2,0,0,0
48,3,94,1,43,0,0
48,3,99,2,0,0,0
48,3,102,2,0,0,0
48,3,104,2,0,0,0
48,3,115,2,0,0,0
48,3,117,2,0,0,0
48,3,141,1,27,0,0
48,3,149,2,0,0,0
48,3,156,2,0,0,0
48,3,164,2,0,0,0
48,4,33,1,1,0,1
48,4,36,2,0,0,0
48,4,38,2,0,0,0
48,4,48,1,11,0,0
48,4,50,1,1,0,2
48,4,60,1,35,0,0
48,4,72,2,0,0,0
48,4,76,2,0,0,0
48,4,77,1,22,0,0
48,4,78,1,30,0,0
48,4,79,1,38,0,0
48,4,92,2,0,0,0
48,4,93,1,19,0,0
48,4,94,2,0,0,0
48,4,94,1,43,0,0
48,4,99,2,0,0,0
48,4,102,2,0,0,0
48,4,104,2,0,0,0
48,4,115,2,0,0,0
48,4,117,2,0,0,0
48,4,141,1,27,0,0
48,4,148,2,0,0,0
48,4,149,2,0,0,0
48,4,156,2,0,0,0
48,4,164,2,0,0,0
49,1,13,2,0,0,0
49,1,18,2,0,0,0
49,1,33,1,1,0,1
49,1,36,2,0,0,0
49,1,38,2,0,0,0
49,1,50,1,1,0,2
49,1,60,1,38,0,0
49,1,63,2,0,0,0
49,1,72,2,0,0,0
49,1,76,2,0,0,0
49,1,77,1,1,0,3
49,1,77,1,24,0,0
49,1,78,1,30,0,0
49,1,79,1,43,0,0
49,1,92,2,0,0,0
49,1,94,2,0,0,0
49,1,94,1,50,0,0
49,1,99,2,0,0,0
49,1,100,2,0,0,0
49,1,102,2,0,0,0
49,1,104,2,0,0,0
49,1,115,2,0,0,0
49,1,117,2,0,0,0
49,1,129,2,0,0,0
49,1,141,1,1,0,4
49,1,141,1,27,0,0
49,1,149,2,0,0,0
49,1,156,2,0,0,0
49,1,164,2,0,0,0
49,2,13,2,0,0,0
49,2,18,2,0,0,0
49,2,33,1,1,0,1
49,2,36,2,0,0,0
49,2,38,2,0,0,0
49,2,50,1,1,0,2
49,2,60,1,38,0,0
49,2,63,2,0,0,0
49,2,72,2,0,0,0
49,2,76,2,0,0,0
49,2,77,1,1,0,3
49,2,77,1,24,0,0
49,2,78,1,30,0,0
49,2,79,1,43,0,0
49,2,92,2,0,0,0
49,2,94,2,0,0,0
49,2,94,1,50,0,0
49,2,99,2,0,0,0
49,2,100,2,0,0,0
49,2,102,2,0,0,0
49,2,104,2,0,0,0
49,2,115,2,0,0,0
49,2,117,2,0,0,0
49,2,129,2,0,0,0
49,2,141,1,1,0,4
49,2,141,1,27,0,0
49,2,149,2,0,0,0
49,2,156,2,0,0,0
49,2,164,2,0,0,0
49,3,13,2,0,0,0
49,3,18,2,0,0,0
49,3,33,1,1,0,1
49,3,36,2,0,0,0
49,3,38,2,0,0,0
49,3,50,1,1,0,2
49,3,60,1,38,0,0
49,3,63,2,0,0,0
49,3,72,2,0,0,0
49,3,76,2,0,0,0
49,3,77,1,1,0,3
49,3,77,1,24,0,0
49,3,78,1,30,0,0
49,3,79,1,43,0,0
49,3,92,2,0,0,0
49,3,94,2,0,0,0
49,3,94,1,50,0,0
49,3,99,2,0,0,0
49,3,100,2,0,0,0
49,3,102,2,0,0,0
49,3,104,2,0,0,0
49,3,115,2,0,0,0
49,3,117,2,0,0,0
49,3,129,2,0,0,0
49,3,141,1,1,0,4
49,3,141,1,27,0,0
49,3,149,2,0,0,0
49,3,156,2,0,0,0
49,3,164,2,0,0,0
49,4,13,2,0,0,0
49,4,18,2,0,0,0
49,4,33,1,1,0,1
49,4,36,2,0,0,0
49,4,38,2,0,0,0
49,4,48,1,1,0,3
49,4,50,1,1,0,2
49,4,60,1,38,0,0
49,4,63,2,0,0,0
49,4,72,2,0,0,0
49,4,76,2,0,0,0
49,4,77,1,22,0,0
49,4,78,1,30,0,0
49,4,79,1,43,0,0
49,4,92,2,0,0,0
49,4,93,1,1,0,4
49,4,94,2,0,0,0
49,4,94,1,50,0,0
49,4,99,2,0,0,0
49,4,100,2,0,0,0
49,4,102,2,0,0,0
49,4,104,2,0,0,0
49,4,115,2,0,0,0
49,4,117,2,0,0,0
49,4,129,2,0,0,0
49,4,141,1,27,0,0
49,4,148,2,0,0,0
49,4,149,2,0,0,0
49,4,156,2,0,0,0
49,4,164,2,0,0,0
50,1,10,1,1,0,0
50,1,28,1,24,0,0
50,1,34,2,0,0,0
50,1,36,2,0,0,0
50,1,38,2,0,0,0
50,1,45,1,15,0,0
50,1,89,2,0,0,0
50,1,89,1,40,0,0
50,1,90,2,0,0,0
50,1,91,2,0,0,0
50,1,91,1,19,0,0
50,1,92,2,0,0,0
50,1,99,2,0,0,0
50,1,102,2,0,0,0
50,1,104,2,0,0,0
50,1,117,2,0,0,0
50,1,156,2,0,0,0
50,1,157,2,0,0,0
50,1,163,1,31,0,0
50,1,164,2,0,0,0
50,2,10,1,1,0,0
50,2,28,1,24,0,0
50,2,34,2,0,0,0
50,2,36,2,0,0,0
50,2,38,2,0,0,0
50,2,45,1,15,0,0
50,2,89,2,0,0,0
50,2,89,1,40,0,0
50,2,90,2,0,0,0
50,2,91,2,0,0,0
50,2,91,1,19,0,0
50,2,92,2,0,0,0
50,2,99,2,0,0,0
50,2,102,2,0,0,0
50,2,104,2,0,0,0
50,2,117,2,0,0,0
50,2,156,2,0,0,0
50,2,157,2,0,0,0
50,2,163,1,31,0,0
50,2,164,2,0,0,0
50,3,10,1,1,0,0
50,3,28,1,24,0,0
50,3,34,2,0,0,0
50,3,36,2,0,0,0
50,3,38,2,0,0,0
50,3,45,1,15,0,0
50,3,89,2,0,0,0
50,3,89,1,40,0,0
50,3,90,2,0,0,0
50,3,91,2,0,0,0
50,3,91,1,19,0,0
50,3,92,2,0,0,0
50,3,99,2,0,0,0
50,3,102,2,0,0,0
50,3,104,2,0,0,0
50,3,117,2,0,0,0
50,3,156,2,0,0,0
50,3,157,2,0,0,0
50,3,163,1,31,0,0
50,3,164,2,0,0,0
50,4,10,1,1,0,0
50,4,15,2,0,0,0
50,4,28,1,24,0,0
50,4,34,2,0,0,0
50,4,36,2,0,0,0
50,4,38,2,0,0,0
50,4,45,1,15,0,0
50,4,89,2,0,0,0
50,4,89,1,40,0,0
50,4,90,2,0,0,0
50,4,91,2,0,0,0
50,4,91,1,19,0,0
50,4,92,2,0,0,0
50,4,99,2,0,0,0
50,4,102,2,0,0,0
50,4,104,2,0,0,0
50,4,117,2,0,0,0
50,4,156,2,0,0,0
50,4,157,2,0,0,0
50,4,163,1,31,0,0
50,4,164,2,0,0,0
51,1,10,1,1,0,1
51,1,28,1,24,0,0
51,1,34,2,0,0,0
51,1,36,2,0,0,0
51,1,38,2,0,0,0
51,1,45,1,1,0,2
51,1,45,1,15,0,0
51,1,63,2,0,0,0
51,1,89,2,0,0,0
51,1,89,1,47,0,0
51,1,90,2,0,0,0
51,1,91,2,0,0,0
51,1,91,1,1,0,3
51,1,91,1,19,0,0
51,1,92,2,0,0,0
51,1,99,2,0,0,0
51,1,102,2,0,0,0
51,1,104,2,0,0,0
51,1,117,2,0,0,0
51,1,156,2,0,0,0
51,1,157,2,0,0,0
51,1,163,1,35,0,0
51,1,164,2,0,0,0
51,2,10,1,1,0,1
51,2,28,1,24,0,0
51,2,34,2,0,0,0
51,2,36,2,0,0,0
51,2,38,2,0,0,0
51,2,45,1,1,0,2
51,2,45,1,15,0,0
51,2,63,2,0,0,0
51,2,89,2,0,0,0
51,2,89,1,47,0,0
51,2,90,2,0,0,0
51,2,91,2,0,0,0
51,2,91,1,1,0,3
51,2,91,1,19,0,0
51,2,92,2,0,0,0
51,2,99,2,0,0,0
51,2,102,2,0,0,0
51,2,104,2,0,0,0
51,2,117,2,0,0,0
51,2,156,2,0,0,0
51,2,157,2,0,0,0
51,2,163,1,35,0,0
51,2,164,2,0,0,0
51,3,10,1,1,0,1
51,3,28,1,24,0,0
51,3,34,2,0,0,0
51,3,36,2,0,0,0
51,3,38,2,0,0,0
51,3,45,1,1,0,2
51,3,45,1,15,0,0
51,3,63,2,0,0,0
51,3,89,2,0,0,0
51,3,89,1,47,0,0
51,3,90,2,0,0,0
51,3,91,2,0,0,0
51,3,91,1,1,0,3
51,3,91,1,19,0,0
51,3,92,2,0,0,0
51,3,99,2,0,0,0
51,3,102,2,0,0,0
51,3,104,2,0,0,0
51,3,117,2,0,0,0
51,3,156,2,0,0,0
51,3,157,2,0,0,0
51,3,163,1,35,0,0
51,3,164,2,0,0,0
51,4,10,1,1,0,1
51,4,15,2,0,0,0
51,4,28,1,24,0,0
51,4,34,2,0,0,0
51,4,36,2,0,0,0
51,4,38,2,0,0,0
51,4,45,1,1,0,2
51,4,45,1,15,0,0
51,4,63,2,0,0,0
51,4,89,2,0,0,0
51,4,89,1,47,0,0
51,4,90,2,0,0,0
51,4,91,2,0,0,0
51,4,91,1,1,0,3
51,4,91,1,19,0,0
51,4,92,2,0,0,0
51,4,99,2,0,0,0
51,4,102,2,0,0,0
51,4,104,2,0,0,0
51,4,117,2,0,0,0
51,4,156,2,0,0,0
51,4,157,2,0,0,0
51,4,163,1,35,0,0
51,4,164,2,0,0,0
52,1,6,2,0,0,0
52,1,6,1,17,0,0
52,1,10,1,1,0,1
52,1,34,2,0,0,0
52,1,36,2,0,0,0
52,1,38,2,0,0,0
52,1,44,1,12,0,0
52,1,45,1,1,0,2
52,1,55,2,0,0,0
52,1,61,2,0,0,0
52,1,85,2,0,0,0
52,1,87,2,0,0,0
52,1,92,2,0,0,0
52,1,99,2,0,0,0
52,1,102,2,0,0,0
52,1,103,1,24,0,0
52,1,104,2,0,0,0
52,1,117,2,0,0,0
52,1,129,2,0,0,0
52,1,130,2,0,0,0
52,1,154,1,33,0,0
52,1,156,2,0,0,0
52,1,163,1,44,0,0
52,1,164,2,0,0,0
52,2,6,2,0,0,0
52,2,6,1,17,0,0
52,2,10,1,1,0,1
52,2,34,2,0,0,0
52,2,36,2,0,0,0
52,2,38,2,0,0,0
52,2,44,1,12,0,0
52,2,45,1,1,0,2
52,2,55,2,0,0,0
52,2,61,2,0,0,0
52,2,85,2,0,0,0
52,2,87,2,0,0,0
52,2,92,2,0,0,0
52,2,99,2,0,0,0
52,2,102,2,0,0,0
52,2,103,1,24,0,0
52,2,104,2,0,0,0
52,2,117,2,0,0,0
52,2,129,2,0,0,0
52,2,130,2,0,0,0
52,2,154,1,33,0,0
52,2,156,2,0,0,0
52,2,163,1,44,0,0
52,2,164,2,0,0,0
52,3,6,2,0,0,0
52,3,6,1,17,0,0
52,3,10,1,1,0,1
52,3,34,2,0,0,0
52,3,36,2,0,0,0
52,3,38,2,0,0,0
52,3,44,1,12,0,0
52,3,45,1,1,0,2
52,3,55,2,0,0,0
52,3,61,2,0,0,0
52,3,85,2,0,0,0
52,3,87,2,0,0,0
52,3,92,2,0,0,0
52,3,99,2,0,0,0
52,3,102,2,0,0,0
52,3,103,1,24,0,0
52,3,104,2,0,0,0
52,3,117,2,0,0,0
52,3,129,2,0,0,0
52,3,130,2,0,0,0
52,3,154,1,33,0,0
52,3,156,2,0,0,0
52,3,163,1,44,0,0
52,3,164,2,0,0,0
52,4,6,2,0,0,0
52,4,6,1,17,0,0
52,4,10,1,1,0,1
52,4,34,2,0,0,0
52,4,36,2,0,0,0
52,4,38,2,0,0,0
52,4,44,1,12,0,0
52,4,45,1,1,0,2
52,4,55,2,0,0,0
52,4,61,2,0,0,0
52,4,85,2,0,0,0
52,4,87,2,0,0,0
52,4,92,2,0,0,0
52,4,99,2,0,0,0
52,4,102,2,0,0,0
52,4,103,1,24,0,0
52,4,104,2,0,0,0
52,4,117,2,0,0,0
52,4,129,2,0,0,0
52,4,130,2,0,0,0
52,4,154,1,33,0,0
52,4,156,2,0,0,0
52,4,163,1,44,0,0
52,4,164,2,0,0,0
53,1,6,2,0,0,0
53,1,6,1,17,0,0
53,1,10,1,1,0,1
53,1,34,2,0,0,0
53,1,36,2,0,0,0
53,1,38,2,0,0,0
53,1,44,1,1,0,3
53,1,44,1,12,0,0
53,1,45,1,1,0,2
53,1,55,2,0,0,0
53,1,61,2,0,0,0
53,1,63,2,0,0,0
53,1,85,2,0,0,0
53,1,87,2,0,0,0
53,1,92,2,0,0,0
53,1,99,2,0,0,0
53,1,102,2,0,0,0
53,1,103,1,1,0,4
53,1,103,1,24,0,0
53,1,104,2,0,0,0
53,1,117,2,0,0,0
53,1,129,2,0,0,0
53,1,130,2,0,0,0
53,1,154,1,37,0,0
53,1,156,2,0,0,0
53,1,163,1,51,0,0
53,1,164,2,0,0,0
53,2,6,2,0,0,0
53,2,6,1,17,0,0
53,2,10,1,1,0,1
53,2,34,2,0,0,0
53,2,36,2,0,0,0
53,2,38,2,0,0,0
53,2,44,1,1,0,3
53,2,44,1,12,0,0
53,2,45,1,1,0,2
53,2,55,2,0,0,0
53,2,61,2,0,0,0
53,2,63,2,0,0,0
53,2,85,2,0,0,0
53,2,87,2,0,0,0
53,2,92,2,0,0,0
53,2,99,2,0,0,0
53,2,102,2,0,0,0
53,2,103,1,1,0,4
53,2,103,1,24,0,0
53,2,104,2,0,0,0
53,2,117,2,0,0,0
53,2,129,2,0,0,0
53,2,130,2,0,0,0
53,2,154,1,37,0,0
53,2,156,2,0,0,0
53,2,163,1,51,0,0
53,2,164,2,0,0,0
53,3,6,2,0,0,0
53,3,6,1,17,0,0
53,3,10,1,1,0,1
53,3,34,2,0,0,0
53,3,36,2,0,0,0
53,3,38,2,0,0,0
53,3,44,1,1,0,3
53,3,44,1,12,0,0
53,3,45,1,1,0,2
53,3,55,2,0,0,0
53,3,61,2,0,0,0
53,3,63,2,0,0,0
53,3,85,2,0,0,0
53,3,87,2,0,0,0
53,3,92,2,0,0,0
53,3,99,2,0,0,0
53,3,102,2,0,0,0
53,3,103,1,1,0,4
53,3,103,1,24,0,0
53,3,104,2,0,0,0
53,3,117,2,0,0,0
53,3,129,2,0,0,0
53,3,130,2,0,0,0
53,3,154,1,37,0,0
53,3,156,2,0,0,0
53,3,163,1,51,0,0
53,3,164,2,0,0,0
53,4,6,2,0,0,0
53,4,6,1,17,0,0
53,4,10,1,1,0,1
53,4,34,2,0,0,0
53,4,36,2,0,0,0
53,4,38,2,0,0,0
53,4,44,1,1,0,3
53,4,44,1,12,0,0
53,4,45,1,1,0,2
53,4,55,2,0,0,0
53,4,61,2,0,0,0
53,4,63,2,0,0,0
53,4,85,2,0,0,0
53,4,87,2,0,0,0
53,4,92,2,0,0,0
53,4,99,2,0,0,0
53,4,102,2,0,0,0
53,4,103,1,1,0,4
53,4,103,1,24,0,0
53,4,104,2,0,0,0
53,4,117,2,0,0,0
53,4,129,2,0,0,0
53,4,130,2,0,0,0
53,4,154,1,37,0,0
53,4,156,2,0,0,0
53,4,163,1,51,0,0
53,4,164,2,0,0,0
54,1,5,2,0,0,0
54,1,6,2,0,0,0
54,1,10,1,1,0,0
54,1,25,2,0,0,0
54,1,34,2,0,0,0
54,1,36,2,0,0,0
54,1,38,2,0,0,0
54,1,39,1,28,0,0
54,1,50,1,31,0,0
54,1,55,2,0,0,0
54,1,56,1,52,0,0
54,1,57,2,0,0,0
54,1,58,2,0,0,0
54,1,59,2,0,0,0
54,1,61,2,0,0,0
54,1,66,2,0,0,0
54,1,68,2,0,0,0
54,1,69,2,0,0,0
54,1,70,2,0,0,0
54,1,91,2,0,0,0
54,1,92,2,0,0,0
54,1,93,1,36,0,0
54,1,99,2,0,0,0
54,1,102,2,0,0,0
54,1,104,2,0,0,0
54,1,117,2,0,0,0
54,1,129,2,0,0,0
54,1,130,2,0,0,0
54,1,154,1,43,0,0
54,1,156,2,0,0,0
54,1,164,2,0,0,0
54,2,5,2,0,0,0
54,2,6,2,0,0,0
54,2,10,1,1,0,0
54,2,25,2,0,0,0
54,2,34,2,0,0,0
54,2,36,2,0,0,0
54,2,38,2,0,0,0
54,2,39,1,28,0,0
54,2,50,1,31,0,0
54,2,55,2,0,0,0
54,2,56,1,52,0,0
54,2,57,2,0,0,0
54,2,58,2,0,0,0
54,2,59,2,0,0,0
54,2,61,2,0,0,0
54,2,66,2,0,0,0
54,2,68,2,0,0,0
54,2,69,2,0,0,0
54,2,70,2,0,0,0
54,2,91,2,0,0,0
54,2,92,2,0,0,0
54,2,93,1,36,0,0
54,2,99,2,0,0,0
54,2,102,2,0,0,0
54,2,104,2,0,0,0
54,2,117,2,0,0,0
54,2,129,2,0,0,0
54,2,130,2,0,0,0
54,2,154,1,43,0,0
54,2,156,2,0,0,0
54,2,164,2,0,0,0
54,3,5,2,0,0,0
54,3,6,2,0,0,0
54,3,10,1,1,0,0
54,3,25,2,0,0,0
54,3,34,2,0,0,0
54,3,36,2,0,0,0
54,3,38,2,0,0,0
54,3,39,1,28,0,0
54,3,50,1,31,0,0
54,3,55,2,0,0,0
54,3,56,1,52,0,0
54,3,57,2,0,0,0
54,3,58,2,0,0,0
54,3,59,2,0,0,0
54,3,61,2,0,0,0
54,3,66,2,0,0,0
54,3,68,2,0,0,0
54,3,69,2,0,0,0
54,3,70,2,0,0,0
54,3,91,2,0,0,0
54,3,92,2,0,0,0
54,3,93,1,36,0,0
54,3,99,2,0,0,0
54,3,102,2,0,0,0
54,3,104,2,0,0,0
54,3,117,2,0,0,0
54,3,129,2,0,0,0
54,3,130,2,0,0,0
54,3,154,1,43,0,0
54,3,156,2,0,0,0
54,3,164,2,0,0,0
54,4,5,2,0,0,0
54,4,6,2,0,0,0
54,4,10,1,1,0,0
54,4,25,2,0,0,0
54,4,34,2,0,0,0
54,4,36,2,0,0,0
54,4,38,2,0,0,0
54,4,39,1,28,0,0
54,4,50,1,31,0,0
54,4,55,2,0,0,0
54,4,56,1,52,0,0
54,4,57,2,0,0,0
54,4,58,2,0,0,0
54,4,59,2,0,0,0
54,4,61,2,0,0,0
54,4,66,2,0,0,0
54,4,68,2,0,0,0
54,4,69,2,0,0,0
54,4,70,2,0,0,0
54,4,91,2,0,0,0
54,4,92,2,0,0,0
54,4,93,1,36,0,0
54,4,99,2,0,0,0
54,4,102,2,0,0,0
54,4,104,2,0,0,0
54,4,117,2,0,0,0
54,4,129,2,0,0,0
54,4,130,2,0,0,0
54,4,154,1,43,0,0
54,4,156,2,0,0,0
54,4,164,2,0,0,0
55,1,5,2,0,0,0
55,1,6,2,0,0,0
55,1,10,1,1,0,1
55,1,25,2,0,0,0
55,1,34,2,0,0,0
55,1,36,2,0,0,0
55,1,38,2,0,0,0
55,1,39,1,1,0,2
55,1,39,1,28,0,0
55,1,50,1,1,0,3
55,1,50,1,31,0,0
55,1,55,2,0,0,0
55,1,56,1,59,0,0
55,1,57,2,0,0,0
55,1,58,2,0,0,0
55,1,59,2,0,0,0
55,1,61,2,0,0,0
55,1,63,2,0,0,0
55,1,66,2,0,0,0
55,1,68,2,0,0,0
55,1,69,2,0,0,0
55,1,70,2,0,0,0
55,1,91,2,0,0,0
55,1,92,2,0,0,0
55,1,93,1,39,0,0
55,1,99,2,0,0,0
55,1,102,2,0,0,0
55,1,104,2,0,0,0
55,1,117,2,0,0,0
55,1,129,2,0,0,0
55,1,130,2,0,0,0
55,1,154,1,48,0,0
55,1,156,2,0,0,0
55,1,164,2,0,0,0
55,2,5,2,0,0,0
55,2,6,2,0,0,0
55,2,10,1,1,0,1
55,2,25,2,0,0,0
55,2,34,2,0,0,0
55,2,36,2,0,0,0
55,2,38,2,0,0,0
55,2,39,1,1,0,2
55,2,39,1,28,0,0
55,2,50,1,1,0,3
55,2,50,1,31,0,0
55,2,55,2,0,0,0
55,2,56,1,59,0,0
55,2,57,2,0,0,0
55,2,58,2,0,0,0
55,2,59,2,0,0,0
55,2,61,2,0,0,0
55,2,63,2,0,0,0
55,2,66,2,0,0,0
55,2,68,2,0,0,0
55,2,69,2,0,0,0
55,2,70,2,0,0,0
55,2,91,2,0,0,0
55,2,92,2,0,0,0
55,2,93,1,39,0,0
55,2,99,2,0,0,0
55,2,102,2,0,0,0
55,2,104,2,0,0,0
55,2,117,2,0,0,0
55,2,129,2,0,0,0
55,2,130,2,0,0,0
55,2,154,1,48,0,0
55,2,156,2,0,0,0
55,2,164,2,0,0,0
55,3,5,2,0,0,0
55,3,6,2,0,0,0
55,3,10,1,1,0,1
55,3,25,2,0,0,0
55,3,34,2,0,0,0
55,3,36,2,0,0,0
55,3,38,2,0,0,0
55,3,39,1,1,0,2
55,3,39,1,28,0,0
55,3,50,1,1,0,3
55,3,50,1,31,0,0
55,3,55,2,0,0,0
55,3,56,1,59,0,0
55,3,57,2,0,0,0
55,3,58,2,0,0,0
55,3,59,2,0,0,0
55,3,61,2,0,0,0
55,3,63,2,0,0,0
55,3,66,2,0,0,0
55,3,68,2,0,0,0
55,3,69,2,0,0,0
55,3,70,2,0,0,0
55,3,91,2,0,0,0
55,3,92,2,0,0,0
55,3,93,1,39,0,0
55,3,99,2,0,0,0
55,3,102,2,0,0,0
55,3,104,2,0,0,0
55,3,117,2,0,0,0
55,3,129,2,0,0,0
55,3,130,2,0,0,0
55,3,154,1,48,0,0
55,3,156,2,0,0,0
55,3,164,2,0,0,0
55,4,5,2,0,0,0
55,4,6,2,0,0,0
55,4,10,1,1,0,1
55,4,25,2,0,0,0
55,4,34,2,0,0,0
