language_id,species_id,name
2,573,Cinccino
2,574,Gothita
2,575,Gothorita
2,576,Gothitelle
2,577,Solosis
2,578,Duosion
2,579,Reuniclus
2,580,Ducklett
2,581,Swanna
2,582,Vanillite
2,583,Vanillish
2,584,Vanilluxe
2,585,Deerling
2,586,Sawsbuck
2,587,Emolga
2,588,Karrablast
2,589,Escavalier
2,590,Foongus
2,591,Amoonguss
2,592,Frillish
2,593,Jellicent
2,594,Alomomola
2,595,Joltik
2,596,Galvantula
2,597,Ferroseed
2,598,Ferrothorn
2,599,Klink
2,600,Klang
2,601,Klinklang
2,602,Tynamo
2,603,Eelektrik
2,604,Eelektross
2,605,Elgyem
2,606,Beheeyem
2,607,Litwick
2,608,Lampent
2,609,Chandelure
2,610,Axew
2,611,Fraxure
2,612,Haxorus
2,613,Cubchoo
2,614,Beartic
2,615,Cryogonal
2,616,Shelmet
2,617,Accelgor
2,618,Stunfisk
2,619,Mienfoo
2,620,Mienshao
2,621,Druddigon
2,622,Golett
2,623,Golurk
2,624,Pawniard
2,625,Bisharp
2,626,Bouffalant
2,627,Rufflet
2,628,Braviary
2,629,Vullaby
2,630,Mandibuzz
2,631,Heatmor
2,632,Durant
2,633,Deino
2,634,Zweilous
2,635,Hydreigon
2,636,Larvesta
2,637,Volcarona
2,638,Cobalion
2,639,Terrakion
2,640,Virizion
2,641,Tornadus
2,642,Thundurus
2,643,Reshiram
2,644,Zekrom
2,645,Landorus
2,646,Kyurem
2,647,Keldeo
2,648,Meloetta
2,649,Genesect
2,650,Chespin
2,651,Quilladin
2,652,Chesnaught
2,653,Fennekin
2,654,Braixen
2,655,Delphox
2,656,Froakie
2,657,Frogadier
2,658,Greninja
2,659,Bunnelby
2,660,Diggersby
2,661,Fletchling
2,662,Fletchinder
2,663,Talonflame
2,664,Scatterbug
2,665,Spewpa
2,666,Vivillon
2,667,Litleo
2,668,Pyroar
2,669,Flabébé
2,670,Floette
2,671,Florges
2,672,Skiddo
2,673,Gogoat
2,674,Pancham
2,675,Pangoro
2,676,Furfrou
2,677,Espurr
2,678,Meowstic
2,679,Honedge
2,680,Doublade
2,681,Aegislash
2,682,Spritzee
2,683,Aromatisse
2,684,Swirlix
2,685,Slurpuff
2,686,Inkay
2,687,Malamar
2,688,Binacle
2,689,Barbaracle
2,690,Skrelp
2,691,Dragalge
2,692,Clauncher
2,693,Clawitzer
2,694,Helioptile
2,695,Heliolisk
2,696,Tyrunt
2,697,Tyrantrum
2,698,Amaura
2,699,Aurorus
2,700,Sylveon
2,701,Hawlucha
2,702,Dedenne
2,703,Carbink
2,704,Goomy
2,705,Sliggoo
2,706,Goodra
2,707,Klefki
2,708,Phantump
2,709,Trevenant
2,710,Pumpkaboo
2,711,Gourgeist
2,712,Bergmite
2,713,Avalugg
2,714,Noibat
2,715,Noivern
2,716,Xerneas
2,717,Yveltal
2,718,Zygarde
2,719,Diancie
2,720,Hoopa
2,721,Volcanion
2,722,Rowlet
2,723,Dartrix
2,724,Decidueye
2,725,Litten
2,726,Torracat
2,727,Incineroar
2,728,Popplio
2,729,Brionne
2,730,Primarina
2,731,Pikipek
2,732,Trumbeak
2,733,Toucannon
2,734,Yungoos
2,735,Gumshoos
2,736,Grubbin
2,737,Charjabug
2,738,Vikavolt
2,739,Crabrawler
2,740,Crabominable
2,741,Oricorio
2,742,Cutiefly
2,743,Ribombee
2,744,Rockruff
2,745,Lycanroc
2,746,Wishiwashi
2,747,Mareanie
2,748,Toxapex
2,749,Mudbray
2,750,Mudsdale
2,751,Dewpider
2,752,Araquanid
2,753,Fomantis
2,754,Lurantis
2,755,Morelull
2,756,Shiinotic
2,757,Salandit
2,758,Salazzle
2,759,Stufful
2,760,Bewear
2,761,Bounsweet
2,762,Steenee
2,763,Tsareena
2,764,Comfey
2,765,Oranguru
2,766,Passimian
2,767,Wimpod
2,768,Golisopod
2,769,Sandygast
2,770,Palossand
2,771,Pyukumuku
2,772,Type: Null
2,773,Silvally
2,774,Minior
2,775,Komala
2,776,Turtonator
2,777,Togedemaru
2,778,Mimikyu
2,779,Bruxish
2,780,Drampa
2,781,Dhelmise
2,782,Jangmo-o
2,783,Hakamo-o
2,784,Kommo-o
2,785,Tapu Koko
2,786,Tapu Lele
2,787,Tapu Bulu
2,788,Tapu Fini
2,789,Cosmog
2,790,Cosmoem
2,791,Solgaleo
2,792,Lunala
2,793,Nihilego
2,794,Buzzwole
2,795,Pheromosa
2,796,Xurkitree
2,797,Celesteela
2,798,Kartana
2,799,Guzzlord
2,800,Necrozma
2,801,Magearna
2,802,Marshadow
2,803,Poipole
2,804,Naganadel
2,805,Stakataka
2,806,Blacephalon
2,807,Zeraora
3,1,Bulbizarre
3,2,Herbizarre
3,3,Florizarre
3,4,Salamèche
3,5,Reptincel
3,6,Dracaufeu
3,7,Carapuce
3,8,Carabaffe
3,9,Tortank
3,10,Chenipan
3,11,Chrysacier
3,12,Papilusion
3,13,Aspicot
3,14,Coconfort
3,15,Dardargnan
3,16,Roucool
3,17,Roucoups
3,18,Roucarnage
3,19,Rattata
3,20,Rattatac
3,21,Piafabec
3,22,Rapasdepic
3,23,Abo
3,24,Arbok
3,25,Pikachu
3,26,Raichu
3,27,Sabelette
3,28,Sablaireau
3,29,Nidoran♀
3,30,Nidorina
3,31,Nidoqueen
3,32,Nidoran♂
3,33,Nidorino
3,34,Nidoking
3,35,Mélofée
3,36,Mélodelfe
3,37,Goupix
3,38,Feunard
3,39,Rondoudou
3,40,Grodoudou
3,41,Nosferapti
3,42,Nosferalto
3,43,Mystherbe
3,44,Ortide
3,45,Rafflesia
3,46,Paras
3,47,Parasect
3,48,Mimitoss
3,49,Aéromite
3,50,Taupiqueur
3,51,Triopikeur
3,52,Miaouss
3,53,Persian
3,54,Psykokwak
3,55,Akwakwak
3,56,Férosinge
3,57,Colossinge
3,58,Caninos
3,59,Arcanin
3,60,Ptitard
3,61,Têtarte
3,62,Tartard
3,63,Abra
3,64,Kadabra
3,65,Alakazam
3,66,Machoc
3,67,Machopeur
3,68,Mackogneur
3,69,Chétiflor
3,70,Boustiflor
3,71,Empiflor
3,72,Tentacool
3,73,Tentacruel
3,74,Racaillou
3,75,Gravalanch
3,76,Grolem
3,77,Ponyta
3,78,Galopa
3,79,Ramoloss
3,80,Flagadoss
3,81,Magnéti
3,82,Magnéton
3,83,Canarticho
3,84,Doduo
3,85,Dodrio
3,86,Otaria
3,87,Lamantine
3,88,Tadmorv
3,89,Grotadmorv
3,90,Kokiyas
3,91,Crustabri
3,92,Fantominus
3,93,Spectrum
3,94,Ectoplasma
3,95,Onix
3,96,Soporifik
3,97,Hypnomade
3,98,Krabby
3,99,Krabboss
3,100,Voltorbe
3,101,Électrode
3,102,Noeunoeuf
3,103,Noadkoko
3,104,Osselait
3,105,Ossatueur
3,106,Kicklee
3,107,Tygnon
3,108,Excelangue
3,109,Smogo
3,110,Smogogo
3,111,Rhinocorne
3,112,Rhinoféros
3,113,Leveinard
3,114,Saquedeneu
3,115,Kangourex
3,116,Hypotrempe
3,117,Hypocéan
3,118,Poissirène
3,119,Poissoroy
3,120,Stari
3,121,Staross
3,122,M. Mime
3,123,Insécateur
3,124,Lippoutou
3,125,Élektek
3,126,Magmar
3,127,Scarabrute
3,128,Tauros
3,129,Magicarpe
3,130,Léviator
3,131,Lokhlass
3,132,Métamorph
3,133,Évoli
3,134,Aquali
3,135,Voltali
3,136,Pyroli
3,137,Porygon
3,138,Amonita
3,139,Amonistar
3,140,Kabuto
3,141,Kabutops
3,142,Ptéra
3,143,Ronflex
3,144,Artikodin
3,145,Électhor
3,146,Sulfura
3,147,Minidraco
3,148,Draco
3,149,Dracolosse
3,150,Mewtwo
3,151,Mew
3,152,Germignon
3,153,Macronium
3,154,Méganium
3,155,Héricendre
3,156,Feurisson
3,157,Typhlosion
3,158,Kaiminus
3,159,Crocrodil
3,160,Aligatueur
3,161,Fouinette
3,162,Fouinar
3,163,Hoothoot
3,164,Noarfang
3,165,Coxy
3,166,Coxyclaque
3,167,Mimigal
3,168,Migalos
3,169,Nostenfer
3,170,Loupio
3,171,Lanturn
3,172,Pichu
3,173,Mélo
3,174,Toudoudou
3,175,Togepi
3,176,Togetic
3,177,Natu
3,178,Xatu
3,179,Wattouat
3,180,Lainergie
3,181,Pharamp
3,182,Joliflor
3,183,Marill
3,184,Azumarill
3,185,Simularbre
3,186,Tarpaud
3,187,Granivol
3,188,Floravol
3,189,Cotovol
3,190,Capumain
3,191,Tournegrin
3,192,Héliatronc
3,193,Yanma
3,194,Axoloto
3,195,Maraiste
3,196,Mentali
3,197,Noctali
3,198,Cornèbre
3,199,Roigada
3,200,Feuforêve
3,201,Zarbi
3,202,Qulbutoké
3,203,Girafarig
3,204,Pomdepik
3,205,Foretress
3,206,Insolourdo
3,207,Scorplane
3,208,Steelix
3,209,Snubbull
3,210,Granbull
3,211,Qwilfish
3,212,Cizayox
3,213,Caratroc
3,214,Scarhino
3,215,Farfuret
3,216,Teddiursa
3,217,Ursaring
3,218,Limagma
3,219,Volcaropod
3,220,Marcacrin
3,221,Cochignon
3,222,Corayon
3,223,Rémoraid
3,224,Octillery
3,225,Cadoizo
3,226,Démanta
3,227,Airmure
3,228,Malosse
3,229,Démolosse
3,230,Hyporoi
3,231,Phanpy
3,232,Donphan
3,233,Porygon2
3,234,Cerfrousse
3,235,Queulorior
3,236,Debugant
3,237,Kapoera
3,238,Lippouti
3,239,Élekid
3,240,Magby
3,241,Écrémeuh
3,242,Leuphorie
3,243,Raikou
3,244,Entei
3,245,Suicune
3,246,Embrylex
3,247,Ymphect
3,248,Tyranocif
3,249,Lugia
3,250,Ho-Oh
3,251,Celebi
3,252,Arcko
3,253,Massko
3,254,Jungko
3,255,Poussifeu
3,256,Galifeu
3,257,Braségali
3,258,Gobou
3,259,Flobio
3,260,Laggron
3,261,Medhyèna
3,262,Grahyèna
3,263,Zigzaton
3,264,Linéon
3,265,Chenipotte
3,266,Armulys
3,267,Charmillon
3,268,Blindalys
3,269,Papinox
3,270,Nénupiot
3,271,Lombre
3,272,Ludicolo
3,273,Grainipiot
3,274,Pifeuil
3,275,Tengalice
3,276,Nirondelle
3,277,Hélédelle
3,278,Goélise
3,279,Bekipan
3,280,Tarsal
3,281,Kirlia
3,282,Gardevoir
3,283,Arakdo
3,284,Maskadra
3,285,Balignon
3,286,Chapignon
3,287,Parecool
3,288,Vigoroth
3,289,Monaflèmit
3,290,Ningale
3,291,Ninjask
3,292,Munja
3,293,Chuchmur
3,294,Ramboum
3,295,Brouhabam
3,296,Makuhita
3,297,Hariyama
3,298,Azurill
3,299,Tarinor
3,300,Skitty
3,301,Delcatty
3,302,Ténéfix
3,303,Mysdibule
3,304,Galekid
3,305,Galegon
3,306,Galeking
3,307,Méditikka
3,308,Charmina
3,309,Dynavolt
3,310,Élecsprint
3,311,Posipi
3,312,Négapi
3,313,Muciole
3,314,Lumivole
3,315,Rosélia
3,316,Gloupti
3,317,Avaltout
3,318,Carvanha
3,319,Sharpedo
3,320,Wailmer
3,321,Wailord
3,322,Chamallot
3,323,Camérupt
3,324,Chartor
3,325,Spoink
3,326,Groret
3,327,Spinda
3,328,Kraknoix
3,329,Vibraninf
3,330,Libégon
3,331,Cacnea
3,332,Cacturne
3,333,Tylton
3,334,Altaria
3,335,Mangriff
3,336,Séviper
3,337,Séléroc
3,338,Solaroc
3,339,Barloche
3,340,Barbicha
3,341,Écrapince
3,342,Colhomard
3,343,Balbuto
3,344,Kaorine
3,345,Lilia
3,346,Vacilys
3,347,Anorith
3,348,Armaldo
3,349,Barpau
3,350,Milobellus
3,351,Morphéo
3,352,Kecleon
3,353,Polichombr
3,354,Branette
3,355,Skelénox
3,356,Téraclope
3,357,Tropius
3,358,Éoko
3,359,Absol
3,360,Okéoké
3,361,Stalgamin
3,362,Oniglali
3,363,Obalie
3,364,Phogleur
3,365,Kaimorse
3,366,Coquiperl
3,367,Serpang
3,368,Rosabyss
3,369,Relicanth
3,370,Lovdisc
3,371,Draby
3,372,Drackhaus
3,373,Drattak
3,374,Terhal
3,375,Métang
3,376,Métalosse
3,377,Regirock
3,378,Regice
3,379,Registeel
3,380,Latias
3,381,Latios
3,382,Kyogre
3,383,Groudon
3,384,Rayquaza
3,385,Jirachi
3,386,Deoxys
3,387,Tortipouss
3,388,Boskara
3,389,Torterra
3,390,Ouisticram
3,391,Chimpenfeu
3,392,Simiabraz
3,393,Tiplouf
3,394,Prinplouf
3,395,Pingoléon
3,396,Étourmi
3,397,Étourvol
3,398,Étouraptor
3,399,Keunotor
3,400,Castorno
3,401,Crikzik
3,402,Mélokrik
3,403,Lixy
3,404,Luxio
3,405,Luxray
3,406,Rozbouton
3,407,Roserade
3,408,Kranidos
3,409,Charkos
3,410,Dinoclier
3,411,Bastiodon
3,412,Cheniti
3,413,Cheniselle
3,414,Papilord
3,415,Apitrini
3,416,Apireine
3,417,Pachirisu
3,418,Mustébouée
3,419,Mustéflott
3,420,Ceribou
3,421,Ceriflor
3,422,Sancoki
3,423,Tritosor
3,424,Capidextre
3,425,Baudrive
3,426,Grodrive
3,427,Laporeille
3,428,Lockpin
3,429,Magirêve
3,430,Corboss
3,431,Chaglam
3,432,Chaffreux
3,433,Korillon
3,434,Moufouette
3,435,Moufflair
3,436,Archéomire
3,437,Archéodong
3,438,Manzaï
3,439,Mime Jr.
3,440,Ptiravi
3,441,Pijako
3,442,Spiritomb
3,443,Griknot
3,444,Carmache
3,445,Carchacrok
3,446,Goinfrex
3,447,Riolu
3,448,Lucario
3,449,Hippopotas
3,450,Hippodocus
3,451,Rapion
3,452,Drascore
3,453,Cradopaud
3,454,Coatox
3,455,Vortente
3,456,Écayon
3,457,Luminéon
3,458,Babimanta
3,459,Blizzi
3,460,Blizzaroi
3,461,Dimoret
3,462,Magnézone
3,463,Coudlangue
3,464,Rhinastoc
3,465,Bouldeneu
3,466,Élekable
3,467,Maganon
3,468,Togekiss
3,469,Yanmega
3,470,Phyllali
3,471,Givrali
3,472,Scorvol
3,473,Mammochon
3,474,Porygon-Z
3,475,Gallame
3,476,Tarinorme
3,477,Noctunoir
3,478,Momartik
3,479,Motisma
3,480,Créhelf
3,481,Créfollet
3,482,Créfadet
3,483,Dialga
3,484,Palkia
3,485,Heatran
3,486,Regigigas
3,487,Giratina
3,488,Cresselia
3,489,Phione
3,490,Manaphy
3,491,Darkrai
3,492,Shaymin
3,493,Arceus
3,494,Victini
3,495,Vipélierre
3,496,Lianaja
3,497,Majaspic
3,498,Gruikui
3,499,Grotichon
3,500,Roitiflam
3,501,Moustillon
3,502,Mateloutre
3,503,Clamiral
3,504,Ratentif
3,505,Miradar
3,506,Ponchiot
3,507,Ponchien
3,508,Mastouffe
3,509,Chacripan
3,510,Léopardus
3,511,Feuillajou
3,512,Feuiloutan
3,513,Flamajou
3,514,Flamoutan
3,515,Flotajou
3,516,Flotoutan
3,517,Munna
3,518,Mushana
3,519,Poichigeon
3,520,Colombeau
3,521,Déflaisan
3,522,Zébibron
3,523,Zéblitz
3,524,Nodulithe
3,525,Géolithe
3,526,Gigalithe
3,527,Chovsourir
3,528,Rhinolove
3,529,Rototaupe
3,530,Minotaupe
3,531,Nanméouïe
3,532,Charpenti
3,533,Ouvrifier
3,534,Bétochef
3,535,Tritonde
3,536,Batracné
3,537,Crapustule
3,538,Judokrak
3,539,Karaclée
3,540,Larveyette
3,541,Couverdure
3,542,Manternel
3,543,Venipatte
3,544,Scobolide
3,545,Brutapode
3,546,Doudouvet
3,547,Farfaduvet
3,548,Chlorobule
3,549,Fragilady
3,550,Bargantua
3,551,Mascaïman
3,552,Escroco
3,553,Crocorible
3,554,Darumarond
3,555,Darumacho
3,556,Maracachi
3,557,Crabicoque
3,558,Crabaraque
3,559,Baggiguane
3,560,Baggaïd
3,561,Cryptéro
3,562,Tutafeh
3,563,Tutankafer
3,564,Carapagos
3,565,Mégapagos
3,566,Arkéapti
3,567,Aéroptéryx
3,568,Miamiasme
3,569,Miasmax
3,570,Zorua
3,571,Zoroark
3,572,Chinchidou
3,573,Pashmilla
3,574,Scrutella
3,575,Mesmérella
3,576,Sidérella
3,577,Nucléos
3,578,Méios
3,579,Symbios
3,580,Couaneton
3,581,Lakmécygne
3,582,Sorbébé
3,583,Sorboul
3,584,Sorbouboul
3,585,Vivaldaim
3,586,Haydaim
3,587,Emolga
3,588,Carabing
3,589,Lançargot
3,590,Trompignon
3,591,Gaulet
3,592,Viskuse
3,593,Moyade
3,594,Mamanbo
3,595,Statitik
3,596,Mygavolt
3,597,Grindur
3,598,Noacier
3,599,Tic
3,600,Clic
3,601,Cliticlic
3,602,Anchwatt
3,603,Lampéroie
3,604,Ohmassacre
3,605,Lewsor
3,606,Neitram
3,607,Funécire
3,608,Mélancolux
3,609,Lugulabre
3,610,Coupenotte
3,611,Incisache
3,612,Tranchodon
3,613,Polarhume
3,614,Polagriffe
3,615,Hexagel
3,616,Escargaume
3,617,Limaspeed
3,618,Limonde
3,619,Kungfouine
3,620,Shaofouine
3,621,Drakkarmin
3,622,Gringolem
3,623,Golemastoc
3,624,Scalpion
3,625,Scalproie
3,626,Frison
3,627,Furaiglon
3,628,Gueriaigle
3,629,Vostourno
3,630,Vaututrice
3,631,Aflamanoir
3,632,Fermite
3,633,Solochi
3,634,Diamat
3,635,Trioxhydre
3,636,Pyronille
3,637,Pyrax
3,638,Cobaltium
3,639,Terrakium
3,640,Viridium
3,641,Boréas
3,642,Fulguris
3,643,Reshiram
3,644,Zekrom
3,645,Démétéros
3,646,Kyurem
3,647,Keldeo
3,648,Meloetta
3,649,Genesect
3,650,Marisson
3,651,Boguérisse
3,652,Blindépique
3,653,Feunnec
3,654,Roussil
3,655,Goupelin
3,656,Grenousse
3,657,Croâporal
3,658,Amphinobi
3,659,Sapereau
3,660,Excavarenne
3,661,Passerouge
3,662,Braisillon
3,663,Flambusard
3,664,Lépidonille
3,665,Pérégrain
3,666,Prismillon
3,667,Hélionceau
3,668,Némélios
3,669,Flabébé
3,670,Floette
3,671,Florges
3,672,Cabriolaine
3,673,Chevroum
3,674,Pandespiègle
3,675,Pandarbare
3,676,Couafarel
3,677,Psystigri
3,678,Mistigrix
3,679,Monorpale
3,680,Dimoclès
3,681,Exagide
3,682,Fluvetin
3,683,Cocotine
3,684,Sucroquin
3,685,Cupcanaille
3,686,Sepiatop
3,687,Sepiatroce
3,688,Opermine
3,689,Golgopathe
3,690,Venalgue
3,691,Kravarech
3,692,Flingouste
3,693,Gamblast
3,694,Galvaran
3,695,Iguolta
3,696,Ptyranidur
3,697,Rexillius
3,698,Amagara
3,699,Dragmara
3,700,Nymphali
3,701,Brutalibré
3,702,Dedenne
3,703,Strassie
3,704,Mucuscule
3,705,Colimucus
3,706,Muplodocus
3,707,Trousselin
3,708,Brocélôme
3,709,Desséliande
3,710,Pitrouille
3,711,Banshitrouye
3,712,Grelaçon
3,713,Séracrawl
3,714,Sonistrelle
3,715,Bruyverne
3,716,Xerneas
3,717,Yveltal
3,718,Zygarde
3,719,Diancie
3,720,Hoopa
3,721,Volcanion
3,722,Brindibou
3,723,Efflèche
3,724,Archéduc
3,725,Flamiaou
3,726,Matoufeu
3,727,Félinferno
3,728,Otaquin
3,729,Otarlette
3,730,Oratoria
3,731,Picassaut
3,732,Piclairon
3,733,Bazoucan
3,734,Manglouton
3,735,Argouste
3,736,Larvibule
3,737,Chrysapile
3,738,Lucanon
3,739,Crabagarre
3,740,Crabominable
3,741,Plumeline
3,742,Bombydou
3,743,Rubombelle
3,744,Rocabot
3,745,Lougaroc
3,746,Froussardine
3,747,Vorastérie
3,748,Prédastérie
3,749,Tiboudet
3,750,Bourrinos
3,751,Araqua
3,752,Tarenbulle
3,753,Mimantis
3,754,Floramantis
3,755,Spododo
3,756,Lampignon
3,757,Tritox
3,758,Malamandre
3,759,Nounourson
3,760,Chelours
3,761,Croquine
3,762,Candine
3,763,Sucreine
3,764,Guérilande
3,765,Gouroutan
3,766,Quartermac
3,767,Sovkipou
3,768,Sarmuraï
3,769,Bacabouh
3,770,Trépassable
3,771,Concombaffe
3,772,Type:0
3,773,Silvallié
3,774,Météno
3,775,Dodoala
3,776,Boumata
3,777,Togedemaru
3,778,Mimiqui
3,779,Denticrisse
3,780,Draïeul
3,781,Sinistrail
3,782,Bébécaille
3,783,Écaïd
3,784,Ékaïser
3,785,Tokorico
3,786,Tokopiyon
3,787,Tokotoro
3,788,Tokopisco
3,789,Cosmog
3,790,Cosmovum
3,791,Solgaleo
3,792,Lunala
3,793,Zéroïd
3,794,Mouscoto
3,795,Cancrelove
3,796,Câblifère
3,797,Bamboiselle
3,798,Katagami
3,799,Engloutyran
3,800,Necrozma
3,801,Magearna
3,802,Marshadow
3,803,Vémini
3,804,Mandrillon
3,805,Ama-Ama
3,806,Pierroteknik
3,807,Zeraora
4,1,Bisasam
4,2,Bisaknosp
4,3,Bisaflor
4,4,Glumanda
4,5,Glutexo
4,6,Glurak
4,7,Schiggy
4,8,Schillok
4,9,Turtok
4,10,Raupy
4,11,Safcon
4,12,Smettbo
4,13,Hornliu
4,14,Kokuna
4,15,Bibor
4,16,Taubsi
4,17,Tauboga
4,18,Tauboss
4,19,Rattfratz
4,20,Rattikarl
4,21,Habitak
4,22,Ibitak
4,23,Rettan
4,24,Arbok
4,25,Pikachu
4,26,Raichu
4,27,Sandan
4,28,Sandamer
4,29,Nidoran♀
4,30,Nidorina
4,31,Nidoqueen
4,32,Nidoran♂
4,33,Nidorino
4,34,Nidoking
4,35,Piepi
4,36,Pixi
4,37,Vulpix
4,38,Vulnona
4,39,Pummeluff
4,40,Knuddeluff
4,41,Zubat
4,42,Golbat
4,43,Myrapla
4,44,Duflor
4,45,Giflor
4,46,Paras
4,47,Parasek
4,48,Bluzuk
4,49,Omot
4,50,Digda
4,51,Digdri
4,52,Mauzi
4,53,Snobilikat
4,54,Enton
4,55,Entoron
4,56,Menki
4,57,Rasaff
4,58,Fukano
4,59,Arkani
4,60,Quapsel
4,61,Quaputzi
4,62,Quappo
4,63,Abra
4,64,Kadabra
4,65,Simsala
4,66,Machollo
4,67,Maschock
4,68,Machomei
4,69,Knofensa
4,70,Ultrigaria
4,71,Sarzenia
4,72,Tentacha
4,73,Tentoxa
4,74,Kleinstein
4,75,Georok
4,76,Geowaz
4,77,Ponita
4,78,Gallopa
4,79,Flegmon
4,80,Lahmus
4,81,Magnetilo
4,82,Magneton
4,83,Porenta
4,84,Dodu
4,85,Dodri
4,86,Jurob
4,87,Jugong
4,88,Sleima
4,89,Sleimok
4,90,Muschas
4,91,Austos
4,92,Nebulak
4,93,Alpollo
4,94,Gengar
4,95,Onix
4,96,Traumato
4,97,Hypno
4,98,Krabby
4,99,Kingler
4,100,Voltobal
4,101,Lektrobal
4,102,Owei
4,103,Kokowei
4,104,Tragosso
4,105,Knogga
4,106,Kicklee
4,107,Nockchan
4,108,Schlurp
4,109,Smogon
4,110,Smogmog
4,111,Rihorn
4,112,Rizeros
4,113,Chaneira
4,114,Tangela
4,115,Kangama
4,116,Seeper
4,117,Seemon
4,118,Goldini
4,119,Golking
4,120,Sterndu
4,121,Starmie
4,122,Pantimos
4,123,Sichlor
4,124,Rossana
4,125,Elektek
4,126,Magmar
4,127,Pinsir
4,128,Tauros
4,129,Karpador
4,130,Garados
4,131,Lapras
4,132,Ditto
4,133,Evoli
4,134,Aquana
4,135,Blitza
4,136,Flamara
4,137,Porygon
4,138,Amonitas
4,139,Amoroso
4,140,Kabuto
4,141,Kabutops
4,142,Aerodactyl
4,143,Relaxo
4,144,Arktos
4,145,Zapdos
4,146,Lavados
4,147,Dratini
4,148,Dragonir
4,149,Dragoran
4,150,Mewtu
4,151,Mew
4,152,Endivie
4,153,Lorblatt
4,154,Meganie
4,155,Feurigel
4,156,Igelavar
4,157,Tornupto
4,158,Karnimani
4,159,Tyracroc
4,160,Impergator
4,161,Wiesor
4,162,Wiesenior
4,163,Hoothoot
4,164,Noctuh
4,165,Ledyba
4,166,Ledian
4,167,Webarak
4,168,Ariados
4,169,Iksbat
4,170,Lampi
4,171,Lanturn
4,172,Pichu
4,173,Pii
4,174,Fluffeluff
4,175,Togepi
4,176,Togetic
4,177,Natu
4,178,Xatu
4,179,Voltilamm
4,180,Waaty
4,181,Ampharos
4,182,Blubella
4,183,Marill
4,184,Azumarill
4,185,Mogelbaum
4,186,Quaxo
4,187,Hoppspross
4,188,Hubelupf
4,189,Papungha
4,190,Griffel
4,191,Sonnkern
4,192,Sonnflora
4,193,Yanma
4,194,Felino
4,195,Morlord
4,196,Psiana
4,197,Nachtara
4,198,Kramurx
4,199,Laschoking
4,200,Traunfugil
4,201,Icognito
4,202,Woingenau
4,203,Girafarig
4,204,Tannza
4,205,Forstellka
4,206,Dummisel
4,207,Skorgla
4,208,Stahlos
4,209,Snubbull
4,210,Granbull
4,211,Baldorfish
4,212,Scherox
4,213,Pottrott
4,214,Skaraborn
4,215,Sniebel
4,216,Teddiursa
4,217,Ursaring
4,218,Schneckmag
4,219,Magcargo
4,220,Quiekel
4,221,Keifel
4,222,Corasonn
4,223,Remoraid
4,224,Octillery
4,225,Botogel
4,226,Mantax
4,227,Panzaeron
4,228,Hunduster
4,229,Hundemon
4,230,Seedraking
4,231,Phanpy
4,232,Donphan
4,233,Porygon2
4,234,Damhirplex
4,235,Farbeagle
4,236,Rabauz
4,237,Kapoera
4,238,Kussilla
4,239,Elekid
4,240,Magby
4,241,Miltank
4,242,Heiteira
4,243,Raikou
4,244,Entei
4,245,Suicune
4,246,Larvitar
4,247,Pupitar
4,248,Despotar
4,249,Lugia
4,250,Ho-Oh
4,251,Celebi
4,252,Geckarbor
4,253,Reptain
4,254,Gewaldro
4,255,Flemmli
4,256,Jungglut
4,257,Lohgock
4,258,Hydropi
4,259,Moorabbel
4,260,Sumpex
4,261,Fiffyen
4,262,Magnayen
4,263,Zigzachs
4,264,Geradaks
4,265,Waumpel
4,266,Schaloko
4,267,Papinella
4,268,Panekon
4,269,Pudox
4,270,Loturzel
4,271,Lombrero
4,272,Kappalores
4,273,Samurzel
4,274,Blanas
4,275,Tengulist
4,276,Schwalbini
4,277,Schwalboss
4,278,Wingull
4,279,Pelipper
4,280,Trasla
4,281,Kirlia
4,282,Guardevoir
4,283,Gehweiher
4,284,Maskeregen
4,285,Knilz
4,286,Kapilz
4,287,Bummelz
4,288,Muntier
4,289,Letarking
4,290,Nincada
4,291,Ninjask
4,292,Ninjatom
4,293,Flurmel
4,294,Krakeelo
4,295,Krawumms
4,296,Makuhita
4,297,Hariyama
4,298,Azurill
4,299,Nasgnet
4,300,Eneco
4,301,Enekoro
4,302,Zobiris
4,303,Flunkifer
4,304,Stollunior
4,305,Stollrak
4,306,Stolloss
4,307,Meditie
4,308,Meditalis
4,309,Frizelbliz
4,310,Voltenso
4,311,Plusle
4,312,Minun
4,313,Volbeat
4,314,Illumise
4,315,Roselia
4,316,Schluppuck
4,317,Schlukwech
4,318,Kanivanha
4,319,Tohaido
4,320,Wailmer
4,321,Wailord
4,322,Camaub
4,323,Camerupt
4,324,Qurtel
4,325,Spoink
4,326,Groink
4,327,Pandir
4,328,Knacklion
4,329,Vibrava
4,330,Libelldra
4,331,Tuska
4,332,Noktuska
4,333,Wablu
4,334,Altaria
4,335,Sengo
4,336,Vipitis
4,337,Lunastein
4,338,Sonnfel
4,339,Schmerbe
4,340,Welsar
4,341,Krebscorps
4,342,Krebutack
4,343,Puppance
4,344,Lepumentas
4,345,Liliep
4,346,Wielie
4,347,Anorith
4,348,Armaldo
4,349,Barschwa
4,350,Milotic
4,351,Formeo
4,352,Kecleon
4,353,Shuppet
4,354,Banette
4,355,Zwirrlicht
4,356,Zwirrklop
4,357,Tropius
4,358,Palimpalim
4,359,Absol
4,360,Isso
