version_group_id,pokemon_id,shape_id
14,55,6
14,56,6
14,57,6
14,58,8
14,59,8
14,60,7
14,61,12
14,62,12
14,63,6
14,64,6
14,65,12
14,66,6
14,67,12
14,68,12
14,69,12
14,70,5
14,71,5
14,72,10
14,73,10
14,74,4
14,75,12
14,76,12
14,77,8
14,78,8
14,79,8
14,80,6
14,81,4
14,82,11
14,83,9
14,84,7
14,85,7
14,86,3
14,87,3
14,88,4
14,89,4
14,90,1
14,91,1
14,92,1
14,93,4
14,94,6
14,95,2
14,96,12
14,97,12
14,98,14
14,99,14
14,100,1
14,101,1
14,102,11
14,103,7
14,104,6
14,105,6
14,106,12
14,107,12
14,108,6
14,109,1
14,110,11
14,111,8
14,112,6
14,113,6
14,114,7
14,115,6
14,116,5
14,117,5
14,118,3
14,119,3
14,120,5
14,121,5
14,122,12
14,123,13
14,124,12
14,125,6
14,126,6
14,127,12
14,128,8
14,129,3
14,130,2
14,131,3
14,132,1
14,133,8
14,134,8
14,135,8
14,136,8
14,137,7
14,138,10
14,139,10
14,140,14
14,141,6
14,142,9
14,143,12
14,144,9
14,145,9
14,146,9
14,147,2
14,148,2
14,149,6
14,150,6
14,151,6
14,152,8
14,153,8
14,154,8
14,155,12
14,156,8
14,157,8
14,158,6
14,159,6
14,160,6
14,161,8
14,162,8
14,163,9
14,164,9
14,165,9
14,166,9
14,167,14
14,168,14
14,169,13
14,170,3
14,171,3
14,172,8
14,173,6
14,174,12
14,175,12
14,176,12
14,177,9
14,178,9
14,179,8
14,180,6
14,181,6
14,182,12
14,183,6
14,184,6
14,185,12
14,186,12
14,187,6
14,188,6
14,189,6
14,190,6
14,191,1
14,192,12
14,193,13
14,194,7
14,195,6
14,196,8
14,197,8
14,198,9
14,199,6
14,200,1
14,201,1
14,202,5
14,203,8
14,204,1
14,205,1
14,206,2
14,207,9
14,208,2
14,209,12
14,210,6
14,211,3
14,212,13
14,213,14
14,214,12
14,215,6
14,216,6
14,217,6
14,218,2
14,219,2
14,220,8
14,221,8
14,222,14
14,223,3
14,224,10
14,225,9
14,226,9
14,227,9
14,228,8
14,229,8
14,230,5
14,231,8
14,232,8
14,233,7
14,234,8
14,235,6
14,236,12
14,237,6
14,238,12
14,239,12
14,240,6
14,241,6
14,242,12
14,243,8
14,244,8
14,245,8
14,246,6
14,247,2
14,248,6
14,249,9
14,250,9
14,251,12
14,252,6
14,253,6
14,254,6
14,255,7
14,256,6
14,257,6
14,258,8
14,259,6
14,260,6
14,261,8
14,262,8
14,263,8
14,264,8
14,265,2
14,266,1
14,267,13
14,268,1
14,269,13
14,270,14
14,271,12
14,272,12
14,273,7
14,274,12
14,275,12
14,276,9
14,277,9
14,278,9
14,279,9
14,280,12
14,281,12
14,282,12
14,283,14
14,284,13
14,285,7
14,286,6
14,287,8
14,288,6
14,289,12
14,290,14
14,291,13
14,292,5
14,293,6
14,294,6
14,295,6
14,296,12
14,297,12
14,298,7
14,299,12
14,300,8
14,301,8
14,302,12
14,303,12
14,304,8
14,305,8
14,306,6
14,307,12
14,308,12
14,309,8
14,310,8
14,311,6
14,312,6
14,313,6
14,314,12
14,315,12
14,316,4
14,317,4
14,318,3
14,319,3
14,320,3
14,321,3
14,322,8
14,323,8
14,324,8
14,325,4
14,326,6
14,327,6
14,328,14
14,329,13
14,330,9
14,331,12
14,332,12
14,333,9
14,334,9
14,335,6
14,336,2
14,337,1
14,338,1
14,339,3
14,340,3
14,341,14
14,342,14
14,343,4
14,344,4
14,345,5
14,346,5
14,347,14
14,348,6
14,349,3
14,350,2
14,351,1
14,352,6
14,353,1
14,354,6
14,355,4
14,356,12
14,357,8
14,358,4
14,359,8
14,360,6
14,361,12
14,362,1
14,363,3
14,364,3
14,365,8
14,366,1
14,367,2
14,368,2
14,369,3
14,370,3
14,371,12
14,372,8
14,373,8
14,374,5
14,375,4
14,376,11
14,377,12
14,378,12
14,379,12
14,380,9
14,381,9
14,382,3
14,383,6
14,384,2
14,385,12
14,386,12
14,387,8
14,388,8
14,389,8
14,390,6
14,391,6
14,392,6
14,393,12
14,394,6
14,395,6
14,396,9
14,397,9
14,398,9
14,399,8
14,400,6
14,401,12
14,402,13
14,403,8
14,404,8
14,405,8
14,406,12
14,407,12
14,408,6
14,409,6
14,410,8
14,411,8
14,412,2
14,413,2
14,414,13
14,415,11
14,416,13
14,417,8
14,418,8
14,419,8
14,420,11
14,421,7
14,422,14
14,423,14
14,424,6
14,425,4
14,426,4
14,427,6
14,428,6
14,429,1
14,430,9
14,431,8
14,432,8
14,433,12
14,434,8
14,435,8
14,436,1
14,437,4
14,438,7
14,439,12
14,440,12
14,441,9
14,442,5
14,443,6
14,444,6
14,445,6
14,446,12
14,447,6
14,448,6
14,449,8
14,450,8
14,451,14
14,452,14
14,453,12
14,454,12
14,455,10
14,456,3
14,457,3
14,458,9
14,459,6
14,460,6
14,461,6
14,462,4
14,463,12
14,464,6
14,465,12
14,466,6
14,467,6
14,468,9
14,469,13
14,470,8
14,471,8
14,472,9
14,473,8
14,474,4
14,475,12
14,476,11
14,477,4
14,478,4
14,479,1
14,480,6
14,481,6
14,482,6
14,483,8
14,484,6
14,485,8
14,486,12
14,487,10
14,488,14
14,489,4
14,490,12
14,491,12
14,492,8
14,493,8
14,494,12
14,495,6
14,496,6
14,497,2
14,498,8
14,499,6
14,500,6
14,501,6
14,502,6
14,503,8
14,504,8
14,505,6
14,506,8
14,507,8
14,508,8
14,509,8
14,510,8
14,511,6
14,512,6
14,513,6
14,514,6
14,515,6
14,516,6
14,517,8
14,518,12
14,519,9
14,520,9
14,521,9
14,522,8
14,523,8
14,524,7
14,525,10
14,526,10
14,527,9
14,528,9
14,529,6
14,530,12
14,531,6
14,532,12
14,533,12
14,534,12
14,535,3
14,536,6
14,537,12
14,538,12
14,539,12
14,540,14
14,541,4
14,542,12
14,543,14
14,544,1
14,545,14
14,546,1
14,547,12
14,548,5
14,549,5
14,550,3
14,551,8
14,552,8
14,553,6
14,554,12
14,555,8
14,556,5
14,557,14
14,558,14
14,559,6
14,560,6
14,561,9
14,562,4
14,563,5
14,564,8
14,565,6
14,566,9
14,567,9
14,568,12
14,569,12
14,570,8
14,571,6
14,572,8
14,573,8
14,574,12
14,575,12
14,576,12
14,577,1
14,578,1
14,579,4
14,580,9
14,581,9
14,582,5
14,583,5
14,584,11
14,585,8
14,586,8
14,587,8
14,588,12
14,589,4
14,590,4
14,591,4
14,592,10
14,593,10
14,594,3
14,595,14
14,596,14
14,597,1
14,598,10
14,599,11
14,600,11
14,601,11
14,602,3
14,603,3
14,604,3
14,605,6
14,606,12
14,607,5
14,608,4
14,609,4
14,610,6
14,611,6
14,612,6
14,613,6
14,614,8
14,615,1
14,616,1
14,617,4
14,618,3
14,619,6
14,620,6
14,621,6
14,622,12
14,623,12
14,624,12
14,625,12
14,626,8
14,627,9
14,628,9
14,629,9
14,630,9
14,631,6
14,632,14
14,633,8
14,634,8
14,635,6
14,636,14
14,637,13
14,638,8
14,639,8
14,640,8
14,641,4
14,642,4
14,643,9
14,644,6
14,645,4
14,646,6
14,647,8
14,648,12
14,649,12
14,10001,1
14,10002,1
14,10003,1
14,10004,12
14,10005,12
14,10006,12
14,10007,5
14,10008,5
14,10009,8
14,10010,8
14,10011,8
14,10012,8
14,10013,8
14,10014,8
14,10015,8
14,10016,8
14,10017,8
14,10018,8
14,10019,8
14,10020,8
14,10021,8
14,10022,8
14,10023,8
14,10024,8
14,10026,1
14,10027,1
14,10028,1
14,10029,1
14,10030,1
14,10031,2
14,10032,8
14,10034,3
14,10035,8
14,10036,12
14,10037,4
14,10038,4
14,10039,4
14,10040,6
14,10041,6
15,1,8
15,2,8
15,3,8
15,4,6
15,5,6
15,6,6
15,7,6
15,8,6
15,9,6
15,10,14
15,11,2
15,12,13
15,13,14
15,14,2
15,15,13
15,16,9
15,17,9
15,18,9
15,19,8
15,20,8
15,21,9
15,22,9
15,23,2
15,24,2
15,25,8
15,26,6
15,27,6
15,28,6
15,29,8
15,30,8
15,31,6
15,32,8
15,33,8
15,34,6
15,35,6
15,36,6
15,37,8
15,38,8
15,39,12
15,40,12
15,41,9
15,42,9
15,43,7
15,44,12
15,45,12
15,46,14
15,47,14
15,48,12
15,49,13
15,50,5
15,51,11
15,52,8
15,53,8
15,54,6
15,55,6
15,56,6
15,57,6
15,58,8
15,59,8
15,60,7
15,61,12
15,62,12
15,63,6
15,64,6
15,65,12
15,66,6
15,67,12
15,68,12
15,69,12
15,70,5
15,71,5
15,72,10
15,73,10
15,74,4
15,75,12
15,76,12
15,77,8
15,78,8
15,79,8
15,80,6
15,81,4
15,82,11
15,83,9
15,84,7
15,85,7
15,86,3
15,87,3
15,88,4
15,89,4
15,90,1
15,91,1
15,92,1
15,93,4
15,94,6
15,95,2
15,96,12
15,97,12
15,98,14
15,99,14
15,100,1
15,101,1
15,102,11
15,103,7
15,104,6
15,105,6
15,106,12
15,107,12
15,108,6
15,109,1
15,110,11
15,111,8
15,112,6
15,113,6
15,114,7
15,115,6
15,116,5
15,117,5
15,118,3
15,119,3
15,120,5
15,121,5
15,122,12
15,123,13
15,124,12
15,125,6
15,126,6
15,127,12
15,128,8
15,129,3
15,130,2
15,131,3
15,132,1
15,133,8
15,134,8
15,135,8
15,136,8
15,137,7
15,138,10
15,139,10
15,140,14
15,141,6
15,142,9
15,143,12
15,144,9
15,145,9
15,146,9
15,147,2
15,148,2
15,149,6
15,150,6
15,151,6
15,152,8
15,153,8
15,154,8
15,155,12
15,156,8
15,157,8
15,158,6
15,159,6
15,160,6
15,161,8
15,162,8
15,163,9
15,164,9
15,165,9
15,166,9
15,167,14
15,168,14
15,169,13
15,170,3
15,171,3
15,172,8
15,173,6
15,174,12
15,175,12
15,176,12
15,177,9
15,178,9
15,179,8
15,180,6
15,181,6
15,182,12
15,183,6
15,184,6
15,185,12
15,186,12
15,187,6
15,188,6
15,189,6
15,190,6
15,191,1
15,192,12
15,193,13
15,194,7
15,195,6
15,196,8
15,197,8
15,198,9
15,199,6
15,200,1
15,201,1
15,202,5
15,203,8
15,204,1
15,205,1
15,206,2
15,207,9
15,208,2
15,209,12
15,210,6
15,211,3
15,212,13
15,213,14
15,214,12
15,215,6
15,216,6
15,217,6
15,218,2
15,219,2
15,220,8
15,221,8
15,222,14
15,223,3
15,224,10
15,225,9
15,226,9
15,227,9
15,228,8
15,229,8
15,230,5
15,231,8
15,232,8
15,233,7
15,234,8
15,235,6
15,236,12
15,237,6
15,238,12
15,239,12
15,240,6
15,241,6
15,242,12
15,243,8
15,244,8
15,245,8
15,246,6
15,247,2
15,248,6
15,249,9
15,250,9
15,251,12
15,252,6
15,253,6
15,254,6
15,255,7
15,256,6
15,257,6
15,258,8
15,259,6
15,260,6
15,261,8
15,262,8
15,263,8
15,264,8
15,265,14
15,266,1
15,267,13
15,268,1
15,269,13
15,270,14
15,271,12
15,272,12
15,273,7
15,274,12
15,275,12
15,276,9
15,277,9
15,278,9
15,279,9
15,280,12
15,281,12
15,282,12
15,283,14
15,284,13
15,285,7
15,286,6
15,287,8
15,288,6
15,289,12
15,290,14
15,291,13
15,292,5
15,293,6
15,294,6
15,295,6
15,296,12
15,297,12
15,298,7
15,299,12
15,300,8
15,301,8
15,302,12
15,303,12
15,304,8
15,305,8
15,306,6
15,307,12
15,308,12
15,309,8
15,310,8
15,311,6
15,312,6
15,313,6
15,314,12
15,315,12
15,316,4
15,317,4
15,318,3
15,319,3
15,320,3
15,321,3
15,322,8
15,323,8
15,324,8
15,325,4
15,326,6
15,327,6
15,328,14
15,329,13
15,330,9
15,331,12
15,332,12
15,333,9
15,334,9
15,335,6
15,336,2
15,337,1
15,338,1
15,339,3
15,340,3
15,341,14
15,342,14
15,343,4
15,344,4
15,345,5
15,346,5
15,347,14
15,348,6
15,349,3
15,350,2
15,351,1
15,352,6
15,353,1
15,354,6
15,355,4
15,356,12
15,357,8
15,358,4
15,359,8
15,360,6
15,361,12
15,362,1
15,363,3
15,364,3
15,365,8
15,366,1
15,367,2
15,368,2
15,369,3
15,370,3
15,371,12
15,372,8
15,373,8
15,374,5
15,375,4
15,376,11
15,377,12
15,378,12
15,379,12
15,380,9
15,381,9
15,382,3
15,383,6
15,384,2
15,385,12
15,386,12
15,387,8
15,388,8
15,389,8
15,390,6
15,391,6
15,392,6
15,393,12
15,394,6
15,395,6
15,396,9
15,397,9
15,398,9
15,399,8
15,400,6
15,401,12
15,402,13
15,403,8
15,404,8
15,405,8
15,406,12
15,407,12
15,408,6
15,409,6
15,410,8
15,411,8
15,412,5
15,413,5
15,414,13
15,415,11
15,416,13
15,417,8
15,418,8
15,419,8
15,420,11
15,421,7
15,422,2
15,423,2
15,424,6
15,425,4
15,426,4
15,427,6
15,428,6
15,429,1
15,430,9
15,431,8
15,432,8
15,433,12
15,434,8
15,435,8
15,436,1
15,437,4
15,438,7
15,439,12
15,440,12
15,441,9
15,442,5
15,443,6
15,444,6
15,445,6
15,446,12
15,447,6
15,448,6
15,449,8
15,450,8
15,451,14
15,452,14
15,453,12
15,454,12
15,455,10
15,456,3
15,457,3
15,458,9
15,459,6
15,460,6
15,461,6
15,462,4
15,463,12
15,464,6
15,465,12
15,466,6
15,467,6
15,468,9
15,469,13
15,470,8
15,471,8
15,472,9
15,473,8
15,474,4
15,475,12
15,476,11
15,477,4
15,478,4
15,479,1
15,480,6
15,481,6
15,482,6
15,483,8
15,484,6
15,485,8
15,486,12
15,487,10
15,488,2
15,489,4
15,490,12
15,491,12
15,492,8
15,493,8
15,494,12
15,495,6
15,496,6
15,497,2
15,498,8
15,499,6
15,500,6
15,501,6
15,502,6
15,503,8
15,504,8
15,505,6
15,506,8
15,507,8
15,508,8
15,509,8
15,510,8
15,511,6
15,512,6
15,513,6
15,514,6
15,515,6
15,516,6
15,517,8
15,518,12
15,519,9
15,520,9
15,521,9
15,522,8
15,523,8
15,524,7
15,525,10
15,526,10
15,527,9
15,528,9
15,529,6
15,530,12
15,531,6
15,532,12
15,533,12
15,534,12
15,535,3
15,536,6
15,537,12
15,538,12
15,539,12
15,540,14
15,541,4
15,542,12
15,543,14
15,544,1
15,545,14
15,546,1
15,547,12
15,548,5
15,549,5
15,550,3
15,551,8
15,552,8
15,553,6
15,554,12
15,555,8
15,556,5
15,557,14
15,558,14
15,559,6
15,560,6
15,561,9
15,562,4
15,563,5
15,564,8
15,565,6
15,566,9
15,567,9
15,568,12
15,569,12
15,570,8
15,571,6
15,572,8
15,573,8
15,574,12
15,575,12
15,576,12
15,577,1
15,578,1
15,579,4
15,580,9
15,581,9
15,582,5
15,583,5
15,584,11
15,585,8
15,586,8
15,587,8
15,588,12
15,589,4
15,590,4
15,591,4
15,592,10
15,593,10
15,594,3
15,595,14
15,596,14
15,597,1
15,598,10
15,599,11
15,600,11
15,601,11
15,602,3
15,603,3
15,604,3
15,605,6
15,606,12
15,607,5
15,608,4
15,609,4
15,610,6
15,611,6
15,612,6
15,613,6
15,614,8
15,615,1
15,616,1
15,617,4
15,618,3
15,619,6
15,620,6
15,621,6
15,622,12
15,623,12
15,624,12
15,625,12
15,626,8
15,627,9
15,628,9
15,629,9
15,630,9
15,631,6
15,632,14
15,633,8
15,634,8
15,635,6
15,636,14
15,637,13
15,638,8
15,639,8
15,640,8
15,641,4
15,642,4
15,643,9
15,644,6
15,645,4
15,646,6
15,647,8
15,648,12
15,649,12
15,650,6
15,651,6
15,652,6
15,653,8
15,654,6
15,655,6
15,656,8
15,657,12
15,658,12
15,659,6
15,660,6
15,661,9
15,662,9
15,663,9
15,664,14
15,665,5
15,666,13
15,667,8
15,668,8
15,669,4
15,670,4
15,671,4
15,672,8
15,673,8
15,674,6
15,675,12
15,676,8
15,677,6
15,678,6
15,679,5
15,680,11
15,681,5
15,682,4
15,683,12
15,684,7
15,685,12
15,686,10
15,687,5
15,688,11
15,689,11
15,690,5
15,691,5
15,692,14
15,693,2
15,694,6
15,695,6
15,696,6
15,697,6
15,698,8
15,699,8
15,700,8
15,701,12
15,702,6
15,703,1
15,704,2
15,705,2
15,706,6
15,707,1
15,708,4
15,709,10
15,710,1
15,711,5
15,712,8
15,713,8
15,714,9
15,715,9
15,716,8
15,717,9
15,718,2
15,719,4
15,720,4
15,721,8
15,10001,1
15,10002,1
15,10003,1
15,10004,12
15,10005,12
15,10006,12
15,10007,5
15,10008,5
15,10009,8
15,10010,8
15,10011,8
15,10012,8
15,10013,8
15,10014,8
15,10015,8
15,10016,8
15,10017,8
15,10018,8
15,10019,8
15,10020,8
15,10021,8
15,10022,8
15,10023,8
15,10024,8
15,10026,1
15,10027,1
15,10028,1
15,10029,1
15,10030,1
15,10031,2
15,10032,8
15,10034,3
15,10035,8
15,10036,12
15,10037,9
15,10038,6
15,10039,8
15,10040,6
15,10041,6
15,10042,8
15,10043,6
15,10044,6
15,10045,6
15,10046,12
15,10047,6
15,10048,6
15,10049,12
15,10050,2
15,10051,9
15,10052,6
15,10053,6
15,10054,6
15,10055,13
15,10056,12
15,10057,8
15,10058,6
15,10059,6
15,10060,12
15,10061,12
15,10062,6
15,10063,12
15,10064,8
15,10065,6
15,10066,8
15,10067,9
15,10068,9
15,10069,6
15,10070,6
15,10071,6
15,10072,8
15,10073,4
15,10074,6
15,10075,5
15,10076,1
15,10077,1
15,10078,1
15,10079,5
15,10080,5
15,10081,5
16,1,8
16,2,8
16,3,8
16,4,6
16,5,6
16,6,6
16,7,6
16,8,6
16,9,6
16,10,14
16,11,2
16,12,13
16,13,14
16,14,2
16,15,13
16,16,9
16,17,9
16,18,9
16,19,8
16,20,8
16,21,9
16,22,9
16,23,2
16,24,2
16,25,8
16,26,6
16,27,6
16,28,6
16,29,8
16,30,8
16,31,6
16,32,8
16,33,8
16,34,6
16,35,6
16,36,6
16,37,8
16,38,8
16,39,12
16,40,12
16,41,9
16,42,9
16,43,7
16,44,12
16,45,12
16,46,14
16,47,14
16,48,12
16,49,13
16,50,5
16,51,11
16,52,8
16,53,8
16,54,6
16,55,6
16,56,6
16,57,6
16,58,8
16,59,8
16,60,7
16,61,12
16,62,12
16,63,6
16,64,6
16,65,12
16,66,6
16,67,12
16,68,12
16,69,12
16,70,5
16,71,5
16,72,10
16,73,10
16,74,4
16,75,12
16,76,12
16,77,8
16,78,8
16,79,8
16,80,6
16,81,4
16,82,11
16,83,9
16,84,7
16,85,7
16,86,3
16,87,3
16,88,4
16,89,4
16,90,1
16,91,1
16,92,1
16,93,4
16,94,6
16,95,2
16,96,12
16,97,12
16,98,14
16,99,14
16,100,1
16,101,1
16,102,11
16,103,7
16,104,6
16,105,6
16,106,12
16,107,12
16,108,6
16,109,1
16,110,11
16,111,8
16,112,6
16,113,6
16,114,7
16,115,6
16,116,5
16,117,5
16,118,3
16,119,3
16,120,5
16,121,5
16,122,12
16,123,13
16,124,12
16,125,6
16,126,6
16,127,12
16,128,8
16,129,3
16,130,2
16,131,3
16,132,1
16,133,8
16,134,8
16,135,8
16,136,8
16,137,7
16,138,10
16,139,10
16,140,14
16,141,6
16,142,9
16,143,12
16,144,9
16,145,9
16,146,9
16,147,2
16,148,2
16,149,6
16,150,6
16,151,6
16,152,8
16,153,8
16,154,8
16,155,12
16,156,8
16,157,8
16,158,6
16,159,6
16,160,6
16,161,8
16,162,8
16,163,9
16,164,9
16,165,9
16,166,9
16,167,14
16,168,14
16,169,13
16,170,3
16,171,3
16,172,8
16,173,6
16,174,12
16,175,12
16,176,12
16,177,9
16,178,9
16,179,8
16,180,6
16,181,6
16,182,12
16,183,6
16,184,6
16,185,12
16,186,12
16,187,6
16,188,6
16,189,6
16,190,6
16,191,1
16,192,12
16,193,13
16,194,7
16,195,6
16,196,8
16,197,8
16,198,9
16,199,6
16,200,1
16,201,1
16,202,5
16,203,8
16,204,1
16,205,1
16,206,2
16,207,9
16,208,2
16,209,12
16,210,6
16,211,3
16,212,13
16,213,14
16,214,12
16,215,6
16,216,6
16,217,6
16,218,2
16,219,2
16,220,8
16,221,8
16,222,14
16,223,3
16,224,10
16,225,9
16,226,9
16,227,9
16,228,8
16,229,8
16,230,5
16,231,8
16,232,8
16,233,7
16,234,8
16,235,6
16,236,12
16,237,6
16,238,12
16,239,12
16,240,6
16,241,6
16,242,12
16,243,8
16,244,8
16,245,8
16,246,6
16,247,2
16,248,6
16,249,9
16,250,9
16,251,12
16,252,6
16,253,6
16,254,6
16,255,7
16,256,6
16,257,6
16,258,8
16,259,6
16,260,6
16,261,8
16,262,8
16,263,8
16,264,8
16,265,14
16,266,1
16,267,13
16,268,1
16,269,13
16,270,14
16,271,12
16,272,12
16,273,7
16,274,12
16,275,12
16,276,9
16,277,9
16,278,9
16,279,9
16,280,12
16,281,12
16,282,12
16,283,14
16,284,13
16,285,7
16,286,6
16,287,8
16,288,6
16,289,12
16,290,14
16,291,13
16,292,5
16,293,6
16,294,6
16,295,6
16,296,12
16,297,12
16,298,7
16,299,12
16,300,8
16,301,8
16,302,12
16,303,12
16,304,8
16,305,8
16,306,6
16,307,12
16,308,12
16,309,8
16,310,8
16,311,6
16,312,6
16,313,6
16,314,12
16,315,12
16,316,4
16,317,4
16,318,3
16,319,3
16,320,3
16,321,3
16,322,8
16,323,8
16,324,8
16,325,4
16,326,6
16,327,6
16,328,14
16,329,13
16,330,9
16,331,12
16,332,12
16,333,9
16,334,9
16,335,6
16,336,2
16,337,1
16,338,1
16,339,3
16,340,3
16,341,14
16,342,14
16,343,4
16,344,4
16,345,5
16,346,5
16,347,14
16,348,6
16,349,3
16,350,2
16,351,1
16,352,6
16,353,1
16,354,6
16,355,4
16,356,12
16,357,8
16,358,4
16,359,8
16,360,6
16,361,12
16,362,1
16,363,3
16,364,3
16,365,8
16,366,1
16,367,2
16,368,2
16,369,3
16,370,3
16,371,12
16,372,8
16,373,8
16,374,5
16,375,4
16,376,11
16,377,12
16,378,12
16,379,12
16,380,9
16,381,9
16,382,3
16,383,6
16,384,2
16,385,12
16,386,12
16,387,8
16,388,8
16,389,8
16,390,6
16,391,6
16,392,6
16,393,12
16,394,6
16,395,6
16,396,9
16,397,9
16,398,9
16,399,8
16,400,6
16,401,12
16,402,13
16,403,8
16,404,8
16,405,8
16,406,12
16,407,12
16,408,6
16,409,6
16,410,8
16,411,8
16,412,5
16,413,5
16,414,13
16,415,11
16,416,13
16,417,8
16,418,8
16,419,8
16,420,11
16,421,7
16,422,2
16,423,2
16,424,6
16,425,4
16,426,4
16,427,6
16,428,6
16,429,1
16,430,9
16,431,8
16,432,8
16,433,12
16,434,8
16,435,8
16,436,1
16,437,4
16,438,7
16,439,12
16,440,12
16,441,9
16,442,5
16,443,6
16,444,6
16,445,6
16,446,12
16,447,6
16,448,6
16,449,8
16,450,8
16,451,14
16,452,14
16,453,12
16,454,12
16,455,10
16,456,3
16,457,3
16,458,9
16,459,6
16,460,6
16,461,6
16,462,4
16,463,12
16,464,6
16,465,12
16,466,6
16,467,6
16,468,9
16,469,13
16,470,8
16,471,8
16,472,9
16,473,8
16,474,4
16,475,12
16,476,11
16,477,4
16,478,4
16,479,1
16,480,6
16,481,6
16,482,6
16,483,8
16,484,6
16,485,8
16,486,12
16,487,10
16,488,2
16,489,4
16,490,12
16,491,12
16,492,8
16,493,8
16,494,12
16,495,6
16,496,6
16,497,2
16,498,8
16,499,6
16,500,6
16,501,6
16,502,6
16,503,8
16,504,8
16,505,6
16,506,8
16,507,8
16,508,8
16,509,8
16,510,8
16,511,6
16,512,6
16,513,6
16,514,6
16,515,6
16,516,6
16,517,8
16,518,12
16,519,9
16,520,9
16,521,9
16,522,8
16,523,8
16,524,7
16,525,10
16,526,10
16,527,9
16,528,9
16,529,6
16,530,12
16,531,6
16,532,12
16,533,12
16,534,12
16,535,3
16,536,6
16,537,12
16,538,12
16,539,12
16,540,14
16,541,4
16,542,12
16,543,14
16,544,1
16,545,14
16,546,1
16,547,12
16,548,5
16,549,5
16,550,3
16,551,8
16,552,8
16,553,6
16,554,12
16,555,8
16,556,5
16,557,14
16,558,14
16,559,6
16,560,6
16,561,9
16,562,4
16,563,5
16,564,8
16,565,6
16,566,9
16,567,9
16,568,12
16,569,12
16,570,8
16,571,6
16,572,8
16,573,8
16,574,12
16,575,12
16,576,12
16,577,1
16,578,1
16,579,4
16,580,9
16,581,9
16,582,5
16,583,5
16,584,11
16,585,8
16,586,8
16,587,8
16,588,12
16,589,4
16,590,4
16,591,4
16,592,10
16,593,10
16,594,3
16,595,14
16,596,14
16,597,1
16,598,10
16,599,11
16,600,11
16,601,11
16,602,3
16,603,3
16,604,3
16,605,6
16,606,12
16,607,5
16,608,4
16,609,4
16,610,6
16,611,6
16,612,6
16,613,6
16,614,8
16,615,1
16,616,1
16,617,4
16,618,3
16,619,6
16,620,6
16,621,6
16,622,12
16,623,12
16,624,12
16,625,12
16,626,8
16,627,9
16,628,9
16,629,9
16,630,9
16,631,6
16,632,14
16,633,8
16,634,8
16,635,6
16,636,14
16,637,13
16,638,8
16,639,8
16,640,8
16,641,4
16,642,4
16,643,9
16,644,6
16,645,4
16,646,6
16,647,8
16,648,12
16,649,12
16,650,6
16,651,6
16,652,6
16,653,8
16,654,6
16,655,6
16,656,8
16,657,12
16,658,12
16,659,6
16,660,6
16,661,9
16,662,9
16,663,9
16,664,14
16,665,5
16,666,13
16,667,8
16,668,8
16,669,4
16,670,4
16,671,4
16,672,8
16,673,8
16,674,6
16,675,12
16,676,8
16,677,6
16,678,6
16,679,5
16,680,11
16,681,5
16,682,4
16,683,12
16,684,7
16,685,12
16,686,10
16,687,5
16,688,11
16,689,11
16,690,5
16,691,5
16,692,14
16,693,2
16,694,6
16,695,6
16,696,6
16,697,6
16,698,8
16,699,8
16,700,8
16,701,12
16,702,6
16,703,1
16,704,2
16,705,2
16,706,6
16,707,1
16,708,4
16,709,10
16,710,1
16,711,5
16,712,8
16,713,8
16,714,9
16,715,9
16,716,8
16,717,9
16,718,2
16,719,4
16,720,4
16,721,8
16,10001,1
16,10002,1
16,10003,1
16,10004,12
16,10005,12
16,10006,12
16,10007,5
16,10008,5
16,10009,8
16,10010,8
16,10011,8
16,10012,8
16,10013,8
16,10014,8
16,10015,8
16,10016,8
16,10017,8
16,10018,8
16,10019,8
16,10020,8
16,10021,8
16,10022,8
16,10023,8
16,10024,8
16,10026,1
16,10027,1
16,10028,1
16,10029,1
16,10030,1
16,10031,2
16,10032,8
16,10034,3
16,10035,8
16,10036,12
16,10037,9
16,10038,6
16,10039,8
16,10040,6
16,10041,6
16,10042,8
16,10043,6
16,10044,6
16,10045,6
16,10046,12
16,10047,6
16,10048,6
16,10049,13
16,10050,2
16,10051,9
16,10052,6
16,10053,6
16,10054,6
16,10055,13
16,10056,12
16,10057,8
16,10058,6
16,10059,6
16,10060,12
16,10061,12
16,10062,6
16,10063,12
16,10064,8
16,10065,6
16,10066,8
16,10067,9
16,10068,9
16,10069,6
16,10070,6
16,10071,6
16,10072,8
16,10073,4
16,10074,6
16,10075,5
16,10076,1
16,10077,1
16,10078,1
16,10079,5
16,10080,5
16,10081,5
16,10082,13
16,10083,9
16,10084,8
16,10085,8
16,10086,8
16,10087,8
16,10088,8
16,10089,8
16,10090,6
16,10091,2
16,10092,6
16,10093,6
16,10094,12
16,10095,3
16,10096,8
16,10097,9
16,10098,1
16,10099,8
16,10100,11
16,10101,3
16,10102,6
16,10103,2
16,10104,6
16,10105,12
16,10106,6
16,10107,4
16,10108,6
17,1,8
17,2,8
17,3,8
17,4,6
17,5,6
17,6,6
17,7,6
17,8,6
17,9,6
17,10,14
17,11,2
17,12,13
17,13,14
17,14,2
17,15,13
17,16,9
17,17,9
17,18,9
17,19,8
17,20,8
17,21,9
17,22,9
17,23,2
17,24,2
17,25,8
17,26,6
17,27,6
17,28,6
17,29,8
17,30,8
17,31,6
17,32,8
