version_group_id,pokemon_id,icon,sprite,type1_id,type2_id,ability1_id,ability2_id,ability3_id,base_hp,base_atk,base_def,base_spa,base_spd,base_spe,base_spc,egg_group1_id,egg_group2_id,base_experience,ev_hp,ev_atk,ev_def,ev_spa,ev_spd,ev_spe,catch_rate,base_friendship
27,553000,champions/krookodile.png,home/krookodile.png,4,16,22,153,83,95,117,80,65,70,92,0,\N,\N,0,0,0,0,0,0,0,0,0
27,560000,champions/scrafty.png,home/scrafty.png,16,1,61,153,22,65,90,115,45,115,58,0,\N,\N,0,0,0,0,0,0,0,0,0
27,560001,champions/scrafty-mega.png,home/scrafty-mega.png,16,1,22,\N,\N,65,130,135,55,135,68,0,\N,\N,0,0,0,0,0,0,0,0,0
27,563000,champions/cofagrigus.png,home/cofagrigus.png,7,\N,152,\N,\N,58,50,145,95,105,30,0,\N,\N,0,0,0,0,0,0,0,0,0
27,569000,champions/garbodor.png,home/garbodor.png,3,\N,1,133,106,80,95,82,60,82,75,0,\N,\N,0,0,0,0,0,0,0,0,0
27,571000,champions/zoroark.png,home/zoroark.png,16,\N,149,\N,\N,60,105,60,120,60,105,0,\N,\N,0,0,0,0,0,0,0,0,0
27,571001,champions/zoroark-hisui.png,home/zoroark-hisui.png,0,7,149,\N,\N,55,100,60,125,60,110,0,\N,\N,0,0,0,0,0,0,0,0,0
27,579000,champions/reuniclus.png,home/reuniclus.png,13,\N,142,98,144,110,65,75,125,85,30,0,\N,\N,0,0,0,0,0,0,0,0,0
27,584000,champions/vanilluxe.png,home/vanilluxe.png,14,\N,115,117,133,71,95,85,110,95,79,0,\N,\N,0,0,0,0,0,0,0,0,0
27,587000,champions/emolga.png,home/emolga.png,12,2,9,\N,78,55,75,60,75,60,103,0,\N,\N,0,0,0,0,0,0,0,0,0
27,604000,champions/eelektross.png,home/eelektross.png,12,\N,26,\N,\N,85,115,80,105,80,50,0,\N,\N,0,0,0,0,0,0,0,0,0
27,604001,champions/eelektross-mega.png,home/eelektross-mega.png,12,\N,313,\N,\N,85,145,80,135,90,80,0,\N,\N,0,0,0,0,0,0,0,0,0
27,609000,champions/chandelure.png,home/chandelure.png,7,9,18,49,151,60,55,90,145,90,80,0,\N,\N,0,0,0,0,0,0,0,0,0
27,609001,champions/chandelure-mega.png,home/chandelure-mega.png,7,9,151,\N,\N,60,75,110,175,110,90,0,\N,\N,0,0,0,0,0,0,0,0,0
27,614000,champions/beartic.png,home/beartic.png,14,\N,81,202,33,95,130,80,70,80,50,0,\N,\N,0,0,0,0,0,0,0,0,0
27,618000,champions/stunfisk.png,home/stunfisk.png,4,12,9,7,8,109,66,84,81,99,32,0,\N,\N,0,0,0,0,0,0,0,0,0
27,618001,champions/stunfisk-galar.png,home/stunfisk-galar.png,4,8,250,\N,\N,109,81,99,66,84,32,0,\N,\N,0,0,0,0,0,0,0,0,0
27,623000,champions/golurk.png,home/golurk.png,4,7,89,103,99,89,124,80,55,80,55,0,\N,\N,0,0,0,0,0,0,0,0,0
27,623001,champions/golurk-mega.png,home/golurk-mega.png,4,7,260,\N,\N,89,159,105,70,105,55,0,\N,\N,0,0,0,0,0,0,0,0,0
27,635000,champions/hydreigon.png,home/hydreigon.png,16,15,26,\N,\N,92,105,90,125,90,98,0,\N,\N,0,0,0,0,0,0,0,0,0
27,637000,champions/volcarona.png,home/volcarona.png,6,9,49,\N,68,85,60,65,135,105,100,0,\N,\N,0,0,0,0,0,0,0,0,0
27,652000,champions/chesnaught.png,home/chesnaught.png,11,1,65,\N,171,88,107,122,74,75,64,0,\N,\N,0,0,0,0,0,0,0,0,0
27,652001,champions/chesnaught-mega.png,home/chesnaught-mega.png,11,1,171,\N,\N,88,137,172,74,115,44,0,\N,\N,0,0,0,0,0,0,0,0,0
27,655000,champions/delphox.png,home/delphox.png,9,13,66,\N,170,75,69,72,114,100,104,0,\N,\N,0,0,0,0,0,0,0,0,0
27,655001,champions/delphox-mega.png,home/delphox-mega.png,9,13,26,\N,\N,75,69,72,159,125,134,0,\N,\N,0,0,0,0,0,0,0,0,0
27,658000,champions/greninja.png,home/greninja.png,10,16,67,\N,168,72,95,67,103,71,122,0,\N,\N,0,0,0,0,0,0,0,0,0
27,658003,champions/greninja-mega.png,home/greninja-mega.png,10,16,168,\N,\N,72,125,77,133,81,142,0,\N,\N,0,0,0,0,0,0,0,0,0
27,660000,champions/diggersby.png,home/diggersby.png,0,4,53,167,37,85,56,77,50,77,78,0,\N,\N,0,0,0,0,0,0,0,0,0
27,663000,champions/talonflame.png,home/talonflame.png,9,2,49,\N,177,78,81,71,74,69,126,0,\N,\N,0,0,0,0,0,0,0,0,0
27,666000,champions/vivillon-icy-snow.png,home/vivillon-icy-snow.png,6,2,19,14,132,80,52,50,90,50,89,0,\N,\N,0,0,0,0,0,0,0,0,0
27,666001,champions/vivillon-polar.png,home/vivillon-polar.png,6,2,19,14,132,80,52,50,90,50,89,0,\N,\N,0,0,0,0,0,0,0,0,0
27,666002,champions/vivillon-tundra.png,home/vivillon-tundra.png,6,2,19,14,132,80,52,50,90,50,89,0,\N,\N,0,0,0,0,0,0,0,0,0
27,666003,champions/vivillon-continental.png,home/vivillon-continental.png,6,2,19,14,132,80,52,50,90,50,89,0,\N,\N,0,0,0,0,0,0,0,0,0
27,666004,champions/vivillon-garden.png,home/vivillon-garden.png,6,2,19,14,132,80,52,50,90,50,89,0,\N,\N,0,0,0,0,0,0,0,0,0
27,666005,champions/vivillon-elegant.png,home/vivillon-elegant.png,6,2,19,14,132,80,52,50,90,50,89,0,\N,\N,0,0,0,0,0,0,0,0,0
27,666006,champions/vivillon-meadow.png,home/vivillon-meadow.png,6,2,19,14,132,80,52,50,90,50,89,0,\N,\N,0,0,0,0,0,0,0,0,0
27,666007,champions/vivillon-modern.png,home/vivillon-modern.png,6,2,19,14,132,80,52,50,90,50,89,0,\N,\N,0,0,0,0,0,0,0,0,0
27,666008,champions/vivillon-marine.png,home/vivillon-marine.png,6,2,19,14,132,80,52,50,90,50,89,0,\N,\N,0,0,0,0,0,0,0,0,0
27,666009,champions/vivillon-archipelago.png,home/vivillon-archipelago.png,6,2,19,14,132,80,52,50,90,50,89,0,\N,\N,0,0,0,0,0,0,0,0,0
27,666010,champions/vivillon-high-plains.png,home/vivillon-high-plains.png,6,2,19,14,132,80,52,50,90,50,89,0,\N,\N,0,0,0,0,0,0,0,0,0
27,666011,champions/vivillon-sandstorm.png,home/vivillon-sandstorm.png,6,2,19,14,132,80,52,50,90,50,89,0,\N,\N,0,0,0,0,0,0,0,0,0
27,666012,champions/vivillon-river.png,home/vivillon-river.png,6,2,19,14,132,80,52,50,90,50,89,0,\N,\N,0,0,0,0,0,0,0,0,0
27,666013,champions/vivillon-monsoon.png,home/vivillon-monsoon.png,6,2,19,14,132,80,52,50,90,50,89,0,\N,\N,0,0,0,0,0,0,0,0,0
27,666014,champions/vivillon-savanna.png,home/vivillon-savanna.png,6,2,19,14,132,80,52,50,90,50,89,0,\N,\N,0,0,0,0,0,0,0,0,0
27,666015,champions/vivillon-sun.png,home/vivillon-sun.png,6,2,19,14,132,80,52,50,90,50,89,0,\N,\N,0,0,0,0,0,0,0,0,0
27,666016,champions/vivillon-ocean.png,home/vivillon-ocean.png,6,2,19,14,132,80,52,50,90,50,89,0,\N,\N,0,0,0,0,0,0,0,0,0
27,666017,champions/vivillon-jungle.png,home/vivillon-jungle.png,6,2,19,14,132,80,52,50,90,50,89,0,\N,\N,0,0,0,0,0,0,0,0,0
27,666018,champions/vivillon-fancy.png,home/vivillon-fancy.png,6,2,19,14,132,80,52,50,90,50,89,0,\N,\N,0,0,0,0,0,0,0,0,0
27,666019,champions/vivillon-poke-ball.png,home/vivillon-poke-ball.png,6,2,19,14,132,80,52,50,90,50,89,0,\N,\N,0,0,0,0,0,0,0,0,0
27,668000,champions/pyroar-male.png,home/pyroar-male.png,9,0,79,127,153,86,68,72,109,66,106,0,\N,\N,0,0,0,0,0,0,0,0,0
27,668001,champions/pyroar-mega.png,home/pyroar-mega.png,9,0,316,\N,\N,86,88,92,129,86,126,0,\N,\N,0,0,0,0,0,0,0,0,0
27,670005,champions/floette-eternal.png,home/floette-eternal.png,17,\N,166,\N,180,74,65,67,125,128,92,0,\N,\N,0,0,0,0,0,0,0,0,0
27,670006,champions/floette-mega.png,home/floette-mega.png,17,\N,187,\N,\N,74,85,87,155,148,102,0,\N,\N,0,0,0,0,0,0,0,0,0
27,671000,champions/florges-red.png,home/florges-red.png,17,\N,166,\N,180,78,65,68,112,154,75,0,\N,\N,0,0,0,0,0,0,0,0,0
27,671001,champions/florges-yellow.png,home/florges-yellow.png,17,\N,166,\N,180,78,65,68,112,154,75,0,\N,\N,0,0,0,0,0,0,0,0,0
27,671002,champions/florges-orange.png,home/florges-orange.png,17,\N,166,\N,180,78,65,68,112,154,75,0,\N,\N,0,0,0,0,0,0,0,0,0
27,671003,champions/florges-blue.png,home/florges-blue.png,17,\N,166,\N,180,78,65,68,112,154,75,0,\N,\N,0,0,0,0,0,0,0,0,0
27,671004,champions/florges-white.png,home/florges-white.png,17,\N,166,\N,180,78,65,68,112,154,75,0,\N,\N,0,0,0,0,0,0,0,0,0
27,675000,champions/pangoro.png,home/pangoro.png,1,16,89,104,113,95,124,78,69,71,58,0,\N,\N,0,0,0,0,0,0,0,0,0
27,676000,champions/furfrou-natural.png,home/furfrou-natural.png,0,\N,169,\N,\N,75,80,60,65,90,102,0,\N,\N,0,0,0,0,0,0,0,0,0
27,676001,champions/furfrou-heart.png,home/furfrou-heart.png,0,\N,169,\N,\N,75,80,60,65,90,102,0,\N,\N,0,0,0,0,0,0,0,0,0
27,676002,champions/furfrou-star.png,home/furfrou-star.png,0,\N,169,\N,\N,75,80,60,65,90,102,0,\N,\N,0,0,0,0,0,0,0,0,0
27,676003,champions/furfrou-diamond.png,home/furfrou-diamond.png,0,\N,169,\N,\N,75,80,60,65,90,102,0,\N,\N,0,0,0,0,0,0,0,0,0
27,676004,champions/furfrou-debutante.png,home/furfrou-debutante.png,0,\N,169,\N,\N,75,80,60,65,90,102,0,\N,\N,0,0,0,0,0,0,0,0,0
27,676005,champions/furfrou-matron.png,home/furfrou-matron.png,0,\N,169,\N,\N,75,80,60,65,90,102,0,\N,\N,0,0,0,0,0,0,0,0,0
27,676006,champions/furfrou-dandy.png,home/furfrou-dandy.png,0,\N,169,\N,\N,75,80,60,65,90,102,0,\N,\N,0,0,0,0,0,0,0,0,0
27,676007,champions/furfrou-la-reine.png,home/furfrou-la-reine.png,0,\N,169,\N,\N,75,80,60,65,90,102,0,\N,\N,0,0,0,0,0,0,0,0,0
27,676008,champions/furfrou-kabuki.png,home/furfrou-kabuki.png,0,\N,169,\N,\N,75,80,60,65,90,102,0,\N,\N,0,0,0,0,0,0,0,0,0
27,676009,champions/furfrou-pharaoh.png,home/furfrou-pharaoh.png,0,\N,169,\N,\N,75,80,60,65,90,102,0,\N,\N,0,0,0,0,0,0,0,0,0
27,678000,champions/meowstic-male.png,home/meowstic-male.png,13,\N,51,151,158,74,48,76,83,81,104,0,\N,\N,0,0,0,0,0,0,0,0,0
27,678001,champions/meowstic-female.png,home/meowstic-female.png,13,\N,51,151,172,74,48,76,83,81,104,0,\N,\N,0,0,0,0,0,0,0,0,0
27,678002,champions/meowstic-mega.png,home/meowstic-mega.png,13,\N,36,\N,\N,74,48,76,143,101,124,0,\N,\N,0,0,0,0,0,0,0,0,0
27,678003,champions/meowstic-mega.png,home/meowstic-mega.png,13,\N,36,\N,\N,74,48,76,143,101,124,0,\N,\N,0,0,0,0,0,0,0,0,0
27,681000,champions/aegislash-shield.png,home/aegislash-shield.png,8,7,176,\N,\N,60,50,140,50,140,60,0,\N,\N,0,0,0,0,0,0,0,0,0
27,681001,champions/aegislash-blade.png,home/aegislash-blade.png,8,7,176,\N,\N,60,140,50,140,50,60,0,\N,\N,0,0,0,0,0,0,0,0,0
27,683000,champions/aromatisse.png,home/aromatisse.png,17,\N,131,\N,165,101,72,72,99,89,29,0,\N,\N,0,0,0,0,0,0,0,0,0
27,685000,champions/slurpuff.png,home/slurpuff.png,17,\N,175,\N,84,82,80,86,85,75,72,0,\N,\N,0,0,0,0,0,0,0,0,0
27,687000,champions/malamar.png,home/malamar.png,16,13,126,21,151,86,92,88,68,75,73,0,\N,\N,0,0,0,0,0,0,0,0,0
27,687001,champions/malamar-mega.png,home/malamar-mega.png,16,13,126,\N,\N,86,102,88,98,120,88,0,\N,\N,0,0,0,0,0,0,0,0,0
27,689000,champions/barbaracle.png,home/barbaracle.png,5,10,181,97,124,72,105,115,54,86,68,0,\N,\N,0,0,0,0,0,0,0,0,0
27,689001,champions/barbaracle-mega.png,home/barbaracle-mega.png,5,1,181,\N,\N,72,140,130,64,106,88,0,\N,\N,0,0,0,0,0,0,0,0,0
27,691000,champions/dragalge.png,home/dragalge.png,3,15,38,143,91,65,75,90,97,123,44,0,\N,\N,0,0,0,0,0,0,0,0,0
27,691001,champions/dragalge-mega.png,home/dragalge-mega.png,3,15,144,\N,\N,65,85,105,132,163,44,0,\N,\N,0,0,0,0,0,0,0,0,0
27,693000,champions/clawitzer.png,home/clawitzer.png,10,\N,178,\N,\N,71,73,88,120,89,59,0,\N,\N,0,0,0,0,0,0,0,0,0
27,695000,champions/heliolisk.png,home/heliolisk.png,12,0,87,8,94,62,55,52,109,94,109,0,\N,\N,0,0,0,0,0,0,0,0,0
27,697000,champions/tyrantrum.png,home/tyrantrum.png,5,15,173,\N,69,82,121,119,69,59,71,0,\N,\N,0,0,0,0,0,0,0,0,0
27,699000,champions/aurorus.png,home/aurorus.png,5,14,174,\N,117,123,77,72,99,92,58,0,\N,\N,0,0,0,0,0,0,0,0,0
27,700000,champions/sylveon.png,home/sylveon.png,17,\N,56,\N,182,95,65,65,110,130,60,0,\N,\N,0,0,0,0,0,0,0,0,0
27,701000,champions/hawlucha.png,home/hawlucha.png,1,2,7,84,104,78,92,75,74,63,118,0,\N,\N,0,0,0,0,0,0,0,0,0
27,701001,champions/hawlucha-mega.png,home/hawlucha-mega.png,1,2,99,\N,\N,78,137,100,74,93,118,0,\N,\N,0,0,0,0,0,0,0,0,0
27,702000,champions/dedenne.png,home/dedenne.png,12,17,167,53,57,67,58,57,81,67,101,0,\N,\N,0,0,0,0,0,0,0,0,0
27,706000,champions/goodra.png,home/goodra.png,15,\N,157,93,183,90,100,70,110,150,80,0,\N,\N,0,0,0,0,0,0,0,0,0
27,706001,champions/goodra-hisui.png,home/goodra-hisui.png,8,15,157,75,183,80,100,100,110,150,60,0,\N,\N,0,0,0,0,0,0,0,0,0
27,707000,champions/klefki.png,home/klefki.png,8,17,158,\N,170,57,80,91,80,87,75,0,\N,\N,0,0,0,0,0,0,0,0,0
27,709000,champions/trevenant.png,home/trevenant.png,7,11,30,119,139,85,110,76,65,82,56,0,\N,\N,0,0,0,0,0,0,0,0,0
27,711000,champions/gourgeist-medium.png,home/gourgeist-medium.png,7,11,53,119,15,65,90,122,58,75,84,0,\N,\N,0,0,0,0,0,0,0,0,0
27,711001,champions/gourgeist-small.png,home/gourgeist-small.png,7,11,53,119,15,55,85,122,58,75,99,0,\N,\N,0,0,0,0,0,0,0,0,0
27,711002,champions/gourgeist-large.png,home/gourgeist-large.png,7,11,53,119,15,75,95,122,58,75,69,0,\N,\N,0,0,0,0,0,0,0,0,0
27,711003,champions/gourgeist-jumbo.png,home/gourgeist-jumbo.png,7,11,53,119,15,85,100,122,58,75,54,0,\N,\N,0,0,0,0,0,0,0,0,0
27,713000,champions/avalugg.png,home/avalugg.png,14,\N,20,115,5,95,117,184,44,46,28,0,\N,\N,0,0,0,0,0,0,0,0,0
27,713001,champions/avalugg-hisui.png,home/avalugg-hisui.png,14,5,173,115,5,95,127,184,34,36,38,0,\N,\N,0,0,0,0,0,0,0,0,0
27,715000,champions/noivern.png,home/noivern.png,2,15,119,151,140,85,70,80,97,80,123,0,\N,\N,0,0,0,0,0,0,0,0,0
27,724000,champions/decidueye.png,home/decidueye.png,11,7,65,\N,203,78,107,75,100,100,70,0,\N,\N,0,0,0,0,0,0,0,0,0
27,724001,champions/decidueye-hisui.png,home/decidueye-hisui.png,11,1,65,\N,113,88,112,80,95,95,60,0,\N,\N,0,0,0,0,0,0,0,0,0
27,727000,champions/incineroar.png,home/incineroar.png,9,16,66,\N,22,95,115,90,80,90,60,0,\N,\N,0,0,0,0,0,0,0,0,0
27,730000,champions/primarina.png,home/primarina.png,10,17,67,\N,204,80,74,74,126,116,60,0,\N,\N,0,0,0,0,0,0,0,0,0
27,733000,champions/toucannon.png,home/toucannon.png,0,2,51,92,125,80,120,75,75,75,60,0,\N,\N,0,0,0,0,0,0,0,0,0
27,740000,champions/crabominable.png,home/crabominable.png,1,14,52,89,83,97,132,77,62,67,43,0,\N,\N,0,0,0,0,0,0,0,0,0
27,740001,champions/crabominable-mega.png,home/crabominable-mega.png,1,14,89,\N,\N,97,157,122,62,107,33,0,\N,\N,0,0,0,0,0,0,0,0,0
27,745000,champions/lycanroc-midday.png,home/lycanroc-midday.png,5,\N,51,146,80,75,115,65,55,65,112,0,\N,\N,0,0,0,0,0,0,0,0,0
27,745001,champions/lycanroc-midnight.png,home/lycanroc-midnight.png,5,\N,51,72,99,85,115,75,55,75,82,0,\N,\N,0,0,0,0,0,0,0,0,0
27,745002,champions/lycanroc-dusk.png,home/lycanroc-dusk.png,5,\N,181,\N,\N,75,117,65,55,65,110,0,\N,\N,0,0,0,0,0,0,0,0,0
27,748000,champions/toxapex.png,home/toxapex.png,3,10,196,7,144,50,63,152,53,142,35,0,\N,\N,0,0,0,0,0,0,0,0,0
27,750000,champions/mudsdale.png,home/mudsdale.png,4,\N,20,192,39,100,125,100,55,85,35,0,\N,\N,0,0,0,0,0,0,0,0,0
27,752000,champions/araquanid.png,home/araquanid.png,10,6,199,\N,11,68,70,92,50,132,42,0,\N,\N,0,0,0,0,0,0,0,0,0
27,758000,champions/salazzle.png,home/salazzle.png,3,9,212,\N,12,68,64,60,111,60,117,0,\N,\N,0,0,0,0,0,0,0,0,0
27,763000,champions/tsareena.png,home/tsareena.png,11,\N,102,214,175,72,120,98,50,98,72,0,\N,\N,0,0,0,0,0,0,0,0,0
27,765000,champions/oranguru.png,home/oranguru.png,0,13,39,140,180,90,60,80,90,110,60,0,\N,\N,0,0,0,0,0,0,0,0,0
27,766000,champions/passimian.png,home/passimian.png,1,\N,222,\N,128,100,120,90,40,60,80,0,\N,\N,0,0,0,0,0,0,0,0,0
27,778000,champions/mimikyu.png,home/mimikyu-disguised.png,7,17,209,\N,\N,55,90,80,50,105,96,0,\N,\N,0,0,0,0,0,0,0,0,0
27,778001,champions/mimikyu.png,home/mimikyu-busted.png,7,17,209,\N,\N,55,90,80,50,105,96,0,\N,\N,0,0,0,0,0,0,0,0,0
27,780000,champions/drampa.png,home/drampa.png,0,15,201,157,13,78,60,85,135,91,36,0,\N,\N,0,0,0,0,0,0,0,0,0
27,780001,champions/drampa-mega.png,home/drampa-mega.png,0,15,201,\N,\N,78,85,110,160,116,36,0,\N,\N,0,0,0,0,0,0,0,0,0
27,784000,champions/kommo-o.png,home/kommo-o.png,15,1,171,43,142,75,110,125,100,105,85,0,\N,\N,0,0,0,0,0,0,0,0,0
27,823000,champions/corviknight.png,home/corviknight.png,2,8,46,127,240,98,87,105,53,85,67,0,\N,\N,0,0,0,0,0,0,0,0,0
27,841000,champions/flapple.png,home/flapple.png,11,15,247,82,55,70,110,80,95,60,70,0,\N,\N,0,0,0,0,0,0,0,0,0
27,842000,champions/appletun.png,home/appletun.png,11,15,247,82,47,110,85,80,100,80,30,0,\N,\N,0,0,0,0,0,0,0,0,0
27,844000,champions/sandaconda.png,home/sandaconda.png,4,\N,245,61,8,72,107,125,65,70,71,0,\N,\N,0,0,0,0,0,0,0,0,0
27,855000,champions/polteageist.png,home/polteageist.png,7,\N,133,\N,130,60,65,65,134,114,70,0,\N,\N,0,0,0,0,0,0,0,0,0
27,855001,champions/polteageist.png,home/polteageist.png,7,\N,133,\N,130,60,65,65,134,114,70,0,\N,\N,0,0,0,0,0,0,0,0,0
27,858000,champions/hatterene.png,home/hatterene.png,13,17,131,107,156,57,90,95,136,103,29,0,\N,\N,0,0,0,0,0,0,0,0,0
27,861000,champions/grimmsnarl.png,home/grimmsnarl.png,16,17,158,119,124,95,120,65,95,75,60,0,\N,\N,0,0,0,0,0,0,0,0,0
27,866000,champions/mr-rime.png,home/mr-rime.png,14,13,77,251,115,80,85,75,110,100,70,0,\N,\N,0,0,0,0,0,0,0,0,0
27,867000,champions/runerigus.png,home/runerigus.png,4,7,254,\N,\N,58,95,145,50,105,30,0,\N,\N,0,0,0,0,0,0,0,0,0
27,869000,champions/alcremie-vanilla-cream.png,home/alcremie-vanilla-cream-strawberry.png,17,\N,175,\N,165,65,60,75,110,121,64,0,\N,\N,0,0,0,0,0,0,0,0,0
27,869001,champions/alcremie-ruby-cream.png,home/alcremie-ruby-cream-strawberry.png,17,\N,175,\N,165,65,60,75,110,121,64,0,\N,\N,0,0,0,0,0,0,0,0,0
27,869002,champions/alcremie-matcha-cream.png,home/alcremie-matcha-cream-strawberry.png,17,\N,175,\N,165,65,60,75,110,121,64,0,\N,\N,0,0,0,0,0,0,0,0,0
27,869003,champions/alcremie-mint-cream.png,home/alcremie-mint-cream-strawberry.png,17,\N,175,\N,165,65,60,75,110,121,64,0,\N,\N,0,0,0,0,0,0,0,0,0
27,869004,champions/alcremie-lemon-cream.png,home/alcremie-lemon-cream-strawberry.png,17,\N,175,\N,165,65,60,75,110,121,64,0,\N,\N,0,0,0,0,0,0,0,0,0
27,869005,champions/alcremie-salted-cream.png,home/alcremie-salted-cream-strawberry.png,17,\N,175,\N,165,65,60,75,110,121,64,0,\N,\N,0,0,0,0,0,0,0,0,0
27,869006,champions/alcremie-ruby-swirl.png,home/alcremie-ruby-swirl-strawberry.png,17,\N,175,\N,165,65,60,75,110,121,64,0,\N,\N,0,0,0,0,0,0,0,0,0
27,869007,champions/alcremie-caramel-swirl.png,home/alcremie-caramel-swirl-strawberry.png,17,\N,175,\N,165,65,60,75,110,121,64,0,\N,\N,0,0,0,0,0,0,0,0,0
27,869008,champions/alcremie-rainbow-swirl.png,home/alcremie-rainbow-swirl-strawberry.png,17,\N,175,\N,165,65,60,75,110,121,64,0,\N,\N,0,0,0,0,0,0,0,0,0
27,870000,champions/falinks.png,home/falinks.png,1,\N,4,\N,128,65,100,100,70,60,75,0,\N,\N,0,0,0,0,0,0,0,0,0
27,870001,champions/falinks-mega.png,home/falinks-mega.png,1,\N,128,\N,\N,65,135,135,70,65,100,0,\N,\N,0,0,0,0,0,0,0,0,0
27,877000,champions/morpeko-full-belly.png,home/morpeko-full-belly.png,12,16,258,\N,\N,58,95,58,70,58,97,0,\N,\N,0,0,0,0,0,0,0,0,0
27,877001,champions/morpeko-hangry.png,home/morpeko-hangry.png,12,16,258,\N,\N,58,95,58,70,58,97,0,\N,\N,0,0,0,0,0,0,0,0,0
27,887000,champions/dragapult.png,home/dragapult.png,15,7,29,151,130,88,120,75,100,75,142,0,\N,\N,0,0,0,0,0,0,0,0,0
27,899000,champions/wyrdeer.png,home/wyrdeer.png,0,13,22,119,157,103,105,72,105,75,65,0,\N,\N,0,0,0,0,0,0,0,0,0
27,900000,champions/kleavor.png,home/kleavor.png,6,5,68,125,292,70,135,95,45,70,85,0,\N,\N,0,0,0,0,0,0,0,0,0
27,902000,champions/basculegion-male.png,home/basculegion-male.png,10,7,33,91,104,120,112,65,80,75,78,0,\N,\N,0,0,0,0,0,0,0,0,0
27,902001,champions/basculegion-female.png,home/basculegion-female.png,10,7,33,91,104,120,92,65,100,75,78,0,\N,\N,0,0,0,0,0,0,0,0,0
27,903000,champions/sneasler.png,home/sneasler.png,1,3,46,84,143,80,130,60,40,80,120,0,\N,\N,0,0,0,0,0,0,0,0,0
27,904000,champions/overqwil.png,home/overqwil.png,16,3,38,33,22,85,115,95,65,65,85,0,\N,\N,0,0,0,0,0,0,0,0,0
27,908000,champions/meowscarada.png,home/meowscarada.png,11,16,65,\N,168,76,110,70,81,70,123,0,\N,\N,0,0,0,0,0,0,0,0,0
27,911000,champions/skeledirge.png,home/skeledirge.png,9,7,66,\N,109,104,75,100,110,75,66,0,\N,\N,0,0,0,0,0,0,0,0,0
27,914000,champions/quaquaval.png,home/quaquaval.png,10,1,67,\N,153,85,120,80,85,75,85,0,\N,\N,0,0,0,0,0,0,0,0,0
27,925000,champions/maushold-family-of-three.png,home/maushold-family-of-three.png,0,\N,132,167,101,74,75,70,65,75,111,0,\N,\N,0,0,0,0,0,0,0,0,0
27,925001,champions/maushold-family-of-four.png,home/maushold-family-of-four.png,0,\N,132,167,101,74,75,70,65,75,111,0,\N,\N,0,0,0,0,0,0,0,0,0
27,934000,champions/garganacl.png,home/garganacl.png,5,\N,272,5,29,100,100,130,45,90,35,0,\N,\N,0,0,0,0,0,0,0,0,0
27,936000,champions/armarouge.png,home/armarouge.png,9,13,18,\N,133,85,60,100,125,80,75,0,\N,\N,0,0,0,0,0,0,0,0,0
27,937000,champions/ceruledge.png,home/ceruledge.png,9,7,18,\N,133,75,125,80,60,100,85,0,\N,\N,0,0,0,0,0,0,0,0,0
27,939000,champions/bellibolt.png,home/bellibolt.png,12,\N,280,9,6,109,64,91,103,83,45,0,\N,\N,0,0,0,0,0,0,0,0,0
27,952000,champions/scovillain.png,home/scovillain.png,11,9,34,15,141,65,108,65,108,65,75,0,\N,\N,0,0,0,0,0,0,0,0,0
27,952001,champions/scovillain-mega.png,home/scovillain-mega.png,11,9,318,\N,\N,65,138,85,138,85,75,0,\N,\N,0,0,0,0,0,0,0,0,0
27,956000,champions/espathra.png,home/espathra.png,13,\N,290,119,3,95,60,60,101,60,105,0,\N,\N,0,0,0,0,0,0,0,0,0
27,959000,champions/tinkaton.png,home/tinkaton.png,17,8,104,20,124,85,75,77,70,105,94,0,\N,\N,0,0,0,0,0,0,0,0,0
27,964000,champions/palafin-zero.png,home/palafin-zero.png,10,\N,278,\N,\N,100,70,72,53,62,100,0,\N,\N,0,0,0,0,0,0,0,0,0
27,964001,champions/palafin-hero.png,home/palafin-hero.png,10,\N,278,\N,\N,100,160,97,106,87,100,0,\N,\N,0,0,0,0,0,0,0,0,0
27,968000,champions/orthworm.png,home/orthworm.png,8,\N,297,\N,8,70,85,145,60,55,65,0,\N,\N,0,0,0,0,0,0,0,0,0
27,970000,champions/glimmora.png,home/glimmora.png,5,3,295,\N,212,83,55,90,130,81,86,0,\N,\N,0,0,0,0,0,0,0,0,0
27,970001,champions/glimmora-mega.png,home/glimmora-mega.png,5,3,91,\N,\N,83,90,105,150,96,101,0,\N,\N,0,0,0,0,0,0,0,0,0
27,972000,champions/houndstone.png,home/houndstone.png,7,\N,146,\N,218,72,101,100,50,97,68,0,\N,\N,0,0,0,0,0,0,0,0,0
27,979000,champions/annihilape.png,home/annihilape.png,1,7,72,39,128,110,115,80,50,90,90,0,\N,\N,0,0,0,0,0,0,0,0,0
27,981000,champions/farigiraf.png,home/farigiraf.png,0,13,291,296,157,120,90,70,110,70,60,0,\N,\N,0,0,0,0,0,0,0,0,0
27,983000,champions/kingambit.png,home/kingambit.png,16,8,128,293,46,100,135,120,60,85,50,0,\N,\N,0,0,0,0,0,0,0,0,0
27,1000000,champions/gholdengo.png,home/gholdengo.png,8,7,283,\N,\N,87,60,95,133,91,84,0,\N,\N,0,0,0,0,0,0,0,0,0
27,1013000,champions/sinistcha.png,home/sinistcha.png,11,7,299,\N,85,71,60,106,121,80,70,0,\N,\N,0,0,0,0,0,0,0,0,0
