generation_id,language_id,move_id,description
5,1,517,はげしい　ほのおで\nあいてを　つつみこみ　こうげきする。\nやけど　じょうたいに　する。
5,1,518,みずの　はしらで　こうげきする。\nほのおと　くみあわせると　いりょくが\nあがって　そらに　にじが　かかる。
5,1,519,ほのおの　はしらで　こうげきする。\nくさと　くみあわせると　いりょくが\nあがって　あたりが　ひの　うみに　なる。
5,1,520,くさの　はしらで　こうげきする。\nみずと　くみあわせると　いりょくが\nあがって　あたりが　しつげんに　なる。
5,1,521,こうげき　したあと\nものすごい　スピードで　もどってきて\nひかえ　ポケモンと　いれかわる。
5,1,522,ていこう　して　あいてを　こうげきする。\nあいての　とくこうを　さげる。\n
5,1,523,じめんを　ふみならして　じぶんの\nまわりに　いるものを　こうげきする。\nあいての　すばやさを　さげる。
5,1,524,つめたい　いきを\nあいてに　ふきつけて　こうげきする。\nかならず　きゅうしょに　あたる。
5,1,525,あいてを　はじきとばして\nひかえの　ポケモンを　ひきずりだす。\nやせいの　ばあいは　せんとうが　おわる。
5,1,526,じぶんを　ふるいたてて\nこうげきと　とくこうを　あげる。\n
5,1,527,でんきの　ネットで\nあいてを　つかまえて　こうげきする。\nあいての　すばやさを　さげる。
5,1,528,でんきを　まとって\nあいてに　ぶつかって　こうげきする。\nじぶんも　すこし　ダメージを　うける。
5,1,529,ドリルのように　からだを　かいてん\nしながら　あいてに　たいあたりする。\nきゅうしょに　あたりやすい。
5,1,530,からだの　かたいぶぶんで　あいてを\nたたいて　こうげきする。２かい\nれんぞくで　ダメージを　あたえる。
5,1,531,かわいい　しぐさで　ゆだん　させて\nきょうれつな　いちげきを　あびせる。\nあいてを　ひるませる　ことが　ある。
5,1,532,つのを　つきさして　あいての　ようぶんを\nすいとる。あたえた　ダメージの\nはんぶんの　ＨＰを　かいふく　できる。
5,1,533,ながい　つので　きりつけて　こうげきする。\nあいての　のうりょく　へんかに　\nかんけいなく　ダメージを　あたえる。
5,1,534,するどい　かいがらで　きりつけて\nこうげきする。あいての　ぼうぎょを\nさげることが　ある。
5,1,535,もえる　からだで　あいてに　ぶつかって\nこうげきする。じぶんが　あいてより\nおもいほど　いりょくが　あがる。
5,1,536,するどい　はっぱで　あいてを\nつつみこんで　こうげきする。\nめいちゅうりつを　さげることが　ある。
5,1,537,まるめた　からだで　かいてんして\nあいてを　おしつぶす。\nあいてを　ひるませる　ことが　ある。
5,1,538,フワフワの　わたげで　じぶんの\nからだを　つつみこんで　まもる。\nぼうぎょを　ぐぐーんと　あげる。
5,1,539,あんこくの　しょうげきはを\nとばして　あいてを　こうげきする。\nめいちゅうりつを　さげることが　ある。
5,1,540,ふしぎな　ねんぱを　じったいかして\nあいてを　こうげきする。\nぶつりてきな　ダメージを　あたえる。
5,1,541,かたい　しっぽで\nあいてを　たたいて　こうげきする。\n２ー５かいの　あいだ　れんぞくで　だす。
5,1,542,きょうれつな　かぜで　あいてを\nつつみこんで　こうげきする。\nあいてを　こんらん　させることが　ある。
5,1,543,すごい　アフロの　あたまで\nあいてに　とっしんして　こうげきする。\nじぶんも　すこし　ダメージを　うける。
5,1,544,こうてつの　ギアを　あいてに\nなげつけて　こうげきする。２かい\nれんぞくで　ダメージを　あたえる。
5,1,545,まっかな　ほのおで　じぶんの\nまわりに　いるものを　こうげきする\nやけど　じょうたいに　することが　ある。
5,1,546,こうだんを　あいてに\nほうしゅつする。じぶんの　もつ\nカセットに　より　タイプが　かわる。
5,1,547,いにしえのうたを　あいてに　きかせて\nこころに　うったえて　こうげきする。\nねむり　じょうたいに　することが　ある。
5,1,548,ながい　つので　きりつけて　こうげきする。\nつのが　まとった　ふしぎな　ちからは\nぶつりてきな　ダメージを　あたえる。
5,1,549,こごえる　ような　れいきを\nあいてに　ふきつけて　こうげきする。\nあいての　すばやさを　さげる。
5,1,550,ぼうだいな　でんきを　みに　まとって\nあいてに　とっしんして　こうげきする。\nまひ　じょうたいに　することが　ある。
5,1,551,うつくしくも　はげしい　あおいほのおで\nあいてを　つつみこんで　こうげきする。\nやけど　じょうたいに　することが　ある。
5,1,552,ほのおを　まとい　はばたいて　あいてを\nこうげきする。じぶんの　とくこうが\nあがることが　ある。
5,1,553,でんきを　まとった　こおりの　かたまりで\n２ターンめに　あいてを　たたきつける。\nまひ　じょうたいに　することが　ある。
5,1,554,すべてを　こおらせる　はげしい　れいきで\n２ターンめに　あいてを　つつみこむ。\nやけど　じょうたいに　することが　ある。
5,1,555,まくしたてる　ように　どなりつけて\nあいての　とくこうを　さげる。\n
5,1,556,おおきな　つららを\nはげしく　ぶつけて　こうげきする。\nあいてを　ひるませる　ことが　ある。
5,1,557,しゃくねつの　ほのおを　ひたいから\nはっせいさせて　すてみの　たいあたり。\nぼうぎょ　とくぼう　すばやさが　さがる。
5,1,558,きょだいな　ほのおを　たたきつける。\nきょだいな　いかずちの　えいきょうをうけ\nわざの　いりょくが　あがる。
5,1,559,きょだいな　いかずちを　たたきつける。\nきょだいな　ほのおの　えいきょうをうけ\nわざの　いりょくが　あがる。
5,1,10001,わざを　つかった　ポケモンに　よって\nあいてに　あたえる\nわざの　タイプと　いりょくが　かわる。
5,1,10002,わざを　つかった　ポケモンに　よって\nあいてに　あたえる\nわざの　タイプと　いりょくが　かわる。
5,1,10003,わざを　つかった　ポケモンに　よって\nあいてに　あたえる\nわざの　タイプと　いりょくが　かわる。
5,1,10004,わざを　つかった　ポケモンに　よって\nあいてに　あたえる\nわざの　タイプと　いりょくが　かわる。
5,1,10005,わざを　つかった　ポケモンに　よって\nあいてに　あたえる\nわざの　タイプと　いりょくが　かわる。
5,1,10006,わざを　つかった　ポケモンに　よって\nあいてに　あたえる\nわざの　タイプと　いりょくが　かわる。
5,1,10007,わざを　つかった　ポケモンに　よって\nあいてに　あたえる\nわざの　タイプと　いりょくが　かわる。
5,1,10008,わざを　つかった　ポケモンに　よって\nあいてに　あたえる\nわざの　タイプと　いりょくが　かわる。
5,1,10009,わざを　つかった　ポケモンに　よって\nあいてに　あたえる\nわざの　タイプと　いりょくが　かわる。
5,1,10010,わざを　つかった　ポケモンに　よって\nあいてに　あたえる\nわざの　タイプと　いりょくが　かわる。
5,1,10011,わざを　つかった　ポケモンに　よって\nあいてに　あたえる\nわざの　タイプと　いりょくが　かわる。
5,1,10012,わざを　つかった　ポケモンに　よって\nあいてに　あたえる\nわざの　タイプと　いりょくが　かわる。
5,1,10013,わざを　つかった　ポケモンに　よって\nあいてに　あたえる\nわざの　タイプと　いりょくが　かわる。
5,1,10014,わざを　つかった　ポケモンに　よって\nあいてに　あたえる\nわざの　タイプと　いりょくが　かわる。
5,1,10015,わざを　つかった　ポケモンに　よって\nあいてに　あたえる\nわざの　タイプと　いりょくが　かわる。
5,1,10016,わざを　つかった　ポケモンに　よって\nあいてに　あたえる\nわざの　タイプと　いりょくが　かわる。
5,2,1,"The target is physically pounded with\na long tail or a foreleg, etc."
5,2,2,The target is attacked with a sharp chop.\nCritical hits land more easily.
5,2,3,"The target is slapped repeatedly, back\nand forth, two to five times in a row."
5,2,4,The target is hit with a flurry of punches\nthat strike two to five times in a row.
5,2,5,The target is slugged by a punch thrown\nwith muscle-packed power.
5,2,6,Numerous coins are hurled at the\ntarget to inflict damage.\nMoney is earned after the battle.
5,2,7,The target is punched with a fiery fist.\nIt may also leave the target with a burn.
5,2,8,The target is punched with an icy fist.\nIt may also leave the target frozen.
5,2,9,The target is punched with an electrified\nfist. It may also leave the target\nwith paralysis.
5,2,10,"Hard, pointed, and sharp claws rake\nthe target to inflict damage."
5,2,11,The target is gripped and squeezed from\nboth sides to inflict damage.
5,2,12,"A vicious, tearing attack with big pincers.\nThe target will faint instantly\nif this attack hits."
5,2,13,A two-turn attack. Blades of wind hit\nopposing Pokémon on the second turn.\nCritical hits land more easily.
5,2,14,A frenetic dance to uplift the fighting\nspirit. It sharply raises the user's\nAttack stat.
5,2,15,The target is cut with a scythe or a claw.\nIt can also be used to cut down\nthin trees.
5,2,16,A gust of wind is whipped up by wings and\nlaunched at the target to inflict damage.
5,2,17,"The target is struck with large, imposing\nwings spread wide to inflict damage."
5,2,18,"The target is blown away and switched.\nIn the wild, a battle against a single\nPokémon ends."
5,2,19,"The user soars, then strikes its target\non the second turn. It can also be\nused for flying to any familiar town."
5,2,20,Things such as long bodies or tentacles\nare used to bind and squeeze\nthe target for four to five turns.
5,2,21,"The target is slammed with a long tail,\nvines, etc., to inflict damage."
5,2,22,"The target is struck with slender,\nwhiplike vines to inflict damage."
5,2,23,The target is stomped with a big foot.\nIt may also make the target flinch.
5,2,24,The target is quickly kicked twice in\nsuccession using both feet.
5,2,25,The target is attacked by a kick launched\nwith muscle-packed power.
5,2,26,"The user jumps up high, then strikes\nwith a kick. If the kick misses, the\nuser hurts itself."
5,2,27,"The user lashes out with a quick, spinning\nkick. It may also make the target flinch."
5,2,28,"Sand is hurled in the target's face,\nreducing its accuracy."
5,2,29,The user sticks out its head and attacks\nby charging straight into the target.\nIt may also make the target flinch.
5,2,30,The target is jabbed with a sharply\npointed horn to inflict damage.
5,2,31,The target is jabbed repeatedly with a\nhorn or beak two to five times in a row.
5,2,32,"The user stabs the target with a horn\nthat rotates like a drill.\nIf it hits, the target faints instantly."
5,2,33,A physical attack in which the user\ncharges and slams into the target\nwith its whole body.
5,2,34,The user drops onto the target\nwith its full body weight. It may also\nleave the target with paralysis.
5,2,35,A long body or vines are used to wrap and\nsqueeze the target for four to five turns.
5,2,36,"A reckless, full-body charge attack for\nslamming into the target.\nIt also damages the user a little."
5,2,37,"The user rampages and attacks for two\nto three turns. It then becomes\nconfused, however."
5,2,38,"A reckless, life-risking tackle.\nIt also damages the user by a fairly large\namount, however."
5,2,39,"The user wags its tail cutely, making\nopposing Pokémon less wary and\nlowering their Defense stat."
5,2,40,The user stabs the target\nwith a poisonous stinger.\nThis may also poison the target.
5,2,41,The user damages the target twice in\nsuccession by jabbing it with two spikes.\nIt may also poison the target.
5,2,42,Sharp spikes are shot at the target\nin rapid succession.\nThey hit two to five times in a row.
5,2,43,The user gains an intimidating leer with\nsharp eyes. The opposing team's\nDefense stats are reduced.
5,2,44,The target is bitten\nwith viciously sharp fangs.\nIt may make the target flinch.
5,2,45,"The user growls in an endearing way,\nmaking the opposing team less wary.\nThe foes' Attack stats are lowered."
5,2,46,"The target is scared off and switched.\nIn the wild, a battle against a single\nPokémon ends."
5,2,47,A soothing lullaby is sung in a calming\nvoice that puts the target into a deep\nslumber.
5,2,48,The user generates odd sound waves from\nits body. It may confuse the target.
5,2,49,The target is hit with a destructive shock\nwave that always inflicts 20 HP damage.
5,2,50,"For four turns, this move prevents the\ntarget from using the move it last used."
5,2,51,The opposing team is attacked with a spray\nof harsh acid. The acid may also lower\nthe targets' Sp. Def stats.
5,2,52,The target is attacked with small flames.\nIt may also leave the target with a burn.
5,2,53,The target is scorched with an intense\nblast of fire. It may also leave the target\nwith a burn.
5,2,54,The user cloaks its body with a white mist\nthat prevents any of its stats from being\ncut for five turns.
5,2,55,The target is blasted with a\nforceful shot of water.
5,2,56,The target is blasted by a huge volume\nof water launched under great pressure.
5,2,57,It swamps the area around the user\nwith a giant wave.\nIt can also be used for crossing water.
5,2,58,The target is struck with an icy-cold\nbeam of energy.\nIt may also freeze the target solid.
5,2,59,A howling blizzard is summoned to strike\nthe opposing team. It may also freeze\nthem solid.
5,2,60,The target is attacked with a peculiar ray.\nIt may also cause confusion.
5,2,61,A spray of bubbles is forcefully ejected\nat the opposing team. It may also lower\ntheir Speed stats.
5,2,62,The target is hit with a rainbow-colored\nbeam. This may also lower the target's\nAttack stat.
5,2,63,The target is attacked with a powerful\nbeam. The user must rest on the next\nturn to regain its energy.
5,2,64,The target is jabbed with a sharply\npointed beak or horn.
5,2,65,A corkscrewing attack with the\nsharp beak acting as a drill.
5,2,66,The user grabs the target and recklessly\ndives for the ground. It also hurts the\nuser slightly.
5,2,67,A powerful low kick that makes the target\nfall over. It inflicts greater damage on\nheavier targets.
5,2,68,"A retaliation move that counters any\nphysical attack, inflicting double the\ndamage taken."
5,2,69,The target is thrown using the power of\ngravity. It inflicts damage equal to\nthe user's level.
5,2,70,The target is slugged with a punch thrown\nat maximum power. It can also be used\nto move heavy boulders.
5,2,71,A nutrient-draining attack. The user's\nHP is restored by half the damage taken\nby the target.
5,2,72,A nutrient-draining attack. The user's\nHP is restored by half the damage taken\nby the target.
5,2,73,A seed is planted on the target. It steals\nsome HP from the target every turn.
5,2,74,"The user's body grows all at once,\nraising the Attack and Sp. Atk stats."
5,2,75,Sharp-edged leaves are launched\nto slash at the opposing team.\nCritical hits land more easily.
5,2,76,"A two-turn attack. The user gathers\nlight, then blasts a bundled beam on the\nsecond turn."
5,2,77,The user scatters a cloud of poisonous\ndust on the target. It may poison\nthe target.
5,2,78,The user scatters a cloud of paralyzing\npowder. It may leave the target\nwith paralysis.
5,2,79,The user scatters a big cloud\nof sleep-inducing dust\naround the target.
5,2,80,The user attacks the target by scattering\npetals for two to three turns.\nThe user then becomes confused.
5,2,81,The targets are bound with silk blown\nfrom the user's mouth. This silk reduces\nthe targets' Speed stat.
5,2,82,This attack hits the target with a shock\nwave of pure rage. This attack always\ninflicts 40 HP damage.
5,2,83,The target becomes trapped within a\nfierce vortex of fire that rages for four\nto five turns.
5,2,84,A jolt of electricity is hurled\nat the target to inflict damage. It may\nalso leave the target with paralysis.
5,2,85,A strong electric blast is loosed at the\ntarget. It may also leave the target\nwith paralysis.
5,2,86,A weak electric charge is launched at\nthe target. It causes paralysis if it hits.
5,2,87,A wicked thunderbolt is dropped\non the target to inflict damage. It may\nalso leave the target with paralysis.
5,2,88,The user picks up and throws a small\nrock at the target to attack.
5,2,89,The user sets off an earthquake that\nstrikes those around it.
5,2,90,The user opens up a fissure in the ground\nand drops the target in.\nThe target instantly faints if it hits.
5,2,91,"The user burrows, then attacks\non the second turn.\nIt can also be used to exit dungeons."
5,2,92,A move that leaves the target\nbadly poisoned.\nIts poison damage worsens every turn.
5,2,93,The target is hit by a weak telekinetic\nforce. It may also leave the\ntarget confused.
5,2,94,The target is hit by a strong telekinetic\nforce. It may also reduce the target's\nSp. Def stat.
5,2,95,The user employs hypnotic suggestion\nto make the target fall into a deep sleep.
5,2,96,The user meditates to awaken the power\ndeep within its body and raise its\nAttack stat.
5,2,97,The user relaxes and lightens its body to\nmove faster. It sharply boosts\nthe Speed stat.
5,2,98,The user lunges at the target at a speed\nthat makes it almost invisible. It is sure\nto strike first.
5,2,99,"As long as this move is in use, the power\nof rage raises the Attack stat each\ntime the user is hit in battle."
5,2,100,Use it to flee from any wild Pokémon.\nIt can also warp to the last Pokémon\nCenter visited.
5,2,101,The user makes the target see a\nfrightening mirage. It inflicts damage\nmatching the user's level.
5,2,102,The user copies the target's last move.\nThe move can be used during battle\nuntil the Pokémon is switched out.
5,2,103,An earsplitting screech harshly reduces\nthe target's Defense stat.
5,2,104,"By moving rapidly, the user makes illusory\ncopies of itself to raise its evasiveness."
5,2,105,"Restoring its own cells, the user\nrestores its own HP by half of\nits max HP."
5,2,106,The user stiffens all the muscles in its\nbody to raise its Defense stat.
5,2,107,"The user compresses its body\nto make itself look smaller,\nwhich sharply raises its evasiveness."
5,2,108,The user releases an obscuring cloud\nof smoke or ink. It reduces the\ntarget's accuracy.
5,2,109,The target is exposed to a sinister\nray that triggers confusion.
5,2,110,"The user withdraws its body into its hard\nshell, raising its Defense stat."
5,2,111,The user curls up to conceal weak spots\nand raise its Defense stat.
5,2,112,The user throws up a sturdy wall that\nsharply raises its Defense stat.
5,2,113,A wondrous wall of light is put up to\nsuppress damage from special attacks\nfor five turns.
5,2,114,The user creates a haze that eliminates\nevery stat change among all the Pokémon\nengaged in battle.
5,2,115,A wondrous wall of light is put up to\nsuppress damage from physical attacks\nfor five turns.
5,2,116,The user takes a deep breath and\nfocuses so that critical hits land\nmore easily.
5,2,117,"The user endures attacks for two\nturns, then strikes back to cause\ndouble the damage taken."
5,2,118,The user waggles a finger and stimulates\nits brain into randomly using nearly\nany move.
5,2,119,The user counters the target by mimicking\nthe target's last move.
5,2,120,The user attacks everything around it\nby causing an explosion.\nThe user faints upon using this move.
5,2,121,A large egg is hurled at the target\nwith maximum force to inflict damage.
5,2,122,"The target is licked with a long tongue,\ncausing damage. It may also leave\nthe target with paralysis."
5,2,123,The target is attacked with a\ndischarge of filthy gases.\nIt may also poison the target.
5,2,124,Unsanitary sludge is hurled at the target.\nIt may also poison the target.
5,2,125,The user clubs the target with a bone.\nIt may also make the target flinch.
5,2,126,The target is attacked with an intense\nblast of all-consuming fire.\nIt may also leave the target with a burn.
5,2,127,The user charges at the target\nand may make it flinch.\nIt can also be used to climb a waterfall.
5,2,128,The target is clamped and squeezed by\nthe user's very thick and sturdy shell for\nfour to five turns.
5,2,129,Star-shaped rays are shot at the opposing\nteam. This attack never misses.
5,2,130,"The user tucks in its head to raise its\nDefense in the first turn, then\nrams the target on the next turn."
5,2,131,Sharp spikes are shot at the target\nin rapid succession.\nThey hit two to five times in a row.
5,2,132,"The target is attacked with long, creeping\ntentacles or vines.\nIt may also lower the target's Speed stat."
5,2,133,The user temporarily empties its mind to\nforget its concerns.\nIt sharply raises the user's Sp. Def stat.
5,2,134,The user distracts the target\nby bending a spoon.\nIt lowers the target's accuracy.
5,2,135,The user restores its own HP\nby up to half of its maximum HP.\nMay also be used in the field to heal HP.
5,2,136,"The target is attacked with a knee kick\nfrom a jump. If it misses, the user is hurt\ninstead."
5,2,137,The user intimidates the target with the\npattern on its belly to cause paralysis.
5,2,138,The user eats the dreams of a sleeping\ntarget. It absorbs half the damage\ncaused to heal the user's HP.
5,2,139,A cloud of poison gas is sprayed\nin the face of opposing Pokémon.\nIt may poison those hit.
5,2,140,Round objects are hurled at the target\nto strike two to five times in a row.
5,2,141,The user drains the target's blood.\nThe user's HP is restored by half the\ndamage taken by the target.
5,2,142,"With a scary face, the user tries to\nforce a kiss on the target. If it\nsucceeds, the target falls asleep."
5,2,143,A second-turn attack move where\ncritical hits land more easily.\nIt may also make the target flinch.
5,2,144,The user transforms into a copy of the\ntarget right down to having\nthe same move set.
5,2,145,A spray of countless bubbles is jetted at\nthe opposing team. It may also lower the\ntargets' Speed stats.
5,2,146,The target is hit with rhythmically\nlaunched punches that may also\nleave it confused.
5,2,147,The user scatters bursts of spores\nthat induce sleep.
5,2,148,The user flashes a bright light that cuts\nthe target's accuracy.\nIt can also be used to illuminate caves.
5,2,149,The target is attacked with an odd\npsychic wave.\nThe attack varies in intensity.
5,2,150,The user just flops and splashes around\nto no effect at all...
5,2,151,"The user alters its cellular structure to\nliquefy itself, sharply raising its\nDefense stat."
5,2,152,The target is hammered with a large pincer.\nCritical hits land more easily.
5,2,153,The user explodes to inflict damage on\nthose around it.\nThe user faints upon using this move.
5,2,154,The target is raked with sharp claws or\nscythes for two to five times in\nquick succession.
5,2,155,"The user throws the bone it holds. The\nbone loops to hit the target twice,\ncoming and going."
5,2,156,The user goes to sleep for two turns.\nIt fully restores the user's HP and heals\nany status problem.
5,2,157,Large boulders are hurled at the opposing\nteam to inflict damage. It may also make\nthe targets flinch.
5,2,158,The user bites hard on the target\nwith its sharp front fangs.\nIt may also make the target flinch.
5,2,159,"The user reduces its polygon count to\nmake itself more jagged, raising the\nAttack stat."
5,2,160,The user changes its type to become the\nsame type as one of its moves.
5,2,161,"The user strikes with a simultaneous\nthree-beam attack. May also burn, freeze,\nor leave the target with paralysis."
5,2,162,The user chomps hard on the\ntarget with its sharp front fangs.\nIt cuts the target's HP to half.
5,2,163,The target is attacked with a slash\nof claws or blades.\nCritical hits land more easily.
5,2,164,The user makes a copy of itself using\nsome of its HP.\nThe copy serves as the user's decoy.
5,2,165,An attack that is used in desperation\nonly if the user has no PP. It also hurts\nthe user slightly.
5,2,166,"It enables the user to permanently learn\nthe move last used by the target.\nOnce used, Sketch disappears."
5,2,167,A consecutive three-kick attack that\nbecomes more powerful with each\nsuccessive hit.
5,2,168,The user attacks and steals the target's\nheld item simultaneously.\nIt can't steal if the user holds an item.
5,2,169,"The user ensnares the target with thin,\ngooey silk so it can't flee from battle."
5,2,170,The user senses the target's movements\nwith its mind to ensure its next\nattack does not miss the target.
5,2,171,A sleeping target sees a nightmare\nthat inflicts some damage every turn.
5,2,172,The user cloaks itself in fire and\ncharges at the target.\nIt may also leave the target with a burn.
5,2,173,An attack that can be used only if the\nuser is asleep. The harsh noise may also\nmake the target flinch.
5,2,174,A move that works differently for the\nGhost type than for all other types.
5,2,175,The user flails about aimlessly to attack.\nIt becomes more powerful the less HP\nthe user has.
5,2,176,The user changes its type to make itself\nresistant to the type of the attack the\nopponent used last.
5,2,177,A vortex of air is shot at the target to\ninflict damage.\nCritical hits land more easily.
5,2,178,"The user releases cotton-like spores\nthat cling to the target,\nharshly reducing its Speed stat."
5,2,179,An all-out attack that becomes more\npowerful the less HP the user has.
5,2,180,The user unleashes its grudge on the move\nlast used by the target by cutting 4 PP\nfrom it.
5,2,181,The user attacks with a chilling gust\nof powdery snow.\nIt may also freeze the targets.
5,2,182,It enables the user to evade all attacks.\nIts chance of failing rises if it is used in\nsuccession.
5,2,183,The user throws a punch at blinding\nspeed. It is certain to strike first.
5,2,184,The user frightens the target with a scary\nface to harshly reduce its Speed stat.
5,2,185,"The user approaches the target\ndisarmingly, then throws a sucker punch.\nIt hits without fail."
5,2,186,"The user kisses the target with a sweet,\nangelic cuteness that causes confusion."
5,2,187,The user maximizes its Attack stat in\nexchange for HP equal to half its max HP.
5,2,188,Unsanitary sludge is hurled at the target.\nIt may also poison the target.
5,2,189,The user hurls mud in the target's face to\ninflict damage and lower its accuracy.
5,2,190,The user attacks by spraying ink in the\ntarget's face or eyes.\nIt may also lower the target's accuracy.
5,2,191,The user lays a trap of spikes at the\nopposing team's feet. The trap hurts\nPokémon that switch into battle.
5,2,192,The user fires an electric blast like a\ncannon to inflict damage and\ncause paralysis.
5,2,193,Enables a Ghost-type target to be hit by\nNormal- and Fighting-type attacks. It also\nenables an evasive target to be hit.
5,2,194,"When this move is used, if the user faints,\nthe Pokémon that landed the knockout\nhit also faints."
5,2,195,"Any Pokémon that hears this song\nfaints in three turns, unless it switches\nout of battle."
5,2,196,The user attacks with a gust of\nchilled air. It also reduces the targets'\nSpeed stat.
5,2,197,It enables the user to evade all attacks.\nIts chance of failing rises if it is used\nin succession.
5,2,198,The user strikes the target with a hard\nbone two to five times in a row.
5,2,199,The user takes sure aim at the target.\nIt ensures the next attack does not fail\nto hit the target.
5,2,200,"The user rampages and attacks for two\nto three turns.\nIt then becomes confused, however."
5,2,201,"A five-turn sandstorm is summoned\nto hurt all combatants except the\nRock, Ground, and Steel types."
5,2,202,A nutrient-draining attack. The user's\nHP is restored by half the damage\ntaken by the target.
5,2,203,The user endures any attack with at least\n1 HP. Its chance of failing rises if it is\nused in succession.
5,2,204,"The user gazes at the target rather\ncharmingly, making it less wary.\nThe target's Attack is harshly lowered."
5,2,205,The user continually rolls into the target\nover five turns. It becomes stronger\neach time it hits.
5,2,206,A restrained attack that prevents the\ntarget from fainting.\nThe target is left with at least 1 HP.
5,2,207,"The user enrages and confuses the target.\nHowever, it also sharply raises the\ntarget's Attack stat."
5,2,208,The user restores its own HP\nby up to half of its maximum HP.\nMay also be used in the field to heal HP.
5,2,209,The user throws an electrically charged\ntackle at the target. It may also leave\nthe target with paralysis.
5,2,210,The target is slashed with scythes or\nclaws. Its power increases if it hits\nin succession.
5,2,211,The target is hit with wings of steel.\nIt may also raise the user's Defense stat.
5,2,212,"The user pins the target with a dark,\narresting look.\nThe target becomes unable to flee."
5,2,213,"If it is the opposite gender of the user,\nthe target becomes infatuated and less\nlikely to attack."
5,2,214,"While it is asleep, the user randomly uses\none of the moves it knows."
5,2,215,The user makes a soothing bell chime\nto heal the status problems of all the\nparty Pokémon.
5,2,216,A full-power attack that grows more\npowerful the more the user likes\nits Trainer.
5,2,217,"The user attacks by giving the target a\ngift with a hidden trap. It restores\nHP sometimes, however."
5,2,218,A full-power attack that grows more\npowerful the less the user likes\nits Trainer.
5,2,219,The user creates a protective field that\nprevents status problems for five turns.
5,2,220,"The user adds its HP to the target's HP,\nthen equally shares the combined HP\nwith the target."
5,2,221,The target is razed with a mystical fire\nof great intensity. It may also leave the\ntarget with a burn.
5,2,222,The user looses a ground-shaking quake\naffecting everyone around the user.\nIts power varies.
5,2,223,"The user punches the target with full,\nconcentrated power.\nIt confuses the target if it hits."
5,2,224,"Using its tough and impressive horn,\nthe user rams into the target\nwith no letup."
5,2,225,The user exhales a mighty gust that\ninflicts damage. It may also leave the\ntarget with paralysis.
5,2,226,"The user switches places with a party\nPokémon in waiting, passing along any\nstat changes."
5,2,227,The user compels the target\nto keep using only the move\nit last used for three turns.
5,2,228,An attack move that inflicts double damage\nif used on a target that is switching out\nof battle.
5,2,229,"A spin attack that can also eliminate\nsuch moves as Bind, Wrap, Leech Seed,\nand Spikes."
5,2,230,"A sweet scent that lowers the opposing\nteam's evasiveness. It also lures wild\nPokémon if used in grass, etc."
5,2,231,The target is slammed with a steel-hard\ntail. It may also lower the target's\nDefense stat.
5,2,232,The target is raked with steel claws.\nIt may also raise the user's Attack stat.
5,2,233,"The user attacks last.\nIn return, this throw move is\nguaranteed not to miss."
5,2,234,The user restores its own HP.\nThe amount of HP regained varies\nwith the weather.
5,2,235,The user restores its own HP.\nThe amount of HP regained varies\nwith the weather.
5,2,236,The user restores its own HP.\nThe amount of HP regained varies\nwith the weather.
5,2,237,A unique attack that varies in type and\nintensity depending on the Pokémon\nusing it.
5,2,238,The user delivers a double chop with its\nforearms crossed.\nCritical hits land more easily.
5,2,239,The user whips up a vicious tornado\nto tear at the opposing team.\nIt may also make targets flinch.
5,2,240,"The user summons a heavy rain\nthat falls for five turns,\npowering up Water-type moves."
5,2,241,"The user intensifies the sun for\nfive turns, powering up\nFire-type moves."
5,2,242,The user crunches up the target\nwith sharp fangs. It may also lower\nthe target's Defense stat.
5,2,243,"A retaliation move that counters any\nspecial attack, inflicting double the\ndamage taken."
5,2,244,The user hypnotizes itself into\ncopying any stat change made\nby the target.
5,2,245,The user charges the target at blinding\nspeed. This attack always goes\nbefore any other move.
5,2,246,The user attacks with a prehistoric power.\nIt may also raise all the user's stats\nat once.
5,2,247,The user hurls a shadowy blob at the\ntarget. It may also lower the target's\nSp. Def stat.
5,2,248,"Two turns after this move is used,\na hunk of psychic energy\nattacks the target."
5,2,249,The user attacks with a punch that can\nshatter a rock. It may also lower the\ntarget's Defense stat.
5,2,250,Traps foes in a violent swirling\nwhirlpool for four to five turns.
5,2,251,"The user gets all party Pokémon to attack\nthe target. The more party Pokémon,\nthe greater the number of attacks."
5,2,252,An attack that hits first and makes the\ntarget flinch. It only works the first turn\nthe user is in battle.
5,2,253,"The user attacks in an uproar for\nthree turns. Over that time,\nno one can fall asleep."
5,2,254,The user charges up power and raises\nboth its Defense and Sp. Def. The move\ncan be used three times.
5,2,255,"The power stored using the move Stockpile\nis released at once in an attack. The more\npower is stored, the greater the damage."
5,2,256,The power stored using the move Stockpile\nis absorbed by the user to heal its HP.\nStoring more power heals more HP.
5,2,257,The user attacks by exhaling hot breath\non the opposing team. It may also leave\ntargets with a burn.
5,2,258,The user summons a hailstorm lasting five\nturns. It damages all Pokémon except the\nIce type.
5,2,259,"The user torments and enrages the\ntarget, making it incapable of using\nthe same move twice in a row."
5,2,260,"Flattery is used to confuse the target.\nHowever, it also raises the target's\nSp. Atk stat."
5,2,261,"The user shoots a sinister, bluish-white\nflame at the target to inflict a burn."
5,2,262,"The user faints when using this move.\nIn return, it harshly lowers the target's\nAttack and Sp. Atk."
5,2,263,"An attack move that doubles its power if\nthe user is poisoned, burned, or\nhas paralysis."
