form_id,is_shiny,is_back,is_female,attacking_index,image
310,1,1,0,0,xy/shiny/back/manectric.gif
311,0,0,0,0,xy/plusle.gif
311,0,1,0,0,xy/back/plusle.gif
311,1,0,0,0,xy/shiny/plusle.gif
311,1,1,0,0,xy/shiny/back/plusle.gif
312,0,0,0,0,xy/minun.gif
312,0,1,0,0,xy/back/minun.gif
312,1,0,0,0,xy/shiny/minun.gif
312,1,1,0,0,xy/shiny/back/minun.gif
313,0,0,0,0,xy/volbeat.gif
313,0,1,0,0,xy/back/volbeat.gif
313,1,0,0,0,xy/shiny/volbeat.gif
313,1,1,0,0,xy/shiny/back/volbeat.gif
314,0,0,0,0,xy/illumise.gif
314,0,1,0,0,xy/back/illumise.gif
314,1,0,0,0,xy/shiny/illumise.gif
314,1,1,0,0,xy/shiny/back/illumise.gif
315,0,0,0,0,xy/roselia-male.gif
315,0,0,1,0,xy/roselia-female.gif
315,0,1,0,0,xy/back/roselia.gif
315,1,0,0,0,xy/shiny/roselia-male.gif
315,1,0,1,0,xy/shiny/roselia-female.gif
315,1,1,0,0,xy/shiny/back/roselia.gif
316,0,0,0,0,xy/gulpin-male.gif
316,0,0,1,0,xy/gulpin-female.gif
316,0,1,0,0,xy/back/gulpin-male.gif
316,0,1,1,0,xy/back/gulpin-female.gif
316,1,0,0,0,xy/shiny/gulpin-male.gif
316,1,0,1,0,xy/shiny/gulpin-female.gif
316,1,1,0,0,xy/shiny/back/gulpin-male.gif
316,1,1,1,0,xy/shiny/back/gulpin-female.gif
317,0,0,0,0,xy/swalot-male.gif
317,0,0,1,0,xy/swalot-female.gif
317,0,1,0,0,xy/back/swalot.gif
317,1,0,0,0,xy/shiny/swalot-male.gif
317,1,0,1,0,xy/shiny/swalot-female.gif
317,1,1,0,0,xy/shiny/back/swalot.gif
318,0,0,0,0,xy/carvanha.gif
318,0,0,0,1,xy/attacking/carvanha-2.gif
318,0,1,0,0,xy/back/carvanha.gif
318,1,0,0,0,xy/shiny/carvanha.gif
318,1,1,0,0,xy/shiny/back/carvanha.gif
319,0,0,0,0,xy/sharpedo.gif
319,0,1,0,0,xy/back/sharpedo.gif
319,1,0,0,0,xy/shiny/sharpedo.gif
319,1,1,0,0,xy/shiny/back/sharpedo.gif
320,0,0,0,0,xy/wailmer.gif
320,0,0,0,1,xy/attacking/wailmer-2.gif
320,0,0,0,2,xy/attacking/wailmer-3.gif
320,0,1,0,0,xy/back/wailmer.gif
320,1,0,0,0,xy/shiny/wailmer.gif
320,1,1,0,0,xy/shiny/back/wailmer.gif
321,0,0,0,0,xy/wailord.gif
321,0,0,0,1,xy/attacking/wailord-2.gif
321,0,0,0,2,xy/attacking/wailord-3.gif
321,0,1,0,0,xy/back/wailord.gif
321,1,0,0,0,xy/shiny/wailord.gif
321,1,1,0,0,xy/shiny/back/wailord.gif
322,0,0,0,0,xy/numel-male.gif
322,0,0,1,0,xy/numel-female.gif
322,0,1,0,0,xy/back/numel-male.gif
322,0,1,1,0,xy/back/numel-female.gif
322,1,0,0,0,xy/shiny/numel-male.gif
322,1,0,1,0,xy/shiny/numel-female.gif
322,1,1,0,0,xy/shiny/back/numel-male.gif
322,1,1,1,0,xy/shiny/back/numel-female.gif
323,0,0,0,0,xy/camerupt-male.gif
323,0,0,1,0,xy/camerupt-female.gif
323,0,1,0,0,xy/back/camerupt-male.gif
323,0,1,1,0,xy/back/camerupt-female.gif
323,1,0,0,0,xy/shiny/camerupt-male.gif
323,1,0,1,0,xy/shiny/camerupt-female.gif
323,1,1,0,0,xy/shiny/back/camerupt-male.gif
323,1,1,1,0,xy/shiny/back/camerupt-female.gif
324,0,0,0,0,xy/torkoal.gif
324,0,1,0,0,xy/back/torkoal.gif
324,1,0,0,0,xy/shiny/torkoal.gif
324,1,1,0,0,xy/shiny/back/torkoal.gif
325,0,0,0,0,xy/spoink.gif
325,0,0,0,1,xy/attacking/spoink-2.gif
325,0,1,0,0,xy/back/spoink.gif
325,1,0,0,0,xy/shiny/spoink.gif
325,1,1,0,0,xy/shiny/back/spoink.gif
326,0,0,0,0,xy/grumpig.gif
326,0,1,0,0,xy/back/grumpig.gif
326,1,0,0,0,xy/shiny/grumpig.gif
326,1,1,0,0,xy/shiny/back/grumpig.gif
327,0,0,0,0,xy/spinda.gif
327,0,0,0,1,xy/attacking/spinda-2.gif
327,0,1,0,0,xy/back/spinda.gif
327,1,0,0,0,xy/shiny/spinda.gif
327,1,1,0,0,xy/shiny/back/spinda.gif
328,0,0,0,0,xy/trapinch.gif
328,0,0,0,1,xy/attacking/trapinch-2.gif
328,0,1,0,0,xy/back/trapinch.gif
328,1,0,0,0,xy/shiny/trapinch.gif
328,1,1,0,0,xy/shiny/back/trapinch.gif
329,0,0,0,0,xy/vibrava.gif
329,0,1,0,0,xy/back/vibrava.gif
329,1,0,0,0,xy/shiny/vibrava.gif
329,1,1,0,0,xy/shiny/back/vibrava.gif
330,0,0,0,0,xy/flygon.gif
330,0,1,0,0,xy/back/flygon.gif
330,1,0,0,0,xy/shiny/flygon.gif
330,1,1,0,0,xy/shiny/back/flygon.gif
331,0,0,0,0,xy/cacnea.gif
331,0,1,0,0,xy/back/cacnea.gif
331,1,0,0,0,xy/shiny/cacnea.gif
331,1,1,0,0,xy/shiny/back/cacnea.gif
332,0,0,0,0,xy/cacturne-male.gif
332,0,0,1,0,xy/cacturne-female.gif
332,0,1,0,0,xy/back/cacturne.gif
332,1,0,0,0,xy/shiny/cacturne-male.gif
332,1,0,1,0,xy/shiny/cacturne-female.gif
332,1,1,0,0,xy/shiny/back/cacturne.gif
333,0,0,0,0,xy/swablu.gif
333,0,1,0,0,xy/back/swablu.gif
333,1,0,0,0,xy/shiny/swablu.gif
333,1,1,0,0,xy/shiny/back/swablu.gif
334,0,0,0,0,xy/altaria.gif
334,0,0,0,1,xy/attacking/altaria-2.gif
334,0,0,0,2,xy/attacking/altaria-3.gif
334,0,1,0,0,xy/back/altaria.gif
334,1,0,0,0,xy/shiny/altaria.gif
334,1,1,0,0,xy/shiny/back/altaria.gif
335,0,0,0,0,xy/zangoose.gif
335,0,1,0,0,xy/back/zangoose.gif
335,1,0,0,0,xy/shiny/zangoose.gif
335,1,1,0,0,xy/shiny/back/zangoose.gif
336,0,0,0,0,xy/seviper.gif
336,0,1,0,0,xy/back/seviper.gif
336,1,0,0,0,xy/shiny/seviper.gif
336,1,1,0,0,xy/shiny/back/seviper.gif
337,0,0,0,0,xy/lunatone.gif
337,0,1,0,0,xy/back/lunatone.gif
337,1,0,0,0,xy/shiny/lunatone.gif
337,1,1,0,0,xy/shiny/back/lunatone.gif
338,0,0,0,0,xy/solrock.gif
338,0,1,0,0,xy/back/solrock.gif
338,1,0,0,0,xy/shiny/solrock.gif
338,1,1,0,0,xy/shiny/back/solrock.gif
339,0,0,0,0,xy/barboach.gif
339,0,1,0,0,xy/back/barboach.gif
339,1,0,0,0,xy/shiny/barboach.gif
339,1,1,0,0,xy/shiny/back/barboach.gif
340,0,0,0,0,xy/whiscash.gif
340,0,1,0,0,xy/back/whiscash.gif
340,1,0,0,0,xy/shiny/whiscash.gif
340,1,1,0,0,xy/shiny/back/whiscash.gif
341,0,0,0,0,xy/corphish.gif
341,0,0,0,1,xy/attacking/corphish-2.gif
341,0,0,0,2,xy/attacking/corphish-3.gif
341,0,1,0,0,xy/back/corphish.gif
341,1,0,0,0,xy/shiny/corphish.gif
341,1,1,0,0,xy/shiny/back/corphish.gif
342,0,0,0,0,xy/crawdaunt.gif
342,0,1,0,0,xy/back/crawdaunt.gif
342,1,0,0,0,xy/shiny/crawdaunt.gif
342,1,1,0,0,xy/shiny/back/crawdaunt.gif
343,0,0,0,0,xy/baltoy.gif
343,0,1,0,0,xy/back/baltoy.gif
343,1,0,0,0,xy/shiny/baltoy.gif
343,1,1,0,0,xy/shiny/back/baltoy.gif
344,0,0,0,0,xy/claydol.gif
344,0,1,0,0,xy/back/claydol.gif
344,1,0,0,0,xy/shiny/claydol.gif
344,1,1,0,0,xy/shiny/back/claydol.gif
345,0,0,0,0,xy/lileep.gif
345,0,1,0,0,xy/back/lileep.gif
345,1,0,0,0,xy/shiny/lileep.gif
345,1,1,0,0,xy/shiny/back/lileep.gif
346,0,0,0,0,xy/cradily.gif
346,0,1,0,0,xy/back/cradily.gif
346,1,0,0,0,xy/shiny/cradily.gif
346,1,1,0,0,xy/shiny/back/cradily.gif
347,0,0,0,0,xy/anorith.gif
347,0,1,0,0,xy/back/anorith.gif
347,1,0,0,0,xy/shiny/anorith.gif
347,1,1,0,0,xy/shiny/back/anorith.gif
348,0,0,0,0,xy/armaldo.gif
348,0,1,0,0,xy/back/armaldo.gif
348,1,0,0,0,xy/shiny/armaldo.gif
348,1,1,0,0,xy/shiny/back/armaldo.gif
349,0,0,0,0,xy/feebas.gif
349,0,1,0,0,xy/back/feebas.gif
349,1,0,0,0,xy/shiny/feebas.gif
349,1,1,0,0,xy/shiny/back/feebas.gif
350,0,0,0,0,xy/milotic-male.gif
350,0,0,1,0,xy/milotic-female.gif
350,0,1,0,0,xy/back/milotic-male.gif
350,0,1,1,0,xy/back/milotic-female.gif
350,1,0,0,0,xy/shiny/milotic-male.gif
350,1,0,1,0,xy/shiny/milotic-female.gif
350,1,1,0,0,xy/shiny/back/milotic-male.gif
350,1,1,1,0,xy/shiny/back/milotic-female.gif
351,0,0,0,0,xy/castform-normal.gif
351,0,1,0,0,xy/back/castform-normal.gif
351,1,0,0,0,xy/shiny/castform-normal.gif
351,1,1,0,0,xy/shiny/back/castform-normal.gif
352,0,0,0,0,xy/kecleon.gif
352,0,1,0,0,xy/back/kecleon.gif
352,1,0,0,0,xy/shiny/kecleon.gif
352,1,1,0,0,xy/shiny/back/kecleon.gif
353,0,0,0,0,xy/shuppet.gif
353,0,0,0,1,xy/attacking/shuppet-2.gif
353,0,0,0,2,xy/attacking/shuppet-3.gif
353,0,1,0,0,xy/back/shuppet.gif
353,1,0,0,0,xy/shiny/shuppet.gif
353,1,1,0,0,xy/shiny/back/shuppet.gif
354,0,0,0,0,xy/banette.gif
354,0,1,0,0,xy/back/banette.gif
354,1,0,0,0,xy/shiny/banette.gif
354,1,1,0,0,xy/shiny/back/banette.gif
355,0,0,0,0,xy/duskull.gif
355,0,1,0,0,xy/back/duskull.gif
355,1,0,0,0,xy/shiny/duskull.gif
355,1,1,0,0,xy/shiny/back/duskull.gif
356,0,0,0,0,xy/dusclops.gif
356,0,1,0,0,xy/back/dusclops.gif
356,1,0,0,0,xy/shiny/dusclops.gif
356,1,1,0,0,xy/shiny/back/dusclops.gif
357,0,0,0,0,xy/tropius.gif
357,0,1,0,0,xy/back/tropius.gif
357,1,0,0,0,xy/shiny/tropius.gif
357,1,1,0,0,xy/shiny/back/tropius.gif
358,0,0,0,0,xy/chimecho.gif
358,0,1,0,0,xy/back/chimecho.gif
358,1,0,0,0,xy/shiny/chimecho.gif
358,1,1,0,0,xy/shiny/back/chimecho.gif
359,0,0,0,0,xy/absol.gif
359,0,0,0,1,xy/attacking/absol-2.gif
359,0,0,0,2,xy/attacking/absol-3.gif
359,0,1,0,0,xy/back/absol.gif
359,1,0,0,0,xy/shiny/absol.gif
359,1,1,0,0,xy/shiny/back/absol.gif
360,0,0,0,0,xy/wynaut.gif
360,0,1,0,0,xy/back/wynaut.gif
360,1,0,0,0,xy/shiny/wynaut.gif
360,1,1,0,0,xy/shiny/back/wynaut.gif
361,0,0,0,0,xy/snorunt.gif
361,0,0,0,1,xy/attacking/snorunt-2.gif
361,0,1,0,0,xy/back/snorunt.gif
361,1,0,0,0,xy/shiny/snorunt.gif
361,1,1,0,0,xy/shiny/back/snorunt.gif
362,0,0,0,0,xy/glalie.gif
362,0,1,0,0,xy/back/glalie.gif
362,1,0,0,0,xy/shiny/glalie.gif
362,1,1,0,0,xy/shiny/back/glalie.gif
363,0,0,0,0,xy/spheal.gif
363,0,1,0,0,xy/back/spheal.gif
363,1,0,0,0,xy/shiny/spheal.gif
363,1,1,0,0,xy/shiny/back/spheal.gif
364,0,0,0,0,xy/sealeo.gif
364,0,1,0,0,xy/back/sealeo.gif
364,1,0,0,0,xy/shiny/sealeo.gif
364,1,1,0,0,xy/shiny/back/sealeo.gif
365,0,0,0,0,xy/walrein.gif
365,0,1,0,0,xy/back/walrein.gif
365,1,0,0,0,xy/shiny/walrein.gif
365,1,1,0,0,xy/shiny/back/walrein.gif
366,0,0,0,0,xy/clamperl.gif
366,0,1,0,0,xy/back/clamperl.gif
366,1,0,0,0,xy/shiny/clamperl.gif
366,1,1,0,0,xy/shiny/back/clamperl.gif
367,0,0,0,0,xy/huntail.gif
367,0,1,0,0,xy/back/huntail.gif
367,1,0,0,0,xy/shiny/huntail.gif
367,1,1,0,0,xy/shiny/back/huntail.gif
368,0,0,0,0,xy/gorebyss.gif
368,0,1,0,0,xy/back/gorebyss.gif
368,1,0,0,0,xy/shiny/gorebyss.gif
368,1,1,0,0,xy/shiny/back/gorebyss.gif
369,0,0,0,0,xy/relicanth-male.gif
369,0,0,1,0,xy/relicanth-female.gif
369,0,1,0,0,xy/back/relicanth.gif
369,1,0,0,0,xy/shiny/relicanth-male.gif
369,1,0,1,0,xy/shiny/relicanth-female.gif
369,1,1,0,0,xy/shiny/back/relicanth.gif
370,0,0,0,0,xy/luvdisc.gif
370,0,1,0,0,xy/back/luvdisc.gif
370,1,0,0,0,xy/shiny/luvdisc.gif
370,1,1,0,0,xy/shiny/back/luvdisc.gif
371,0,0,0,0,xy/bagon.gif
371,0,0,0,1,xy/attacking/bagon-2.gif
371,0,0,0,2,xy/attacking/bagon-3.gif
371,0,1,0,0,xy/back/bagon.gif
371,1,0,0,0,xy/shiny/bagon.gif
371,1,1,0,0,xy/shiny/back/bagon.gif
372,0,0,0,0,xy/shelgon.gif
372,0,0,0,1,xy/attacking/shelgon-2.gif
372,0,0,0,2,xy/attacking/shelgon-3.gif
372,0,1,0,0,xy/back/shelgon.gif
372,1,0,0,0,xy/shiny/shelgon.gif
372,1,1,0,0,xy/shiny/back/shelgon.gif
373,0,0,0,0,xy/salamence.gif
373,0,0,0,1,xy/attacking/salamence-2.gif
373,0,0,0,2,xy/attacking/salamence-3.gif
373,0,0,0,3,xy/attacking/salamence-4.gif
373,0,0,0,4,xy/attacking/salamence-5.gif
373,0,1,0,0,xy/back/salamence.gif
373,1,0,0,0,xy/shiny/salamence.gif
373,1,1,0,0,xy/shiny/back/salamence.gif
374,0,0,0,0,xy/beldum.gif
374,0,1,0,0,xy/back/beldum.gif
374,1,0,0,0,xy/shiny/beldum.gif
374,1,1,0,0,xy/shiny/back/beldum.gif
375,0,0,0,0,xy/metang.gif
375,0,1,0,0,xy/back/metang.gif
375,1,0,0,0,xy/shiny/metang.gif
375,1,1,0,0,xy/shiny/back/metang.gif
376,0,0,0,0,xy/metagross.gif
376,0,1,0,0,xy/back/metagross.gif
376,1,0,0,0,xy/shiny/metagross.gif
376,1,1,0,0,xy/shiny/back/metagross.gif
377,0,0,0,0,xy/regirock.gif
377,0,1,0,0,xy/back/regirock.gif
377,1,0,0,0,xy/shiny/regirock.gif
377,1,1,0,0,xy/shiny/back/regirock.gif
378,0,0,0,0,xy/regice.gif
378,0,1,0,0,xy/back/regice.gif
378,1,0,0,0,xy/shiny/regice.gif
378,1,1,0,0,xy/shiny/back/regice.gif
379,0,0,0,0,xy/registeel.gif
379,0,1,0,0,xy/back/registeel.gif
379,1,0,0,0,xy/shiny/registeel.gif
379,1,1,0,0,xy/shiny/back/registeel.gif
380,0,0,0,0,xy/latias.gif
380,0,1,0,0,xy/back/latias.gif
380,1,0,0,0,xy/shiny/latias.gif
380,1,1,0,0,xy/shiny/back/latias.gif
381,0,0,0,0,xy/latios.gif
381,0,1,0,0,xy/back/latios.gif
381,1,0,0,0,xy/shiny/latios.gif
381,1,1,0,0,xy/shiny/back/latios.gif
382,0,0,0,0,xy/kyogre.gif
382,0,1,0,0,xy/back/kyogre.gif
382,1,0,0,0,xy/shiny/kyogre.gif
382,1,1,0,0,xy/shiny/back/kyogre.gif
383,0,0,0,0,xy/groudon.gif
383,0,1,0,0,xy/back/groudon.gif
383,1,0,0,0,xy/shiny/groudon.gif
383,1,1,0,0,xy/shiny/back/groudon.gif
384,0,0,0,0,xy/rayquaza.gif
384,0,1,0,0,xy/back/rayquaza.gif
384,1,0,0,0,xy/shiny/rayquaza.gif
384,1,1,0,0,xy/shiny/back/rayquaza.gif
385,0,0,0,0,xy/jirachi.gif
385,0,1,0,0,xy/back/jirachi.gif
385,1,0,0,0,xy/shiny/jirachi.gif
385,1,1,0,0,xy/shiny/back/jirachi.gif
386,0,0,0,0,xy/deoxys-normal.gif
386,0,1,0,0,xy/back/deoxys-normal.gif
386,1,0,0,0,xy/shiny/deoxys-normal.gif
386,1,1,0,0,xy/shiny/back/deoxys-normal.gif
387,0,0,0,0,xy/turtwig.gif
387,0,1,0,0,xy/back/turtwig.gif
387,1,0,0,0,xy/shiny/turtwig.gif
387,1,1,0,0,xy/shiny/back/turtwig.gif
388,0,0,0,0,xy/grotle.gif
388,0,1,0,0,xy/back/grotle.gif
388,1,0,0,0,xy/shiny/grotle.gif
388,1,1,0,0,xy/shiny/back/grotle.gif
389,0,0,0,0,xy/torterra.gif
389,0,1,0,0,xy/back/torterra.gif
389,1,0,0,0,xy/shiny/torterra.gif
389,1,1,0,0,xy/shiny/back/torterra.gif
390,0,0,0,0,xy/chimchar.gif
390,0,1,0,0,xy/back/chimchar.gif
390,1,0,0,0,xy/shiny/chimchar.gif
390,1,1,0,0,xy/shiny/back/chimchar.gif
391,0,0,0,0,xy/monferno.gif
391,0,1,0,0,xy/back/monferno.gif
391,1,0,0,0,xy/shiny/monferno.gif
391,1,1,0,0,xy/shiny/back/monferno.gif
392,0,0,0,0,xy/infernape.gif
392,0,1,0,0,xy/back/infernape.gif
392,1,0,0,0,xy/shiny/infernape.gif
392,1,1,0,0,xy/shiny/back/infernape.gif
393,0,0,0,0,xy/piplup.gif
393,0,1,0,0,xy/back/piplup.gif
393,1,0,0,0,xy/shiny/piplup.gif
393,1,1,0,0,xy/shiny/back/piplup.gif
394,0,0,0,0,xy/prinplup.gif
394,0,1,0,0,xy/back/prinplup.gif
394,1,0,0,0,xy/shiny/prinplup.gif
394,1,1,0,0,xy/shiny/back/prinplup.gif
395,0,0,0,0,xy/empoleon.gif
395,0,1,0,0,xy/back/empoleon.gif
395,1,0,0,0,xy/shiny/empoleon.gif
395,1,1,0,0,xy/shiny/back/empoleon.gif
396,0,0,0,0,xy/starly-male.gif
396,0,0,1,0,xy/starly-female.gif
396,0,1,0,0,xy/back/starly.gif
396,1,0,0,0,xy/shiny/starly-male.gif
396,1,0,1,0,xy/shiny/starly-female.gif
396,1,1,0,0,xy/shiny/back/starly.gif
397,0,0,0,0,xy/staravia-male.gif
397,0,0,1,0,xy/staravia-female.gif
397,0,1,0,0,xy/back/staravia.gif
397,1,0,0,0,xy/shiny/staravia-male.gif
397,1,0,1,0,xy/shiny/staravia-female.gif
397,1,1,0,0,xy/shiny/back/staravia.gif
398,0,0,0,0,xy/staraptor-male.gif
398,0,0,1,0,xy/staraptor-female.gif
398,0,1,0,0,xy/back/staraptor.gif
398,1,0,0,0,xy/shiny/staraptor-male.gif
398,1,0,1,0,xy/shiny/staraptor-female.gif
398,1,1,0,0,xy/shiny/back/staraptor.gif
399,0,0,0,0,xy/bidoof-male.gif
399,0,0,1,0,xy/bidoof-female.gif
399,0,1,0,0,xy/back/bidoof.gif
399,1,0,0,0,xy/shiny/bidoof-male.gif
399,1,0,1,0,xy/shiny/bidoof-female.gif
399,1,1,0,0,xy/shiny/back/bidoof.gif
400,0,0,0,0,xy/bibarel-male.gif
400,0,0,1,0,xy/bibarel-female.gif
400,0,1,0,0,xy/back/bibarel.gif
400,1,0,0,0,xy/shiny/bibarel-male.gif
400,1,0,1,0,xy/shiny/bibarel-female.gif
400,1,1,0,0,xy/shiny/back/bibarel.gif
401,0,0,0,0,xy/kricketot-male.gif
401,0,0,1,0,xy/kricketot-female.gif
401,0,1,0,0,xy/back/kricketot.gif
401,1,0,0,0,xy/shiny/kricketot-male.gif
401,1,0,1,0,xy/shiny/kricketot-female.gif
401,1,1,0,0,xy/shiny/back/kricketot.gif
402,0,0,0,0,xy/kricketune-male.gif
402,0,0,1,0,xy/kricketune-female.gif
402,0,1,0,0,xy/back/kricketune.gif
402,1,0,0,0,xy/shiny/kricketune-male.gif
402,1,0,1,0,xy/shiny/kricketune-female.gif
402,1,1,0,0,xy/shiny/back/kricketune.gif
403,0,0,0,0,xy/shinx-male.gif
403,0,0,0,1,xy/attacking/shinx-2.gif
403,0,0,0,2,xy/attacking/shinx-3.gif
403,0,0,1,0,xy/shinx-female.gif
403,0,1,0,0,xy/back/shinx.gif
403,1,0,0,0,xy/shiny/shinx-male.gif
403,1,0,1,0,xy/shiny/shinx-female.gif
403,1,1,0,0,xy/shiny/back/shinx.gif
404,0,0,0,0,xy/luxio-male.gif
404,0,0,0,1,xy/attacking/luxio-2.gif
404,0,0,0,2,xy/attacking/luxio-3.gif
404,0,0,1,0,xy/luxio-female.gif
404,0,1,0,0,xy/back/luxio.gif
404,1,0,0,0,xy/shiny/luxio-male.gif
404,1,0,1,0,xy/shiny/luxio-female.gif
404,1,1,0,0,xy/shiny/back/luxio.gif
405,0,0,0,0,xy/luxray-male.gif
405,0,0,0,1,xy/attacking/luxray-2.gif
405,0,0,0,2,xy/attacking/luxray-3.gif
405,0,0,1,0,xy/luxray-female.gif
405,0,1,0,0,xy/back/luxray.gif
405,1,0,0,0,xy/shiny/luxray-male.gif
405,1,0,1,0,xy/shiny/luxray-female.gif
405,1,1,0,0,xy/shiny/back/luxray.gif
406,0,0,0,0,xy/budew.gif
406,0,1,0,0,xy/back/budew.gif
406,1,0,0,0,xy/shiny/budew.gif
406,1,1,0,0,xy/shiny/back/budew.gif
407,0,0,0,0,xy/roserade-male.gif
407,0,0,1,0,xy/roserade-female.gif
407,0,1,0,0,xy/back/roserade.gif
407,1,0,0,0,xy/shiny/roserade-male.gif
407,1,0,1,0,xy/shiny/roserade-female.gif
407,1,1,0,0,xy/shiny/back/roserade.gif
408,0,0,0,0,xy/cranidos.gif
408,0,1,0,0,xy/back/cranidos.gif
408,1,0,0,0,xy/shiny/cranidos.gif
408,1,1,0,0,xy/shiny/back/cranidos.gif
409,0,0,0,0,xy/rampardos.gif
409,0,1,0,0,xy/back/rampardos.gif
409,1,0,0,0,xy/shiny/rampardos.gif
409,1,1,0,0,xy/shiny/back/rampardos.gif
410,0,0,0,0,xy/shieldon.gif
410,0,1,0,0,xy/back/shieldon.gif
410,1,0,0,0,xy/shiny/shieldon.gif
410,1,1,0,0,xy/shiny/back/shieldon.gif
411,0,0,0,0,xy/bastiodon.gif
411,0,1,0,0,xy/back/bastiodon.gif
411,1,0,0,0,xy/shiny/bastiodon.gif
411,1,1,0,0,xy/shiny/back/bastiodon.gif
412,0,0,0,0,xy/burmy-plant.gif
412,0,0,0,1,xy/attacking/burmy-plant-2.gif
412,0,1,0,0,xy/back/burmy-plant.gif
412,1,0,0,0,xy/shiny/burmy-plant.gif
412,1,1,0,0,xy/shiny/back/burmy-plant.gif
413,0,0,0,0,xy/wormadam-plant.gif
413,0,0,0,1,xy/attacking/wormadam-plant-2.gif
413,0,1,0,0,xy/back/wormadam-plant.gif
413,1,0,0,0,xy/shiny/wormadam-plant.gif
413,1,1,0,0,xy/shiny/back/wormadam-plant.gif
414,0,0,0,0,xy/mothim.gif
414,0,1,0,0,xy/back/mothim.gif
414,1,0,0,0,xy/shiny/mothim.gif
414,1,1,0,0,xy/shiny/back/mothim.gif
415,0,0,0,0,xy/combee-male.gif
415,0,0,0,1,xy/attacking/combee-2.gif
415,0,0,0,2,xy/attacking/combee-3.gif
415,0,0,1,0,xy/combee-female.gif
415,0,1,0,0,xy/back/combee.gif
415,1,0,0,0,xy/shiny/combee-male.gif
415,1,0,1,0,xy/shiny/combee-female.gif
415,1,1,0,0,xy/shiny/back/combee.gif
416,0,0,0,0,xy/vespiquen.gif
416,0,1,0,0,xy/back/vespiquen.gif
416,1,0,0,0,xy/shiny/vespiquen.gif
416,1,1,0,0,xy/shiny/back/vespiquen.gif
417,0,0,0,0,xy/pachirisu-male.gif
417,0,0,1,0,xy/pachirisu-female.gif
417,0,1,0,0,xy/back/pachirisu.gif
417,1,0,0,0,xy/shiny/pachirisu-male.gif
417,1,0,1,0,xy/shiny/pachirisu-female.gif
417,1,1,0,0,xy/shiny/back/pachirisu.gif
418,0,0,0,0,xy/buizel-male.gif
418,0,0,1,0,xy/buizel-female.gif
418,0,1,0,0,xy/back/buizel.gif
418,1,0,0,0,xy/shiny/buizel-male.gif
418,1,0,1,0,xy/shiny/buizel-female.gif
418,1,1,0,0,xy/shiny/back/buizel.gif
419,0,0,0,0,xy/floatzel-male.gif
419,0,0,1,0,xy/floatzel-female.gif
419,0,1,0,0,xy/back/floatzel.gif
419,1,0,0,0,xy/shiny/floatzel-male.gif
419,1,0,1,0,xy/shiny/floatzel-female.gif
419,1,1,0,0,xy/shiny/back/floatzel.gif
420,0,0,0,0,xy/cherubi.gif
420,0,1,0,0,xy/back/cherubi.gif
420,1,0,0,0,xy/shiny/cherubi.gif
420,1,1,0,0,xy/shiny/back/cherubi.gif
421,0,0,0,0,xy/cherrim-overcast.gif
421,0,1,0,0,xy/back/cherrim-overcast.gif
421,1,0,0,0,xy/shiny/cherrim-overcast.gif
421,1,1,0,0,xy/shiny/back/cherrim-overcast.gif
422,0,0,0,0,xy/shellos-west.gif
422,0,1,0,0,xy/back/shellos-west.gif
422,1,0,0,0,xy/shiny/shellos-west.gif
422,1,1,0,0,xy/shiny/back/shellos-west.gif
423,0,0,0,0,xy/gastrodon-west.gif
423,0,1,0,0,xy/back/gastrodon-west.gif
423,1,0,0,0,xy/shiny/gastrodon-west.gif
423,1,1,0,0,xy/shiny/back/gastrodon-west.gif
424,0,0,0,0,xy/ambipom-male.gif
424,0,0,1,0,xy/ambipom-female.gif
424,0,1,0,0,xy/back/ambipom.gif
424,1,0,0,0,xy/shiny/ambipom-male.gif
424,1,0,1,0,xy/shiny/ambipom-female.gif
424,1,1,0,0,xy/shiny/back/ambipom.gif
425,0,0,0,0,xy/drifloon.gif
425,0,1,0,0,xy/back/drifloon.gif
425,1,0,0,0,xy/shiny/drifloon.gif
425,1,1,0,0,xy/shiny/back/drifloon.gif
426,0,0,0,0,xy/drifblim.gif
426,0,1,0,0,xy/back/drifblim.gif
426,1,0,0,0,xy/shiny/drifblim.gif
426,1,1,0,0,xy/shiny/back/drifblim.gif
427,0,0,0,0,xy/buneary.gif
427,0,1,0,0,xy/back/buneary.gif
427,1,0,0,0,xy/shiny/buneary.gif
427,1,1,0,0,xy/shiny/back/buneary.gif
428,0,0,0,0,xy/lopunny.gif
428,0,1,0,0,xy/back/lopunny.gif
428,1,0,0,0,xy/shiny/lopunny.gif
428,1,1,0,0,xy/shiny/back/lopunny.gif
429,0,0,0,0,xy/mismagius.gif
429,0,1,0,0,xy/back/mismagius.gif
429,1,0,0,0,xy/shiny/mismagius.gif
429,1,1,0,0,xy/shiny/back/mismagius.gif
430,0,0,0,0,xy/honchkrow.gif
430,0,1,0,0,xy/back/honchkrow.gif
430,1,0,0,0,xy/shiny/honchkrow.gif
430,1,1,0,0,xy/shiny/back/honchkrow.gif
431,0,0,0,0,xy/glameow.gif
431,0,1,0,0,xy/back/glameow.gif
431,1,0,0,0,xy/shiny/glameow.gif
431,1,1,0,0,xy/shiny/back/glameow.gif
432,0,0,0,0,xy/purugly.gif
432,0,1,0,0,xy/back/purugly.gif
432,1,0,0,0,xy/shiny/purugly.gif
