version_group_id,item_id,game_index,icon,item_fling_power,item_fling_effect_id,is_available
15,293,293,ev-item/power-anklet.png,70,\N,1
15,294,294,ev-item/power-weight.png,70,\N,1
15,295,295,hold-item/shed-shell.png,10,\N,1
15,296,296,hold-item/big-root.png,10,\N,1
15,297,297,hold-item/choice-specs.png,10,\N,1
15,298,298,plate/flame.png,90,\N,1
15,299,299,plate/splash.png,90,\N,1
15,300,300,plate/zap.png,90,\N,1
15,301,301,plate/meadow.png,90,\N,1
15,302,302,plate/icicle.png,90,\N,1
15,303,303,plate/fist.png,90,\N,1
15,304,304,plate/toxic.png,90,\N,1
15,305,305,plate/earth.png,90,\N,1
15,306,306,plate/sky.png,90,\N,1
15,307,307,plate/mind.png,90,\N,1
15,308,308,plate/insect.png,90,\N,1
15,309,309,plate/stone.png,90,\N,1
15,310,310,plate/spooky.png,90,\N,1
15,311,311,plate/draco.png,90,\N,1
15,312,312,plate/dread.png,90,\N,1
15,313,313,plate/iron.png,90,\N,1
15,314,314,incense/odd.png,10,\N,1
15,315,315,incense/rock.png,10,\N,1
15,316,316,incense/full.png,10,\N,1
15,317,317,incense/wave.png,10,\N,1
15,318,318,incense/rose.png,10,\N,1
15,319,319,incense/luck.png,10,\N,1
15,320,320,incense/pure.png,10,\N,1
15,321,321,evo-item/protector.png,80,\N,1
15,322,322,evo-item/electirizer.png,80,\N,1
15,323,323,evo-item/magmarizer.png,80,\N,1
15,324,324,evo-item/dubious-disc.png,50,\N,1
15,325,325,evo-item/reaper-cloth.png,10,\N,1
15,326,326,evo-item/razor-claw.png,80,\N,1
15,327,327,evo-item/razor-fang.png,30,2,1
15,328,328,tm/dark.png,0,\N,1
15,329,329,tm/dragon.png,0,\N,1
15,330,330,tm/psychic.png,0,\N,1
15,331,331,tm/psychic.png,0,\N,1
15,332,332,tm/normal.png,0,\N,1
15,333,333,tm/poison.png,0,\N,1
15,334,334,tm/ice.png,0,\N,1
15,335,335,tm/fighting.png,0,\N,1
15,336,336,tm/poison.png,0,\N,1
15,337,337,tm/normal.png,0,\N,1
15,338,338,tm/fire.png,0,\N,1
15,339,339,tm/dark.png,0,\N,1
15,340,340,tm/ice.png,0,\N,1
15,341,341,tm/ice.png,0,\N,1
15,342,342,tm/normal.png,0,\N,1
15,343,343,tm/psychic.png,0,\N,1
15,344,344,tm/normal.png,0,\N,1
15,345,345,tm/water.png,0,\N,1
15,346,346,tm/flying.png,0,\N,1
15,347,347,tm/normal.png,0,\N,1
15,348,348,tm/normal.png,0,\N,1
15,349,349,tm/grass.png,0,\N,1
15,350,350,tm/rock.png,0,\N,1
15,351,351,tm/electric.png,0,\N,1
15,352,352,tm/electric.png,0,\N,1
15,353,353,tm/ground.png,0,\N,1
15,354,354,tm/normal.png,0,\N,1
15,355,355,tm/ground.png,0,\N,1
15,356,356,tm/psychic.png,0,\N,1
15,357,357,tm/ghost.png,0,\N,1
15,358,358,tm/fighting.png,0,\N,1
15,359,359,tm/normal.png,0,\N,1
15,360,360,tm/psychic.png,0,\N,1
15,361,361,tm/poison.png,0,\N,1
15,362,362,tm/fire.png,0,\N,1
15,363,363,tm/poison.png,0,\N,1
15,364,364,tm/rock.png,0,\N,1
15,365,365,tm/fire.png,0,\N,1
15,366,366,tm/rock.png,0,\N,1
15,367,367,tm/flying.png,0,\N,1
15,368,368,tm/dark.png,0,\N,1
15,369,369,tm/normal.png,0,\N,1
15,370,370,tm/fire.png,0,\N,1
15,371,371,tm/psychic.png,0,\N,1
15,372,372,tm/normal.png,0,\N,1
15,373,373,tm/dark.png,0,\N,1
15,374,374,tm/fighting.png,0,\N,1
15,375,375,tm/normal.png,0,\N,1
15,376,376,tm/normal.png,0,\N,1
15,377,377,tm/fire.png,0,\N,1
15,378,378,tm/steel.png,0,\N,1
15,379,379,tm/fighting.png,0,\N,1
15,380,380,tm/grass.png,0,\N,1
15,381,381,tm/normal.png,0,\N,1
15,382,382,tm/water.png,0,\N,1
15,383,383,tm/dark.png,0,\N,1
15,384,384,tm/electric.png,0,\N,1
15,385,385,tm/flying.png,0,\N,1
15,386,386,tm/fire.png,0,\N,1
15,387,387,tm/dark.png,0,\N,1
15,388,388,tm/fire.png,0,\N,1
15,389,389,tm/flying.png,0,\N,1
15,390,390,tm/dark.png,0,\N,1
15,391,391,tm/normal.png,0,\N,1
15,392,392,tm/ghost.png,0,\N,1
15,393,393,tm/dark.png,0,\N,1
15,394,394,tm/normal.png,0,\N,1
15,395,395,tm/normal.png,0,\N,1
15,396,396,tm/rock.png,0,\N,1
15,397,397,tm/normal.png,0,\N,1
15,398,398,tm/rock.png,0,\N,1
15,399,399,tm/electric.png,0,\N,1
15,400,400,tm/electric.png,0,\N,1
15,401,401,tm/steel.png,0,\N,1
15,402,402,tm/normal.png,0,\N,1
15,403,403,tm/bug.png,0,\N,1
15,404,404,tm/normal.png,0,\N,1
15,405,405,tm/ground.png,0,\N,1
15,406,406,tm/ice.png,0,\N,1
15,407,407,tm/rock.png,0,\N,1
15,408,408,tm/bug.png,0,\N,1
15,409,409,tm/dragon.png,0,\N,1
15,410,410,tm/bug.png,0,\N,1
15,411,411,tm/poison.png,0,\N,1
15,412,412,tm/psychic.png,0,\N,1
15,413,413,tm/grass.png,0,\N,1
15,414,414,tm/normal.png,0,\N,1
15,415,415,tm/normal.png,0,\N,1
15,416,416,tm/bug.png,0,\N,1
15,417,417,tm/normal.png,0,\N,1
15,418,418,tm/steel.png,0,\N,1
15,419,419,tm/psychic.png,0,\N,1
15,420,420,hm/normal.png,0,\N,1
15,421,421,hm/flying.png,0,\N,1
15,422,422,hm/water.png,0,\N,1
15,423,423,hm/normal.png,0,\N,1
15,424,424,hm/water.png,0,\N,1
15,425,425,hm/fighting.png,0,\N,1
15,428,428,key-item/explorer-kit.png,0,\N,1
15,429,429,key-item/loot-sack.png,0,\N,0
15,430,430,key-item/rule-book.png,0,\N,0
15,431,431,key-item/poke-radar.png,0,\N,1
15,432,432,key-item/point-card.png,0,\N,1
15,433,433,key-item/journal.png,0,\N,1
15,434,434,key-item/seal-case.png,0,\N,1
15,435,435,key-item/fashion-case.png,0,\N,1
15,436,436,key-item/seal-bag.png,0,\N,0
15,437,437,key-item/pal-pad.png,0,\N,1
15,438,438,key-item/works-key.png,0,\N,1
15,439,439,key-item/old-charm.png,0,\N,1
15,440,440,key-item/galactic-key.png,0,\N,1
15,441,441,key-item/red-chain.png,0,\N,0
15,442,442,key-item/town-map-gen4.png,0,\N,1
15,443,443,key-item/vs-seeker.png,0,\N,1
15,444,444,key-item/coin-case.png,0,\N,1
15,445,445,key-item/old-rod.png,0,\N,1
15,446,446,key-item/good-rod.png,0,\N,1
15,447,447,key-item/super-rod.png,0,\N,1
15,448,448,key-item/sprayduck.png,0,\N,1
15,449,449,key-item/poffin-case.png,0,\N,1
15,450,450,key-item/bike--green.png,0,\N,1
15,451,451,key-item/suite-key.png,0,\N,1
15,452,452,key-item/oaks-letter.png,0,\N,0
15,453,453,key-item/lunar-wing.png,0,\N,1
15,454,454,key-item/member-card.png,0,\N,1
15,455,455,key-item/azure-flute.png,0,\N,0
15,456,456,key-item/ss-ticket.png,0,\N,0
15,457,457,key-item/contest-pass.png,0,\N,0
15,458,458,key-item/magma-stone.png,0,\N,0
15,459,459,key-item/parcel.png,0,\N,1
15,460,460,key-item/coupon-1.png,0,\N,1
15,461,461,key-item/coupon-2.png,0,\N,1
15,462,462,key-item/coupon-3.png,0,\N,1
15,463,463,key-item/storage-key--galactic-warehouse.png,0,\N,1
15,464,464,key-item/secret-potion.png,0,\N,1
15,465,465,key-item/vs-recorder.png,0,\N,1
15,466,466,key-item/gracidea.png,0,\N,1
15,467,467,key-item/secret-key-sinnoh.png,0,\N,1
15,468,468,key-item/apricorn-box.png,0,\N,1
15,469,469,key-item/unown-report.png,0,\N,1
15,470,470,key-item/berry-pots.png,0,\N,1
15,471,471,key-item/dowsing-machine.png,0,\N,1
15,472,472,key-item/blue-card.png,0,\N,1
15,473,473,valuable-item/slowpoke-tail.png,0,\N,0
15,474,474,key-item/clear-bell.png,0,\N,1
15,475,475,key-item/card-key.png,0,\N,1
15,476,476,key-item/basement-key--goldenrod.png,0,\N,1
15,477,477,key-item/squirt-bottle.png,0,\N,1
15,478,478,key-item/red-scale.png,0,\N,1
15,479,479,key-item/lost-item.png,0,\N,1
15,480,480,key-item/pass.png,0,\N,1
15,481,481,key-item/machine-part.png,0,\N,1
15,482,482,key-item/silver-wing.png,0,\N,1
15,483,483,key-item/rainbow-wing.png,0,\N,1
15,484,484,key-item/mystery-egg.png,0,\N,1
15,485,485,apricorn/red.png,0,\N,1
15,486,486,apricorn/blue.png,0,\N,1
15,487,487,apricorn/yellow.png,0,\N,1
15,488,488,apricorn/green.png,0,\N,1
15,489,489,apricorn/pink.png,0,\N,1
15,490,490,apricorn/white.png,0,\N,1
15,491,491,apricorn/black.png,0,\N,1
15,492,492,ball/fast.png,0,\N,1
15,493,493,ball/level.png,0,\N,1
15,494,494,ball/lure.png,0,\N,1
15,495,495,ball/heavy.png,0,\N,1
15,496,496,ball/love.png,0,\N,1
15,497,497,ball/friend.png,0,\N,1
15,498,498,ball/moon.png,0,\N,1
15,499,499,ball/sport.png,0,\N,0
15,500,500,ball/park.png,0,\N,0
15,501,501,key-item/photo-album.png,0,\N,0
15,502,502,key-item/gb-sounds.png,0,\N,1
15,503,503,key-item/tidal-bell.png,0,\N,1
15,504,504,medicine/rage-candy-bar.png,30,\N,1
15,505,505,key-item/data-card.png,0,\N,1
15,506,506,key-item/data-card.png,0,\N,1
15,507,507,key-item/data-card.png,0,\N,1
15,508,508,key-item/data-card.png,0,\N,1
15,509,509,key-item/data-card.png,0,\N,1
15,510,510,key-item/data-card.png,0,\N,1
15,511,511,key-item/data-card.png,0,\N,1
15,512,512,key-item/data-card.png,0,\N,1
15,513,513,key-item/data-card.png,0,\N,1
15,514,514,key-item/data-card.png,0,\N,1
15,515,515,key-item/data-card.png,0,\N,1
15,516,516,key-item/data-card.png,0,\N,1
15,517,517,key-item/data-card.png,0,\N,1
15,518,518,key-item/data-card.png,0,\N,1
15,519,519,key-item/data-card.png,0,\N,1
15,520,520,key-item/data-card.png,0,\N,1
15,521,521,key-item/data-card.png,0,\N,1
15,522,522,key-item/data-card.png,0,\N,1
15,523,523,key-item/data-card.png,0,\N,1
15,524,524,key-item/data-card.png,0,\N,1
15,525,525,key-item/data-card.png,0,\N,1
15,526,526,key-item/data-card.png,0,\N,1
15,527,527,key-item/data-card.png,0,\N,1
15,528,528,key-item/data-card.png,0,\N,1
15,529,529,key-item/data-card.png,0,\N,1
15,530,530,key-item/data-card.png,0,\N,1
15,531,531,key-item/data-card.png,0,\N,1
15,532,532,key-item/jade-orb.png,0,\N,1
15,533,533,key-item/lock-capsule.png,0,\N,0
15,534,534,hold-item/red-orb.png,0,\N,1
15,535,535,hold-item/blue-orb.png,0,\N,1
15,536,536,key-item/enigma-stone.png,0,\N,1
15,537,537,evo-item/prism-scale.png,30,\N,1
15,538,538,hold-item/eviolite.png,40,\N,1
15,539,539,hold-item/float-stone.png,30,\N,1
15,540,540,hold-item/rocky-helmet.png,60,\N,1
15,541,541,hold-item/air-balloon.png,10,\N,1
15,542,542,hold-item/red-card.png,10,\N,1
15,543,543,hold-item/ring-target.png,10,\N,1
15,544,544,hold-item/binding-band.png,30,\N,1
15,545,545,hold-item/absorb-bulb.png,30,\N,1
15,546,546,hold-item/cell-battery.png,30,\N,1
15,547,547,hold-item/eject-button.png,30,\N,1
15,548,548,gem/fire.png,0,\N,1
15,549,549,gem/water.png,0,\N,1
15,550,550,gem/electric.png,0,\N,1
15,551,551,gem/grass.png,0,\N,1
15,552,552,gem/ice.png,0,\N,1
15,553,553,gem/fighting.png,0,\N,1
15,554,554,gem/poison.png,0,\N,1
15,555,555,gem/ground.png,0,\N,1
15,556,556,gem/flying.png,0,\N,1
15,557,557,gem/psychic.png,0,\N,1
15,558,558,gem/bug.png,0,\N,1
15,559,559,gem/rock.png,0,\N,1
15,560,560,gem/ghost.png,0,\N,1
15,561,561,gem/dragon.png,0,\N,1
15,562,562,gem/dark.png,0,\N,1
15,563,563,gem/steel.png,0,\N,1
15,564,564,gem/normal.png,0,\N,1
15,565,565,medicine/health-wing.png,20,\N,1
15,566,566,medicine/muscle-wing.png,20,\N,1
15,567,567,medicine/resist-wing.png,20,\N,1
15,568,568,medicine/genius-wing.png,20,\N,1
15,569,569,medicine/clever-wing.png,20,\N,1
15,570,570,medicine/swift-wing.png,20,\N,1
15,571,571,valuable-item/pretty-wing.png,20,\N,1
15,572,572,fossil/cover.png,100,\N,1
15,573,573,fossil/plume.png,100,\N,1
15,574,574,key-item/liberty-pass.png,0,\N,1
15,575,575,other-item/pass-orb.png,30,\N,1
15,576,576,ball/dream.png,0,\N,0
15,577,577,other-item/poke-toy.png,30,\N,1
15,578,578,key-item/prop-case.png,0,\N,1
15,579,579,key-item/dragon-skull.png,0,\N,1
15,580,580,valuable-item/balm-mushroom.png,30,\N,1
15,581,581,valuable-item/big-nugget.png,30,\N,1
15,582,582,valuable-item/pearl-string.png,30,\N,1
15,583,583,valuable-item/comet-shard.png,30,\N,1
15,584,584,valuable-item/relic-copper.png,30,\N,1
15,585,585,valuable-item/relic-silver.png,30,\N,1
15,586,586,valuable-item/relic-gold.png,30,\N,1
15,587,587,valuable-item/relic-vase.png,30,\N,1
15,588,588,valuable-item/relic-band.png,30,\N,1
15,589,589,valuable-item/relic-statue.png,30,\N,1
15,590,590,valuable-item/relic-crown.png,30,\N,1
15,591,591,medicine/casteliacone.png,30,\N,1
15,592,592,wonder-launcher/dire-hit-2.png,0,\N,1
15,593,593,wonder-launcher/x-speed-2.png,0,\N,1
15,594,594,wonder-launcher/x-sp-atk-2.png,0,\N,1
15,595,595,wonder-launcher/x-sp-def-2.png,0,\N,1
15,596,596,wonder-launcher/x-defense-2.png,0,\N,1
15,597,597,wonder-launcher/x-attack-2.png,0,\N,1
15,598,598,wonder-launcher/x-accuracy-2.png,0,\N,1
15,599,599,wonder-launcher/x-speed-3.png,0,\N,1
15,600,600,wonder-launcher/x-sp-atk-3.png,0,\N,1
15,601,601,wonder-launcher/x-sp-def-3.png,0,\N,1
15,602,602,wonder-launcher/x-defense-3.png,0,\N,1
15,603,603,wonder-launcher/x-attack-3.png,0,\N,1
15,604,604,wonder-launcher/x-accuracy-3.png,0,\N,1
15,605,605,wonder-launcher/x-speed-6.png,0,\N,1
15,606,606,wonder-launcher/x-sp-atk-6.png,0,\N,1
15,607,607,wonder-launcher/x-sp-def-6.png,0,\N,1
15,608,608,wonder-launcher/x-defense-6.png,0,\N,1
15,609,609,wonder-launcher/x-attack-6.png,0,\N,1
15,610,610,wonder-launcher/x-accuracy-6.png,0,\N,1
15,611,611,wonder-launcher/ability-urge.png,0,\N,1
15,612,612,wonder-launcher/item-drop.png,0,\N,1
15,613,613,wonder-launcher/item-urge.png,0,\N,1
15,614,614,wonder-launcher/reset-urge.png,0,\N,1
15,615,615,wonder-launcher/dire-hit-3.png,0,\N,1
15,616,616,key-item/light-stone.png,0,\N,1
15,617,617,key-item/dark-stone.png,0,\N,1
15,618,618,tm/electric.png,0,\N,1
15,619,619,tm/normal.png,0,\N,1
15,620,620,tm/dark.png,0,\N,1
15,621,621,key-item/xtransceiver.png,0,\N,1
15,623,623,key-item/gram-1.png,0,\N,1
15,624,624,key-item/gram-2.png,0,\N,1
15,625,625,key-item/gram-3.png,0,\N,1
15,626,626,key-item/xtransceiver--yellow.png,0,\N,1
15,627,627,key-item/medal-box.png,0,\N,1
15,628,628,key-item/dna-splicers.png,0,\N,1
15,629,629,key-item/dna-splicers.png,0,\N,1
15,630,630,key-item/permit.png,0,\N,1
15,631,631,key-item/oval-charm.png,0,\N,1
15,632,632,key-item/shiny-charm.png,0,\N,1
15,633,633,key-item/plasma-card.png,0,\N,1
15,634,634,key-item/grubby-hanky.png,0,\N,1
15,635,635,key-item/colress-machine.png,0,\N,1
15,636,636,key-item/dropped-item.png,0,\N,1
15,637,637,key-item/dropped-item--yellow.png,0,\N,1
15,638,638,key-item/reveal-glass.png,0,\N,1
15,639,639,hold-item/weakness-policy.png,80,\N,1
15,640,640,hold-item/assault-vest.png,80,\N,1
15,641,641,key-item/holo-caster.png,0,\N,1
15,642,642,key-item/profs-letter.png,0,\N,1
15,643,643,key-item/roller-skates.png,0,\N,1
15,644,644,plate/pixie.png,90,\N,1
15,645,645,medicine/ability-capsule.png,0,\N,1
15,646,646,evo-item/whipped-dream.png,80,\N,1
15,647,647,evo-item/sachet.png,80,\N,1
15,648,648,hold-item/luminous-moss.png,30,\N,1
15,649,649,hold-item/snowball.png,30,\N,1
15,650,650,hold-item/safety-goggles.png,80,\N,1
15,651,651,key-item/poke-flute.png,0,\N,1
15,652,652,mulch/rich.png,30,\N,1
15,653,653,mulch/surprise.png,30,\N,1
15,654,654,mulch/boost.png,30,\N,1
15,655,655,mulch/amaze.png,30,\N,1
15,656,656,mega-stone/gengarite.png,80,\N,1
15,657,657,mega-stone/gardevoirite.png,80,\N,1
15,658,658,mega-stone/ampharosite.png,80,\N,1
15,659,659,mega-stone/venusaurite.png,80,\N,1
15,660,660,mega-stone/charizardite-x.png,80,\N,1
15,661,661,mega-stone/blastoisinite.png,80,\N,1
15,662,662,mega-stone/mewtwonite-x.png,80,\N,1
15,663,663,mega-stone/mewtwonite-y.png,80,\N,1
15,664,664,mega-stone/blazikenite.png,80,\N,1
15,665,665,mega-stone/medichamite.png,80,\N,1
15,666,666,mega-stone/houndoominite.png,80,\N,1
15,667,667,mega-stone/aggronite.png,80,\N,1
15,668,668,mega-stone/banettite.png,80,\N,1
15,669,669,mega-stone/tyranitarite.png,80,\N,1
15,670,670,mega-stone/scizorite.png,80,\N,1
15,671,671,mega-stone/pinsirite.png,80,\N,1
15,672,672,mega-stone/aerodactylite.png,80,\N,1
15,673,673,mega-stone/lucarionite.png,80,\N,1
15,674,674,mega-stone/abomasite.png,80,\N,1
15,675,675,mega-stone/kangaskhanite.png,80,\N,1
15,676,676,mega-stone/gyaradosite.png,80,\N,1
15,677,677,mega-stone/absolite.png,80,\N,1
15,678,678,mega-stone/charizardite-y.png,80,\N,1
15,679,679,mega-stone/alakazite.png,80,\N,1
15,680,680,mega-stone/heracronite.png,80,\N,1
15,681,681,mega-stone/mawilite.png,80,\N,1
15,682,682,mega-stone/manectite.png,80,\N,1
15,683,683,mega-stone/garchompite.png,80,\N,1
15,684,684,mega-stone/latiasite.png,80,\N,1
15,685,685,mega-stone/latiosite.png,80,\N,1
15,686,686,berry/roseli.png,10,\N,1
15,687,687,berry/kee.png,10,\N,1
15,688,688,berry/maranga.png,10,\N,1
15,689,689,key-item/sprinklotad.png,0,\N,1
15,690,690,tm/normal.png,0,\N,1
15,691,691,tm/dark.png,0,\N,1
15,692,692,tm/fighting.png,0,\N,1
15,693,693,tm/fairy.png,0,\N,1
15,694,694,tm/normal.png,0,\N,1
15,695,695,key-item/power-plant-pass.png,0,\N,1
15,696,696,key-item/mega-ring.png,0,\N,1
15,697,697,key-item/intriguing-stone.png,0,\N,1
15,698,698,key-item/common-stone.png,0,\N,0
15,699,699,other-item/discount-coupon.png,10,\N,1
15,700,700,key-item/elevator-key.png,0,\N,1
15,701,701,key-item/tmv-pass.png,0,\N,1
15,702,702,key-item/honor-of-kalos.png,0,\N,1
15,703,703,key-item/adventure-rules.png,0,\N,1
15,704,704,other-item/strange-souvenir.png,30,\N,1
15,705,705,key-item/lens-case.png,0,\N,1
15,707,707,key-item/travel-trunk.png,0,\N,0
15,708,708,medicine/lumiose-galette.png,30,\N,1
15,709,709,medicine/shalour-sable.png,30,\N,1
15,710,710,fossil/jaw.png,100,\N,1
15,711,711,fossil/sail.png,100,\N,1
15,712,712,key-item/looker-ticket.png,0,\N,1
15,713,713,key-item/bike--yellow.png,0,\N,1
15,714,714,key-item/holo-caster--red.png,0,\N,1
15,715,715,gem/fairy.png,0,\N,0
15,716,716,key-item/mega-charm.png,0,\N,0
15,717,717,etc/unknown-item.png,0,\N,0
15,10071,706,key-item/travel-trunk--silver.png,0,\N,0
16,0,0,,0,\N,0
16,1,1,ball/master.png,0,\N,1
16,2,2,ball/ultra.png,0,\N,1
16,3,3,ball/great.png,0,\N,1
16,4,4,ball/poke.png,0,\N,1
16,5,5,ball/safari.png,0,\N,0
16,6,6,ball/net.png,0,\N,1
16,7,7,ball/dive.png,0,\N,1
16,8,8,ball/nest.png,0,\N,1
16,9,9,ball/repeat.png,0,\N,1
16,10,10,ball/timer.png,0,\N,1
16,11,11,ball/luxury.png,0,\N,1
16,12,12,ball/premier.png,0,\N,1
16,13,13,ball/dusk.png,0,\N,1
16,14,14,ball/heal.png,0,\N,1
16,15,15,ball/quick.png,0,\N,1
16,16,16,ball/cherish.png,0,\N,0
16,17,17,medicine/potion.png,30,\N,1
16,18,18,medicine/antidote.png,30,\N,1
16,19,19,medicine/burn-heal.png,30,\N,1
16,20,20,medicine/ice-heal.png,30,\N,1
16,21,21,medicine/awakening.png,30,\N,1
16,22,22,medicine/paralyze-heal.png,30,\N,1
16,23,23,medicine/full-restore.png,30,\N,1
16,24,24,medicine/max-potion.png,30,\N,1
16,25,25,medicine/hyper-potion.png,30,\N,1
16,26,26,medicine/super-potion.png,30,\N,1
16,27,27,medicine/full-heal.png,30,\N,1
16,28,28,medicine/revive.png,30,\N,1
16,29,29,medicine/max-revive.png,30,\N,1
16,30,30,medicine/fresh-water.png,30,\N,1
16,31,31,medicine/soda-pop.png,30,\N,1
16,32,32,medicine/lemonade.png,30,\N,1
16,33,33,medicine/moomoo-milk.png,30,\N,1
16,34,34,medicine/energy-powder.png,30,\N,1
16,35,35,medicine/energy-root.png,30,\N,1
16,36,36,medicine/heal-powder.png,30,\N,1
16,37,37,medicine/revival-herb.png,30,\N,1
16,38,38,medicine/ether.png,30,\N,1
16,39,39,medicine/max-ether.png,30,\N,1
16,40,40,medicine/elixir.png,30,\N,1
16,41,41,medicine/max-elixir.png,30,\N,1
16,42,42,medicine/lava-cookie.png,30,\N,1
16,43,43,medicine/berry-juice.png,30,\N,1
16,44,44,medicine/sacred-ash.png,30,\N,1
16,45,45,medicine/hp-up.png,30,\N,1
16,46,46,medicine/protein.png,30,\N,1
16,47,47,medicine/iron.png,30,\N,1
16,48,48,medicine/carbos.png,30,\N,1
16,49,49,medicine/calcium.png,30,\N,1
16,50,50,medicine/rare-candy.png,30,\N,1
16,51,51,medicine/pp-up.png,30,\N,1
16,52,52,medicine/zinc.png,30,\N,1
16,53,53,medicine/pp-max.png,30,\N,1
16,54,54,medicine/old-gateau.png,30,\N,1
16,55,55,battle-item/guard-spec.png,30,\N,1
16,56,56,battle-item/dire-hit.png,30,\N,1
16,57,57,battle-item/x-attack.png,30,\N,1
16,58,58,battle-item/x-defense.png,30,\N,1
16,59,59,battle-item/x-speed.png,30,\N,1
16,60,60,battle-item/x-accuracy.png,30,\N,1
16,61,61,battle-item/x-sp-atk.png,30,\N,1
16,62,62,battle-item/x-sp-def.png,30,\N,1
16,63,63,other-item/poke-doll.png,30,\N,1
16,64,64,other-item/fluffy-tail.png,30,\N,1
16,65,65,flute/blue.png,30,\N,1
16,66,66,flute/yellow.png,30,\N,1
16,67,67,flute/red.png,30,\N,1
16,68,68,flute/black.png,30,\N,1
16,69,69,flute/white.png,30,\N,1
16,70,70,valuable-item/shoal-salt.png,30,\N,1
16,71,71,valuable-item/shoal-shell.png,30,\N,1
16,72,72,shard/red.png,30,\N,1
16,73,73,shard/blue.png,30,\N,1
16,74,74,shard/yellow.png,30,\N,1
16,75,75,shard/green.png,30,\N,1
16,76,76,other-item/super-repel.png,30,\N,1
16,77,77,other-item/max-repel.png,30,\N,1
16,78,78,other-item/escape-rope.png,30,\N,1
16,79,79,other-item/repel.png,30,\N,1
16,80,80,evo-item/sun-stone.png,30,\N,1
16,81,81,evo-item/moon-stone.png,30,\N,1
16,82,82,evo-item/fire-stone.png,30,\N,1
16,83,83,evo-item/thunder-stone.png,30,\N,1
16,84,84,evo-item/water-stone.png,30,\N,1
16,85,85,evo-item/leaf-stone.png,30,\N,1
16,86,86,valuable-item/tiny-mushroom.png,30,\N,1
16,87,87,valuable-item/big-mushroom.png,30,\N,1
16,88,88,valuable-item/pearl.png,30,\N,1
16,89,89,valuable-item/big-pearl.png,30,\N,1
16,90,90,valuable-item/stardust.png,30,\N,1
16,91,91,valuable-item/star-piece.png,30,\N,1
16,92,92,valuable-item/nugget.png,30,\N,1
16,93,93,other-item/heart-scale.png,30,\N,1
16,94,94,other-item/honey.png,30,\N,1
16,95,95,mulch/growth.png,30,\N,1
16,96,96,mulch/damp.png,30,\N,1
16,97,97,mulch/stable.png,30,\N,1
16,98,98,mulch/gooey.png,30,\N,1
16,99,99,fossil/root.png,100,\N,1
16,100,100,fossil/claw.png,100,\N,1
16,101,101,fossil/helix.png,100,\N,1
16,102,102,fossil/dome.png,100,\N,1
16,103,103,fossil/old-amber.png,100,\N,1
16,104,104,fossil/armor.png,100,\N,1
16,105,105,fossil/skull.png,100,\N,1
16,106,106,valuable-item/rare-bone.png,100,\N,1
16,107,107,evo-item/shiny-stone.png,80,\N,1
16,108,108,evo-item/dusk-stone.png,80,\N,1
16,109,109,evo-item/dawn-stone.png,80,\N,1
16,110,110,evo-item/oval-stone.png,80,\N,1
16,111,111,other-item/odd-keystone.png,80,\N,1
16,112,112,hold-item/griseous-orb.png,0,\N,1
16,116,116,hold-item/douse-drive.png,70,\N,1
16,117,117,hold-item/shock-drive.png,70,\N,1
16,118,118,hold-item/burn-drive.png,70,\N,1
16,119,119,hold-item/chill-drive.png,70,\N,1
16,134,134,medicine/sweet-heart.png,30,\N,1
16,135,135,hold-item/adamant-orb.png,60,\N,1
16,136,136,hold-item/lustrous-orb.png,60,\N,1
16,137,137,mail/greet-mail.png,0,\N,1
16,138,138,mail/favored-mail.png,0,\N,1
16,139,139,mail/rsvp-mail.png,0,\N,1
16,140,140,mail/thanks-mail.png,0,\N,1
16,141,141,mail/inquiry-mail.png,0,\N,1
16,142,142,mail/like-mail.png,0,\N,1
16,143,143,mail/reply-mail.png,0,\N,1
16,144,144,mail/bridge-mail-s.png,0,\N,1
16,145,145,mail/bridge-mail-d.png,0,\N,1
16,146,146,mail/bridge-mail-t.png,0,\N,1
16,147,147,mail/bridge-mail-v.png,0,\N,1
16,148,148,mail/bridge-mail-m.png,0,\N,1
16,149,149,berry/cheri.png,10,4,1
16,150,150,berry/chesto.png,10,4,1
16,151,151,berry/pecha.png,10,4,1
16,152,152,berry/rawst.png,10,4,1
16,153,153,berry/aspear.png,10,4,1
16,154,154,berry/leppa.png,10,4,1
16,155,155,berry/oran.png,10,4,1
16,156,156,berry/persim.png,10,4,1
16,157,157,berry/lum.png,10,4,1
16,158,158,berry/sitrus.png,10,4,1
16,159,159,berry/figy.png,10,4,1
16,160,160,berry/wiki.png,10,4,1
16,161,161,berry/mago.png,10,4,1
16,162,162,berry/aguav.png,10,4,1
16,163,163,berry/iapapa.png,10,4,1
16,164,164,berry/razz.png,10,\N,1
16,165,165,berry/bluk.png,10,\N,1
16,166,166,berry/nanab.png,10,\N,1
16,167,167,berry/wepear.png,10,\N,1
16,168,168,berry/pinap.png,10,\N,1
16,169,169,berry/pomeg.png,10,\N,1
16,170,170,berry/kelpsy.png,10,\N,1
16,171,171,berry/qualot.png,10,\N,1
16,172,172,berry/hondew.png,10,\N,1
16,173,173,berry/grepa.png,10,\N,1
16,174,174,berry/tamato.png,10,\N,1
16,175,175,berry/cornn.png,10,\N,1
16,176,176,berry/magost.png,10,\N,1
16,177,177,berry/rabuta.png,10,\N,1
16,178,178,berry/nomel.png,10,\N,1
