language_id,move_id,name
3,423,Crocs Givre
3,424,Crocs Feu
3,425,Ombre Portée
3,426,Boue-Bombe
3,427,Coupe Psycho
3,428,Psykoud’Boul
3,429,Miroi-Tir
3,430,Luminocanon
3,431,Escalade
3,432,Anti-Brume
3,433,Distorsion
3,434,Draco-Météore
3,435,Coup d’Jus
3,436,Ébullilave
3,437,Tempête Verte
3,438,Mégafouet
3,439,Roc-Boulet
3,440,Poison Croix
3,441,Détricanon
3,442,Tête de Fer
3,443,Bombe Aimant
3,444,Lame de Roc
3,445,Séduction
3,446,Piège de Roc
3,447,Nœud Herbe
3,448,Babil
3,449,Jugement
3,450,Piqûre
3,451,Rayon Chargé
3,452,Martobois
3,453,Aqua-Jet
3,454,Appel Attaque
3,455,Appel Défense
3,456,Appel Soins
3,457,Fracass’Tête
3,458,Coup Double
3,459,Hurle-Temps
3,460,Spatio-Rift
3,461,Danse Lune
3,462,Presse
3,463,Vortex Magma
3,464,Trou Noir
3,465,Fulmigraine
3,466,Vent Mauvais
3,467,Revenant
3,468,Aiguisage
3,469,Garde Large
3,470,Partage Garde
3,471,Partage Force
3,472,Zone Étrange
3,473,Choc Psy
3,474,Choc Venin
3,475,Allègement
3,476,Poudre Fureur
3,477,Lévikinésie
3,478,Zone Magique
3,479,Anti-Air
3,480,Yama Arashi
3,481,Rebondifeu
3,482,Cradovague
3,483,Papillodanse
3,484,Tacle Lourd
3,485,Synchropeine
3,486,Boule Élek
3,487,Détrempage
3,488,Nitrocharge
3,489,Enroulement
3,490,Balayette
3,491,Bombe Acide
3,492,Tricherie
3,493,Rayon Simple
3,494,Ten-Danse
3,495,Après Vous
3,496,Chant Canon
3,497,Écho
3,498,Attrition
3,499,Bain de Smog
3,500,Force Ajoutée
3,501,Prévention
3,502,Interversion
3,503,Ébullition
3,504,Exuviation
3,505,Vibra Soin
3,506,Châtiment
3,507,Chute Libre
3,508,Change-Vitesse
3,509,Projection
3,510,Calcination
3,511,À la Queue
3,512,Acrobatie
3,513,Copie-Type
3,514,Vengeance
3,515,Tout ou Rien
3,516,Passe-Cadeau
3,517,Feu d’Enfer
3,518,Aire d’Eau
3,519,Aire de Feu
3,520,Aire d’Herbe
3,521,Change-Éclair
3,522,Survinsecte
3,523,Piétisol
3,524,Souffle Glacé
3,525,Draco-Queue
3,526,Rengorgement
3,527,Toile Élek
3,528,Éclair Fou
3,529,Tunnelier
3,530,Double Baffe
3,531,Crève-Cœur
3,532,Encornebois
3,533,Lame Sainte
3,534,Coqui-Lame
3,535,Tacle Feu
3,536,Phytomixeur
3,537,Bulldoboule
3,538,Cotogarde
3,539,Explonuit
3,540,Frappe Psy
3,541,Plumo-Queue
3,542,Vent Violent
3,543,Peignée
3,544,Lancécrou
3,545,Incendie
3,546,Techno-Buster
3,547,Chant Antique
3,548,Lame Ointe
3,549,Ère Glaciaire
3,550,Charge Foudre
3,551,Flamme Bleue
3,552,Danse du Feu
3,553,Éclair Gelé
3,554,Feu Glacé
3,555,Aboiement
3,556,Chute Glace
3,557,Coup Victoire
3,558,Flamme Croix
3,559,Éclair Croix
3,560,Flying Press
3,561,Tatamigaeshi
3,562,Éructation
3,563,Fertilisation
3,564,Toile Gluante
3,565,Dard Mortel
3,566,Hantise
3,567,Halloween
3,568,Râle Mâle
3,569,Déluge Plasmique
3,570,Parabocharge
3,571,Maléfice Sylvain
3,572,Tempête Florale
3,573,Lyophilisation
3,574,Voix Enjôleuse
3,575,Dernier Mot
3,576,Renversement
3,577,Vampibaiser
3,578,Vigilance
3,579,Garde Florale
3,580,Champ Herbu
3,581,Champ Brumeux
3,582,Électrisation
3,583,Câlinerie
3,584,Vent Féérique
3,585,Pouvoir Lunaire
3,586,Bang Sonique
3,587,Verrou Enchanté
3,588,Bouclier Royal
3,589,Camaraderie
3,590,Confidence
3,591,Orage Adamantin
3,592,Jet de Vapeur
3,593,TrouDimensionnel
3,594,Sheauriken
3,595,Feu Ensorcelé
3,596,Pico-Défense
3,597,Brume Capiteuse
3,598,Ondes Étranges
3,599,Piège de Venin
3,600,Nuée de Poudre
3,601,Géo-Contrôle
3,602,Magné-Contrôle
3,603,Étrennes
3,604,Champ Électrifié
3,605,Éclat Magique
3,606,Célébration
3,607,Mains Jointes
3,608,Regard Touchant
3,609,Frotte-Frimousse
3,610,Retenue
3,611,Harcèlement
3,612,Poing Boost
3,613,Mort’Ailes
3,614,Myria-Flèches
3,615,Myria-Vagues
3,616,Force Chtonienne
3,617,Lumière du Néant
3,618,Onde Originelle
3,619,Lame Pangéenne
3,620,Draco-Ascension
3,621,Furie Dimension
3,622,Turbo-Charge Bulldozer
3,623,Turbo-Charge Bulldozer
3,624,Combo Hyper-Furie
3,625,Combo Hyper-Furie
3,626,Piqué Supersonique
3,627,Piqué Supersonique
3,628,Déluge Causti-Toxique
3,629,Déluge Causti-Toxique
3,630,Éruption Géo-Sismique
3,631,Éruption Géo-Sismique
3,632,Apocalypse Gigalithique
3,633,Apocalypse Gigalithique
3,634,Cocon Fatal
3,635,Cocon Fatal
3,636,Appel des Ombres Éternelles
3,637,Appel des Ombres Éternelles
3,638,Vrille Maximum
3,639,Vrille Maximum
3,640,Pyro-Explosion Cataclysmique
3,641,Pyro-Explosion Cataclysmique
3,642,Super Tourbillon Abyssal
3,643,Super Tourbillon Abyssal
3,644,Pétalexplosion Éblouissante
3,645,Pétalexplosion Éblouissante
3,646,Fulguro-Lance Gigavolt
3,647,Fulguro-Lance Gigavolt
3,648,Psycho-Pulvérisation EX
3,649,Psycho-Pulvérisation EX
3,650,Laser Cryogénique
3,651,Laser Cryogénique
3,652,Chaos Draconique
3,653,Chaos Draconique
3,654,Trou Noir des Ombres
3,655,Trou Noir des Ombres
3,656,Impact Choupinova
3,657,Impact Choupinova
3,658,Pikachute Foudroyante
3,659,Amass’Sable
3,660,Escarmouche
3,661,Blockhaus
3,662,Tisse Ombre
3,663,Dark Lariat
3,664,Aria de l’Écume
3,665,Marteau de Glace
3,666,Soin Floral
3,667,Cavalerie Lourde
3,668,Vole-Force
3,669,Lame Solaire
3,670,Feuillage
3,671,Projecteur
3,672,Fil Toxique
3,673,Affilage
3,674,Engrenage
3,675,Exécu-Son
3,676,Boule Pollen
3,677,Ancrage
3,678,Champ Psychique
3,679,Furie-Bond
3,680,Fouet de Feu
3,681,Arrogance
3,682,Flamme Ultime
3,683,Permuvitesse
3,684,Estocorne
3,685,Purification
3,686,Danse Éveil
3,687,Sanction Suprême
3,688,Botte Sucrette
3,689,Sommation
3,690,Bec-Canon
3,691,Vibrécaille
3,692,Draco-Marteau
3,693,Centrifugifle
3,694,Voile Aurore
3,695,Fureur des Plumes Spectrales
3,696,Dark Body Press
3,697,Symphonie des Ondines
3,698,Colère du Gardien d’Alola
3,699,Fauche-Âme des Sept Étoiles
3,700,Électro-Surf Survolté
3,701,Gare au Ronflex
3,702,Neuf pour Un
3,703,Supernova Originelle
3,704,Carapiège
3,705,Canon Floral
3,706,Psycho-Croc
3,707,Trépignement
3,708,Os Ombre
3,709,Vif Roc
3,710,Aqua-Brèche
3,711,Laser Prisme
3,712,Clepto-Mânes
3,713,Choc Météore
3,714,Rayon Spectral
3,715,Larme à l’Œil
3,716,Électrikipik
3,717,Ire de la Nature
3,718,Coup Varia-Type
3,719,Giga-Tonnerre
3,720,Caboche-Kaboum
3,721,Plasma Punch
3,722,Photo-Geyser
3,723,Apocalypsis Luminis
3,724,Hélio-Choc Dévastateur
3,725,Rayons Séléno-Explosifs
3,726,Patati-Patattrape
3,727,Hurlement des Roches-Lames
3,728,Dracacophonie Flamboyante
3,729,Pika-Sprint
3,730,Pika-Splash
3,731,Pika-Piqué
3,732,Pika-Fracas
3,733,Évo-Thalasso
3,734,Évo-Dynamo
3,735,Évo-Flambo
3,736,Évo-Psycho
3,737,Évo-Ténébro
3,738,Évo-Écolo
3,739,Évo-Congélo
3,740,Évo-Fabulo
3,741,Évo-Chardasso
3,742,Écrous d’Poing
3,743,Gardomax
3,744,Canon Dynamax
3,745,Tir de Précision
3,746,Croque Fort
3,747,Garde-à-Joues
3,748,Ultime Bastion
3,749,Goudronnage
3,750,Poudre Magique
3,751,Draco-Flèches
3,752,Thérémonie
3,753,Octoprise
3,754,Prise de Bec
3,755,Branchicrok
3,756,Change-Côté
3,757,Pyromax
3,758,Insectomax
3,759,Fulguromax
3,760,Normalomax
3,761,Pugilomax
3,762,Spectromax
3,763,Cryomax
3,764,Toxinomax
3,765,Hydromax
3,766,Aéromax
3,767,Enchantomax
3,768,Dracomax
3,769,Psychomax
3,770,Lithomax
3,771,Sismomax
3,772,Sinistromax
3,773,Phytomax
3,774,Métallomax
3,775,Dracacophonie
3,776,Big Splash
3,777,Nappage
3,778,Tambour Battant
3,779,Troquenard
3,780,Ballon Brûlant
3,781,Gladius Maximus
3,782,Aegis Maxima
3,783,Roue Libre
3,784,Abattage
3,785,Tapotige
3,786,Overdrive
3,787,Acide Malique
3,788,Force G
3,789,Choc Émotionnel
3,790,Vapeur Féérique
3,791,Fontaine de Vie
3,792,Blocage
3,793,Fourbette
3,794,Joute Astrale
3,795,Laser Infinimax
3,796,Métalaser
3,797,Vaste Pouvoir
3,798,Métalliroue
3,799,Rafale Écailles
3,800,Laser Météore
3,801,Kokiyarme
3,802,Explo-Brume
3,803,Gliss’Herbe
3,804,Monte-Tension
3,805,Champlification
3,806,Ravage Rampant
3,807,Feu Envieux
3,808,Cent Rancunes
3,809,Esprit Frappeur
3,810,Gaz Corrosif
3,811,Coaching
3,812,Eau Revoir
3,813,Triple Axel
3,814,Double Volée
3,815,Sable Ardent
3,816,Selve Salvatrice
3,817,Poing Obscur
3,818,Torrent de Coups
3,819,Voltageôle
3,820,Draco-Énergie
3,821,Regard Glaçant
3,822,Fureur Ardente
3,823,Coup Fulgurant
3,824,Lance de Glace
3,825,Éclat Spectral
3,826,Sort Sinistre
3,827,Griffes Funestes
3,828,Sprint Bouclier
3,829,Échange Force
3,830,Hache de Pierre
3,831,Typhon Passionné
3,832,Force Mystique
3,833,Grand Courroux
3,834,Aquatacle
3,835,Herblast
3,836,Bise Glaciaire
3,837,Danse Victoire
3,838,Assaut Frontal
3,839,Multitoxik
3,840,Ailes Psycho
3,841,Cœur de Rancœur
3,842,Mur Fumigène
3,843,Triple Flèche
3,844,Cortège Funèbre
3,845,Vagues à Lames
3,846,Typhon Hivernal
3,847,Typhon Fulgurant
3,848,Typhon Pyrosable
3,849,Prière Lunaire
3,850,Extravaillance
3,851,Téra Explosion
3,852,Piège de Fil
3,853,Talon-Marteau
3,854,Hommage Posthume
3,855,Lumino-Impact
3,856,Plat du Jour
3,857,Poing Sonique
3,858,Habanerage
3,859,Dérapage
3,860,Prolifération
3,861,Cryo-Pirouette
3,862,Charge Glaive
3,863,Second Souffle
3,864,Salaison
3,865,Triple Plongeon
3,866,Toupie Éclat
3,867,Décalquage
3,868,Décharnement
3,869,Génusection
3,870,Magie Florale
3,871,Chant Flamboyant
3,872,Danse Aquatique
3,873,Taurogne
3,874,Ruée d’Or
3,875,Lame Psychique
3,876,Hydrovapeur
3,877,Cataclysme
3,878,Nitro Crash
3,879,Turbo Volt
3,880,Queulonage
3,881,Neigeux de Mots
3,882,Grand Nettoyage
3,883,Chute de Neige
3,884,Bond
3,885,Désherbaffe
3,886,Douche Froide
3,887,Hyperceuse
3,888,Double Laser
3,889,Poing de Colère
3,890,Canon Blindé
3,891,Lame en Peine
3,892,Double Décharge
3,893,Marteau Mastoc
3,894,Vindicte
3,895,Tranch’Aqua
3,896,Crash Brûlant
3,897,Crash Obscur
3,898,Crash Toxique
3,899,Crash Musclé
3,900,Crash Magique
3,901,Lune Rouge
3,902,Mortier Matcha
3,903,Bombe au Sirop
3,904,Massue Liane
3,906,Fulgurayon
3,907,Pluie Térastrale
3,908,Laser Hasard
3,909,Rempart Brûlant
3,910,Vif Éclair
3,911,Lame Puissante
3,912,Lame Tachyonique
3,913,Pression Extrême
3,914,Cri Draconique
3,915,Voix Envoûtante
3,916,Indignition
3,917,Volt Assaut
3,918,Dissonance Psy
3,919,Prio-Parade
3,920,Chaîne Malsaine
3,10001,Puissance Cachée (Combat)
3,10002,Puissance Cachée (Vol)
3,10003,Puissance Cachée (Poison)
3,10004,Puissance Cachée (Sol)
3,10005,Puissance Cachée (Roche)
3,10006,Puissance Cachée (Insecte)
3,10007,Puissance Cachée (Spectre)
3,10008,Puissance Cachée (Acier)
3,10009,Puissance Cachée (Feu)
3,10010,Puissance Cachée (Eau)
3,10011,Puissance Cachée (Plante)
3,10012,Puissance Cachée (Électrik)
3,10013,Puissance Cachée (Psy)
3,10014,Puissance Cachée (Glace)
3,10015,Puissance Cachée (Dragon)
3,10016,Puissance Cachée (Ténèbres)
3,10017,Charge Noir
3,10018,Assaut Noir
3,10019,Bélier Noir
3,10020,Retour Noir
3,10021,Onde Noir
3,10022,Rage Noir
3,10023,Typhon Noir
3,10024,Ardeur Noir
3,10025,Éclair Noir
3,10026,Froid Noir
3,10027,Aéro Noir
3,10028,Ciel Noir
3,10029,Blocage Noir
3,10030,Brume Noir
3,10031,Folie Noir
3,10032,Souffle Noir
3,10033,Percée Noir
3,10034,Chute Noir
3,10035,Fournaise G-Max
3,10036,Illusion G-Max
3,10037,Foudre G-Max
3,10038,Pactole G-Max
3,10039,Frappe G-Max
3,10040,Hantise G-Max
3,10041,Résonance G-Max
3,10042,Câlin G-Max
3,10043,Récolte G-Max
3,10044,Pestilence G-Max
3,10045,Récif G-Max
3,10046,Rafale G-Max
3,10047,Choc G-Max
3,10048,Cure G-Max
3,10049,Usure G-Max
3,10050,Ondes G-Max
3,10051,Téphra G-Max
3,10052,Enlisement G-Max
3,10053,Torpeur G-Max
3,10054,Corrosion G-Max
3,10055,Nectar G-Max
3,10056,Sentence G-Max
3,10057,Percée G-Max
3,10058,Fonte G-Max
3,10059,Bulles G-Max
3,10060,Combustion G-Max
3,10061,Fouet G-Max
3,10062,Canonnade G-Max
3,10063,Percussion G-Max
3,10064,Pyroball G-Max
3,10065,Gâchette G-Max
3,10066,Coup Final G-Max
3,10067,Multicoup G-Max
3,10068,Téra Explosion (Stellaire)
4,1,Klaps
4,2,Karateschlag
4,3,Duplexhieb
4,4,Kometenhieb
4,5,Megahieb
4,6,Zahltag
4,7,Feuerschlag
4,8,Eishieb
4,9,Donnerschlag
4,10,Kratzer
4,11,Klammer
4,12,Guillotine
4,13,Klingensturm
4,14,Schwerttanz
4,15,Zerschneider
4,16,Windstoß
4,17,Flügelschlag
4,18,Wirbelwind
4,19,Fliegen
4,20,Klammergriff
4,21,Slam
4,22,Rankenhieb
4,23,Stampfer
4,24,Doppelkick
4,25,Megakick
4,26,Sprungkick
4,27,Fegekick
4,28,Sandwirbel
4,29,Kopfnuss
4,30,Hornattacke
4,31,Furienschlag
4,32,Hornbohrer
4,33,Tackle
4,34,Bodyslam
4,35,Wickel
4,36,Bodycheck
4,37,Fuchtler
4,38,Risikotackle
4,39,Rutenschlag
4,40,Giftstachel
4,41,Duonadel
4,42,Nadelrakete
4,43,Silberblick
4,44,Biss
4,45,Heuler
4,46,Brüller
4,47,Gesang
4,48,Superschall
4,49,Ultraschall
4,50,Aussetzer
4,51,Säure
4,52,Glut
4,53,Flammenwurf
4,54,Weißnebel
4,55,Aquaknarre
4,56,Hydropumpe
4,57,Surfer
4,58,Eisstrahl
4,59,Blizzard
4,60,Psystrahl
4,61,Blubbstrahl
4,62,Aurorastrahl
4,63,Hyperstrahl
4,64,Pikser
4,65,Bohrschnabel
4,66,Überroller
4,67,Fußkick
4,68,Konter
4,69,Geowurf
4,70,Stärke
4,71,Absorber
4,72,Megasauger
4,73,Egelsamen
4,74,Wachstum
4,75,Rasierblatt
4,76,Solarstrahl
4,77,Giftpuder
4,78,Stachelspore
4,79,Schlafpuder
4,80,Blättertanz
4,81,Fadenschuss
4,82,Drachenwut
4,83,Feuerwirbel
4,84,Donnerschock
4,85,Donnerblitz
4,86,Donnerwelle
4,87,Donner
4,88,Steinwurf
4,89,Erdbeben
4,90,Geofissur
4,91,Schaufler
4,92,Toxin
4,93,Konfusion
4,94,Psychokinese
4,95,Hypnose
4,96,Meditation
4,97,Agilität
4,98,Ruckzuckhieb
4,99,Raserei
4,100,Teleport
4,101,Nachtnebel
4,102,Mimikry
4,103,Kreideschrei
4,104,Doppelteam
4,105,Genesung
4,106,Härtner
4,107,Komprimator
4,108,Rauchwolke
4,109,Konfusstrahl
4,110,Panzerschutz
4,111,Einigler
4,112,Barriere
4,113,Lichtschild
4,114,Dunkelnebel
4,115,Reflektor
4,116,Energiefokus
4,117,Geduld
4,118,Metronom
4,119,Spiegeltrick
4,120,Finale
4,121,Eierbombe
4,122,Schlecker
4,123,Smog
4,124,Schlammbad
4,125,Knochenkeule
4,126,Feuersturm
4,127,Kaskade
4,128,Schnapper
4,129,Sternschauer
4,130,Schädelwumme
4,131,Dornkanone
4,132,Umklammerung
4,133,Amnesie
4,134,Psykraft
4,135,Weichei
4,136,Turmkick
4,137,Schlangenblick
4,138,Traumfresser
4,139,Giftwolke
4,140,Stakkato
4,141,Blutsauger
4,142,Todeskuss
4,143,Himmelsfeger
4,144,Wandler
4,145,Blubber
4,146,Irrschlag
4,147,Pilzspore
4,148,Blitz
4,149,Psywelle
4,150,Platscher
4,151,Säurepanzer
4,152,Krabbhammer
4,153,Explosion
4,154,Kratzfurie
4,155,Knochmerang
4,156,Erholung
4,157,Steinhagel
4,158,Hyperzahn
4,159,Schärfer
4,160,Umwandlung
4,161,Triplette
4,162,Superzahn
4,163,Schlitzer
4,164,Delegator
4,165,Verzweifler
4,166,Nachahmer
4,167,Dreifachkick
4,168,Raub
4,169,Spinnennetz
4,170,Willensleser
4,171,Nachtmahr
4,172,Flammenrad
4,173,Schnarcher
4,174,Fluch
4,175,Dreschflegel
4,176,Umwandlung 2
4,177,Luftstoß
4,178,Baumwollsaat
4,179,Gegenschlag
4,180,Groll
4,181,Pulverschnee
4,182,Schutzschild
4,183,Tempohieb
4,184,Grimasse
4,185,Finte
4,186,Bitterkuss
4,187,Bauchtrommel
4,188,Matschbombe
4,189,Lehmschelle
4,190,Octazooka
4,191,Stachler
4,192,Blitzkanone
4,193,Scharfblick
4,194,Abgangsbund
4,195,Abgesang
4,196,Eissturm
4,197,Scanner
4,198,Knochenhatz
4,199,Zielschuss
4,200,Wutanfall
4,201,Sandsturm
4,202,Gigasauger
4,203,Ausdauer
4,204,Charme
4,205,Walzer
4,206,Trugschlag
4,207,Angeberei
4,208,Milchgetränk
4,209,Funkensprung
4,210,Zornklinge
4,211,Stahlflügel
4,212,Horrorblick
4,213,Anziehung
4,214,Schlafrede
4,215,Vitalglocke
4,216,Rückkehr
4,217,Geschenk
4,218,Frustration
4,219,Bodyguard
4,220,Leidteiler
4,221,Läuterfeuer
4,222,Intensität
4,223,Wuchtschlag
4,224,Vielender
4,225,Feuerodem
4,226,Stafette
4,227,Zugabe
4,228,Verfolgung
4,229,Turbodreher
4,230,Lockduft
4,231,Eisenschweif
4,232,Metallklaue
4,233,Überwurf
4,234,Morgengrauen
4,235,Synthese
4,236,Mondschein
4,237,Kraftreserve
4,238,Kreuzhieb
4,239,Windhose
4,240,Regentanz
4,241,Sonnentag
4,242,Knirscher
4,243,Spiegelcape
4,244,Psycho-Plus
4,245,Turbotempo
4,246,Antik-Kraft
4,247,Spukball
4,248,Seher
4,249,Zertrümmerer
4,250,Whirlpool
4,251,Prügler
4,252,Mogelhieb
4,253,Aufruhr
4,254,Horter
4,255,Entfessler
4,256,Verzehrer
4,257,Hitzewelle
4,258,Hagelsturm
4,259,Folterknecht
4,260,Schmeichler
4,261,Irrlicht
4,262,Memento-Mori
4,263,Fassade
4,264,Power-Punch
4,265,Riechsalz
4,266,Spotlight
4,267,Natur-Kraft
4,268,Ladevorgang
4,269,Verhöhner
4,270,Rechte Hand
4,271,Trickbetrug
4,272,Rollenspiel
4,273,Wunschtraum
4,274,Zuschuss
4,275,Verwurzler
4,276,Kraftkoloss
4,277,Magiemantel
4,278,Aufbereitung
4,279,Vergeltung
4,280,Durchbruch
4,281,Gähner
4,282,Abschlag
4,283,Notsituation
4,284,Eruption
4,285,Fähigkeitstausch
4,286,Begrenzer
4,287,Heilung
4,288,Nachspiel
4,289,Übernahme
4,290,Geheimpower
4,291,Taucher
4,292,Armstoß
4,293,Tarnung
4,294,Schweifglanz
4,295,Scheinwerfer
4,296,Nebelball
4,297,Daunenreigen
4,298,Taumeltanz
4,299,Feuerfeger
4,300,Lehmsuhler
4,301,Frostbeule
4,302,Nietenranke
4,303,Tagedieb
4,304,Schallwelle
4,305,Giftzahn
4,306,Zermalmklaue
4,307,Lohekanonade
4,308,Aquahaubitze
4,309,Sternenhieb
4,310,Erstauner
4,311,Meteorologe
4,312,Aromakur
4,313,Trugträne
4,314,Windschnitt
4,315,Hitzekoller
4,316,Schnüffler
4,317,Felsgrab
4,318,Silberhauch
4,319,Metallsound
4,320,Grasflöte
4,321,Spaßkanone
4,322,Kosmik-Kraft
4,323,Fontränen
4,324,Ampelleuchte
4,325,Finsterfaust
4,326,Sondersensor
4,327,Himmelhieb
4,328,Sandgrab
4,329,Eiseskälte
4,330,Lehmbrühe
4,331,Kugelsaat
4,332,Aero-Ass
4,333,Eisspeer
4,334,Eisenabwehr
4,335,Rückentzug
4,336,Jauler
4,337,Drachenklaue
4,338,Flora-Statue
4,339,Protzer
4,340,Sprungfeder
4,341,Lehmschuss
4,342,Giftschweif
4,343,Bezirzer
4,344,Volttackle
4,345,Zauberblatt
4,346,Nassmacher
4,347,Gedankengut
4,348,Laubklinge
4,349,Drachentanz
4,350,Felswurf
4,351,Schockwelle
4,352,Aquawelle
4,353,Kismetwunsch
4,354,Psyschub
4,355,Ruheort
4,356,Erdanziehung
4,357,Wunderauge
4,358,Weckruf
4,359,Hammerarm
4,360,Gyroball
4,361,Heilopfer
4,362,Lake
4,363,Beerenkräfte
4,364,Offenlegung
4,365,Pflücker
4,366,Rückenwind
4,367,Akupressur
4,368,Metallstoß
4,369,Kehrtwende
4,370,Nahkampf
4,371,Gegenstoß
4,372,Gewissheit
4,373,Itemsperre
4,374,Schleuder
4,375,Psybann
4,376,Trumpfkarte
4,377,Heilblockade
4,378,Auswringen
4,379,Krafttrick
4,380,Magensäfte
4,381,Beschwörung
4,382,Egotrip
4,383,Imitator
4,384,Krafttausch
4,385,Schutztausch
4,386,Strafattacke
4,387,Zuflucht
4,388,Sorgensamen
4,389,Tiefschlag
4,390,Giftspitzen
4,391,Statustausch
4,392,Wasserring
4,393,Magnetflug
4,394,Flammenblitz
4,395,Kraftwelle
4,396,Aurasphäre
4,397,Steinpolitur
4,398,Gifthieb
4,399,Finsteraura
4,400,Nachthieb
4,401,Nassschweif
4,402,Samenbomben
4,403,Luftschnitt
4,404,Kreuzschere
4,405,Käfergebrumm
4,406,Drachenpuls
4,407,Drachenstoß
4,408,Juwelenkraft
4,409,Ableithieb
4,410,Vakuumwelle
4,411,Fokusstoß
4,412,Energieball
4,413,Sturzflug
4,414,Erdkräfte
4,415,Wechseldich
4,416,Gigastoß
4,417,Ränkeschmied
4,418,Patronenhieb
4,419,Lawine
4,420,Eissplitter
4,421,Dunkelklaue
4,422,Donnerzahn
4,423,Eiszahn
4,424,Feuerzahn
4,425,Schattenstoß
4,426,Schlammbombe
4,427,Psychoklinge
4,428,Zen-Kopfstoß
4,429,Spiegelsalve
4,430,Lichtkanone
4,431,Kraxler
4,432,Auflockern
4,433,Bizarroraum
4,434,Draco Meteor
4,435,Ladungsstoß
4,436,Flammensturm
4,437,Blättersturm
4,438,Blattgeißel
4,439,Felswerfer
4,440,Giftstreich
4,441,Mülltreffer
4,442,Eisenschädel
4,443,Magnetbombe
4,444,Steinkante
4,445,Liebreiz
4,446,Tarnsteine
4,447,Strauchler
4,448,Geschwätz
4,449,Urteilskraft
4,450,Käferbiss
4,451,Ladestrahl
4,452,Holzhammer
4,453,Wasserdüse
4,454,Schlagbefehl
4,455,Blockbefehl
4,456,Heilbefehl
4,457,Kopfstoß
4,458,Doppelschlag
4,459,Zeitenlärm
4,460,Raumschlag
4,461,Lunartanz
4,462,Quetschgriff
4,463,Lavasturm
4,464,Schlummerort
4,465,Schocksamen
4,466,Unheilböen
4,467,Schemenkraft
4,468,Klauenwetzer
4,469,Rundumschutz
4,470,Schutzteiler
4,471,Kraftteiler
4,472,Wunderraum
4,473,Psychoschock
4,474,Giftschock
4,475,Autotomie
4,476,Wutpulver
4,477,Telekinese
4,478,Magieraum
4,479,Katapult
4,480,Bergsturm
4,481,Funkenflug
4,482,Schlammwoge
4,483,Falterreigen
4,484,Rammboss
4,485,Synchrolärm
4,486,Elektroball
4,487,Überflutung
4,488,Nitroladung
4,489,Einrollen
4,490,Fußtritt
4,491,Säurespeier
4,492,Schmarotzer
4,493,Wankelstrahl
4,494,Zwango
4,495,Galanterie
4,496,Kanon
4,497,Widerhall
4,498,Zermürben
4,499,Klärsmog
4,500,Kraftvorrat
4,501,Rapidschutz
4,502,Seitentausch
4,503,Siedewasser
4,504,Hausbruch
4,505,Heilwoge
4,506,Bürde
4,507,Freier Fall
4,508,Gangwechsel
4,509,Überkopfwurf
4,510,Einäschern
4,511,Verzögerung
4,512,Akrobatik
4,513,Typenspiegel
4,514,Heimzahlung
4,515,Wagemut
4,516,Offerte
4,517,Inferno
4,518,Wassersäulen
4,519,Feuersäulen
4,520,Pflanzensäulen
4,521,Voltwechsel
4,522,Käfertrutz
4,523,Dampfwalze
4,524,Eisesodem
4,525,Drachenrute
4,526,Kraftschub
4,527,Elektronetz
4,528,Stromstoß
4,529,Schlagbohrer
4,530,Doppelhieb
4,531,Herzstempel
4,532,Holzgeweih
4,533,Sanctoklinge
4,534,Kalkklinge
4,535,Brandstempel
4,536,Grasmixer
4,537,Quetschwalze
4,538,Watteschild
4,539,Nachtflut
4,540,Psychostoß
4,541,Kehrschelle
4,542,Orkan
4,543,Steinschädel
4,544,Klikkdiskus
4,545,Flammenball
4,546,Techblaster
4,547,Urgesang
4,548,Mystoschwert
4,549,Eiszeit
4,550,Blitzschlag
4,551,Blauflammen
4,552,Feuerreigen
4,553,Frostvolt
4,554,Frosthauch
4,555,Standpauke
4,556,Eiszapfhagel
4,557,V-Generator
4,558,Kreuzflamme
4,559,Kreuzdonner
4,560,Flying Press
4,561,Tatami-Schild
4,562,Rülpser
4,563,Pflüger
4,564,Klebenetz
4,565,Stachelfinale
4,566,Phantomkraft
4,567,Halloween
4,568,Kampfgebrüll
4,569,Plasmaschauer
4,570,Parabolladung
4,571,Waldesfluch
4,572,Blütenwirbel
4,573,Gefriertrockner
4,574,Säuselstimme
4,575,Abgangstirade
4,576,Invertigo
4,577,Diebeskuss
4,578,Trickschutz
4,579,Floraschutz
4,580,Grasfeld
4,581,Nebelfeld
4,582,Elektrifizierung
4,583,Knuddler
4,584,Feenbrise
4,585,Mondgewalt
4,586,Überschallknall
4,587,Feenschloss
4,588,Königsschild
4,589,Kameradschaft
4,590,Vertrauenssache
4,591,Diamantsturm
4,592,Dampfschwall
4,593,Dimensionsloch
4,594,Wasser-Shuriken
4,595,Magieflamme
4,596,Schutzstacheln
4,597,Duftwolke
4,598,Mystowellen
4,599,Giftfalle
4,600,Pulverschleuder
4,601,Geokontrolle
4,602,Magnetregler
4,603,Goldene Zeiten
4,604,Elektrofeld
4,605,Zauberschein
4,606,Ehrentag
4,607,Händchenhalten
4,608,Kulleraugen
4,609,Wangenrubbler
4,610,Zurückhaltung
4,611,Plage
4,612,Steigerungshieb
4,613,Unheilsschwingen
4,614,Tausend Pfeile
4,615,Tausend Wellen
4,616,Bodengewalt
4,617,Lux Calamitatis
4,618,Ursprungswoge
4,619,Abgrundsklinge
