language_id,form_id,version_id,entry
2,222,15,Many live in the clean seas of the\nsouth. They apparently can’t live\nin polluted waters.
2,222,16,Many live in the clean seas of the\nsouth. They apparently can’t live\nin polluted waters.
2,222,17,Many live in the clean seas of the\nsouth. They apparently can’t live\nin polluted waters.
2,222,18,It continuously sheds and grows.\nThe tip of its head is prized as\na treasure because of its beauty.
2,222,19,"In a south-sea nation, the people\nlive in communities that are\nbuilt on groups of these Pokémon."
2,223,15,It squirts water forcefully from\nits mouth to shoot down flying\nprey.
2,223,16,It clings to MANTINE to feed on\nthe big Pokémon’s scraps. This is\nan adaptation to avoid foes.
2,223,17,It forcefully squirts water. The\nwater jet never misses prey even\nif the REMORAID is deep in the sea.
2,223,18,It has superb accuracy. The water\nit shoots out can strike moving\nprey from more than 300 feet away.
2,223,19,"Using its dorsal fin as a suction\npad, it clings to a MANTINE’s\nunderside to scavenge for leftovers. "
2,224,15,It lives in the gaps of boulders\nand in holes on the seafloor. Its\nsuction cups grip prey tightly.
2,224,16,It obscures its foe’s vision by\nspitting a cloud of murky ink.\nIt makes its nest among boulders.
2,224,17,It loves to lurk inside holes in\nrocks. It sometimes sprays ink on\nprey by sticking out only its mouth.
2,224,18,"It traps foes with the suction cups\non its tentacles, then smashes\nthem with its rock-hard head."
2,224,19,"It instinctively sneaks into rocky\nholes. If it gets sleepy, it steals\nthe nest of a fellow OCTILLERY."
2,225,15,It carries food rolled up in its\ntail. It has the habit of sharing\nfood with people lost in mountains.
2,225,16,It carries food rolled up in its\ntail. It has the habit of sharing\nfood with people lost in mountains.
2,225,17,It carries food rolled up in its\ntail. It has the habit of sharing\nfood with people lost in mountains.
2,225,18,It carries food all day long.\nThere are tales about lost people\nwho were saved by its stored food.
2,225,19,It nests at the edge of sharp\ncliffs. It spends all day carrying\nfood to its awaiting chicks.
2,226,15,"When the waves are calm, one may\nencounter a swarm of MANTINE\nswimming as if they are in flight."
2,226,16,"It swims elegantly, mindless of\nREMORAID hitching on to its broad\nfins. It has a docile nature."
2,226,17,"While elegantly swimming in the sea,\nit ignores REMORAID that cling to\nits fins seeking food scraps."
2,226,18,"As it majestically swims, it doesn’t\ncare if REMORAID attach to it for\nscavenging its leftovers."
2,226,19,"Swimming freely in open seas, it may\nfly out of the water and over the\nwaves if it builds up enough speed. "
2,227,15,"Despite being clad entirely in\niron-hard armor, it flies at\nspeeds over 180 mph."
2,227,16,"Despite being clad entirely in\niron-hard armor, it flies at\nspeeds over 180 mph."
2,227,17,"Despite being clad entirely in\niron-hard armor, it flies at\nspeeds over 180 mph."
2,227,18,"Its sturdy wings look heavy, but\nthey are actually hollow and light,\nallowing it to fly freely in the sky."
2,227,19,"After nesting in bramble bushes,\nthe wings of its chicks grow hard\nfrom scratches by thorns."
2,228,15,It conveys its feelings using\ndifferent cries. It works in a pack\nto cleverly take down prey.
2,228,16,It conveys its feelings using\ndifferent cries. It works in a pack\nto cleverly take down prey.
2,228,17,It is smart enough to hunt in\npacks. It uses a variety of cries\nfor communicating with others.
2,228,18,It uses different kinds of cries for\ncommunicating with others of its\nkind and for pursuing its prey.
2,228,19,"To corner prey, they check each\nother’s location using barks that\nonly they can understand."
2,229,15,"Long ago, people imagined\nits eerie howls to be the call\nof the grim reaper."
2,229,16,"Long ago, people imagined\nits eerie howls to be the call\nof the grim reaper."
2,229,17,"The flames it breathes when angry\ncontain toxins. If they cause a\nburn, it will hurt forever."
2,229,18,"If you are burned by the flames\nit shoots from its mouth,\nthe pain will never go away."
2,229,19,"Upon hearing its eerie howls, other\nPokémon get the shivers and head\nstraight back to their nests."
2,230,15,It lives in caves on the seafloor\nand creates giant whirlpools\nevery time it moves.
2,230,16,It lives in caves on the seafloor\nand creates giant whirlpools\nevery time it moves.
2,230,17,It lives in caves on the seafloor\nand creates giant whirlpools\nevery time it moves.
2,230,18,It is said that it usually hides in\nunderwater caves. It can create\nwhirlpools by yawning.
2,230,19,It sleeps deep on the ocean floor to\nbuild its energy. It is said to\ncause tornadoes as it wakes.
2,231,15,It is strong despite its compact\nsize. It can easily pick up and\ncarry an adult human on its back.
2,231,16,It is strong despite its compact\nsize. It can easily pick up and\ncarry an adult human on its back.
2,231,17,It is strong despite its compact\nsize. It can easily pick up and\ncarry an adult human on its back.
2,231,18,"It swings its long snout around\nplayfully, but because it is so\nstrong, that can be dangerous."
2,231,19,"As a sign of affection, it bumps\nwith its snout. However, it is so\nstrong, it may send you flying."
2,232,15,"It attacks by curling up, then\nrolling into its foe. It can blow\napart a house in one hit."
2,232,16,"It attacks by curling up, then\nrolling into its foe. It can blow\napart a house in one hit."
2,232,17,"It attacks by curling up, then\nrolling into its foe. It can blow\napart a house in one hit."
2,232,18,"It has sharp, hard tusks and a\nrugged hide. Its tackle is strong\nenough to knock down a house."
2,232,19,"The longer and bigger its tusks,\nthe higher its rank in its herd.\nThe tusks take long to grow."
2,233,15,"With planetary development\nsoftware installed, it became\ncapable of working in space."
2,233,16,"With planetary development\nsoftware installed, it became\ncapable of working in space."
2,233,17,"It was upgraded to enable the\nexploration of other planets.\nHowever, it failed to measure up."
2,233,18,"This upgraded version of PORYGON\nis designed for space exploration.\nIt can’t fly, however."
2,233,19,"Further research enhanced its \nabilities. Sometimes, it may exhibit\nmotions that were not programmed."
2,234,15,Staring at its antlers creates\nan odd sensation as if one were\nbeing drawn into their centers.
2,234,16,Staring at its antlers creates\nan odd sensation as if one were\nbeing drawn into their centers.
2,234,17,Staring at its antlers creates\nan odd sensation as if one were\nbeing drawn into their centers.
2,234,18,The curved antlers subtly change\nthe flow of air to create a strange\nspace where reality is distorted.
2,234,19,Those who stare at its antlers will\ngradually lose control of their\nsenses and be unable to stand.
2,235,15,"It marks its territory by using its\ntail like a paintbrush. There are\nmore than 5,000 different marks."
2,235,16,"It marks its territory by using its\ntail like a paintbrush. There are\nmore than 5,000 different marks."
2,235,17,"It marks its territory by using its\ntail like a paintbrush. There are\nmore than 5,000 different marks."
2,235,18,A special fluid oozes from the tip\nof its tail. It paints the fluid\neverywhere to mark its territory.
2,235,19,"Once it becomes an adult, it has a\ntendency to let its comrades plant\nfootprints on its back."
2,236,15,It is famous for its eagerness to\nfight and always nurses injuries\nfrom challenging larger foes.
2,236,16,It is famous for its eagerness to\nfight and always nurses injuries\nfrom challenging larger foes.
2,236,17,It is famous for its eagerness to\nfight and always nurses injuries\nfrom challenging larger foes.
2,236,18,"It is always bursting with energy.\nTo make itself stronger, it\nkeeps on fighting even if it loses."
2,236,19,"Even though it is small, it can’t be\nignored because it will slug any\nhandy target without warning."
2,237,15,It fights while spinning like a top.\nThe centrifugal force boosts its\ndestructive power by ten.
2,237,16,It fights while spinning like a top.\nThe centrifugal force boosts its\ndestructive power by ten.
2,237,17,It fights while spinning like a top.\nThe centrifugal force boosts its\ndestructive power by ten.
2,237,18,"If you are enchanted by its smooth,\ndance-like kicks, you may get a closer\nexperience with one than you’d like."
2,237,19,"It launches kicks while spinning. If\nit spins at high speed, it may bore\nits way into the ground."
2,238,15,"It tests everything by touching\nwith its lips, which remember\nwhat it likes and dislikes."
2,238,16,"It tests everything by touching\nwith its lips, which remember\nwhat it likes and dislikes."
2,238,17,"It tests everything by touching\nwith its lips, which remember\nwhat it likes and dislikes."
2,238,18,Its lips are the most sensitive\npart of its body. It always uses\nits lips first to examine things.
2,238,19,It always rocks its head slowly\nbackwards and forwards as if it is\ntrying to kiss someone.
2,239,15,"It generates electricity by\nwhirling its arms. However, it\ncan’t store the energy it makes."
2,239,16,"It generates electricity by\nwhirling its arms. However, it\ncan’t store the energy it makes."
2,239,17,A weak electric current flows\nbetween its horns. Sticking a hand\nthere shocks the unwary.
2,239,18,"It rotates its arms to generate\nelectricity, but it tires easily,\nso it only charges up a little bit."
2,239,19,"Even in the most vicious storm,\nthis Pokémon plays happily if thunder\nrumbles in the sky."
2,240,15,"Its body temperature is around\n1,100 degrees F. It is healthy if\nit is breathing yellow flames."
2,240,16,"Its body temperature is around\n1,100 degrees F. It is healthy if\nit is breathing yellow flames."
2,240,17,"Its magma-like blood circulates\nthroughout its body. Its body’s\nheat can top 1,100 degrees F."
2,240,18,"Each and every time it inhales\nand exhales, hot embers dribble\nfrom its mouth and nostrils."
2,240,19,"It is found in volcanic craters. Its body\ntemperature is over 1,100 degrees\nFahrenheit, so don’t underestimate it."
2,241,15,"It is said that kids who drink\nMILTANK’s milk grow up to become\nhearty, healthy adults."
2,241,16,"It is said that kids who drink\nMILTANK’s milk grow up to become\nhearty, healthy adults."
2,241,17,"It is said that kids who drink\nMILTANK’s milk grow up to become\nhearty, healthy adults."
2,241,18,"Its milk is packed with nutrition,\nmaking it the ultimate beverage\nfor the sick or weary."
2,241,19,"If it is around babies, the milk\nit produces contains much more\nnutrition than usual."
2,242,15,This kindhearted Pokémon\nnurses sick Pokémon to health.\nIt senses feelings of sadness.
2,242,16,It is a Pokémon that delivers\nhappiness. Eating its egg is said\nto make one kind to everyone.
2,242,17,The eggs it lays are filled with\nhappiness. Eating even one bite\nwill bring a smile to anyone.
2,242,18,Anyone who takes even one taste of\nBLISSEY’s egg becomes unfailingly\ncaring and pleasant to everyone.
2,242,19,"It has a very compassionate nature.\nIf it sees a sick Pokémon, it will\nnurse the sufferer back to health."
2,243,15,It is said to have fallen with\nlightning. It can fire thunderbolts\nfrom the rain clouds on its back.
2,243,16,It is said to have fallen with\nlightning. It can fire thunderbolts\nfrom the rain clouds on its back.
2,243,17,It is said to have fallen with\nlightning. It can fire thunderbolts\nfrom the rain clouds on its back.
2,243,18,The rain clouds it carries let it\nfire thunderbolts at will. They say\nthat it descended with lightning.
2,243,19,A Pokémon that races across the\nland while barking a cry that sounds\nlike crashing thunder.
2,244,15,"It is said that when it roars, a\nvolcano erupts somewhere around\nthe globe."
2,244,16,"It is said that when it roars, a\nvolcano erupts somewhere around\nthe globe."
2,244,17,"It is said that when it roars, a\nvolcano erupts somewhere around\nthe globe."
2,244,18,"Volcanoes erupt when it barks.\nUnable to contain its sheer power,\nit races headlong around the land."
2,244,19,A Pokémon that races across the\nland. It is said that one is born\nevery time a new volcano appears.
2,245,15,It races around the world to\npurify fouled water. It dashes\naway with the north wind.
2,245,16,It races around the world to\npurify fouled water. It dashes\naway with the north wind.
2,245,17,It races around the world to\npurify fouled water. It dashes\naway with the north wind.
2,245,18,"Said to be the embodiment of\nnorth winds, it can instantly\npurify filthy, murky water."
2,245,19,This Pokémon races across the land.\nIt is said that north winds will\nsomehow blow whenever it appears.
2,246,15,"A Pokémon that eats soil. Once it\nhas eaten a large mountain, it\ngoes to sleep so it can grow."
2,246,16,"A Pokémon that eats soil. Once it\nhas eaten a large mountain, it\ngoes to sleep so it can grow."
2,246,17,"A Pokémon that eats soil. Once it\nhas eaten a large mountain, it\ngoes to sleep so it can grow."
2,246,18,"It feeds on soil. After it has eaten\na large mountain, it falls asleep\nso it can grow."
2,246,19,It is born deep underground. It\ncan’t emerge until it has entirely\nconsumed the soil around it.
2,247,15,"Its body is as hard as bedrock.\nBy venting pressurized gas, it can\nlaunch itself like a rocket."
2,247,16,"Its body is as hard as bedrock.\nBy venting pressurized gas, it can\nlaunch itself like a rocket."
2,247,17,"Its body is as hard as bedrock.\nBy venting pressurized gas, it can\nlaunch itself like a rocket."
2,247,18,"Its shell is as hard as sheet rock,\nand it is also very strong. Its\nthrashing can topple a mountain."
2,247,19,"Even sealed in its shell, it can move\nfreely. Hard and fast, it has\noutstanding destructive power."
2,248,15,"If it rampages, it knocks down\nmountains and buries rivers. Maps\nmust be redrawn afterward."
2,248,16,"If it rampages, it knocks down\nmountains and buries rivers. Maps\nmust be redrawn afterward."
2,248,17,"If it rampages, it knocks down\nmountains and buries rivers. Maps\nmust be redrawn afterward."
2,248,18,"Its body can’t be harmed by any\nsort of attack, so it is very eager\nto make challenges against enemies."
2,248,19,"Extremely strong, it can change the\nlandscape. It has an insolent nature\nthat makes it not care about others."
2,249,15,"It sleeps in a deep-sea trench.\nIf it flaps its wings, it is said to\ncause a 40-day storm."
2,249,16,"It sleeps in a deep-sea trench.\nIf it flaps its wings, it is said to\ncause a 40-day storm."
2,249,17,"It sleeps in a deep-sea trench.\nIf it flaps its wings, it is said to\ncause a 40-day storm."
2,249,18,It is said that it quietly spends its\ntime deep at the bottom of the sea\nbecause its powers are too strong.
2,249,19,It is said to be the guardian of\nthe seas. It is rumored to have\nbeen seen on the night of a storm.
2,250,15,Its feathers are in seven colors.\nIt is said that anyone seeing it is\npromised eternal happiness.
2,250,16,Its feathers are in seven colors.\nIt is said that anyone seeing it is\npromised eternal happiness.
2,250,17,Its feathers are in seven colors.\nIt is said that anyone seeing it is\npromised eternal happiness.
2,250,18,"Legends claim this Pokémon flies the\nworld’s skies continuously on its\nmagnificent, seven-colored wings."
2,250,19,A legend says that its body glows in\nseven colors. A rainbow is said to\nform behind it when it flies.
2,251,15,"It has the power to travel across\ntime, but it is said to appear only\nin peaceful times."
2,251,16,"It has the power to travel across\ntime, but it is said to appear only\nin peaceful times."
2,251,17,"It has the power to travel across\ntime, but it is said to appear only\nin peaceful times."
2,251,18,This Pokémon wanders across time.\nGrass and trees flourish in the\nforests in which it has appeared.
2,251,19,"When CELEBI disappears deep in a\nforest, it is said to leave behind an\negg it brought from the future."
2,252,15,"The soles of its feet are covered\nby countless tiny spikes, enabling\nit to walk on walls and ceilings."
2,252,16,"The soles of its feet are covered\nby countless tiny spikes, enabling\nit to walk on walls and ceilings."
2,252,17,"The soles of its feet are covered\nby countless tiny spikes, enabling\nit to walk on walls and ceilings."
2,252,18,Small hooks on the bottom of its\nfeet catch on walls and ceilings.\nThat is how it can hang from above.
2,252,19,Small hooks on the bottom of its\nfeet catch on walls and ceilings.\nThat is how it can hang from above.
2,253,15,"It lives in dense jungles. While \nclosing in on its prey, it leaps\nfrom branch to branch."
2,253,16,"It lives in dense jungles. While \nclosing in on its prey, it leaps\nfrom branch to branch."
2,253,17,"It lives in dense jungles. While \nclosing in on its prey, it leaps\nfrom branch to branch."
2,253,18,It leaps from tree branch to tree\nbranch quite swiftly. It shows\nastounding agility.
2,253,19,It leaps from tree branch to tree\nbranch quite swiftly. It shows\nastounding agility.
2,254,15,The leaves that grow on its arms\ncan slice down thick trees. It is\nwithout peer in jungle combat.
2,254,16,The leaves that grow on its arms\ncan slice down thick trees. It is\nwithout peer in jungle combat.
2,254,17,The leaves that grow on its arms\ncan slice down thick trees. It is\nwithout peer in jungle combat.
2,254,18,It agilely leaps about the jungle\nand uses the sharp leaves on its\narms to strike its prey.
2,254,19,It agilely leaps about the jungle\nand uses the sharp leaves on its\narms to strike its prey.
2,255,15,"A fire burns inside, so it feels\nvery warm to hug. It launches\nfireballs of 1,800 degrees F."
2,255,16,"A fire burns inside, so it feels\nvery warm to hug. It launches\nfireballs of 1,800 degrees F."
2,255,17,"A fire burns inside, so it feels\nvery warm to hug. It launches\nfireballs of 1,800 degrees F."
2,255,18,Inside its body is a place where it\nkeeps a small flame. Hug it! It will\nbe as warm as a hot-water bottle.
2,255,19,Inside its body is a place where it\nkeeps a small flame. Hug it! It will\nbe as warm as a hot-water bottle.
2,256,15,Its kicking mastery lets it loose\n10 kicks per second. It emits\nsharp cries to intimidate foes.
2,256,16,Its kicking mastery lets it loose\n10 kicks per second. It emits\nsharp cries to intimidate foes.
2,256,17,Its kicking mastery lets it loose\n10 kicks per second. It emits\nsharp cries to intimidate foes.
2,256,18,"During a battle, the hot flame in\nits body increases. Its kicks have\noutstanding destructive power."
2,256,19,"During a battle, the hot flame in\nits body increases. Its kicks have\noutstanding destructive power."
2,257,15,"Flames spout from its wrists,\nenveloping its knuckles. Its\npunches scorch its foes."
2,257,16,"Flames spout from its wrists,\nenveloping its knuckles. Its\npunches scorch its foes."
2,257,17,"Flames spout from its wrists,\nenveloping its knuckles. Its\npunches scorch its foes."
2,257,18,It can clear a 30-story building\nin a leap. Its fiery punches scorch\nits foes.
2,257,19,It can clear a 30-story building\nin a leap. Its fiery punches scorch\nits foes.
2,258,15,"To alert it, the fin on its head\nsenses the flow of water. It has\nthe strength to heft boulders."
2,258,16,"To alert it, the fin on its head\nsenses the flow of water. It has\nthe strength to heft boulders."
2,258,17,"To alert it, the fin on its head\nsenses the flow of water. It has\nthe strength to heft boulders."
2,258,18,Its power can crush boulders.\nIt rests by covering itself with mud\nat the bottom of a river.
2,258,19,Its power can crush boulders.\nIt rests by covering itself with mud\nat the bottom of a river.
2,259,15,"Its sturdy legs give it sure\nfooting, even in mud. It\nburrows into dirt to sleep."
2,259,16,"Its sturdy legs give it sure\nfooting, even in mud. It\nburrows into dirt to sleep."
2,259,17,"Its sturdy legs give it sure\nfooting, even in mud. It\nburrows into dirt to sleep."
2,259,18,Living on muddy ground that\nprovides poor footing has made\nits legs sturdy.
2,259,19,Living on muddy ground that\nprovides poor footing has made\nits legs sturdy.
2,260,15,It can swim while towing a large\nship. It bashes down foes with a\nswing of its thick arms.
2,260,16,It can swim while towing a large\nship. It bashes down foes with a\nswing of its thick arms.
2,260,17,It can swim while towing a large\nship. It bashes down foes with a\nswing of its thick arms.
2,260,18,"Its arms are hard as rock.\nWith one swing, it can\nbreak a boulder into pieces."
2,260,19,"Its arms are hard as rock.\nWith one swing, it can\nbreak a boulder into pieces."
2,261,15,"A Pokémon with a persistent\nnature, it chases its chosen prey\nuntil the prey becomes exhausted."
2,261,16,"A Pokémon with a persistent\nnature, it chases its chosen prey\nuntil the prey becomes exhausted."
2,261,17,"A Pokémon with a persistent\nnature, it chases its chosen prey\nuntil the prey becomes exhausted."
2,261,18,"It chases its prey until the victim\nbecomes exhausted. However, it\nturns tail if the prey strikes back."
2,261,19,"It chases its prey until the victim\nbecomes exhausted. However, it\nturns tail if the prey strikes back."
2,262,15,It chases down prey in a pack.\nIt will never disobey the commands\nof a skilled Trainer.
2,262,16,It chases down prey in a pack.\nIt will never disobey the commands\nof a skilled Trainer.
2,262,17,It chases down prey in a pack.\nIt will never disobey the commands\nof a skilled Trainer.
2,262,18,It chases down prey in a pack of\naround ten. They defeat foes with\nperfectly coordinated teamwork.
2,262,19,It chases down prey in a pack of\naround ten. They defeat foes with\nperfectly coordinated teamwork.
2,263,15,It walks in zigzag fashion. It is\ngood at finding items in the\ngrass and even in the ground.
2,263,16,It walks in zigzag fashion. It is\ngood at finding items in the\ngrass and even in the ground.
2,263,17,It walks in zigzag fashion. It is\ngood at finding items in the\ngrass and even in the ground.
2,263,18,"It gets interested in everything,\nwhich is why it zigs and zags.\nIt is good at finding items."
2,263,19,"It gets interested in everything,\nwhich is why it zigs and zags.\nIt is good at finding items."
2,264,15,"It charges prey at speeds over\n60 mph. However, because it can\nonly run straight, it often fails."
2,264,16,"It charges prey at speeds over\n60 mph. However, because it can\nonly run straight, it often fails."
2,264,17,"It charges prey at speeds over\n60 mph. However, because it can\nonly run straight, it often fails."
2,264,18,"When running in a straight line, it\ncan easily top 60 miles an hour. It\nhas a tough time with curved roads."
2,264,19,"When running in a straight line, it\ncan easily top 60 miles an hour. It\nhas a tough time with curved roads."
2,265,15,"It loves to eat leaves. If it is\nattacked by a STARLY, it will defend\nitself with its spiked rear."
2,265,16,It spits a white silk that turns\nsticky when it contacts air. It is\nused to immobilize foes.
2,265,17,"Often targeted by bird Pokémon,\nit desperately resists by releasing\npoison from its tail spikes."
2,265,18,It lives among the tall grass and in\nforests. It repels attacks by \nraising up the spikes on its rear.
2,265,19,It lives among the tall grass and in\nforests. It repels attacks by \nraising up the spikes on its rear.
2,266,15,It anchors itself by wrapping\ntwigs with the silk from its body.\nIt motionlessly awaits evolution.
2,266,16,It drinks dew that collects on its\nsilk and waits for evolution. Its\nhard cocoon repels attacks.
2,266,17,It wraps silk around the branches\nof a tree. It drinks rainwater on\nits silk while awaiting evolution.
2,266,18,"Having wrapped silk around the\nbranches of a tree, it quiescently\nawaits evolution."
2,266,19,"Having wrapped silk around the\nbranches of a tree, it quiescently\nawaits evolution."
2,267,15,"It has an aggressive nature. It\nstabs prey with its long, narrow\nmouth to drain the prey’s fluids."
2,267,16,"When flower fields bloom, it flits\naround, collecting pollen. Despite\nits appearance, it is savage."
2,267,17,"Despite its looks, it is aggressive.\nIt jabs with its long, thin mouth if\ndisturbed while collecting pollen."
2,267,18,Vibrantly patterned wings are its\nprominent feature. It sucks sweet\nflower nectar with its long mouth.
2,267,19,Vibrantly patterned wings are its\nprominent feature. It sucks sweet\nflower nectar with its long mouth.
2,268,15,It is hot inside its cocoon. All\nthe cells in its body create the\nenergy for it to evolve.
2,268,16,"Encased within its tough cocoon, it\nendures attacks. It never forgets\nthe appearance of its foes."
2,268,17,"It never forgets any attack it\nendured while in the cocoon.\nAfter evolution, it seeks payback."
2,268,18,"It endures attacks with patience,\nbecause the more pain before\nevolution, the sturdier it becomes."
2,268,19,"It endures attacks with patience,\nbecause the more pain before\nevolution, the sturdier it becomes."
2,269,15,"A nocturnal Pokémon. Drawn by\nstreetlights, they messily eat the\nleaves of trees lining boulevards."
2,269,16,It violently flutters its wings to\nscatter toxic dust when attacked.\nIt becomes active after sunset.
2,269,17,"Toxic powder is scattered with each\nflap. At night, it is known to strip\nleaves off trees lining boulevards."
2,269,18,It scatters its fine dust all over\nwhen it is attacked. It is a\nnocturnal Pokémon.
2,269,19,It scatters its fine dust all over\nwhen it is attacked. It is a\nnocturnal Pokémon.
2,270,15,It looks like an aquatic plant and\nserves as a ferry to Pokémon\nthat can’t swim.
2,270,16,It looks like an aquatic plant and\nserves as a ferry to Pokémon\nthat can’t swim.
2,270,17,It looks like an aquatic plant and\nserves as a ferry to Pokémon\nthat can’t swim.
2,270,18,Its leaf grew too large for it to\nlive on land. That is how it began\nto live floating in the water.
2,270,19,Its leaf grew too large for it to\nlive on land. That is how it began\nto live floating in the water.
2,271,15,"It has a mischievous spirit. If it\nspots an angler, it will tug on the\nfishing line to interfere."
2,271,16,"It has a mischievous spirit. If it\nspots an angler, it will tug on the\nfishing line to interfere."
2,271,17,"It has a mischievous spirit. If it\nspots an angler, it will tug on the\nfishing line to interfere."
2,271,18,It is nocturnal and becomes active\nat nightfall. It feeds on aquatic\nmosses that grow in the riverbed.
2,271,19,It is nocturnal and becomes active\nat nightfall. It feeds on aquatic\nmosses that grow in the riverbed.
2,272,15,"If it hears festive music, all its\nmuscles fill with energy. It can’t\nhelp breaking out into a dance."
2,272,16,"If it hears festive music, all its\nmuscles fill with energy. It can’t\nhelp breaking out into a dance."
2,272,17,"If it hears festive music, all its\nmuscles fill with energy. It can’t\nhelp breaking out into a dance."
2,272,18,"If it hears festive music, it begins\nmoving in rhythm in order to\namplify its power."
2,272,19,"If it hears festive music, it begins\nmoving in rhythm in order to\namplify its power."
2,273,15,"When it dangles from a tree\nbranch, it looks just like an acorn.\nIt enjoys scaring other Pokémon."
2,273,16,"When it dangles from a tree\nbranch, it looks just like an acorn.\nIt enjoys scaring other Pokémon."
2,273,17,"When it dangles from a tree\nbranch, it looks just like an acorn.\nIt enjoys scaring other Pokémon."
2,273,18,It attaches itself to a tree branch\nusing the top of its head. Strong\nwinds can sometimes make it fall.
2,273,19,It attaches itself to a tree branch\nusing the top of its head. Strong\nwinds can sometimes make it fall.
2,274,15,The sound of its grass flute makes\nits listeners uneasy. It lives deep\nin forests.
2,274,16,The sound of its grass flute makes\nits listeners uneasy. It lives deep\nin forests.
2,274,17,The sound of its grass flute makes\nits listeners uneasy. It lives deep\nin forests.
2,274,18,"It lives deep in forests. With the\nleaf on its head, it makes a flute\nwhose song makes listeners uneasy."
2,274,19,"It lives deep in forests. With the\nleaf on its head, it makes a flute\nwhose song makes listeners uneasy."
2,275,15,"By flapping its leafy fan, it can\nwhip up gusts of 100 ft/second\nthat can level houses."
2,275,16,"By flapping its leafy fan, it can\nwhip up gusts of 100 ft/second\nthat can level houses."
2,275,17,"By flapping its leafy fan, it can\nwhip up gusts of 100 ft/second\nthat can level houses."
2,275,18,It lives quietly in the deep forest.\nIt is said to create chilly winter\nwinds with the fans it holds.
2,275,19,It lives quietly in the deep forest.\nIt is said to create chilly winter\nwinds with the fans it holds.
2,276,15,It has a gutsy spirit that makes\nit bravely take on tough foes. It\nflies in search of warm climates.
2,276,16,It has a gutsy spirit that makes\nit bravely take on tough foes. It\nflies in search of warm climates.
2,276,17,It has a gutsy spirit that makes\nit bravely take on tough foes. It\nflies in search of warm climates.
2,276,18,"When it gets cold, they migrate,\nflying over 180 miles a day.\nIt hunts for tasty prey."
2,276,19,"When it gets cold, they migrate,\nflying over 180 miles a day.\nIt hunts for tasty prey."
2,277,15,"It circles the sky in search of\nprey. When it spots one, it dives\nsteeply to catch the prey."
2,277,16,"It circles the sky in search of\nprey. When it spots one, it dives\nsteeply to catch the prey."
2,277,17,"It circles the sky in search of\nprey. When it spots one, it dives\nsteeply to catch the prey."
2,277,18,It dives at a steep angle as soon\nas it spots its prey. It catches\nits prey with sharp claws.
2,277,19,It dives at a steep angle as soon\nas it spots its prey. It catches\nits prey with sharp claws.
2,278,15,"It makes its nest on steep sea\ncliffs. Riding updrafts, it soars\nto great heights."
2,278,16,"Catching sea winds with its long\nwings, it soars as if it were a\nglider. It folds its wings to rest."
2,278,17,"It soars high in the sky, riding on\nupdrafts like a glider. It carries\nfood tucked in its bill."
2,278,18,It soars on updrafts without\nflapping its wings. It makes a nest\non sheer cliffs at the sea’s edge.
2,278,19,It soars on updrafts without\nflapping its wings. It makes a nest\non sheer cliffs at the sea’s edge.
2,279,15,"It dips its large bill in the sea,\nthen scoops up numerous prey\nalong with water."
2,279,16,It acts as a delivery service by\ncarrying small Pokémon in its bill.\nIt bobs on the waves to rest.
2,279,17,"It is a messenger of the skies,\ncarrying small Pokémon and\neggs to safety in its bill."
2,279,18,"It protects its young in its beak.\nIt bobs on waves, resting on them\non days when the waters are calm."
2,279,19,"It protects its young in its beak.\nIt bobs on waves, resting on them\non days when the waters are calm."
2,280,15,It uses the horns on its head to\nsense human emotions. It is said to\nappear in front of cheerful people.
2,280,16,It uses the horns on its head to\nsense human emotions. It is said to\nappear in front of cheerful people.
2,280,17,"If its horns capture the warm\nfeelings of people or Pokémon,\nits body warms up slightly."
2,280,18,The horns on its head provide a\nstrong power that enables\nit to sense people’s emotions.
2,280,19,The horns on its head provide\na strong power that enables\nit to sense people’s emotions.
2,281,15,It is highly perceptive of its\nTrainer’s feelings. It dances when\nit is feeling happy.
2,281,16,It is highly perceptive of its\nTrainer’s feelings. It dances when\nit is feeling happy.
2,281,17,"If its Trainer becomes happy, it\noverflows with energy, dancing\njoyously while spinning about."
2,281,18,It has a psychic power that\nenables it to distort the space\naround it and see into the future.
2,281,19,It has a psychic power that\nenables it to distort the space\naround it and see into the future.
2,282,15,It will try to guard its trusted\nTrainer with its life. It has the\nability to see the future.
2,282,16,It will try to guard its trusted\nTrainer with its life. It has the\nability to see the future.
2,282,17,"To protect its Trainer, it will\nexpend all its psychic power\nto create a small black hole."
2,282,18,It unleashes psychokinetic energy\nat full power when protecting a\nTrainer it has bonded closely with.
2,282,19,It unleashes psychokinetic energy\nat full power when protecting a\nTrainer it has bonded closely with.
2,283,15,It appears as if it is skating on\nwater. It draws prey with a sweet\nscent from the tip of its head.
2,283,16,It appears as if it is skating on\nwater. It draws prey with a sweet\nscent from the tip of its head.
2,283,17,It appears as if it is skating on\nwater. It draws prey with a sweet\nscent from the tip of its head.
2,283,18,"It secretes a thick, sweet-scented\nsyrup from the tip of its head.\nIt lives on weed-choked ponds."
2,283,19,"It secretes a thick, sweet-scented\nsyrup from the tip of its head.\nIt lives on weed-choked ponds."
2,284,15,Its antennae have eye patterns\non them. Its four wings enable it\nto hover and fly in any direction.
2,284,16,Its antennae have eye patterns\non them. Its four wings enable it\nto hover and fly in any direction.
