version_group_id,pokemon_id,slot,ability_id,is_hidden_ability
13,534,1,62,0
13,534,2,125,0
13,534,3,89,1
13,535,1,33,0
13,535,2,93,0
13,535,3,11,1
13,536,1,33,0
13,536,2,93,0
13,536,3,11,1
13,537,1,33,0
13,537,2,143,0
13,537,3,11,1
13,538,1,62,0
13,538,2,39,0
13,538,3,104,1
13,539,1,5,0
13,539,2,39,0
13,539,3,104,1
13,540,1,68,0
13,540,2,34,0
13,540,3,142,1
13,541,1,102,0
13,541,2,34,0
13,541,3,142,1
13,542,1,68,0
13,542,2,34,0
13,542,3,142,1
13,543,1,38,0
13,543,2,68,0
13,543,3,95,1
13,544,1,38,0
13,544,2,68,0
13,544,3,95,1
13,545,1,38,0
13,545,2,68,0
13,545,3,95,1
13,546,1,158,0
13,546,2,151,0
13,546,3,34,1
13,547,1,158,0
13,547,2,151,0
13,547,3,34,1
13,548,1,34,0
13,548,2,20,0
13,548,3,102,1
13,549,1,34,0
13,549,2,20,0
13,549,3,102,1
13,550,1,120,0
13,550,2,91,0
13,550,3,104,1
13,551,1,22,0
13,551,2,153,0
13,551,3,83,1
13,552,1,22,0
13,552,2,153,0
13,552,3,83,1
13,553,1,22,0
13,553,2,153,0
13,553,3,83,1
13,554,1,55,0
13,554,3,39,1
13,555,1,125,0
13,555,3,161,1
13,556,1,11,0
13,556,2,34,0
13,556,3,114,1
13,557,1,5,0
13,557,2,75,0
13,557,3,133,1
13,558,1,5,0
13,558,2,75,0
13,558,3,133,1
13,559,1,61,0
13,559,2,153,0
13,559,3,22,1
13,560,1,61,0
13,560,2,153,0
13,560,3,22,1
13,561,1,147,0
13,561,2,98,0
13,561,3,110,1
13,562,1,152,0
13,563,1,152,0
13,564,1,116,0
13,564,2,5,0
13,564,3,33,1
13,565,1,116,0
13,565,2,5,0
13,565,3,33,1
13,566,1,129,0
13,567,1,129,0
13,568,1,1,0
13,568,2,60,0
13,568,3,106,1
13,569,1,1,0
13,569,2,133,0
13,569,3,106,1
13,570,1,149,0
13,571,1,149,0
13,572,1,56,0
13,572,2,101,0
13,572,3,92,1
13,573,1,56,0
13,573,2,101,0
13,573,3,92,1
13,574,1,119,0
13,574,3,23,1
13,575,1,119,0
13,575,3,23,1
13,576,1,119,0
13,576,3,23,1
13,577,1,142,0
13,577,2,98,0
13,577,3,144,1
13,578,1,142,0
13,578,2,98,0
13,578,3,144,1
13,579,1,142,0
13,579,2,98,0
13,579,3,144,1
13,580,1,51,0
13,580,2,145,0
13,580,3,93,1
13,581,1,51,0
13,581,2,145,0
13,581,3,93,1
13,582,1,115,0
13,582,3,133,1
13,583,1,115,0
13,583,3,133,1
13,584,1,115,0
13,584,3,133,1
13,585,1,34,0
13,585,2,157,0
13,585,3,32,1
13,586,1,34,0
13,586,2,157,0
13,586,3,32,1
13,587,1,9,0
13,587,3,78,1
13,588,1,68,0
13,588,2,61,0
13,588,3,99,1
13,589,1,68,0
13,589,2,75,0
13,589,3,142,1
13,590,1,27,0
13,590,3,144,1
13,591,1,27,0
13,591,3,144,1
13,592,1,11,0
13,592,2,130,0
13,592,3,6,1
13,593,1,11,0
13,593,2,130,0
13,593,3,6,1
13,594,1,131,0
13,594,2,93,0
13,594,3,144,1
13,595,1,14,0
13,595,2,127,0
13,595,3,68,1
13,596,1,14,0
13,596,2,127,0
13,596,3,68,1
13,597,1,160,0
13,598,1,160,0
13,599,1,57,0
13,599,2,58,0
13,599,3,29,1
13,600,1,57,0
13,600,2,58,0
13,600,3,29,1
13,601,1,57,0
13,601,2,58,0
13,601,3,29,1
13,602,1,26,0
13,603,1,26,0
13,604,1,26,0
13,605,1,140,0
13,605,2,28,0
13,605,3,148,1
13,606,1,140,0
13,606,2,28,0
13,606,3,148,1
13,607,1,18,0
13,607,2,49,0
13,607,3,23,1
13,608,1,18,0
13,608,2,49,0
13,608,3,23,1
13,609,1,18,0
13,609,2,49,0
13,609,3,23,1
13,610,1,79,0
13,610,2,104,0
13,610,3,127,1
13,611,1,79,0
13,611,2,104,0
13,611,3,127,1
13,612,1,79,0
13,612,2,104,0
13,612,3,127,1
13,613,1,81,0
13,613,3,155,1
13,614,1,81,0
13,614,3,33,1
13,615,1,26,0
13,616,1,93,0
13,616,2,75,0
13,616,3,142,1
13,617,1,93,0
13,617,2,60,0
13,617,3,84,1
13,618,1,9,0
13,618,2,7,0
13,618,3,8,1
13,619,1,39,0
13,619,2,144,0
13,619,3,120,1
13,620,1,39,0
13,620,2,144,0
13,620,3,120,1
13,621,1,24,0
13,621,2,125,0
13,621,3,104,1
13,622,1,89,0
13,622,2,103,0
13,622,3,99,1
13,623,1,89,0
13,623,2,103,0
13,623,3,99,1
13,624,1,128,0
13,624,2,39,0
13,624,3,46,1
13,625,1,128,0
13,625,2,39,0
13,625,3,46,1
13,626,1,120,0
13,626,2,157,0
13,626,3,43,1
13,627,1,51,0
13,627,2,125,0
13,627,3,55,1
13,628,1,51,0
13,628,2,125,0
13,628,3,128,1
13,629,1,145,0
13,629,2,142,0
13,629,3,133,1
13,630,1,145,0
13,630,2,142,0
13,630,3,133,1
13,631,1,82,0
13,631,2,18,0
13,631,3,73,1
13,632,1,68,0
13,632,2,55,0
13,632,3,54,1
13,633,1,55,0
13,634,1,55,0
13,635,1,26,0
13,636,1,49,0
13,636,3,68,1
13,637,1,49,0
13,637,3,68,1
13,638,1,154,0
13,639,1,154,0
13,640,1,154,0
13,641,1,158,0
13,641,3,128,1
13,642,1,158,0
13,642,3,128,1
13,643,1,163,0
13,644,1,164,0
13,645,1,159,0
13,645,3,125,1
13,646,1,46,0
13,647,1,154,0
13,648,1,32,0
13,649,1,88,0
13,10001,1,59,0
13,10002,1,59,0
13,10003,1,59,0
13,10004,1,46,0
13,10005,1,46,0
13,10006,1,46,0
13,10007,1,107,0
13,10007,3,142,1
13,10008,1,107,0
13,10008,3,142,1
13,10009,1,121,0
13,10010,1,121,0
13,10011,1,121,0
13,10012,1,121,0
13,10013,1,121,0
13,10014,1,121,0
13,10015,1,121,0
13,10016,1,121,0
13,10017,1,121,0
13,10018,1,121,0
13,10019,1,121,0
13,10020,1,121,0
13,10021,1,121,0
13,10022,1,121,0
13,10023,1,121,0
13,10024,1,121,0
13,10025,1,26,0
13,10026,1,26,0
13,10027,1,26,0
13,10028,1,26,0
13,10029,1,26,0
13,10030,1,26,0
13,10031,1,32,0
13,10033,1,69,0
13,10033,2,91,0
13,10033,3,104,1
13,10034,1,125,0
13,10034,3,161,1
13,10035,1,32,0
14,1,1,65,0
14,1,3,34,1
14,2,1,65,0
14,2,3,34,1
14,3,1,65,0
14,3,3,34,1
14,4,1,66,0
14,4,3,94,1
14,5,1,66,0
14,5,3,94,1
14,6,1,66,0
14,6,3,94,1
14,7,1,67,0
14,7,3,44,1
14,8,1,67,0
14,8,3,44,1
14,9,1,67,0
14,9,3,44,1
14,10,1,19,0
14,10,3,50,1
14,11,1,61,0
14,12,1,14,0
14,12,3,110,1
14,13,1,19,0
14,13,3,50,1
14,14,1,61,0
14,15,1,68,0
14,15,3,97,1
14,16,1,51,0
14,16,2,77,0
14,16,3,145,1
14,17,1,51,0
14,17,2,77,0
14,17,3,145,1
14,18,1,51,0
14,18,2,77,0
14,18,3,145,1
14,19,1,50,0
14,19,2,62,0
14,19,3,55,1
14,20,1,50,0
14,20,2,62,0
14,20,3,55,1
14,21,1,51,0
14,21,3,97,1
14,22,1,51,0
14,22,3,97,1
14,23,1,22,0
14,23,2,61,0
14,23,3,127,1
14,24,1,22,0
14,24,2,61,0
14,24,3,127,1
14,25,1,9,0
14,25,3,31,1
14,26,1,9,0
14,26,3,31,1
14,27,1,8,0
14,27,3,146,1
14,28,1,8,0
14,28,3,146,1
14,29,1,38,0
14,29,2,79,0
14,29,3,55,1
14,30,1,38,0
14,30,2,79,0
14,30,3,55,1
14,31,1,38,0
14,31,2,79,0
14,31,3,125,1
14,32,1,38,0
14,32,2,79,0
14,32,3,55,1
14,33,1,38,0
14,33,2,79,0
14,33,3,55,1
14,34,1,38,0
14,34,2,79,0
14,34,3,125,1
14,35,1,56,0
14,35,2,98,0
14,35,3,132,1
14,36,1,56,0
14,36,2,98,0
14,36,3,109,1
14,37,1,18,0
14,37,3,70,1
14,38,1,18,0
14,38,3,70,1
14,39,1,56,0
14,39,3,132,1
14,40,1,56,0
14,40,3,119,1
14,41,1,39,0
14,41,3,151,1
14,42,1,39,0
14,42,3,151,1
14,43,1,34,0
14,43,3,50,1
14,44,1,34,0
14,44,3,1,1
14,45,1,34,0
14,45,3,27,1
14,46,1,27,0
14,46,2,87,0
14,46,3,6,1
14,47,1,27,0
14,47,2,87,0
14,47,3,6,1
14,48,1,14,0
14,48,2,110,0
14,48,3,50,1
14,49,1,19,0
14,49,2,110,0
14,49,3,147,1
14,50,1,8,0
14,50,2,71,0
14,50,3,159,1
14,51,1,8,0
14,51,2,71,0
14,51,3,159,1
14,52,1,53,0
14,52,2,101,0
14,52,3,127,1
14,53,1,7,0
14,53,2,101,0
14,53,3,127,1
14,54,1,6,0
14,54,2,13,0
14,54,3,33,1
14,55,1,6,0
14,55,2,13,0
14,55,3,33,1
14,56,1,72,0
14,56,2,83,0
14,56,3,128,1
14,57,1,72,0
14,57,2,83,0
14,57,3,128,1
14,58,1,22,0
14,58,2,18,0
14,58,3,154,1
14,59,1,22,0
14,59,2,18,0
14,59,3,154,1
14,60,1,11,0
14,60,2,6,0
14,60,3,33,1
14,61,1,11,0
14,61,2,6,0
14,61,3,33,1
14,62,1,11,0
14,62,2,6,0
14,62,3,33,1
14,63,1,28,0
14,63,2,39,0
14,63,3,98,1
14,64,1,28,0
14,64,2,39,0
14,64,3,98,1
14,65,1,28,0
14,65,2,39,0
14,65,3,98,1
14,66,1,62,0
14,66,2,99,0
14,66,3,80,1
14,67,1,62,0
14,67,2,99,0
14,67,3,80,1
14,68,1,62,0
14,68,2,99,0
14,68,3,80,1
14,69,1,34,0
14,69,3,82,1
14,70,1,34,0
14,70,3,82,1
14,71,1,34,0
14,71,3,82,1
14,72,1,29,0
14,72,2,64,0
14,72,3,44,1
14,73,1,29,0
14,73,2,64,0
14,73,3,44,1
14,74,1,69,0
14,74,2,5,0
14,74,3,8,1
14,75,1,69,0
14,75,2,5,0
14,75,3,8,1
14,76,1,69,0
14,76,2,5,0
14,76,3,8,1
14,77,1,50,0
14,77,2,18,0
14,77,3,49,1
14,78,1,50,0
14,78,2,18,0
14,78,3,49,1
14,79,1,12,0
14,79,2,20,0
14,79,3,144,1
14,80,1,12,0
14,80,2,20,0
14,80,3,144,1
14,81,1,42,0
14,81,2,5,0
14,81,3,148,1
14,82,1,42,0
14,82,2,5,0
14,82,3,148,1
14,83,1,51,0
14,83,2,39,0
14,83,3,128,1
14,84,1,50,0
14,84,2,48,0
14,84,3,77,1
14,85,1,50,0
14,85,2,48,0
14,85,3,77,1
14,86,1,47,0
14,86,2,93,0
14,86,3,115,1
14,87,1,47,0
14,87,2,93,0
14,87,3,115,1
14,88,1,1,0
14,88,2,60,0
14,88,3,143,1
14,89,1,1,0
14,89,2,60,0
14,89,3,143,1
14,90,1,75,0
14,90,2,92,0
14,90,3,142,1
14,91,1,75,0
14,91,2,92,0
14,91,3,142,1
14,92,1,26,0
14,93,1,26,0
14,94,1,26,0
14,95,1,69,0
14,95,2,5,0
14,95,3,133,1
14,96,1,15,0
14,96,2,108,0
14,96,3,39,1
14,97,1,15,0
14,97,2,108,0
14,97,3,39,1
14,98,1,52,0
14,98,2,75,0
14,98,3,125,1
14,99,1,52,0
14,99,2,75,0
14,99,3,125,1
14,100,1,43,0
14,100,2,9,0
14,100,3,106,1
14,101,1,43,0
14,101,2,9,0
14,101,3,106,1
14,102,1,34,0
14,102,3,139,1
14,103,1,34,0
14,103,3,139,1
14,104,1,69,0
14,104,2,31,0
14,104,3,4,1
14,105,1,69,0
14,105,2,31,0
14,105,3,4,1
14,106,1,7,0
14,106,2,120,0
14,106,3,84,1
14,107,1,51,0
14,107,2,89,0
14,107,3,39,1
14,108,1,20,0
14,108,2,12,0
14,108,3,13,1
14,109,1,26,0
14,110,1,26,0
14,111,1,31,0
14,111,2,69,0
14,111,3,120,1
14,112,1,31,0
14,112,2,69,0
14,112,3,120,1
14,113,1,30,0
14,113,2,32,0
14,113,3,131,1
14,114,1,34,0
14,114,2,102,0
14,114,3,144,1
14,115,1,48,0
14,115,2,113,0
14,115,3,39,1
14,116,1,33,0
14,116,2,97,0
14,116,3,6,1
14,117,1,38,0
14,117,2,97,0
14,117,3,6,1
14,118,1,33,0
14,118,2,41,0
14,118,3,31,1
14,119,1,33,0
14,119,2,41,0
14,119,3,31,1
14,120,1,35,0
14,120,2,30,0
14,120,3,148,1
14,121,1,35,0
14,121,2,30,0
14,121,3,148,1
14,122,1,43,0
14,122,2,111,0
14,122,3,101,1
14,123,1,68,0
14,123,2,101,0
14,123,3,80,1
14,124,1,12,0
14,124,2,108,0
14,124,3,87,1
14,125,1,9,0
14,125,3,72,1
14,126,1,49,0
14,126,3,72,1
14,127,1,52,0
14,127,2,104,0
14,127,3,153,1
14,128,1,22,0
14,128,2,83,0
14,128,3,125,1
14,129,1,33,0
14,129,3,155,1
14,130,1,22,0
14,130,3,153,1
14,131,1,11,0
14,131,2,75,0
14,131,3,93,1
14,132,1,7,0
14,132,3,150,1
14,133,1,50,0
14,133,2,91,0
14,133,3,107,1
14,134,1,11,0
14,134,3,93,1
14,135,1,10,0
14,135,3,95,1
14,136,1,18,0
14,136,3,62,1
14,137,1,36,0
14,137,2,88,0
14,137,3,148,1
14,138,1,33,0
14,138,2,75,0
14,138,3,133,1
14,139,1,33,0
14,139,2,75,0
14,139,3,133,1
14,140,1,33,0
14,140,2,4,0
14,140,3,133,1
14,141,1,33,0
14,141,2,4,0
14,141,3,133,1
14,142,1,69,0
14,142,2,46,0
14,142,3,127,1
14,143,1,17,0
14,143,2,47,0
14,143,3,82,1
14,144,1,46,0
14,144,3,81,1
14,145,1,46,0
14,145,3,31,1
14,146,1,46,0
14,146,3,49,1
14,147,1,61,0
14,147,3,63,1
14,148,1,61,0
14,148,3,63,1
14,149,1,39,0
14,149,3,136,1
14,150,1,46,0
14,150,3,127,1
14,151,1,28,0
14,152,1,65,0
14,152,3,102,1
14,153,1,65,0
14,153,3,102,1
14,154,1,65,0
14,154,3,102,1
14,155,1,66,0
14,155,3,18,1
14,156,1,66,0
14,156,3,18,1
14,157,1,66,0
14,157,3,18,1
14,158,1,67,0
14,158,3,125,1
14,159,1,67,0
14,159,3,125,1
14,160,1,67,0
14,160,3,125,1
14,161,1,50,0
14,161,2,51,0
14,161,3,119,1
14,162,1,50,0
14,162,2,51,0
14,162,3,119,1
14,163,1,15,0
14,163,2,51,0
14,163,3,110,1
14,164,1,15,0
14,164,2,51,0
14,164,3,110,1
14,165,1,68,0
14,165,2,48,0
14,165,3,155,1
14,166,1,68,0
14,166,2,48,0
14,166,3,89,1
14,167,1,68,0
14,167,2,15,0
14,167,3,97,1
14,168,1,68,0
14,168,2,15,0
14,168,3,97,1
14,169,1,39,0
14,169,3,151,1
14,170,1,10,0
14,170,2,35,0
14,170,3,11,1
14,171,1,10,0
14,171,2,35,0
14,171,3,11,1
14,172,1,9,0
14,172,3,31,1
14,173,1,56,0
14,173,2,98,0
14,173,3,132,1
14,174,1,56,0
14,174,3,132,1
14,175,1,55,0
14,175,2,32,0
14,175,3,105,1
14,176,1,55,0
14,176,2,32,0
14,176,3,105,1
14,177,1,28,0
14,177,2,48,0
14,177,3,156,1
14,178,1,28,0
14,178,2,48,0
14,178,3,156,1
14,179,1,9,0
14,179,3,57,1
14,180,1,9,0
14,180,3,57,1
14,181,1,9,0
14,181,3,57,1
14,182,1,34,0
14,182,3,131,1
14,183,1,47,0
14,183,2,37,0
14,183,3,157,1
14,184,1,47,0
14,184,2,37,0
14,184,3,157,1
14,185,1,5,0
14,185,2,69,0
14,185,3,155,1
14,186,1,11,0
14,186,2,6,0
14,186,3,2,1
14,187,1,34,0
14,187,2,102,0
14,187,3,151,1
14,188,1,34,0
14,188,2,102,0
14,188,3,151,1
14,189,1,34,0
14,189,2,102,0
14,189,3,151,1
14,190,1,50,0
14,190,2,53,0
14,190,3,92,1
14,191,1,34,0
14,191,2,94,0
14,191,3,48,1
14,192,1,34,0
14,192,2,94,0
14,192,3,48,1
14,193,1,3,0
14,193,2,14,0
14,193,3,119,1
14,194,1,6,0
14,194,2,11,0
14,194,3,109,1
14,195,1,6,0
14,195,2,11,0
14,195,3,109,1
14,196,1,28,0
14,196,3,156,1
14,197,1,28,0
14,197,3,39,1
14,198,1,15,0
14,198,2,105,0
14,198,3,158,1
14,199,1,12,0
14,199,2,20,0
14,199,3,144,1
14,200,1,26,0
14,201,1,26,0
14,202,1,23,0
14,202,3,140,1
14,203,1,39,0
14,203,2,48,0
14,203,3,157,1
14,204,1,5,0
14,204,3,142,1
14,205,1,5,0
14,205,3,142,1
14,206,1,32,0
14,206,2,50,0
14,206,3,155,1
14,207,1,52,0
14,207,2,8,0
14,207,3,17,1
14,208,1,69,0
14,208,2,5,0
14,208,3,125,1
14,209,1,22,0
14,209,2,50,0
14,209,3,155,1
14,210,1,22,0
14,210,2,95,0
14,210,3,155,1
14,211,1,38,0
14,211,2,33,0
14,211,3,22,1
14,212,1,68,0
14,212,2,101,0
14,212,3,135,1
14,213,1,5,0
14,213,2,82,0
14,213,3,126,1
14,214,1,68,0
14,214,2,62,0
14,214,3,153,1
14,215,1,39,0
14,215,2,51,0
14,215,3,124,1
14,216,1,53,0
14,216,2,95,0
14,216,3,118,1
14,217,1,62,0
14,217,2,95,0
14,217,3,127,1
14,218,1,40,0
14,218,2,49,0
14,218,3,133,1
14,219,1,40,0
14,219,2,49,0
14,219,3,133,1
14,220,1,12,0
14,220,2,81,0
14,220,3,47,1
14,221,1,12,0
14,221,2,81,0
14,221,3,47,1
14,222,1,55,0
14,222,2,30,0
14,222,3,144,1
14,223,1,55,0
14,223,2,97,0
14,223,3,141,1
14,224,1,21,0
14,224,2,97,0
14,224,3,141,1
14,225,1,72,0
14,225,2,55,0
14,225,3,15,1
14,226,1,33,0
14,226,2,11,0
14,226,3,41,1
14,227,1,51,0
14,227,2,5,0
14,227,3,133,1
14,228,1,48,0
14,228,2,18,0
14,228,3,127,1
14,229,1,48,0
14,229,2,18,0
14,229,3,127,1
14,230,1,33,0
14,230,2,97,0
14,230,3,6,1
14,231,1,53,0
14,231,3,8,1
14,232,1,5,0
14,232,3,8,1
14,233,1,36,0
14,233,2,88,0
14,233,3,148,1
14,234,1,22,0
14,234,2,119,0
14,234,3,157,1
14,235,1,20,0
14,235,2,101,0
14,235,3,141,1
14,236,1,62,0
14,236,2,80,0
14,236,3,72,1
14,237,1,22,0
14,237,2,101,0
14,237,3,80,1
14,238,1,12,0
14,238,2,108,0
14,238,3,93,1
14,239,1,9,0
14,239,3,72,1
14,240,1,49,0
14,240,3,72,1
14,241,1,47,0
14,241,2,113,0
14,241,3,157,1
14,242,1,30,0
14,242,2,32,0
14,242,3,131,1
14,243,1,46,0
14,243,3,10,1
14,244,1,46,0
14,244,3,18,1
14,245,1,46,0
14,245,3,11,1
14,246,1,62,0
14,246,3,8,1
14,247,1,61,0
14,248,1,45,0
14,248,3,127,1
14,249,1,46,0
14,249,3,136,1
14,250,1,46,0
14,250,3,144,1
14,251,1,30,0
14,252,1,65,0
14,252,3,84,1
14,253,1,65,0
14,253,3,84,1
14,254,1,65,0
14,254,3,84,1
14,255,1,66,0
14,255,3,3,1
14,256,1,66,0
14,256,3,3,1
14,257,1,66,0
14,257,3,3,1
14,258,1,67,0
14,258,3,6,1
14,259,1,67,0
14,259,3,6,1
14,260,1,67,0
14,260,3,6,1
14,261,1,50,0
14,261,2,95,0
14,261,3,155,1
14,262,1,22,0
14,262,2,95,0
14,262,3,153,1
14,263,1,53,0
14,263,2,82,0
14,263,3,95,1
14,264,1,53,0
14,264,2,82,0
14,264,3,95,1
14,265,1,19,0
14,265,3,50,1
14,266,1,61,0
14,267,1,68,0
14,267,3,79,1
14,268,1,61,0
14,269,1,19,0
14,269,3,14,1
14,270,1,33,0
14,270,2,44,0
14,270,3,20,1
14,271,1,33,0
14,271,2,44,0
14,271,3,20,1
14,272,1,33,0
14,272,2,44,0
14,272,3,20,1
14,273,1,34,0
14,273,2,48,0
14,273,3,124,1
14,274,1,34,0
14,274,2,48,0
14,274,3,124,1
14,275,1,34,0
14,275,2,48,0
14,275,3,124,1
14,276,1,62,0
14,276,3,113,1
14,277,1,62,0
14,277,3,113,1
14,278,1,51,0
14,278,3,44,1
14,279,1,51,0
14,279,3,44,1
14,280,1,28,0
14,280,2,36,0
14,280,3,140,1
14,281,1,28,0
14,281,2,36,0
14,281,3,140,1
14,282,1,28,0
14,282,2,36,0
14,282,3,140,1
14,283,1,33,0
14,283,3,44,1
14,284,1,22,0
14,284,3,127,1
14,285,1,27,0
14,285,2,90,0
14,285,3,95,1
14,286,1,27,0
14,286,2,90,0
14,286,3,101,1
14,287,1,54,0
14,288,1,72,0
14,289,1,54,0
14,290,1,14,0
14,290,3,50,1
14,291,1,3,0
14,291,3,151,1
14,292,1,25,0
14,293,1,43,0
14,293,3,155,1
14,294,1,43,0
14,294,3,113,1
14,295,1,43,0
14,295,3,113,1
14,296,1,47,0
14,296,2,62,0
14,296,3,125,1
14,297,1,47,0
14,297,2,62,0
14,297,3,125,1
14,298,1,47,0
14,298,2,37,0
14,298,3,157,1
14,299,1,5,0
14,299,2,42,0
14,299,3,159,1
14,300,1,56,0
14,300,2,96,0
14,300,3,147,1
14,301,1,56,0
14,301,2,96,0
14,301,3,147,1
14,302,1,51,0
14,302,2,100,0
14,302,3,158,1
14,303,1,52,0
14,303,2,22,0
14,303,3,125,1
14,304,1,5,0
14,304,2,69,0
14,304,3,134,1
14,305,1,5,0
14,305,2,69,0
14,305,3,134,1
14,306,1,5,0
14,306,2,69,0
14,306,3,134,1
14,307,1,74,0
14,307,3,140,1
14,308,1,74,0
14,308,3,140,1
14,309,1,9,0
14,309,2,31,0
14,309,3,58,1
14,310,1,9,0
14,310,2,31,0
14,310,3,58,1
14,311,1,57,0
14,312,1,58,0
14,313,1,35,0
14,313,2,68,0
14,313,3,158,1
14,314,1,12,0
14,314,2,110,0
14,314,3,158,1
14,315,1,30,0
14,315,2,38,0
14,315,3,102,1
14,316,1,64,0
14,316,2,60,0
14,316,3,82,1
14,317,1,64,0
14,317,2,60,0
14,317,3,82,1
14,318,1,24,0
14,318,3,3,1
14,319,1,24,0
14,319,3,3,1
14,320,1,41,0
14,320,2,12,0
14,320,3,46,1
14,321,1,41,0
14,321,2,12,0
14,321,3,46,1
14,322,1,12,0
14,322,2,86,0
14,322,3,20,1
14,323,1,40,0
14,323,2,116,0
14,323,3,83,1
14,324,1,73,0
14,324,3,75,1
14,325,1,47,0
14,325,2,20,0
14,325,3,82,1
14,326,1,47,0
14,326,2,20,0
14,326,3,82,1
14,327,1,20,0
14,327,2,77,0
14,327,3,126,1
14,328,1,52,0
14,328,2,71,0
14,328,3,125,1
14,329,1,26,0
14,330,1,26,0
14,331,1,8,0
14,331,3,11,1
14,332,1,8,0
14,332,3,11,1
14,333,1,30,0
14,333,3,13,1
14,334,1,30,0
14,334,3,13,1
14,335,1,17,0
14,335,3,137,1
14,336,1,61,0
14,336,3,151,1
14,337,1,26,0
14,338,1,26,0
14,339,1,12,0
14,339,2,107,0
14,339,3,93,1
14,340,1,12,0
14,340,2,107,0
14,340,3,93,1
14,341,1,52,0
14,341,2,75,0
14,341,3,91,1
14,342,1,52,0
14,342,2,75,0
14,342,3,91,1
14,343,1,26,0
14,344,1,26,0
14,345,1,21,0
14,345,3,114,1
14,346,1,21,0
14,346,3,114,1
14,347,1,4,0
14,347,3,33,1
14,348,1,4,0
14,348,3,33,1
14,349,1,33,0
14,349,3,91,1
14,350,1,63,0
14,350,3,56,1
14,351,1,59,0
14,352,1,16,0
14,353,1,15,0
14,353,2,119,0
14,353,3,130,1
14,354,1,15,0
14,354,2,119,0
14,354,3,130,1
14,355,1,26,0
14,356,1,46,0
14,357,1,34,0
14,357,2,94,0
14,357,3,139,1
14,358,1,26,0
14,359,1,46,0
14,359,2,105,0
14,359,3,154,1
14,360,1,23,0
14,360,3,140,1
14,361,1,39,0
14,361,2,115,0
14,361,3,141,1
14,362,1,39,0
14,362,2,115,0
14,362,3,141,1
14,363,1,47,0
14,363,2,115,0
14,363,3,12,1
14,364,1,47,0
14,364,2,115,0
14,364,3,12,1
14,365,1,47,0
14,365,2,115,0
14,365,3,12,1
14,366,1,75,0
14,366,3,155,1
14,367,1,33,0
14,367,3,41,1
14,368,1,33,0
14,368,3,93,1
14,369,1,33,0
14,369,2,69,0
14,369,3,5,1
14,370,1,33,0
14,370,3,93,1
14,371,1,69,0
14,371,3,125,1
14,372,1,69,0
14,372,3,142,1
14,373,1,22,0
14,373,3,153,1
14,374,1,29,0
14,374,3,135,1
14,375,1,29,0
14,375,3,135,1
14,376,1,29,0
14,376,3,135,1
14,377,1,29,0
14,377,3,5,1
14,378,1,29,0
14,378,3,115,1
14,379,1,29,0
14,379,3,135,1
14,380,1,26,0
14,381,1,26,0
14,382,1,2,0
14,383,1,70,0
14,384,1,76,0
14,385,1,32,0
14,386,1,46,0
14,387,1,65,0
14,387,3,75,1
14,388,1,65,0
14,388,3,75,1
14,389,1,65,0
14,389,3,75,1
14,390,1,66,0
14,390,3,89,1
14,391,1,66,0
14,391,3,89,1
14,392,1,66,0
14,392,3,89,1
14,393,1,67,0
14,393,3,128,1
14,394,1,67,0
14,394,3,128,1
14,395,1,67,0
14,395,3,128,1
14,396,1,51,0
14,397,1,22,0
14,397,3,120,1
14,398,1,22,0
14,398,3,120,1
14,399,1,86,0
14,399,2,109,0
14,399,3,141,1
14,400,1,86,0
14,400,2,109,0
14,400,3,141,1
14,401,1,61,0
14,401,3,50,1
14,402,1,68,0
14,402,3,101,1
14,403,1,79,0
14,403,2,22,0
14,403,3,62,1
14,404,1,79,0
14,404,2,22,0
14,404,3,62,1
14,405,1,79,0
14,405,2,22,0
14,405,3,62,1
14,406,1,30,0
14,406,2,38,0
14,406,3,102,1
14,407,1,30,0
14,407,2,38,0
14,407,3,101,1
14,408,1,104,0
14,408,3,125,1
14,409,1,104,0
14,409,3,125,1
14,410,1,5,0
14,410,3,43,1
14,411,1,5,0
14,411,3,43,1
14,412,1,61,0
14,412,3,142,1
14,413,1,107,0
14,413,3,142,1
14,414,1,68,0
14,414,3,110,1
14,415,1,118,0
14,415,3,55,1
14,416,1,46,0
14,416,3,127,1
14,417,1,50,0
14,417,2,53,0
14,417,3,10,1
14,418,1,33,0
14,418,3,41,1
14,419,1,33,0
14,419,3,41,1
14,420,1,34,0
14,421,1,122,0
14,422,1,60,0
14,422,2,114,0
14,422,3,159,1
14,423,1,60,0
14,423,2,114,0
14,423,3,159,1
14,424,1,101,0
14,424,2,53,0
14,424,3,92,1
14,425,1,106,0
14,425,2,84,0
14,425,3,138,1
14,426,1,106,0
14,426,2,84,0
14,426,3,138,1
14,427,1,50,0
14,427,2,103,0
14,427,3,7,1
14,428,1,56,0
14,428,2,103,0
14,428,3,7,1
14,429,1,26,0
14,430,1,15,0
14,430,2,105,0
14,430,3,153,1
14,431,1,7,0
14,431,2,20,0
14,431,3,51,1
14,432,1,47,0
14,432,2,20,0
14,432,3,128,1
14,433,1,26,0
14,434,1,1,0
14,434,2,106,0
14,434,3,51,1
14,435,1,1,0
14,435,2,106,0
14,435,3,51,1
14,436,1,26,0
14,436,2,85,0
14,436,3,134,1
14,437,1,26,0
14,437,2,85,0
14,437,3,134,1
14,438,1,5,0
14,438,2,69,0
14,438,3,155,1
14,439,1,43,0
14,439,2,111,0
