version_group_id,move_id,can_use_move,type_id,quality_id,category_id,power,accuracy,pp,priority,min_hits,max_hits,infliction_id,infliction_percent,min_turns,max_turns,crit_stage,flinch_percent,effect,effect_percent,recoil_percent,heal_percent,target_id,affinity_id,z_move_id,z_base_power,z_power_effect,max_move_id,max_power
5,209,1,12,\N,2,65,100,20,0,0,0,1,30,0,0,0,0,6,30,0,0,0,\N,\N,\N,\N,\N,\N
5,210,1,6,\N,1,10,95,20,0,0,0,\N,0,0,0,0,0,119,0,0,0,0,\N,\N,\N,\N,\N,\N
5,211,1,8,\N,1,70,90,25,0,0,0,\N,0,0,0,0,0,138,10,0,0,0,\N,\N,\N,\N,\N,\N
5,212,1,0,\N,0,0,100,5,0,0,0,\N,0,0,0,0,0,106,0,0,0,0,\N,\N,\N,\N,\N,\N
5,213,1,0,\N,0,0,100,15,0,0,0,7,0,0,0,0,0,120,0,0,0,0,\N,\N,\N,\N,\N,\N
5,214,1,0,\N,0,0,100,10,0,0,0,\N,0,0,0,0,0,97,0,0,0,13,\N,\N,\N,\N,\N,\N
5,215,1,0,\N,0,0,100,5,0,0,0,\N,0,0,0,0,0,102,0,0,0,7,\N,\N,\N,\N,\N,\N
5,216,1,0,\N,1,1,100,20,0,0,0,\N,0,0,0,0,0,121,0,0,0,0,\N,\N,\N,\N,\N,\N
5,217,1,0,\N,1,1,90,15,0,0,0,\N,0,0,0,0,0,122,0,0,0,0,\N,\N,\N,\N,\N,\N
5,218,1,0,\N,1,1,100,20,0,0,0,\N,0,0,0,0,0,123,0,0,0,0,\N,\N,\N,\N,\N,\N
5,219,1,0,\N,0,0,100,25,0,0,0,\N,0,0,0,0,0,124,0,0,0,7,\N,\N,\N,\N,\N,\N
5,220,1,0,\N,0,0,100,20,0,0,0,\N,0,0,0,0,0,91,0,0,0,0,\N,\N,\N,\N,\N,\N
5,221,1,9,\N,2,100,95,5,0,0,0,4,50,0,0,0,0,125,50,0,0,0,\N,\N,\N,\N,\N,\N
5,222,1,4,\N,1,1,100,30,0,0,0,\N,0,0,0,0,0,126,0,0,0,0,\N,\N,\N,\N,\N,\N
5,223,1,1,\N,1,100,50,5,0,0,0,6,100,2,5,0,0,76,100,0,0,0,\N,\N,\N,\N,\N,\N
5,224,1,6,\N,1,120,85,10,0,0,0,\N,0,0,0,0,0,0,0,0,0,0,\N,\N,\N,\N,\N,\N
5,225,1,15,\N,2,60,100,20,0,0,0,1,30,0,0,0,0,6,30,0,0,0,\N,\N,\N,\N,\N,\N
5,226,1,0,\N,0,0,100,40,0,0,0,\N,0,0,0,0,0,127,0,0,0,7,\N,\N,\N,\N,\N,\N
5,227,1,0,\N,0,0,100,5,0,0,0,\N,0,0,0,0,0,90,0,0,0,0,\N,\N,\N,\N,\N,\N
5,228,1,16,\N,2,40,100,20,0,0,0,\N,0,0,0,0,0,128,0,0,0,0,\N,\N,\N,\N,\N,\N
5,229,1,0,\N,1,20,100,40,0,0,0,\N,0,0,0,0,0,129,0,0,0,0,\N,\N,\N,\N,\N,\N
5,230,1,0,\N,0,0,100,20,0,0,0,\N,0,0,0,0,0,24,0,0,0,0,\N,\N,\N,\N,\N,\N
5,231,1,8,\N,1,100,75,15,0,0,0,\N,0,0,0,0,0,69,30,0,0,0,\N,\N,\N,\N,\N,\N
5,232,1,8,\N,1,50,95,35,0,0,0,\N,0,0,0,0,0,139,10,0,0,0,\N,\N,\N,\N,\N,\N
5,233,1,1,\N,1,70,100,10,-1,0,0,\N,0,0,0,0,0,17,0,0,0,0,\N,\N,\N,\N,\N,\N
5,234,1,0,\N,0,0,100,5,0,0,0,\N,0,0,0,0,0,132,0,0,25,7,\N,\N,\N,\N,\N,\N
5,235,1,11,\N,0,0,100,5,0,0,0,\N,0,0,0,0,0,133,0,0,25,7,\N,\N,\N,\N,\N,\N
5,236,1,0,\N,0,0,100,5,0,0,0,\N,0,0,0,0,0,134,0,0,25,7,\N,\N,\N,\N,\N,\N
5,237,1,0,\N,1,1,100,15,0,0,0,\N,0,0,0,0,0,135,0,0,0,0,\N,\N,\N,\N,\N,\N
5,238,1,1,\N,1,100,80,5,0,0,0,\N,0,0,0,1,0,0,0,0,0,0,\N,\N,\N,\N,\N,\N
5,239,1,15,\N,2,40,100,20,0,0,0,\N,0,0,0,0,20,146,20,0,0,0,\N,\N,\N,\N,\N,\N
5,240,1,10,\N,0,0,90,5,0,0,0,\N,0,0,0,0,0,136,0,0,0,7,\N,\N,\N,\N,\N,\N
5,241,1,9,\N,0,0,90,5,0,0,0,\N,0,0,0,0,0,137,0,0,0,7,\N,\N,\N,\N,\N,\N
5,242,1,16,\N,2,80,100,15,0,0,0,\N,0,0,0,0,0,72,20,0,0,0,\N,\N,\N,\N,\N,\N
5,243,1,13,\N,2,1,100,20,-1,0,0,\N,0,0,0,0,0,144,0,0,0,13,\N,\N,\N,\N,\N,\N
5,244,1,0,\N,0,0,100,10,0,0,0,\N,0,0,0,0,0,143,0,0,0,0,\N,\N,\N,\N,\N,\N
5,245,1,0,\N,1,80,100,5,1,0,0,\N,0,0,0,0,0,103,0,0,0,0,\N,\N,\N,\N,\N,\N
5,246,1,5,\N,1,60,100,5,0,0,0,\N,0,0,0,0,0,140,10,0,0,0,\N,\N,\N,\N,\N,\N
5,247,1,7,\N,1,80,100,15,0,0,0,\N,0,0,0,0,0,72,20,0,0,0,\N,\N,\N,\N,\N,\N
5,248,1,13,\N,2,80,90,15,0,0,0,\N,0,0,0,0,0,148,0,0,0,0,\N,\N,\N,\N,\N,\N
5,249,1,1,\N,1,20,100,15,0,0,0,\N,0,0,0,0,0,69,50,0,0,0,\N,\N,\N,\N,\N,\N
5,250,1,10,\N,2,15,70,15,0,0,0,8,100,3,6,0,0,42,0,0,0,0,\N,\N,\N,\N,\N,\N
5,251,1,16,\N,2,10,100,10,0,6,6,\N,0,0,0,0,0,154,0,0,0,0,\N,\N,\N,\N,\N,\N
5,10001,1,1,\N,1,1,100,15,0,0,0,\N,0,0,0,0,0,135,0,0,0,0,\N,\N,\N,\N,\N,\N
5,10002,1,2,\N,1,1,100,15,0,0,0,\N,0,0,0,0,0,135,0,0,0,0,\N,\N,\N,\N,\N,\N
5,10003,1,3,\N,1,1,100,15,0,0,0,\N,0,0,0,0,0,135,0,0,0,0,\N,\N,\N,\N,\N,\N
5,10004,1,4,\N,1,1,100,15,0,0,0,\N,0,0,0,0,0,135,0,0,0,0,\N,\N,\N,\N,\N,\N
5,10005,1,5,\N,1,1,100,15,0,0,0,\N,0,0,0,0,0,135,0,0,0,0,\N,\N,\N,\N,\N,\N
5,10006,1,6,\N,1,1,100,15,0,0,0,\N,0,0,0,0,0,135,0,0,0,0,\N,\N,\N,\N,\N,\N
5,10007,1,7,\N,1,1,100,15,0,0,0,\N,0,0,0,0,0,135,0,0,0,0,\N,\N,\N,\N,\N,\N
5,10008,1,8,\N,1,1,100,15,0,0,0,\N,0,0,0,0,0,135,0,0,0,0,\N,\N,\N,\N,\N,\N
5,10009,1,9,\N,2,1,100,15,0,0,0,\N,0,0,0,0,0,135,0,0,0,0,\N,\N,\N,\N,\N,\N
5,10010,1,10,\N,2,1,100,15,0,0,0,\N,0,0,0,0,0,135,0,0,0,0,\N,\N,\N,\N,\N,\N
5,10011,1,11,\N,2,1,100,15,0,0,0,\N,0,0,0,0,0,135,0,0,0,0,\N,\N,\N,\N,\N,\N
5,10012,1,12,\N,2,1,100,15,0,0,0,\N,0,0,0,0,0,135,0,0,0,0,\N,\N,\N,\N,\N,\N
5,10013,1,13,\N,2,1,100,15,0,0,0,\N,0,0,0,0,0,135,0,0,0,0,\N,\N,\N,\N,\N,\N
5,10014,1,14,\N,2,1,100,15,0,0,0,\N,0,0,0,0,0,135,0,0,0,0,\N,\N,\N,\N,\N,\N
5,10015,1,15,\N,2,1,100,15,0,0,0,\N,0,0,0,0,0,135,0,0,0,0,\N,\N,\N,\N,\N,\N
5,10016,1,16,\N,2,1,100,15,0,0,0,\N,0,0,0,0,0,135,0,0,0,0,\N,\N,\N,\N,\N,\N
6,1,1,0,\N,1,40,100,35,0,0,0,\N,0,0,0,0,0,0,0,0,0,0,\N,\N,\N,\N,\N,\N
6,2,1,1,\N,1,50,100,25,0,0,0,\N,0,0,0,1,0,0,0,0,0,0,\N,\N,\N,\N,\N,\N
6,3,1,0,\N,1,15,85,10,0,2,5,\N,0,0,0,0,0,29,0,0,0,0,\N,\N,\N,\N,\N,\N
6,4,1,0,\N,1,18,85,15,0,2,5,\N,0,0,0,0,0,29,0,0,0,0,\N,\N,\N,\N,\N,\N
6,5,1,0,\N,1,80,85,20,0,0,0,\N,0,0,0,0,0,0,0,0,0,0,\N,\N,\N,\N,\N,\N
6,6,1,0,\N,1,40,100,20,0,0,0,\N,0,0,0,0,0,34,0,0,0,0,\N,\N,\N,\N,\N,\N
6,7,1,9,\N,2,75,100,15,0,0,0,4,10,0,0,0,0,4,10,0,0,0,\N,\N,\N,\N,\N,\N
6,8,1,14,\N,2,75,100,15,0,0,0,3,10,0,0,0,0,5,10,0,0,0,\N,\N,\N,\N,\N,\N
6,9,1,12,\N,2,75,100,15,0,0,0,1,10,0,0,0,0,6,10,0,0,0,\N,\N,\N,\N,\N,\N
6,10,1,0,\N,1,40,100,35,0,0,0,\N,0,0,0,0,0,0,0,0,0,0,\N,\N,\N,\N,\N,\N
6,11,1,0,\N,1,55,100,30,0,0,0,\N,0,0,0,0,0,0,0,0,0,0,\N,\N,\N,\N,\N,\N
6,12,1,0,\N,1,0,30,5,0,0,0,\N,0,0,0,0,0,38,0,0,0,0,\N,\N,\N,\N,\N,\N
6,13,1,0,\N,1,80,75,10,0,0,0,\N,0,0,0,1,0,39,0,0,0,0,\N,\N,\N,\N,\N,\N
6,14,1,0,\N,0,0,100,30,0,0,0,\N,0,0,0,0,0,50,0,0,0,7,\N,\N,\N,\N,\N,\N
6,15,1,0,\N,1,50,95,30,0,0,0,\N,0,0,0,0,0,0,0,0,0,0,\N,\N,\N,\N,\N,\N
6,16,1,2,\N,1,40,100,35,0,0,0,\N,0,0,0,0,0,149,0,0,0,0,\N,\N,\N,\N,\N,\N
6,17,1,2,\N,1,60,100,35,0,0,0,\N,0,0,0,0,0,0,0,0,0,0,\N,\N,\N,\N,\N,\N
6,18,1,0,\N,0,0,100,20,-1,0,0,\N,0,0,0,0,0,28,0,0,0,0,\N,\N,\N,\N,\N,\N
6,19,1,2,\N,1,70,95,15,0,0,0,\N,0,0,0,0,0,155,0,0,0,0,\N,\N,\N,\N,\N,\N
6,20,1,0,\N,1,15,75,20,0,0,0,8,100,3,6,0,0,42,0,0,0,0,\N,\N,\N,\N,\N,\N
6,21,1,0,\N,1,80,75,20,0,0,0,\N,0,0,0,0,0,0,0,0,0,0,\N,\N,\N,\N,\N,\N
6,22,1,11,\N,2,35,100,10,0,0,0,\N,0,0,0,0,0,0,0,0,0,0,\N,\N,\N,\N,\N,\N
6,23,1,0,\N,1,65,100,20,0,0,0,\N,0,0,0,0,30,150,30,0,0,0,\N,\N,\N,\N,\N,\N
6,24,1,1,\N,1,30,100,30,0,2,2,\N,0,0,0,0,0,44,0,0,0,0,\N,\N,\N,\N,\N,\N
6,25,1,0,\N,1,120,75,5,0,0,0,\N,0,0,0,0,0,0,0,0,0,0,\N,\N,\N,\N,\N,\N
6,26,1,1,\N,1,70,95,25,0,0,0,\N,0,0,0,0,0,45,0,0,0,0,\N,\N,\N,\N,\N,\N
6,27,1,1,\N,1,60,85,15,0,0,0,\N,0,0,0,0,30,31,30,0,0,0,\N,\N,\N,\N,\N,\N
6,28,1,4,\N,0,0,100,15,0,0,0,\N,0,0,0,0,0,23,0,0,0,0,\N,\N,\N,\N,\N,\N
6,29,1,0,\N,1,70,100,15,0,0,0,\N,0,0,0,0,30,31,30,0,0,0,\N,\N,\N,\N,\N,\N
6,30,1,0,\N,1,65,100,25,0,0,0,\N,0,0,0,0,0,0,0,0,0,0,\N,\N,\N,\N,\N,\N
6,31,1,0,\N,1,15,85,20,0,2,5,\N,0,0,0,0,0,29,0,0,0,0,\N,\N,\N,\N,\N,\N
6,32,1,0,\N,1,1,30,5,0,0,0,\N,0,0,0,0,0,38,0,0,0,0,\N,\N,\N,\N,\N,\N
6,33,1,0,\N,1,35,95,35,0,0,0,\N,0,0,0,0,0,0,0,0,0,0,\N,\N,\N,\N,\N,\N
6,34,1,0,\N,1,85,100,15,0,0,0,1,30,0,0,0,0,6,30,0,0,0,\N,\N,\N,\N,\N,\N
6,35,1,0,\N,1,15,85,20,0,0,0,8,100,3,6,0,0,42,0,0,0,0,\N,\N,\N,\N,\N,\N
6,36,1,0,\N,1,90,85,20,0,0,0,\N,0,0,0,0,0,48,0,-25,0,0,\N,\N,\N,\N,\N,\N
6,37,1,0,\N,1,90,100,20,0,0,0,\N,0,0,0,0,0,27,0,0,0,0,\N,\N,\N,\N,\N,\N
6,38,1,0,\N,1,120,100,15,0,0,0,\N,0,0,0,0,0,48,0,-25,0,0,\N,\N,\N,\N,\N,\N
6,39,1,0,\N,0,0,100,30,0,0,0,\N,0,0,0,0,0,19,0,0,0,0,\N,\N,\N,\N,\N,\N
6,40,1,3,\N,1,15,100,35,0,0,0,5,30,0,0,0,0,2,30,0,0,0,\N,\N,\N,\N,\N,\N
6,41,1,6,\N,1,25,100,20,0,2,2,5,20,0,0,0,0,77,20,0,0,0,\N,\N,\N,\N,\N,\N
6,42,1,6,\N,1,14,85,20,0,2,5,\N,0,0,0,0,0,29,0,0,0,0,\N,\N,\N,\N,\N,\N
6,43,1,0,\N,0,0,100,30,0,0,0,\N,0,0,0,0,0,19,0,0,0,0,\N,\N,\N,\N,\N,\N
6,44,1,16,\N,2,60,100,25,0,0,0,\N,0,0,0,0,30,31,30,0,0,0,\N,\N,\N,\N,\N,\N
6,45,1,0,\N,0,0,100,40,0,0,0,\N,0,0,0,0,0,18,0,0,0,0,\N,\N,\N,\N,\N,\N
6,46,1,0,\N,0,0,100,20,-1,0,0,\N,0,0,0,0,0,28,0,0,0,0,\N,\N,\N,\N,\N,\N
6,47,1,0,\N,0,0,55,15,0,0,0,2,0,2,7,0,0,1,0,0,0,0,\N,\N,\N,\N,\N,\N
6,48,1,0,\N,0,0,55,20,0,0,0,6,0,2,5,0,0,49,0,0,0,0,\N,\N,\N,\N,\N,\N
6,49,1,0,\N,1,20,90,20,0,0,0,\N,0,0,0,0,0,41,0,0,0,0,\N,\N,\N,\N,\N,\N
6,50,1,0,\N,0,0,55,20,0,0,0,13,0,2,8,0,0,86,0,0,0,0,\N,\N,\N,\N,\N,\N
6,51,1,3,\N,1,40,100,30,0,0,0,\N,0,0,0,0,0,69,10,0,0,0,\N,\N,\N,\N,\N,\N
6,52,1,9,\N,2,40,100,25,0,0,0,4,10,0,0,0,0,4,10,0,0,0,\N,\N,\N,\N,\N,\N
6,53,1,9,\N,2,95,100,15,0,0,0,4,10,0,0,0,0,4,10,0,0,0,\N,\N,\N,\N,\N,\N
6,54,1,14,\N,0,0,100,30,0,0,0,\N,0,0,0,0,0,46,0,0,0,7,\N,\N,\N,\N,\N,\N
6,55,1,10,\N,2,40,100,25,0,0,0,\N,0,0,0,0,0,0,0,0,0,0,\N,\N,\N,\N,\N,\N
6,56,1,10,\N,2,120,80,5,0,0,0,\N,0,0,0,0,0,0,0,0,0,0,\N,\N,\N,\N,\N,\N
6,57,1,10,\N,2,95,100,15,0,0,0,\N,0,0,0,0,0,0,0,0,0,0,\N,\N,\N,\N,\N,\N
6,58,1,14,\N,2,95,100,10,0,0,0,3,10,0,0,0,0,5,10,0,0,0,\N,\N,\N,\N,\N,\N
6,59,1,14,\N,2,120,70,5,0,0,0,3,10,0,0,0,0,5,10,0,0,0,\N,\N,\N,\N,\N,\N
6,60,1,13,\N,2,65,100,20,0,0,0,6,10,2,5,0,0,76,10,0,0,0,\N,\N,\N,\N,\N,\N
6,61,1,10,\N,2,65,100,20,0,0,0,\N,0,0,0,0,0,70,10,0,0,0,\N,\N,\N,\N,\N,\N
6,62,1,14,\N,2,65,100,20,0,0,0,\N,0,0,0,0,0,68,10,0,0,0,\N,\N,\N,\N,\N,\N
6,63,1,0,\N,1,150,90,5,0,0,0,\N,0,0,0,0,0,80,0,0,0,0,\N,\N,\N,\N,\N,\N
6,64,1,2,\N,1,35,100,35,0,0,0,\N,0,0,0,0,0,0,0,0,0,0,\N,\N,\N,\N,\N,\N
6,65,1,2,\N,1,80,100,20,0,0,0,\N,0,0,0,0,0,0,0,0,0,0,\N,\N,\N,\N,\N,\N
6,66,1,1,\N,1,80,80,25,0,0,0,\N,0,0,0,0,0,48,0,-25,0,0,\N,\N,\N,\N,\N,\N
6,67,1,1,\N,1,50,90,20,0,0,0,\N,0,0,0,0,30,31,30,0,0,0,\N,\N,\N,\N,\N,\N
6,68,1,1,\N,1,1,100,20,-1,0,0,\N,0,0,0,0,0,89,0,0,0,13,\N,\N,\N,\N,\N,\N
6,69,1,1,\N,1,1,100,20,0,0,0,\N,0,0,0,0,0,87,0,0,0,0,\N,\N,\N,\N,\N,\N
6,70,1,0,\N,1,80,100,15,0,0,0,\N,0,0,0,0,0,0,0,0,0,0,\N,\N,\N,\N,\N,\N
6,71,1,11,\N,2,20,100,20,0,0,0,\N,0,0,0,0,0,3,0,50,0,0,\N,\N,\N,\N,\N,\N
6,72,1,11,\N,2,40,100,10,0,0,0,\N,0,0,0,0,0,3,0,50,0,0,\N,\N,\N,\N,\N,\N
6,73,1,11,\N,0,0,90,10,0,0,0,18,0,0,0,0,0,84,0,0,0,0,\N,\N,\N,\N,\N,\N
6,74,1,0,\N,0,0,100,40,0,0,0,\N,0,0,0,0,0,13,0,0,0,7,\N,\N,\N,\N,\N,\N
6,75,1,11,\N,2,55,95,25,0,0,0,\N,0,0,0,1,0,0,0,0,0,0,\N,\N,\N,\N,\N,\N
6,76,1,11,\N,2,120,100,10,0,0,0,\N,0,0,0,0,0,151,0,0,0,0,\N,\N,\N,\N,\N,\N
6,77,1,3,\N,0,0,75,35,0,0,0,5,0,0,0,0,0,66,0,0,0,0,\N,\N,\N,\N,\N,\N
6,78,1,11,\N,0,0,75,30,0,0,0,1,0,0,0,0,0,67,0,0,0,0,\N,\N,\N,\N,\N,\N
6,79,1,11,\N,0,0,75,15,0,0,0,2,0,2,7,0,0,1,0,0,0,0,\N,\N,\N,\N,\N,\N
6,80,1,11,\N,2,70,100,20,0,0,0,\N,0,0,0,0,0,27,0,0,0,0,\N,\N,\N,\N,\N,\N
6,81,1,6,\N,0,0,95,40,0,0,0,\N,0,0,0,0,0,20,0,0,0,0,\N,\N,\N,\N,\N,\N
6,82,1,15,\N,2,40,100,10,0,0,0,\N,0,0,0,0,0,41,0,0,0,0,\N,\N,\N,\N,\N,\N
6,83,1,9,\N,2,15,70,15,0,0,0,8,100,3,6,0,0,42,0,0,0,0,\N,\N,\N,\N,\N,\N
6,84,1,12,\N,2,40,100,30,0,0,0,1,10,0,0,0,0,6,10,0,0,0,\N,\N,\N,\N,\N,\N
6,85,1,12,\N,2,95,100,15,0,0,0,1,10,0,0,0,0,6,10,0,0,0,\N,\N,\N,\N,\N,\N
6,86,1,12,\N,0,0,100,20,0,0,0,1,0,0,0,0,0,67,0,0,0,0,\N,\N,\N,\N,\N,\N
6,87,1,12,\N,2,120,70,10,0,0,0,1,30,0,0,0,0,152,30,0,0,0,\N,\N,\N,\N,\N,\N
6,88,1,5,\N,1,50,90,15,0,0,0,\N,0,0,0,0,0,0,0,0,0,0,\N,\N,\N,\N,\N,\N
6,89,1,4,\N,1,100,100,10,0,0,0,\N,0,0,0,0,0,147,0,0,0,0,\N,\N,\N,\N,\N,\N
6,90,1,4,\N,1,1,30,5,0,0,0,\N,0,0,0,0,0,38,0,0,0,0,\N,\N,\N,\N,\N,\N
6,91,1,4,\N,1,60,100,10,0,0,0,\N,0,0,0,0,0,155,0,0,0,0,\N,\N,\N,\N,\N,\N
6,92,1,3,\N,0,0,85,10,0,0,0,5,0,15,15,0,0,33,0,0,0,0,\N,\N,\N,\N,\N,\N
6,93,1,13,\N,2,50,100,25,0,0,0,6,10,2,5,0,0,76,10,0,0,0,\N,\N,\N,\N,\N,\N
6,94,1,13,\N,2,90,100,10,0,0,0,\N,0,0,0,0,0,72,10,0,0,0,\N,\N,\N,\N,\N,\N
6,95,1,13,\N,0,0,60,20,0,0,0,2,0,2,7,0,0,1,0,0,0,0,\N,\N,\N,\N,\N,\N
6,96,1,13,\N,0,0,100,40,0,0,0,\N,0,0,0,0,0,10,0,0,0,7,\N,\N,\N,\N,\N,\N
6,97,1,13,\N,0,0,100,30,0,0,0,\N,0,0,0,0,0,52,0,0,0,7,\N,\N,\N,\N,\N,\N
6,98,1,0,\N,1,40,100,30,1,0,0,\N,0,0,0,0,0,103,0,0,0,0,\N,\N,\N,\N,\N,\N
6,99,1,0,\N,1,20,100,20,0,0,0,\N,0,0,0,0,0,81,0,0,0,0,\N,\N,\N,\N,\N,\N
6,100,1,13,\N,0,0,100,20,0,0,0,\N,0,0,0,0,0,153,0,0,0,7,\N,\N,\N,\N,\N,\N
6,101,1,7,\N,1,1,100,15,0,0,0,\N,0,0,0,0,0,87,0,0,0,0,\N,\N,\N,\N,\N,\N
6,102,1,0,\N,0,0,100,10,0,0,0,\N,0,0,0,0,0,82,0,0,0,0,\N,\N,\N,\N,\N,\N
6,103,1,0,\N,0,0,85,40,0,0,0,\N,0,0,0,0,0,59,0,0,0,0,\N,\N,\N,\N,\N,\N
6,104,1,0,\N,0,0,100,15,0,0,0,\N,0,0,0,0,0,16,0,0,0,7,\N,\N,\N,\N,\N,\N
6,105,1,0,\N,0,0,100,20,0,0,0,\N,0,0,0,0,0,32,0,0,50,7,\N,\N,\N,\N,\N,\N
6,106,1,0,\N,0,0,100,30,0,0,0,\N,0,0,0,0,0,11,0,0,0,7,\N,\N,\N,\N,\N,\N
6,107,1,0,\N,0,0,100,20,0,0,0,\N,0,0,0,0,0,16,0,0,0,7,\N,\N,\N,\N,\N,\N
6,108,1,0,\N,0,0,100,20,0,0,0,\N,0,0,0,0,0,23,0,0,0,0,\N,\N,\N,\N,\N,\N
6,109,1,7,\N,0,0,100,10,0,0,0,6,0,2,5,0,0,49,0,0,0,0,\N,\N,\N,\N,\N,\N
6,110,1,10,\N,0,0,100,40,0,0,0,\N,0,0,0,0,0,11,0,0,0,7,\N,\N,\N,\N,\N,\N
6,111,1,0,\N,0,0,100,40,0,0,0,\N,0,0,0,0,0,156,0,0,0,7,\N,\N,\N,\N,\N,\N
6,112,1,13,\N,0,0,100,30,0,0,0,\N,0,0,0,0,0,51,0,0,0,7,\N,\N,\N,\N,\N,\N
6,113,1,13,\N,0,0,100,30,0,0,0,\N,0,0,0,0,0,35,0,0,0,7,\N,\N,\N,\N,\N,\N
6,114,1,14,\N,0,0,100,30,0,0,0,\N,0,0,0,0,0,25,0,0,0,7,\N,\N,\N,\N,\N,\N
6,115,1,13,\N,0,0,100,20,0,0,0,\N,0,0,0,0,0,65,0,0,0,7,\N,\N,\N,\N,\N,\N
6,116,1,0,\N,0,0,100,30,0,0,0,\N,0,0,0,0,0,47,0,0,0,7,\N,\N,\N,\N,\N,\N
6,117,1,0,\N,1,0,100,10,0,0,0,\N,0,0,0,0,0,26,0,0,0,7,\N,\N,\N,\N,\N,\N
6,118,1,0,\N,0,0,100,10,0,0,0,\N,0,0,0,0,0,83,0,0,0,13,\N,\N,\N,\N,\N,\N
6,119,1,2,\N,0,0,100,20,0,0,0,\N,0,0,0,0,0,9,0,0,0,13,\N,\N,\N,\N,\N,\N
6,120,1,0,\N,1,200,100,5,0,0,0,\N,0,0,0,0,0,7,0,0,0,0,\N,\N,\N,\N,\N,\N
6,121,1,0,\N,1,100,75,10,0,0,0,\N,0,0,0,0,0,0,0,0,0,0,\N,\N,\N,\N,\N,\N
6,122,1,7,\N,1,20,100,30,0,0,0,1,30,0,0,0,0,6,30,0,0,0,\N,\N,\N,\N,\N,\N
6,123,1,3,\N,1,20,70,20,0,0,0,5,40,0,0,0,0,2,40,0,0,0,\N,\N,\N,\N,\N,\N
6,124,1,3,\N,1,65,100,20,0,0,0,5,30,0,0,0,0,2,30,0,0,0,\N,\N,\N,\N,\N,\N
6,125,1,4,\N,1,65,85,20,0,0,0,\N,0,0,0,0,10,31,10,0,0,0,\N,\N,\N,\N,\N,\N
6,126,1,9,\N,2,120,85,5,0,0,0,4,10,0,0,0,0,4,10,0,0,0,\N,\N,\N,\N,\N,\N
6,127,1,10,\N,2,80,100,15,0,0,0,\N,0,0,0,0,0,0,0,0,0,0,\N,\N,\N,\N,\N,\N
6,128,1,10,\N,2,35,75,10,0,0,0,8,100,3,6,0,0,42,0,0,0,0,\N,\N,\N,\N,\N,\N
6,129,1,0,\N,1,60,100,20,0,0,0,\N,0,0,0,0,0,17,0,0,0,0,\N,\N,\N,\N,\N,\N
6,130,1,0,\N,1,100,100,15,0,0,0,\N,100,0,0,0,0,145,0,0,0,0,\N,\N,\N,\N,\N,\N
6,131,1,0,\N,1,20,100,15,0,2,5,\N,0,0,0,0,0,29,0,0,0,0,\N,\N,\N,\N,\N,\N
6,132,1,0,\N,1,10,100,35,0,0,0,\N,0,0,0,0,0,70,10,0,0,0,\N,\N,\N,\N,\N,\N
6,133,1,13,\N,0,0,100,20,0,0,0,\N,0,0,0,0,0,54,0,0,0,7,\N,\N,\N,\N,\N,\N
6,134,1,13,\N,0,0,80,15,0,0,0,\N,0,0,0,0,0,23,0,0,0,0,\N,\N,\N,\N,\N,\N
6,135,1,0,\N,0,0,100,10,0,0,0,\N,0,0,0,0,0,32,0,0,50,7,\N,\N,\N,\N,\N,\N
6,136,1,1,\N,1,85,90,20,0,0,0,\N,0,0,0,0,0,45,0,0,0,0,\N,\N,\N,\N,\N,\N
6,137,1,0,\N,0,0,75,30,0,0,0,1,0,0,0,0,0,67,0,0,0,0,\N,\N,\N,\N,\N,\N
6,138,1,13,\N,2,100,100,15,0,0,0,\N,0,0,0,0,0,8,0,50,0,0,\N,\N,\N,\N,\N,\N
6,139,1,3,\N,0,0,55,40,0,0,0,5,0,0,0,0,0,66,0,0,0,0,\N,\N,\N,\N,\N,\N
6,140,1,0,\N,1,15,85,20,0,2,5,\N,0,0,0,0,0,29,0,0,0,0,\N,\N,\N,\N,\N,\N
6,141,1,6,\N,1,20,100,15,0,0,0,\N,0,0,0,0,0,3,0,50,0,0,\N,\N,\N,\N,\N,\N
6,142,1,0,\N,0,0,75,10,0,0,0,2,0,2,7,0,0,1,0,0,0,0,\N,\N,\N,\N,\N,\N
6,143,1,2,\N,1,140,90,5,0,0,0,\N,0,0,0,0,0,75,0,0,0,0,\N,\N,\N,\N,\N,\N
6,144,1,0,\N,0,0,100,10,0,0,0,\N,0,0,0,0,0,57,0,0,0,0,\N,\N,\N,\N,\N,\N
6,145,1,10,\N,2,20,100,30,0,0,0,\N,0,0,0,0,0,70,10,0,0,0,\N,\N,\N,\N,\N,\N
6,146,1,0,\N,1,70,100,10,0,0,0,6,20,2,5,0,0,76,20,0,0,0,\N,\N,\N,\N,\N,\N
6,147,1,11,\N,0,0,100,15,0,0,0,2,0,2,7,0,0,1,0,0,0,0,\N,\N,\N,\N,\N,\N
6,148,1,0,\N,0,0,70,20,0,0,0,\N,0,0,0,0,0,23,0,0,0,0,\N,\N,\N,\N,\N,\N
6,149,1,13,\N,2,1,80,15,0,0,0,\N,0,0,0,0,0,88,0,0,0,0,\N,\N,\N,\N,\N,\N
6,150,1,0,\N,0,0,100,40,0,0,0,\N,0,0,0,0,0,85,0,0,0,7,\N,\N,\N,\N,\N,\N
6,151,1,3,\N,0,0,100,40,0,0,0,\N,0,0,0,0,0,51,0,0,0,7,\N,\N,\N,\N,\N,\N
