version_group_id,move_id,can_use_move,type_id,quality_id,category_id,power,accuracy,pp,priority,min_hits,max_hits,infliction_id,infliction_percent,duration_id,min_turns,max_turns,crit_stage,flinch_percent,effect,recoil_percent,heal_percent,target_id,affinity_id,max_move_id,max_power,z_move_id,z_base_power,z_power_effect_id,effect_percent
27,196,1,14,\N,2,55,95,16,0,0,0,\N,0,\N,0,0,0,0,0,0,0,5,\N,\N,\N,\N,\N,\N,\N
27,197,1,1,\N,0,0,101,8,4,0,0,\N,0,\N,0,0,0,0,0,0,0,7,\N,\N,\N,\N,\N,\N,\N
27,198,1,4,\N,1,30,90,12,0,0,0,\N,0,\N,0,0,0,0,0,0,0,0,\N,\N,\N,\N,\N,\N,\N
27,199,1,0,\N,0,0,101,8,0,0,0,\N,0,\N,0,0,0,0,0,0,0,0,\N,\N,\N,\N,\N,\N,\N
27,200,1,15,\N,1,120,100,12,0,0,0,\N,0,\N,0,0,0,0,0,0,0,9,\N,\N,\N,\N,\N,\N,\N
27,201,1,5,\N,0,0,101,8,0,0,0,\N,0,\N,0,0,0,0,0,0,0,10,\N,\N,\N,\N,\N,\N,\N
27,202,1,11,\N,2,75,100,12,0,0,0,\N,0,\N,0,0,0,0,0,0,0,0,\N,\N,\N,\N,\N,\N,\N
27,203,1,0,\N,0,0,101,12,4,0,0,\N,0,\N,0,0,0,0,0,0,0,7,\N,\N,\N,\N,\N,\N,\N
27,204,1,17,\N,0,0,100,20,0,0,0,\N,0,\N,0,0,0,0,0,0,0,0,\N,\N,\N,\N,\N,\N,\N
27,205,0,5,\N,1,30,90,20,0,0,0,\N,0,\N,0,0,0,0,0,0,0,0,\N,\N,\N,\N,\N,\N,\N
27,206,0,0,\N,1,40,100,20,0,0,0,\N,0,\N,0,0,0,0,0,0,0,0,\N,\N,\N,\N,\N,\N,\N
27,207,1,0,\N,0,0,85,16,0,0,0,\N,0,\N,0,0,0,0,0,0,0,0,\N,\N,\N,\N,\N,\N,\N
27,208,1,0,\N,0,0,101,8,0,0,0,\N,0,\N,0,0,0,0,0,0,0,1,\N,\N,\N,\N,\N,\N,\N
27,209,0,12,\N,1,65,100,20,0,0,0,\N,0,\N,0,0,0,0,0,0,0,0,\N,\N,\N,\N,\N,\N,\N
27,210,0,6,\N,1,40,95,20,0,0,0,\N,0,\N,0,0,0,0,0,0,0,0,\N,\N,\N,\N,\N,\N,\N
27,211,1,8,\N,1,70,90,20,0,0,0,\N,0,\N,0,0,0,0,0,0,0,0,\N,\N,\N,\N,\N,\N,\N
27,212,1,0,\N,0,0,101,8,0,0,0,\N,0,\N,0,0,0,0,0,0,0,0,\N,\N,\N,\N,\N,\N,\N
27,213,1,0,\N,0,0,100,16,0,0,0,\N,0,\N,0,0,0,0,0,0,0,0,\N,\N,\N,\N,\N,\N,\N
27,214,1,0,\N,0,0,101,12,0,0,0,\N,0,\N,0,0,0,0,0,0,0,7,\N,\N,\N,\N,\N,\N,\N
27,215,1,0,\N,0,0,101,8,0,0,0,\N,0,\N,0,0,0,0,0,0,0,6,\N,\N,\N,\N,\N,\N,\N
27,216,0,0,\N,1,1,100,20,0,0,0,\N,0,\N,0,0,0,0,0,0,0,0,\N,\N,\N,\N,\N,\N,\N
27,217,0,0,\N,1,1,90,16,0,0,0,\N,0,\N,0,0,0,0,0,0,0,0,\N,\N,\N,\N,\N,\N,\N
27,218,0,0,\N,1,1,100,20,0,0,0,\N,0,\N,0,0,0,0,0,0,0,0,\N,\N,\N,\N,\N,\N,\N
27,219,1,0,\N,0,0,101,20,0,0,0,\N,0,\N,0,0,0,0,0,0,0,12,\N,\N,\N,\N,\N,\N,\N
27,220,1,0,\N,0,0,101,20,0,0,0,\N,0,\N,0,0,0,0,0,0,0,0,\N,\N,\N,\N,\N,\N,\N
27,221,0,9,\N,1,100,95,8,0,0,0,\N,0,\N,0,0,0,0,0,0,0,0,\N,\N,\N,\N,\N,\N,\N
27,222,0,4,\N,1,1,100,20,0,0,0,\N,0,\N,0,0,0,0,0,0,0,4,\N,\N,\N,\N,\N,\N,\N
27,223,1,1,\N,1,100,50,8,0,0,0,\N,0,\N,0,0,0,0,0,0,0,0,\N,\N,\N,\N,\N,\N,\N
27,224,1,6,\N,1,120,85,12,0,0,0,\N,0,\N,0,0,0,0,0,0,0,0,\N,\N,\N,\N,\N,\N,\N
27,225,0,15,\N,2,60,100,20,0,0,0,\N,0,\N,0,0,0,0,0,0,0,0,\N,\N,\N,\N,\N,\N,\N
27,226,1,0,\N,0,0,101,20,0,0,0,\N,0,\N,0,0,0,0,0,0,0,7,\N,\N,\N,\N,\N,\N,\N
27,227,1,0,\N,0,0,100,8,0,0,0,\N,0,\N,0,0,0,0,0,0,0,0,\N,\N,\N,\N,\N,\N,\N
27,228,0,16,\N,1,40,100,20,0,0,0,\N,0,\N,0,0,0,0,0,0,0,0,\N,\N,\N,\N,\N,\N,\N
27,229,1,0,\N,1,50,100,20,0,0,0,\N,0,\N,0,0,0,0,0,0,0,0,\N,\N,\N,\N,\N,\N,\N
27,230,1,0,\N,0,0,100,20,0,0,0,\N,0,\N,0,0,0,0,0,0,0,5,\N,\N,\N,\N,\N,\N,\N
27,231,1,8,\N,1,100,75,16,0,0,0,\N,0,\N,0,0,0,0,0,0,0,0,\N,\N,\N,\N,\N,\N,\N
27,232,0,8,\N,1,50,95,20,0,0,0,\N,0,\N,0,0,0,0,0,0,0,0,\N,\N,\N,\N,\N,\N,\N
27,233,0,1,\N,1,70,101,12,-1,0,0,\N,0,\N,0,0,0,0,0,0,0,0,\N,\N,\N,\N,\N,\N,\N
27,234,1,0,\N,0,0,101,8,0,0,0,\N,0,\N,0,0,0,0,0,0,0,7,\N,\N,\N,\N,\N,\N,\N
27,235,1,11,\N,0,0,101,8,0,0,0,\N,0,\N,0,0,0,0,0,0,0,7,\N,\N,\N,\N,\N,\N,\N
27,236,1,17,\N,0,0,101,8,0,0,0,\N,0,\N,0,0,0,0,0,0,0,7,\N,\N,\N,\N,\N,\N,\N
27,237,0,0,\N,2,60,100,16,0,0,0,\N,0,\N,0,0,0,0,0,0,0,0,\N,\N,\N,\N,\N,\N,\N
27,238,1,1,\N,1,100,80,8,0,0,0,\N,0,\N,0,0,0,0,0,0,0,0,\N,\N,\N,\N,\N,\N,\N
27,239,0,15,\N,2,40,100,20,0,0,0,\N,0,\N,0,0,0,0,0,0,0,5,\N,\N,\N,\N,\N,\N,\N
27,240,1,10,\N,0,0,101,8,0,0,0,\N,0,\N,0,0,0,0,0,0,0,10,\N,\N,\N,\N,\N,\N,\N
27,241,1,9,\N,0,0,101,8,0,0,0,\N,0,\N,0,0,0,0,0,0,0,10,\N,\N,\N,\N,\N,\N,\N
27,242,1,16,\N,1,80,100,16,0,0,0,\N,0,\N,0,0,0,0,0,0,0,0,\N,\N,\N,\N,\N,\N,\N
27,243,1,13,\N,2,1,100,20,-5,0,0,\N,0,\N,0,0,0,0,0,0,0,13,\N,\N,\N,\N,\N,\N,\N
27,244,1,0,\N,0,0,101,12,0,0,0,\N,0,\N,0,0,0,0,0,0,0,0,\N,\N,\N,\N,\N,\N,\N
27,245,1,0,\N,1,80,100,8,2,0,0,\N,0,\N,0,0,0,0,0,0,0,0,\N,\N,\N,\N,\N,\N,\N
27,246,1,5,\N,2,60,100,8,0,0,0,\N,0,\N,0,0,0,0,0,0,0,0,\N,\N,\N,\N,\N,\N,\N
27,247,1,7,\N,2,80,100,16,0,0,0,\N,0,\N,0,0,0,0,0,0,0,0,\N,\N,\N,\N,\N,\N,\N
27,248,1,13,\N,2,120,100,12,0,0,0,\N,0,\N,0,0,0,0,0,0,0,0,\N,\N,\N,\N,\N,\N,\N
27,249,0,1,\N,1,40,100,16,0,0,0,\N,0,\N,0,0,0,0,0,0,0,0,\N,\N,\N,\N,\N,\N,\N
27,250,1,10,\N,2,35,85,16,0,0,0,\N,0,\N,0,0,0,0,0,0,0,0,\N,\N,\N,\N,\N,\N,\N
27,251,1,16,\N,1,1,100,12,0,0,0,\N,0,\N,0,0,0,0,0,0,0,0,\N,\N,\N,\N,\N,\N,\N
27,252,1,0,\N,1,40,100,12,3,0,0,\N,0,\N,0,0,0,0,0,0,0,0,\N,\N,\N,\N,\N,\N,\N
27,253,1,0,\N,2,90,100,12,0,0,0,\N,0,\N,0,0,0,0,0,0,0,9,\N,\N,\N,\N,\N,\N,\N
27,254,1,0,\N,0,0,101,20,0,0,0,\N,0,\N,0,0,0,0,0,0,0,7,\N,\N,\N,\N,\N,\N,\N
27,255,1,0,\N,2,1,100,12,0,0,0,\N,0,\N,0,0,0,0,0,0,0,0,\N,\N,\N,\N,\N,\N,\N
27,256,1,0,\N,0,0,101,12,0,0,0,\N,0,\N,0,0,0,0,0,0,0,7,\N,\N,\N,\N,\N,\N,\N
27,257,1,9,\N,2,95,90,12,0,0,0,\N,0,\N,0,0,0,0,0,0,0,5,\N,\N,\N,\N,\N,\N,\N
27,258,0,14,\N,0,0,101,12,0,0,0,\N,0,\N,0,0,0,0,0,0,0,10,\N,\N,\N,\N,\N,\N,\N
27,259,1,16,\N,0,0,100,16,0,0,0,\N,0,\N,0,0,0,0,0,0,0,0,\N,\N,\N,\N,\N,\N,\N
27,260,1,16,\N,0,0,100,16,0,0,0,\N,0,\N,0,0,0,0,0,0,0,0,\N,\N,\N,\N,\N,\N,\N
27,261,1,9,\N,0,0,85,16,0,0,0,\N,0,\N,0,0,0,0,0,0,0,0,\N,\N,\N,\N,\N,\N,\N
27,262,1,16,\N,0,0,100,12,0,0,0,\N,0,\N,0,0,0,0,0,0,0,0,\N,\N,\N,\N,\N,\N,\N
27,263,1,0,\N,1,70,100,20,0,0,0,\N,0,\N,0,0,0,0,0,0,0,0,\N,\N,\N,\N,\N,\N,\N
27,264,1,1,\N,1,150,100,20,-3,0,0,\N,0,\N,0,0,0,0,0,0,0,0,\N,\N,\N,\N,\N,\N,\N
27,265,0,0,\N,1,70,100,12,0,0,0,\N,0,\N,0,0,0,0,0,0,0,0,\N,\N,\N,\N,\N,\N,\N
27,266,1,0,\N,0,0,101,20,2,0,0,\N,0,\N,0,0,0,0,0,0,0,7,\N,\N,\N,\N,\N,\N,\N
27,267,0,0,\N,0,0,101,20,0,0,0,\N,0,\N,0,0,0,0,0,0,0,0,\N,\N,\N,\N,\N,\N,\N
27,268,1,12,\N,0,0,101,20,0,0,0,\N,0,\N,0,0,0,0,0,0,0,7,\N,\N,\N,\N,\N,\N,\N
27,269,1,16,\N,0,0,100,20,0,0,0,\N,0,\N,0,0,0,0,0,0,0,0,\N,\N,\N,\N,\N,\N,\N
27,270,1,0,\N,0,0,101,20,5,0,0,\N,0,\N,0,0,0,0,0,0,0,2,\N,\N,\N,\N,\N,\N,\N
27,271,1,13,\N,0,0,100,12,0,0,0,\N,0,\N,0,0,0,0,0,0,0,0,\N,\N,\N,\N,\N,\N,\N
27,272,1,13,\N,0,0,101,12,0,0,0,\N,0,\N,0,0,0,0,0,0,0,0,\N,\N,\N,\N,\N,\N,\N
27,273,1,0,\N,0,0,101,8,0,0,0,\N,0,\N,0,0,0,0,0,0,0,7,\N,\N,\N,\N,\N,\N,\N
27,274,0,0,\N,0,0,101,20,0,0,0,\N,0,\N,0,0,0,0,0,0,0,7,\N,\N,\N,\N,\N,\N,\N
27,275,1,11,\N,0,0,101,20,0,0,0,\N,0,\N,0,0,0,0,0,0,0,7,\N,\N,\N,\N,\N,\N,\N
27,276,1,1,\N,1,120,100,8,0,0,0,\N,0,\N,0,0,0,0,0,0,0,0,\N,\N,\N,\N,\N,\N,\N
27,277,0,13,\N,0,0,101,16,4,0,0,\N,0,\N,0,0,0,0,0,0,0,7,\N,\N,\N,\N,\N,\N,\N
27,278,1,0,\N,0,0,101,12,0,0,0,\N,0,\N,0,0,0,0,0,0,0,7,\N,\N,\N,\N,\N,\N,\N
27,279,0,1,\N,1,60,100,12,-4,0,0,\N,0,\N,0,0,0,0,0,0,0,0,\N,\N,\N,\N,\N,\N,\N
27,280,1,1,\N,1,75,100,16,0,0,0,\N,0,\N,0,0,0,0,0,0,0,0,\N,\N,\N,\N,\N,\N,\N
27,281,1,0,\N,0,0,101,12,0,0,0,\N,0,\N,0,0,0,0,0,0,0,0,\N,\N,\N,\N,\N,\N,\N
27,282,1,16,\N,1,65,100,20,0,0,0,\N,0,\N,0,0,0,0,0,0,0,0,\N,\N,\N,\N,\N,\N,\N
27,283,1,0,\N,1,1,100,8,0,0,0,\N,0,\N,0,0,0,0,0,0,0,0,\N,\N,\N,\N,\N,\N,\N
27,284,1,9,\N,2,150,100,8,0,0,0,\N,0,\N,0,0,0,0,0,0,0,5,\N,\N,\N,\N,\N,\N,\N
27,285,1,13,\N,0,0,101,12,0,0,0,\N,0,\N,0,0,0,0,0,0,0,0,\N,\N,\N,\N,\N,\N,\N
27,286,1,13,\N,0,0,101,12,0,0,0,\N,0,\N,0,0,0,0,0,0,0,7,\N,\N,\N,\N,\N,\N,\N
27,287,0,0,\N,0,0,101,20,0,0,0,\N,0,\N,0,0,0,0,0,0,0,7,\N,\N,\N,\N,\N,\N,\N
27,288,0,7,\N,0,0,101,8,0,0,0,\N,0,\N,0,0,0,0,0,0,0,7,\N,\N,\N,\N,\N,\N,\N
27,289,0,16,\N,0,0,101,12,4,0,0,\N,0,\N,0,0,0,0,0,0,0,7,\N,\N,\N,\N,\N,\N,\N
27,290,0,0,\N,1,70,100,20,0,0,0,\N,0,\N,0,0,0,0,0,0,0,0,\N,\N,\N,\N,\N,\N,\N
27,291,1,10,\N,1,80,100,12,0,0,0,\N,0,\N,0,0,0,0,0,0,0,0,\N,\N,\N,\N,\N,\N,\N
27,292,0,1,\N,1,15,100,20,0,0,0,\N,0,\N,0,0,0,0,0,0,0,0,\N,\N,\N,\N,\N,\N,\N
27,293,0,0,\N,0,0,101,20,0,0,0,\N,0,\N,0,0,0,0,0,0,0,7,\N,\N,\N,\N,\N,\N,\N
27,294,0,6,\N,0,0,101,20,0,0,0,\N,0,\N,0,0,0,0,0,0,0,7,\N,\N,\N,\N,\N,\N,\N
27,295,0,13,\N,2,95,100,8,0,0,0,\N,0,\N,0,0,0,0,0,0,0,0,\N,\N,\N,\N,\N,\N,\N
27,296,0,13,\N,2,95,100,8,0,0,0,\N,0,\N,0,0,0,0,0,0,0,0,\N,\N,\N,\N,\N,\N,\N
27,297,1,2,\N,0,0,100,16,0,0,0,\N,0,\N,0,0,0,0,0,0,0,0,\N,\N,\N,\N,\N,\N,\N
27,298,1,0,\N,0,0,100,20,0,0,0,\N,0,\N,0,0,0,0,0,0,0,4,\N,\N,\N,\N,\N,\N,\N
27,299,1,9,\N,1,85,90,12,0,0,0,\N,0,\N,0,0,0,0,0,0,0,0,\N,\N,\N,\N,\N,\N,\N
27,300,0,4,\N,0,0,101,16,0,0,0,\N,0,\N,0,0,0,0,0,0,0,10,\N,\N,\N,\N,\N,\N,\N
27,301,0,14,\N,1,30,90,20,0,0,0,\N,0,\N,0,0,0,0,0,0,0,0,\N,\N,\N,\N,\N,\N,\N
27,302,0,11,\N,1,60,100,16,0,0,0,\N,0,\N,0,0,0,0,0,0,0,0,\N,\N,\N,\N,\N,\N,\N
27,303,1,0,\N,0,0,101,8,0,0,0,\N,0,\N,0,0,0,0,0,0,0,7,\N,\N,\N,\N,\N,\N,\N
27,304,1,0,\N,2,90,100,12,0,0,0,\N,0,\N,0,0,0,0,0,0,0,5,\N,\N,\N,\N,\N,\N,\N
27,305,1,3,\N,1,50,100,16,0,0,0,\N,0,\N,0,0,0,0,0,0,0,0,\N,\N,\N,\N,\N,\N,\N
27,306,1,0,\N,1,75,95,12,0,0,0,\N,0,\N,0,0,0,0,0,0,0,0,\N,\N,\N,\N,\N,\N,\N
27,307,1,9,\N,2,150,90,8,0,0,0,\N,0,\N,0,0,0,0,0,0,0,0,\N,\N,\N,\N,\N,\N,\N
27,308,1,10,\N,2,150,90,8,0,0,0,\N,0,\N,0,0,0,0,0,0,0,0,\N,\N,\N,\N,\N,\N,\N
27,309,1,8,\N,1,90,90,12,0,0,0,\N,0,\N,0,0,0,0,0,0,0,0,\N,\N,\N,\N,\N,\N,\N
27,310,0,7,\N,1,30,100,16,0,0,0,\N,0,\N,0,0,0,0,0,0,0,0,\N,\N,\N,\N,\N,\N,\N
27,311,1,0,\N,2,50,100,12,0,0,0,\N,0,\N,0,0,0,0,0,0,0,0,\N,\N,\N,\N,\N,\N,\N
27,312,0,11,\N,0,0,101,8,0,0,0,\N,0,\N,0,0,0,0,0,0,0,6,\N,\N,\N,\N,\N,\N,\N
27,313,1,16,\N,0,0,100,20,0,0,0,\N,0,\N,0,0,0,0,0,0,0,0,\N,\N,\N,\N,\N,\N,\N
27,314,1,2,\N,2,60,95,20,0,0,0,\N,0,\N,0,0,0,0,0,0,0,5,\N,\N,\N,\N,\N,\N,\N
27,315,1,9,\N,2,130,90,8,0,0,0,\N,0,\N,0,0,0,0,0,0,0,0,\N,\N,\N,\N,\N,\N,\N
27,316,0,0,\N,0,0,101,20,0,0,0,\N,0,\N,0,0,0,0,0,0,0,0,\N,\N,\N,\N,\N,\N,\N
27,317,1,5,\N,1,60,95,16,0,0,0,\N,0,\N,0,0,0,0,0,0,0,0,\N,\N,\N,\N,\N,\N,\N
27,318,0,6,\N,2,60,100,8,0,0,0,\N,0,\N,0,0,0,0,0,0,0,0,\N,\N,\N,\N,\N,\N,\N
27,319,1,8,\N,0,0,85,20,0,0,0,\N,0,\N,0,0,0,0,0,0,0,0,\N,\N,\N,\N,\N,\N,\N
27,320,0,11,\N,0,0,55,16,0,0,0,\N,0,\N,0,0,0,0,0,0,0,0,\N,\N,\N,\N,\N,\N,\N
27,321,1,0,\N,0,0,100,20,0,0,0,\N,0,\N,0,0,0,0,0,0,0,0,\N,\N,\N,\N,\N,\N,\N
27,322,1,13,\N,0,0,101,20,0,0,0,\N,0,\N,0,0,0,0,0,0,0,7,\N,\N,\N,\N,\N,\N,\N
27,323,1,10,\N,2,150,100,8,0,0,0,\N,0,\N,0,0,0,0,0,0,0,5,\N,\N,\N,\N,\N,\N,\N
27,324,0,6,\N,2,75,100,16,0,0,0,\N,0,\N,0,0,0,0,0,0,0,0,\N,\N,\N,\N,\N,\N,\N
27,325,1,7,\N,1,60,101,20,0,0,0,\N,0,\N,0,0,0,0,0,0,0,0,\N,\N,\N,\N,\N,\N,\N
27,326,1,13,\N,2,80,100,20,0,0,0,\N,0,\N,0,0,0,0,0,0,0,0,\N,\N,\N,\N,\N,\N,\N
27,327,0,1,\N,1,85,90,16,0,0,0,\N,0,\N,0,0,0,0,0,0,0,0,\N,\N,\N,\N,\N,\N,\N
27,328,1,4,\N,1,35,85,16,0,0,0,\N,0,\N,0,0,0,0,0,0,0,0,\N,\N,\N,\N,\N,\N,\N
27,329,1,14,\N,2,1,30,8,0,0,0,\N,0,\N,0,0,0,0,0,0,0,0,\N,\N,\N,\N,\N,\N,\N
27,330,1,10,\N,2,90,85,12,0,0,0,\N,0,\N,0,0,0,0,0,0,0,5,\N,\N,\N,\N,\N,\N,\N
27,331,1,11,\N,1,25,100,20,0,0,0,\N,0,\N,0,0,0,0,0,0,0,0,\N,\N,\N,\N,\N,\N,\N
27,332,1,2,\N,1,60,101,20,0,0,0,\N,0,\N,0,0,0,0,0,0,0,0,\N,\N,\N,\N,\N,\N,\N
27,333,1,14,\N,1,25,100,20,0,0,0,\N,0,\N,0,0,0,0,0,0,0,0,\N,\N,\N,\N,\N,\N,\N
27,334,1,8,\N,0,0,101,16,0,0,0,\N,0,\N,0,0,0,0,0,0,0,7,\N,\N,\N,\N,\N,\N,\N
27,335,1,0,\N,0,0,101,8,0,0,0,\N,0,\N,0,0,0,0,0,0,0,0,\N,\N,\N,\N,\N,\N,\N
27,336,1,0,\N,0,0,101,20,0,0,0,\N,0,\N,0,0,0,0,0,0,0,6,\N,\N,\N,\N,\N,\N,\N
27,337,1,15,\N,1,80,100,16,0,0,0,\N,0,\N,0,0,0,0,0,0,0,0,\N,\N,\N,\N,\N,\N,\N
27,338,1,11,\N,2,150,90,8,0,0,0,\N,0,\N,0,0,0,0,0,0,0,0,\N,\N,\N,\N,\N,\N,\N
27,339,1,1,\N,0,0,101,20,0,0,0,\N,0,\N,0,0,0,0,0,0,0,7,\N,\N,\N,\N,\N,\N,\N
27,340,1,2,\N,1,85,85,8,0,0,0,\N,0,\N,0,0,0,0,0,0,0,0,\N,\N,\N,\N,\N,\N,\N
27,341,1,4,\N,2,55,95,16,0,0,0,\N,0,\N,0,0,0,0,0,0,0,0,\N,\N,\N,\N,\N,\N,\N
27,342,0,3,\N,1,50,100,20,0,0,0,\N,0,\N,0,0,0,0,0,0,0,0,\N,\N,\N,\N,\N,\N,\N
27,343,1,0,\N,1,60,100,20,0,0,0,\N,0,\N,0,0,0,0,0,0,0,0,\N,\N,\N,\N,\N,\N,\N
27,344,1,12,\N,1,120,100,16,0,0,0,\N,0,\N,0,0,0,0,0,0,0,0,\N,\N,\N,\N,\N,\N,\N
27,345,0,11,\N,2,60,101,20,0,0,0,\N,0,\N,0,0,0,0,0,0,0,0,\N,\N,\N,\N,\N,\N,\N
27,346,0,10,\N,0,0,101,16,0,0,0,\N,0,\N,0,0,0,0,0,0,0,10,\N,\N,\N,\N,\N,\N,\N
27,347,1,13,\N,0,0,101,20,0,0,0,\N,0,\N,0,0,0,0,0,0,0,7,\N,\N,\N,\N,\N,\N,\N
27,348,1,11,\N,1,90,100,16,0,0,0,\N,0,\N,0,0,0,0,0,0,0,0,\N,\N,\N,\N,\N,\N,\N
27,349,1,15,\N,0,0,101,20,0,0,0,\N,0,\N,0,0,0,0,0,0,0,7,\N,\N,\N,\N,\N,\N,\N
27,350,1,5,\N,1,25,90,12,0,0,0,\N,0,\N,0,0,0,0,0,0,0,0,\N,\N,\N,\N,\N,\N,\N
27,351,0,12,\N,2,60,101,20,0,0,0,\N,0,\N,0,0,0,0,0,0,0,0,\N,\N,\N,\N,\N,\N,\N
27,352,1,10,\N,2,60,100,20,0,0,0,\N,0,\N,0,0,0,0,0,0,0,0,\N,\N,\N,\N,\N,\N,\N
27,353,0,8,\N,2,140,100,8,0,0,0,\N,0,\N,0,0,0,0,0,0,0,0,\N,\N,\N,\N,\N,\N,\N
27,354,0,13,\N,2,140,90,8,0,0,0,\N,0,\N,0,0,0,0,0,0,0,0,\N,\N,\N,\N,\N,\N,\N
27,355,1,2,\N,0,0,101,8,0,0,0,\N,0,\N,0,0,0,0,0,0,0,7,\N,\N,\N,\N,\N,\N,\N
27,356,1,13,\N,0,0,101,8,0,0,0,\N,0,\N,0,0,0,0,0,0,0,10,\N,\N,\N,\N,\N,\N,\N
27,357,0,13,\N,0,0,101,20,0,0,0,\N,0,\N,0,0,0,0,0,0,0,0,\N,\N,\N,\N,\N,\N,\N
27,358,0,1,\N,1,70,100,12,0,0,0,\N,0,\N,0,0,0,0,0,0,0,0,\N,\N,\N,\N,\N,\N,\N
27,359,1,1,\N,1,100,90,12,0,0,0,\N,0,\N,0,0,0,0,0,0,0,0,\N,\N,\N,\N,\N,\N,\N
27,360,1,8,\N,1,1,100,8,0,0,0,\N,0,\N,0,0,0,0,0,0,0,0,\N,\N,\N,\N,\N,\N,\N
27,361,1,13,\N,0,0,101,12,0,0,0,\N,0,\N,0,0,0,0,0,0,0,7,\N,\N,\N,\N,\N,\N,\N
27,362,0,10,\N,2,65,100,12,0,0,0,\N,0,\N,0,0,0,0,0,0,0,0,\N,\N,\N,\N,\N,\N,\N
27,363,0,0,\N,1,1,100,16,0,0,0,\N,0,\N,0,0,0,0,0,0,0,0,\N,\N,\N,\N,\N,\N,\N
27,364,1,0,\N,1,30,100,12,2,0,0,\N,0,\N,0,0,0,0,0,0,0,0,\N,\N,\N,\N,\N,\N,\N
27,365,1,2,\N,1,60,100,20,0,0,0,\N,0,\N,0,0,0,0,0,0,0,0,\N,\N,\N,\N,\N,\N,\N
27,366,1,2,\N,0,0,101,16,0,0,0,\N,0,\N,0,0,0,0,0,0,0,12,\N,\N,\N,\N,\N,\N,\N
27,367,1,0,\N,0,0,101,20,0,0,0,\N,0,\N,0,0,0,0,0,0,0,1,\N,\N,\N,\N,\N,\N,\N
27,368,1,8,\N,1,1,100,12,0,0,0,\N,0,\N,0,0,0,0,0,0,0,13,\N,\N,\N,\N,\N,\N,\N
27,369,1,6,\N,1,70,100,20,0,0,0,\N,0,\N,0,0,0,0,0,0,0,0,\N,\N,\N,\N,\N,\N,\N
27,370,1,1,\N,1,120,100,8,0,0,0,\N,0,\N,0,0,0,0,0,0,0,0,\N,\N,\N,\N,\N,\N,\N
27,371,1,16,\N,1,50,100,12,0,0,0,\N,0,\N,0,0,0,0,0,0,0,0,\N,\N,\N,\N,\N,\N,\N
27,372,1,16,\N,1,60,100,12,0,0,0,\N,0,\N,0,0,0,0,0,0,0,0,\N,\N,\N,\N,\N,\N,\N
27,373,0,16,\N,0,0,100,16,0,0,0,\N,0,\N,0,0,0,0,0,0,0,0,\N,\N,\N,\N,\N,\N,\N
27,374,1,16,\N,1,1,100,12,0,0,0,\N,0,\N,0,0,0,0,0,0,0,0,\N,\N,\N,\N,\N,\N,\N
27,375,0,13,\N,0,0,100,12,0,0,0,\N,0,\N,0,0,0,0,0,0,0,0,\N,\N,\N,\N,\N,\N,\N
27,376,0,0,\N,2,1,101,8,0,0,0,\N,0,\N,0,0,0,0,0,0,0,0,\N,\N,\N,\N,\N,\N,\N
27,377,0,13,\N,0,0,100,16,0,0,0,\N,0,\N,0,0,0,0,0,0,0,5,\N,\N,\N,\N,\N,\N,\N
27,378,0,0,\N,2,1,100,8,0,0,0,\N,0,\N,0,0,0,0,0,0,0,0,\N,\N,\N,\N,\N,\N,\N
27,379,1,13,\N,0,0,101,12,0,0,0,\N,0,\N,0,0,0,0,0,0,0,7,\N,\N,\N,\N,\N,\N,\N
27,380,1,3,\N,0,0,100,12,0,0,0,\N,0,\N,0,0,0,0,0,0,0,0,\N,\N,\N,\N,\N,\N,\N
27,381,0,0,\N,0,0,101,20,0,0,0,\N,0,\N,0,0,0,0,0,0,0,12,\N,\N,\N,\N,\N,\N,\N
27,382,0,0,\N,0,1,101,20,0,0,0,\N,0,\N,0,0,0,0,0,0,0,3,\N,\N,\N,\N,\N,\N,\N
27,383,1,0,\N,0,0,101,20,0,0,0,\N,0,\N,0,0,0,0,0,0,0,7,\N,\N,\N,\N,\N,\N,\N
27,384,1,13,\N,0,0,101,12,0,0,0,\N,0,\N,0,0,0,0,0,0,0,0,\N,\N,\N,\N,\N,\N,\N
27,385,1,13,\N,0,0,101,12,0,0,0,\N,0,\N,0,0,0,0,0,0,0,0,\N,\N,\N,\N,\N,\N,\N
27,386,0,16,\N,1,1,100,8,0,0,0,\N,0,\N,0,0,0,0,0,0,0,0,\N,\N,\N,\N,\N,\N,\N
27,387,1,0,\N,1,140,100,8,0,0,0,\N,0,\N,0,0,0,0,0,0,0,0,\N,\N,\N,\N,\N,\N,\N
27,388,1,11,\N,0,0,100,12,0,0,0,\N,0,\N,0,0,0,0,0,0,0,0,\N,\N,\N,\N,\N,\N,\N
27,389,1,16,\N,1,70,100,8,1,0,0,\N,0,\N,0,0,0,0,0,0,0,0,\N,\N,\N,\N,\N,\N,\N
27,390,1,3,\N,0,0,101,20,0,0,0,\N,0,\N,0,0,0,0,0,0,0,11,\N,\N,\N,\N,\N,\N,\N
27,391,0,13,\N,0,0,101,12,0,0,0,\N,0,\N,0,0,0,0,0,0,0,0,\N,\N,\N,\N,\N,\N,\N
27,392,1,10,\N,0,0,101,20,0,0,0,\N,0,\N,0,0,0,0,0,0,0,7,\N,\N,\N,\N,\N,\N,\N
