version_group_id,move_id,can_use_move,type_id,quality_id,category_id,power,accuracy,pp,priority,min_hits,max_hits,infliction_id,infliction_percent,duration_id,min_turns,max_turns,crit_stage,flinch_percent,effect,recoil_percent,heal_percent,target_id,affinity_id,max_move_id,max_power,z_move_id,z_base_power,z_power_effect,effect_percent,
17,209,1,12,4,1,65,100,20,0,0,0,1,30,1,0,0,0,0,6,0,0,0,\N,\N,\N,646,120,\N,\N,
17,210,1,6,0,1,40,95,20,0,0,0,0,0,0,0,0,0,0,119,0,0,0,\N,\N,\N,634,100,\N,\N,
17,211,1,8,7,1,70,90,25,0,0,0,0,0,0,0,0,0,0,138,0,0,0,\N,\N,\N,638,140,\N,\N,
17,212,1,0,13,0,0,101,5,0,0,0,0,0,0,0,0,0,0,106,0,0,0,\N,\N,\N,212,0,10,\N,
17,213,1,0,1,0,0,100,15,0,0,0,7,0,3,0,0,0,0,120,0,0,0,\N,\N,\N,213,0,26,\N,
17,214,1,0,13,0,0,101,10,0,0,0,0,0,0,0,0,0,0,97,0,0,7,\N,\N,\N,214,0,25,\N,
17,215,1,0,13,0,0,101,5,0,0,0,0,0,0,0,0,0,0,102,0,0,6,\N,\N,\N,215,0,27,\N,
17,216,1,0,0,1,1,100,20,0,0,0,0,0,0,0,0,0,0,121,0,0,0,\N,\N,\N,622,160,\N,\N,
17,217,1,0,0,1,1,90,15,0,0,0,0,0,0,0,0,0,0,122,0,0,0,\N,\N,\N,622,100,\N,\N,
17,218,1,0,0,1,1,100,20,0,0,0,0,0,0,0,0,0,0,123,0,0,0,\N,\N,\N,622,160,\N,\N,
17,219,1,0,11,0,0,101,25,0,0,0,0,0,0,0,0,0,0,124,0,0,12,\N,\N,\N,219,0,13,\N,
17,220,1,0,13,0,0,101,20,0,0,0,0,0,0,0,0,0,0,91,0,0,0,\N,\N,\N,220,0,4,\N,
17,221,1,9,4,1,100,95,5,0,0,0,4,50,1,0,0,0,0,125,0,0,0,\N,\N,\N,640,180,\N,\N,
17,222,1,4,0,1,1,100,30,0,0,0,0,0,0,0,0,0,0,126,0,0,4,\N,\N,\N,630,140,\N,\N,
17,223,1,1,4,1,100,50,5,0,0,0,6,100,2,2,5,0,0,76,0,0,0,\N,\N,\N,624,180,\N,\N,
17,224,1,6,0,1,120,85,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,\N,\N,\N,634,190,\N,\N,
17,225,1,15,4,2,60,100,20,0,0,0,1,30,1,0,0,0,0,6,0,0,0,\N,\N,\N,652,120,\N,\N,
17,226,1,0,13,0,0,101,40,0,0,0,0,0,0,0,0,0,0,127,0,0,7,\N,\N,\N,226,0,26,\N,
17,227,1,0,13,0,0,100,5,0,0,0,0,0,0,0,0,0,0,90,0,0,0,\N,\N,\N,227,0,13,\N,
17,228,1,16,0,1,40,100,20,0,0,0,0,0,0,0,0,0,0,128,0,0,0,\N,\N,\N,654,100,\N,\N,
17,229,1,0,0,1,20,100,40,0,0,0,0,0,0,0,0,0,0,129,0,0,0,\N,\N,\N,622,100,\N,\N,
17,230,1,0,2,0,0,100,20,0,0,0,0,0,0,0,0,0,0,24,0,0,5,\N,\N,\N,230,0,16,\N,
17,231,1,8,6,1,100,75,15,0,0,0,0,0,0,0,0,0,0,69,0,0,0,\N,\N,\N,638,180,\N,\N,
17,232,1,8,7,1,50,95,35,0,0,0,0,0,0,0,0,0,0,139,0,0,0,\N,\N,\N,638,100,\N,\N,
17,233,1,1,0,1,70,101,10,-1,0,0,0,0,0,0,0,0,0,78,0,0,0,\N,\N,\N,624,140,\N,\N,
17,234,1,0,3,0,0,101,5,0,0,0,0,0,0,0,0,0,0,132,0,50,7,\N,\N,\N,234,0,26,\N,
17,235,1,11,3,0,0,101,5,0,0,0,0,0,0,0,0,0,0,132,0,50,7,\N,\N,\N,235,0,26,\N,
17,236,1,17,3,0,0,101,5,0,0,0,0,0,0,0,0,0,0,132,0,50,7,\N,\N,\N,236,0,26,\N,
17,237,1,0,0,2,60,100,15,0,0,0,0,0,0,0,0,0,0,135,0,0,0,\N,\N,\N,622,120,\N,\N,
17,238,1,1,0,1,100,80,5,0,0,0,0,0,0,0,0,1,0,43,0,0,0,\N,\N,\N,624,180,\N,\N,
17,239,1,15,0,2,40,100,20,0,0,0,0,0,0,0,0,0,20,146,0,0,5,\N,\N,\N,652,100,\N,\N,
17,240,1,10,10,0,0,101,5,0,0,0,0,0,0,0,0,0,0,136,0,0,10,\N,\N,\N,240,0,13,\N,
17,241,1,9,10,0,0,101,5,0,0,0,0,0,0,0,0,0,0,137,0,0,10,\N,\N,\N,241,0,13,\N,
17,242,1,16,6,1,80,100,15,0,0,0,0,0,0,0,0,0,0,69,0,0,0,\N,\N,\N,654,160,\N,\N,
17,243,1,13,0,2,1,100,20,-5,0,0,0,0,0,0,0,0,0,144,0,0,13,\N,\N,\N,648,100,\N,\N,
17,244,1,0,13,0,0,101,10,0,0,0,0,0,0,0,0,0,0,143,0,0,0,\N,\N,\N,244,0,27,\N,
17,245,1,0,0,1,80,100,5,2,0,0,0,0,0,0,0,0,0,103,0,0,0,\N,\N,\N,622,160,\N,\N,
17,246,1,5,7,2,60,100,5,0,0,0,0,0,0,0,0,0,0,140,0,0,0,\N,\N,\N,632,120,\N,\N,
17,247,1,7,6,2,80,100,15,0,0,0,0,0,0,0,0,0,0,72,0,0,0,\N,\N,\N,636,160,\N,\N,
17,248,1,13,13,2,120,100,10,0,0,0,0,0,0,0,0,0,0,148,0,0,0,\N,\N,\N,648,190,\N,\N,
17,249,1,1,6,1,40,100,15,0,0,0,0,0,0,0,0,0,0,69,0,0,0,\N,\N,\N,624,100,\N,\N,
17,250,1,10,4,2,35,85,15,0,0,0,8,100,4,5,6,0,0,261,0,0,0,\N,\N,\N,642,100,\N,\N,
17,251,1,16,0,1,1,100,10,0,6,6,0,0,0,0,0,0,0,154,0,0,0,\N,\N,\N,654,100,\N,\N,
17,252,1,0,0,1,40,100,10,3,0,0,0,0,0,0,0,0,100,158,0,0,0,\N,\N,\N,622,100,\N,\N,
17,253,1,0,0,2,90,100,10,0,0,0,0,0,0,0,0,0,0,159,0,0,9,\N,\N,\N,622,175,\N,\N,
17,254,1,0,13,0,0,101,20,0,0,0,0,0,0,0,0,0,0,160,0,0,7,\N,\N,\N,254,0,27,\N,
17,255,1,0,0,2,1,100,10,0,0,0,0,0,0,0,0,0,0,161,0,0,0,\N,\N,\N,622,100,\N,\N,
17,256,1,0,3,0,0,101,10,0,0,0,0,0,0,0,0,0,0,162,0,25,7,\N,\N,\N,256,0,26,\N,
17,257,1,9,4,2,95,90,10,0,0,0,4,10,1,0,0,0,0,4,0,0,5,\N,\N,\N,640,175,\N,\N,
17,258,1,14,10,0,0,101,10,0,0,0,0,0,0,0,0,0,0,164,0,0,10,\N,\N,\N,258,0,13,\N,
17,259,1,16,1,0,0,100,15,0,0,0,12,0,1,0,0,0,0,165,0,0,0,\N,\N,\N,259,0,4,\N,
17,260,1,16,5,0,0,100,15,0,0,0,6,0,2,2,5,0,0,166,0,0,0,\N,\N,\N,260,0,10,\N,
17,261,1,9,1,0,0,85,15,0,0,0,4,0,1,0,0,0,0,167,0,0,0,\N,\N,\N,261,0,1,\N,
17,262,1,16,13,0,0,100,10,0,0,0,0,0,0,0,0,0,0,168,0,0,0,\N,\N,\N,262,0,28,\N,
17,263,1,0,0,1,70,100,20,0,0,0,0,0,0,0,0,0,0,169,0,0,0,\N,\N,\N,622,140,\N,\N,
17,264,1,1,0,1,150,100,20,-3,0,0,0,0,0,0,0,0,0,170,0,0,0,\N,\N,\N,624,200,\N,\N,
17,265,1,0,0,1,70,100,10,0,0,0,0,0,0,0,0,0,0,171,0,0,0,\N,\N,\N,622,140,\N,\N,
17,266,1,0,13,0,0,101,20,2,0,0,0,0,0,0,0,0,0,172,0,0,7,\N,\N,\N,266,0,26,\N,
17,267,1,0,13,0,0,101,20,0,0,0,0,0,0,0,0,0,0,173,0,0,0,\N,\N,\N,267,0,\N,\N,
17,268,1,12,2,0,0,101,20,0,0,0,0,0,0,0,0,0,0,174,0,0,7,\N,\N,\N,268,0,10,\N,
17,269,1,16,13,0,0,100,20,0,0,0,0,0,0,0,0,0,0,175,0,0,0,\N,\N,\N,269,0,1,\N,
17,270,1,0,13,0,0,101,20,5,0,0,0,0,0,0,0,0,0,176,0,0,2,\N,\N,\N,270,0,26,\N,
17,271,1,13,13,0,0,100,10,0,0,0,0,0,0,0,0,0,0,177,0,0,0,\N,\N,\N,271,0,14,\N,
17,272,1,13,13,0,0,101,10,0,0,0,0,0,0,0,0,0,0,178,0,0,0,\N,\N,\N,272,0,13,\N,
17,273,1,0,13,0,0,101,10,0,0,0,0,0,0,0,0,0,0,179,0,0,7,\N,\N,\N,273,0,10,\N,
17,274,1,0,13,0,0,101,20,0,0,0,0,0,0,0,0,0,0,180,0,0,7,\N,\N,\N,274,0,\N,\N,
17,275,1,11,1,0,0,101,20,0,0,0,21,0,1,0,0,0,0,181,0,0,7,\N,\N,\N,275,0,10,\N,
17,276,1,1,7,1,120,100,5,0,0,0,0,0,0,0,0,0,0,182,0,0,0,\N,\N,\N,624,190,\N,\N,
17,277,1,13,13,0,0,101,15,4,0,0,0,0,0,0,0,0,0,183,0,0,7,\N,\N,\N,277,0,11,\N,
17,278,1,0,13,0,0,101,10,0,0,0,0,0,0,0,0,0,0,184,0,0,7,\N,\N,\N,278,0,14,\N,
17,279,1,1,0,1,60,100,10,-4,0,0,0,0,0,0,0,0,0,185,0,0,0,\N,\N,\N,624,120,\N,\N,
17,280,1,1,0,1,75,100,15,0,0,0,0,0,0,0,0,0,0,186,0,0,0,\N,\N,\N,624,140,\N,\N,
17,281,1,0,1,0,0,101,10,0,0,0,14,0,2,2,2,0,0,187,0,0,0,\N,\N,\N,281,0,13,\N,
17,282,1,16,0,1,65,100,20,0,0,0,0,0,0,0,0,0,0,188,0,0,0,\N,\N,\N,654,120,\N,\N,
17,283,1,0,0,1,1,100,5,0,0,0,0,0,0,0,0,0,0,189,0,0,0,\N,\N,\N,622,160,\N,\N,
17,284,1,9,0,2,150,100,5,0,0,0,0,0,0,0,0,0,0,190,0,0,5,\N,\N,\N,640,200,\N,\N,
17,285,1,13,13,0,0,101,10,0,0,0,0,0,0,0,0,0,0,191,0,0,0,\N,\N,\N,285,0,13,\N,
17,286,1,13,13,0,0,101,10,0,0,0,0,0,0,0,0,0,0,192,0,0,7,\N,\N,\N,286,0,11,\N,
17,287,1,0,13,0,0,101,20,0,0,0,0,0,0,0,0,0,0,193,0,0,7,\N,\N,\N,287,0,27,\N,
17,288,1,7,13,0,0,101,5,0,0,0,0,0,0,0,0,0,0,194,0,0,7,\N,\N,\N,288,0,29,\N,
17,289,1,16,13,0,0,101,10,4,0,0,0,0,0,0,0,0,0,195,0,0,7,\N,\N,\N,289,0,14,\N,
17,290,1,0,0,1,70,100,20,0,0,0,0,30,0,0,0,0,0,197,0,0,0,\N,\N,\N,622,140,\N,\N,
17,291,1,10,0,1,80,100,10,0,0,0,0,0,0,0,0,0,0,255,0,0,0,\N,\N,\N,642,160,\N,\N,
17,292,1,1,0,1,15,100,20,0,2,5,0,0,0,0,0,0,0,29,0,0,0,\N,\N,\N,624,100,\N,\N,
17,293,1,0,13,0,0,101,20,0,0,0,0,0,0,0,0,0,0,213,0,0,7,\N,\N,\N,293,0,19,\N,
17,294,1,6,2,0,0,101,20,0,0,0,0,0,0,0,0,0,0,321,0,0,7,\N,\N,\N,294,0,26,\N,
17,295,1,13,6,2,70,100,5,0,0,0,0,0,0,0,0,0,0,72,0,0,0,\N,\N,\N,648,140,\N,\N,
17,296,1,13,6,2,70,100,5,0,0,0,0,0,0,0,0,0,0,71,0,0,0,\N,\N,\N,648,140,\N,\N,
17,297,1,2,2,0,0,100,15,0,0,0,0,0,0,0,0,0,0,58,0,0,0,\N,\N,\N,297,0,4,\N,
17,298,1,0,1,0,0,100,20,0,0,0,6,0,2,2,5,0,0,199,0,0,4,\N,\N,\N,298,0,7,\N,
17,299,1,9,4,1,85,90,10,0,0,0,4,10,1,0,0,1,0,200,0,0,0,\N,\N,\N,640,160,\N,\N,
17,300,1,4,10,0,0,101,15,0,0,0,0,0,0,0,0,0,0,201,0,0,10,\N,\N,\N,300,0,10,\N,
17,301,1,14,0,1,30,90,20,0,0,0,0,0,0,0,0,0,0,117,0,0,0,\N,\N,\N,650,100,\N,\N,
17,302,1,11,0,1,60,100,15,0,0,0,0,0,0,0,0,0,30,31,0,0,0,\N,\N,\N,644,120,\N,\N,
17,303,1,0,3,0,0,101,10,0,0,0,0,0,0,0,0,0,0,32,0,50,7,\N,\N,\N,303,0,26,\N,
17,304,1,0,0,2,90,100,10,0,0,0,0,0,0,0,0,0,0,0,0,0,5,\N,\N,\N,622,175,\N,\N,
17,305,1,3,4,1,50,100,15,0,0,0,5,50,1,15,15,0,0,202,0,0,0,\N,\N,\N,628,100,\N,\N,
17,306,1,0,6,1,75,95,10,0,0,0,0,0,0,0,0,0,0,69,0,0,0,\N,\N,\N,622,140,\N,\N,
17,307,1,9,0,2,150,90,5,0,0,0,0,0,0,0,0,0,0,80,0,0,0,\N,\N,\N,640,200,\N,\N,
17,308,1,10,0,2,150,90,5,0,0,0,0,0,0,0,0,0,0,80,0,0,0,\N,\N,\N,642,200,\N,\N,
17,309,1,8,7,1,90,90,10,0,0,0,0,0,0,0,0,0,0,139,0,0,0,\N,\N,\N,638,175,\N,\N,
17,310,1,7,0,1,30,100,15,0,0,0,0,0,0,0,0,0,30,31,0,0,0,\N,\N,\N,636,100,\N,\N,
17,311,1,0,0,2,50,100,10,0,0,0,0,0,0,0,0,0,0,203,0,0,0,\N,\N,\N,622,160,\N,\N,
17,312,1,11,13,0,0,101,5,0,0,0,0,0,0,0,0,0,0,102,0,0,6,\N,\N,\N,312,0,27,\N,
17,313,1,16,2,0,0,100,20,0,0,0,0,0,0,0,0,0,0,62,0,0,0,\N,\N,\N,313,0,7,\N,
17,314,1,2,0,2,60,95,25,0,0,0,0,0,0,0,0,1,0,43,0,0,5,\N,\N,\N,626,120,\N,\N,
17,315,1,9,7,2,130,90,5,0,0,0,0,0,0,0,0,0,0,204,0,0,0,\N,\N,\N,640,195,\N,\N,
17,316,1,0,1,0,0,101,40,0,0,0,17,0,1,0,0,0,0,113,0,0,0,\N,\N,\N,316,0,1,\N,
17,317,1,5,6,1,60,95,15,0,0,0,0,0,0,0,0,0,0,70,0,0,0,\N,\N,\N,632,120,\N,\N,
17,318,1,6,7,2,60,100,5,0,0,0,0,0,0,0,0,0,0,140,0,0,0,\N,\N,\N,634,120,\N,\N,
17,319,1,8,2,0,0,85,40,0,0,0,0,0,0,0,0,0,0,62,0,0,0,\N,\N,\N,319,0,7,\N,
17,320,1,11,1,0,0,55,15,0,0,0,2,0,2,2,4,0,0,1,0,0,0,\N,\N,\N,320,0,13,\N,
17,321,1,0,2,0,0,100,20,0,0,0,0,0,0,0,0,0,0,205,0,0,0,\N,\N,\N,321,0,4,\N,
17,322,1,13,2,0,0,101,20,0,0,0,0,0,0,0,0,0,0,206,0,0,7,\N,\N,\N,322,0,10,\N,
17,323,1,10,0,2,150,100,5,0,0,0,0,0,0,0,0,0,0,190,0,0,5,\N,\N,\N,642,200,\N,\N,
17,324,1,6,4,2,75,100,15,0,0,0,6,10,2,2,5,0,0,76,0,0,0,\N,\N,\N,634,140,\N,\N,
17,325,1,7,0,1,60,101,20,0,0,0,0,0,0,0,0,0,0,17,0,0,0,\N,\N,\N,636,120,\N,\N,
17,326,1,13,0,2,80,100,20,0,0,0,0,0,0,0,0,0,10,31,0,0,0,\N,\N,\N,648,160,\N,\N,
17,327,1,1,0,1,85,90,15,0,0,0,0,0,0,0,0,0,0,207,0,0,0,\N,\N,\N,624,160,\N,\N,
17,328,1,4,4,1,35,85,15,0,0,0,8,100,4,5,6,0,0,42,0,0,0,\N,\N,\N,630,100,\N,\N,
17,329,1,14,9,2,1,30,5,0,0,0,0,0,0,0,0,0,0,38,0,0,0,\N,\N,\N,650,180,\N,\N,
17,330,1,10,6,2,90,85,10,0,0,0,0,0,0,0,0,0,0,73,0,0,5,\N,\N,\N,642,175,\N,\N,
17,331,1,11,0,1,25,100,30,0,2,5,0,0,0,0,0,0,0,29,0,0,0,\N,\N,\N,644,140,\N,\N,
17,332,1,2,0,1,60,101,20,0,0,0,0,0,0,0,0,0,0,17,0,0,0,\N,\N,\N,626,120,\N,\N,
17,333,1,14,0,1,25,100,30,0,2,5,0,0,0,0,0,0,0,29,0,0,0,\N,\N,\N,650,140,\N,\N,
17,334,1,8,2,0,0,101,15,0,0,0,0,0,0,0,0,0,0,51,0,0,7,\N,\N,\N,334,0,26,\N,
17,335,1,0,13,0,0,101,5,0,0,0,0,0,0,0,0,0,0,106,0,0,0,\N,\N,\N,335,0,4,\N,
17,336,1,0,2,0,0,101,40,0,0,0,0,0,0,0,0,0,0,10,0,0,7,\N,\N,\N,336,0,1,\N,
17,337,1,15,0,1,80,100,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,\N,\N,\N,652,160,\N,\N,
17,338,1,11,0,2,150,90,5,0,0,0,0,0,0,0,0,0,0,80,0,0,0,\N,\N,\N,644,200,\N,\N,
17,339,1,1,2,0,0,101,20,0,0,0,0,0,0,0,0,0,0,208,0,0,7,\N,\N,\N,339,0,1,\N,
17,340,1,2,4,1,85,85,5,0,0,0,1,30,1,0,0,0,0,263,0,0,0,\N,\N,\N,626,160,\N,\N,
17,341,1,4,6,2,55,95,15,0,0,0,0,0,0,0,0,0,0,70,0,0,0,\N,\N,\N,630,100,\N,\N,
17,342,1,3,4,1,50,100,25,0,0,0,5,10,1,0,0,1,0,209,0,0,0,\N,\N,\N,628,100,\N,\N,
17,343,1,0,0,1,60,100,25,0,0,0,0,0,0,0,0,0,0,105,0,0,0,\N,\N,\N,622,120,\N,\N,
17,344,1,12,4,1,120,100,15,0,0,0,1,10,1,0,0,0,0,262,-33,0,0,\N,\N,\N,646,190,\N,\N,
17,345,1,11,0,2,60,101,20,0,0,0,0,0,0,0,0,0,0,17,0,0,0,\N,\N,\N,644,120,\N,\N,
17,346,1,10,10,0,0,101,15,0,0,0,0,0,0,0,0,0,0,210,0,0,10,\N,\N,\N,346,0,10,\N,
17,347,1,13,2,0,0,101,20,0,0,0,0,0,0,0,0,0,0,211,0,0,7,\N,\N,\N,347,0,26,\N,
17,348,1,11,0,1,90,100,15,0,0,0,0,0,0,0,0,1,0,43,0,0,0,\N,\N,\N,644,175,\N,\N,
17,349,1,15,2,0,0,101,20,0,0,0,0,0,0,0,0,0,0,212,0,0,7,\N,\N,\N,349,0,26,\N,
17,350,1,5,0,1,25,90,10,0,2,5,0,0,0,0,0,0,0,29,0,0,0,\N,\N,\N,632,140,\N,\N,
17,351,1,12,0,2,60,101,20,0,0,0,0,0,0,0,0,0,0,17,0,0,0,\N,\N,\N,646,120,\N,\N,
17,352,1,10,4,2,60,100,20,0,0,0,6,20,2,2,5,0,0,76,0,0,0,\N,\N,\N,642,120,\N,\N,
17,353,1,8,13,2,140,100,5,0,0,0,0,0,0,0,0,0,0,148,0,0,0,\N,\N,\N,638,200,\N,\N,
17,354,1,13,7,2,140,90,5,0,0,0,0,0,0,0,0,0,0,204,0,0,0,\N,\N,\N,648,200,\N,\N,
17,355,1,2,3,0,0,101,10,0,0,0,0,0,0,0,0,0,0,214,0,50,7,\N,\N,\N,355,0,26,\N,
17,356,1,13,10,0,0,101,5,0,0,0,0,0,0,0,0,0,0,215,0,0,10,\N,\N,\N,356,0,7,\N,
17,357,1,13,1,0,0,101,40,0,0,0,17,0,1,0,0,0,0,216,0,0,0,\N,\N,\N,357,0,7,\N,
17,358,1,1,0,1,70,100,10,0,0,0,0,0,0,0,0,0,0,217,0,0,0,\N,\N,\N,624,140,\N,\N,
17,359,1,1,7,1,100,90,10,0,0,0,0,0,0,0,0,0,0,218,0,0,0,\N,\N,\N,624,180,\N,\N,
17,360,1,8,0,1,1,100,5,0,0,0,0,0,0,0,0,0,0,219,0,0,0,\N,\N,\N,638,160,\N,\N,
17,361,1,13,13,0,0,101,10,0,0,0,0,0,0,0,0,0,0,220,0,0,7,\N,\N,\N,361,0,\N,\N,
17,362,1,10,0,2,65,100,10,0,0,0,0,0,0,0,0,0,0,221,0,0,0,\N,\N,\N,642,120,\N,\N,
17,363,1,0,0,1,1,100,15,0,0,0,0,0,0,0,0,0,0,222,0,0,0,\N,\N,\N,622,160,\N,\N,
17,364,1,0,0,1,30,100,10,2,0,0,0,0,0,0,0,0,0,223,0,0,0,\N,\N,\N,622,100,\N,\N,
17,365,1,2,0,1,60,100,20,0,0,0,0,0,0,0,0,0,0,224,0,0,0,\N,\N,\N,626,120,\N,\N,
17,366,1,2,11,0,0,101,15,0,0,0,0,0,0,0,0,0,0,225,0,0,12,\N,\N,\N,366,0,25,\N,
17,367,1,0,13,0,0,101,30,0,0,0,0,0,0,0,0,0,0,226,0,0,1,\N,\N,\N,367,0,25,\N,
17,368,1,8,0,1,1,100,10,0,0,0,0,0,0,0,0,0,0,227,0,0,13,\N,\N,\N,638,100,\N,\N,
17,369,1,6,0,1,70,100,20,0,0,0,0,0,0,0,0,0,0,228,0,0,0,\N,\N,\N,634,140,\N,\N,
17,370,1,1,7,1,120,100,5,0,0,0,0,0,0,0,0,0,0,229,0,0,0,\N,\N,\N,624,190,\N,\N,
17,371,1,16,0,1,50,100,10,0,0,0,0,0,0,0,0,0,0,230,0,0,0,\N,\N,\N,654,100,\N,\N,
17,372,1,16,0,1,60,100,10,0,0,0,0,0,0,0,0,0,0,231,0,0,0,\N,\N,\N,654,120,\N,\N,
17,373,1,16,1,0,0,100,15,0,0,0,19,0,2,5,5,0,0,232,0,0,0,\N,\N,\N,373,0,7,\N,
17,374,1,16,0,1,1,100,10,0,0,0,0,0,0,0,0,0,0,233,0,0,0,\N,\N,\N,654,100,\N,\N,
17,375,1,13,13,0,0,100,10,0,0,0,0,0,0,0,0,0,0,234,0,0,0,\N,\N,\N,375,0,8,\N,
17,376,1,0,0,2,1,101,5,0,0,0,0,0,0,0,0,0,0,235,0,0,0,\N,\N,\N,622,160,\N,\N,
17,377,1,13,1,0,0,100,15,0,0,0,15,0,2,5,5,0,0,236,0,0,5,\N,\N,\N,377,0,8,\N,
17,378,1,0,0,2,1,100,5,0,0,0,0,0,0,0,0,0,0,237,0,0,0,\N,\N,\N,622,190,\N,\N,
17,379,1,13,13,0,0,101,10,0,0,0,0,0,0,0,0,0,0,238,0,0,7,\N,\N,\N,379,0,1,\N,
17,380,1,3,13,0,0,100,10,0,0,0,0,0,0,0,0,0,0,239,0,0,0,\N,\N,\N,380,0,13,\N,
17,381,1,0,11,0,0,101,30,0,0,0,0,0,0,0,0,0,0,240,0,0,12,\N,\N,\N,381,0,19,\N,
17,382,1,0,0,0,1,101,20,0,0,0,0,0,0,0,0,0,0,241,0,0,3,\N,\N,\N,382,0,14,\N,
17,383,1,0,13,0,0,101,20,0,0,0,0,0,0,0,0,0,0,242,0,0,7,\N,\N,\N,383,0,16,\N,
17,384,1,13,13,0,0,101,10,0,0,0,0,0,0,0,0,0,0,243,0,0,0,\N,\N,\N,384,0,13,\N,
17,385,1,13,13,0,0,101,10,0,0,0,0,0,0,0,0,0,0,244,0,0,0,\N,\N,\N,385,0,13,\N,
17,386,1,16,0,1,1,100,5,0,0,0,0,0,0,0,0,0,0,245,0,0,0,\N,\N,\N,654,160,\N,\N,
17,387,1,0,0,1,140,100,5,0,0,0,0,0,0,0,0,0,0,246,0,0,0,\N,\N,\N,622,200,\N,\N,
17,388,1,11,13,0,0,100,10,0,0,0,0,0,0,0,0,0,0,247,0,0,0,\N,\N,\N,388,0,13,\N,
17,389,1,16,0,1,70,100,5,1,0,0,0,0,0,0,0,0,0,248,0,0,0,\N,\N,\N,654,140,\N,\N,
17,390,1,3,11,0,0,101,20,0,0,0,0,0,0,0,0,0,0,249,0,0,11,\N,\N,\N,390,0,4,\N,
17,391,1,13,13,0,0,101,10,0,0,0,0,0,0,0,0,0,0,250,0,0,0,\N,\N,\N,391,0,25,\N,
17,392,1,10,13,0,0,101,20,0,0,0,0,0,0,0,0,0,0,251,0,0,7,\N,\N,\N,392,0,4,\N,
17,393,1,12,13,0,0,101,10,0,0,0,0,0,0,5,5,0,0,252,0,0,7,\N,\N,\N,393,0,19,\N,
17,394,1,9,4,1,120,100,15,0,0,0,4,10,1,0,0,0,0,253,-33,0,0,\N,\N,\N,640,190,\N,\N,
17,395,1,1,4,1,60,100,10,0,0,0,1,30,1,0,0,0,0,6,0,0,0,\N,\N,\N,624,120,\N,\N,
17,396,1,1,0,2,80,101,20,0,0,0,0,0,0,0,0,0,0,17,0,0,0,\N,\N,\N,624,160,\N,\N,
17,397,1,5,2,0,0,101,20,0,0,0,0,0,0,0,0,0,0,52,0,0,7,\N,\N,\N,397,0,26,\N,
17,398,1,3,4,1,80,100,20,0,0,0,5,30,1,0,0,0,0,2,0,0,0,\N,\N,\N,628,160,\N,\N,
17,399,1,16,0,2,80,100,15,0,0,0,0,0,0,0,0,0,20,31,0,0,0,\N,\N,\N,654,160,\N,\N,
17,400,1,16,0,1,70,100,15,0,0,0,0,0,0,0,0,1,0,43,0,0,0,\N,\N,\N,654,140,\N,\N,
17,401,1,10,0,1,90,90,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,\N,\N,\N,642,175,\N,\N,
17,402,1,11,0,1,80,100,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,\N,\N,\N,644,160,\N,\N,
17,403,1,2,0,2,75,95,15,0,0,0,0,0,0,0,0,0,30,31,0,0,0,\N,\N,\N,626,140,\N,\N,
17,404,1,6,0,1,80,100,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,\N,\N,\N,634,160,\N,\N,
17,405,1,6,6,2,90,100,10,0,0,0,0,0,0,0,0,0,0,72,0,0,0,\N,\N,\N,634,175,\N,\N,
17,406,1,15,0,2,85,100,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,\N,\N,\N,652,160,\N,\N,
17,407,1,15,0,1,100,75,10,0,0,0,0,0,0,0,0,0,20,31,0,0,0,\N,\N,\N,652,180,\N,\N,
17,408,1,5,0,2,80,100,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,\N,\N,\N,632,160,\N,\N,
17,409,1,1,8,1,75,100,10,0,0,0,0,0,0,0,0,0,0,3,50,0,0,\N,\N,\N,624,140,\N,\N,
17,410,1,1,0,2,40,100,30,1,0,0,0,0,0,0,0,0,0,103,0,0,0,\N,\N,\N,624,100,\N,\N,
17,411,1,1,6,2,120,70,5,0,0,0,0,0,0,0,0,0,0,72,0,0,0,\N,\N,\N,624,190,\N,\N,
17,412,1,11,6,2,90,100,10,0,0,0,0,0,0,0,0,0,0,72,0,0,0,\N,\N,\N,644,175,\N,\N,
17,413,1,2,0,1,120,100,15,0,0,0,0,0,0,0,0,0,0,198,-33,0,0,\N,\N,\N,626,190,\N,\N,
17,414,1,4,6,2,90,100,10,0,0,0,0,0,0,0,0,0,0,72,0,0,0,\N,\N,\N,630,175,\N,\N,
17,415,1,16,13,0,0,100,10,0,0,0,0,0,0,0,0,0,0,177,0,0,0,\N,\N,\N,415,0,14,\N,
17,416,1,0,0,1,150,90,5,0,0,0,0,0,0,0,0,0,0,80,0,0,0,\N,\N,\N,622,200,\N,\N,
17,417,1,16,2,0,0,101,20,0,0,0,0,0,0,0,0,0,0,53,0,0,7,\N,\N,\N,417,0,26,\N,
17,418,1,8,0,1,40,100,30,1,0,0,0,0,0,0,0,0,0,103,0,0,0,\N,\N,\N,638,100,\N,\N,
