language_id,pokemon_id,name
3,20103,Flabébé (Fleur Bleue)
3,20104,Flabébé (Fleur Blanche)
3,20105,Floette (Fleur Jaune)
3,20106,Floette (Fleur Orange)
3,20107,Floette (Fleur Bleue)
3,20108,Floette (Fleur Blanche)
3,20109,Florges (Fleur Jaune)
3,20110,Florges (Fleur Orange)
3,20111,Florges (Fleur Bleue)
3,20112,Florges (Fleur Blanche)
3,20113,Couafarel (Coupe Cœur)
3,20114,Couafarel (Coupe Étoile)
3,20115,Couafarel (Coupe Diamant)
3,20116,Couafarel (Coupe Demoiselle)
3,20117,Couafarel (Coupe Madame)
3,20118,Couafarel (Coupe Monsieur)
3,20119,Couafarel (Coupe Reine)
3,20120,Couafarel (Coupe Kabuki)
3,20121,Couafarel (Coupe Pharaon)
3,20123,Rattatac (Forme d’Alola) (Totem-like)
3,20124,Pikachu (Casquette de Hoenn)
3,20125,Pikachu (Casquette de Sinnoh)
3,20126,Pikachu (Casquette d’Unys)
3,20127,Pikachu (Casquette de Kalos)
3,20128,Pikachu (Casquette d’Alola)
3,20129,Argouste (Totem-like)
3,20130,Lucanon (Totem-like)
3,20131,Floramantis (Totem-like)
3,20132,Malamandre (Totem-like)
3,20133,Météno (Forme Météore - Noyau Orange)
3,20134,Météno (Forme Météore - Noyau Jaune)
3,20135,Météno (Forme Météore - Noyau Vert)
3,20136,Météno (Forme Météore - Noyau Bleu)
3,20137,Météno (Forme Météore - Noyau Indigo)
3,20138,Météno (Forme Météore - Noyau Violet)
3,20139,Météno (Noyau Orange)
3,20140,Météno (Noyau Jaune)
3,20141,Météno (Noyau Vert)
3,20142,Météno (Noyau Bleu)
3,20143,Météno (Noyau Indigo)
3,20144,Météno (Noyau Violet)
3,20145,Mimiqui (Forme Démasquée)
3,20146,Mimiqui (Forme Déguisée) (Totem-like)
3,20147,Mimiqui (Forme Démasquée) (Totem-like)
3,20148,Ékaïser (Totem-like)
3,20149,Magearna (Couleur du Passé)
3,20150,Pikachu (Casquette Partenaire)
3,20151,Ossatueur (Forme d’Alola) (Totem-like)
3,20152,Rubombelle (Totem-like)
3,20153,Tarenbulle (Totem-like)
3,20154,Togedemaru (Totem-like)
3,20155,Dracaufeu (Gigamax)
3,20156,Papilusion (Gigamax)
3,20157,Pikachu (Gigamax)
3,20158,Miaouss (Gigamax)
3,20159,Mackogneur (Gigamax)
3,20160,Ectoplasma (Gigamax)
3,20161,Krabboss (Gigamax)
3,20162,Lokhlass (Gigamax)
3,20163,Évoli (Gigamax)
3,20164,Ronflex (Gigamax)
3,20165,Miasmax (Gigamax)
3,20166,Melmetal (Gigamax)
3,20167,Corvaillus (Gigamax)
3,20168,Astronelle (Gigamax)
3,20169,Torgamord (Gigamax)
3,20170,Monthracite (Gigamax)
3,20171,Pomdrapi (Gigamax)
3,20172,Dratatin (Gigamax)
3,20173,Dunaconda (Gigamax)
3,20174,Nigosier (Forme Gobe-Tout)
3,20175,Nigosier (Forme Gobe-Chu)
3,20176,Salarsen (Forme Aigüe) (Gigamax)
3,20177,Scolocendre (Gigamax)
3,20178,Théffroi (Forme Authentique)
3,20179,Polthégeist (Forme Authentique)
3,20180,Sorcilence (Gigamax)
3,20181,Angoliath (Gigamax)
3,20188,Charmilly (Lait Ruby)
3,20195,Charmilly (Lait Matcha)
3,20202,Charmilly (Lait Menthe)
3,20209,Charmilly (Lait Citron)
3,20216,Charmilly (Lait Salé)
3,20223,Charmilly (Mélange Ruby)
3,20230,Charmilly (Mélange Caramel)
3,20237,Charmilly (Mélange Tricolore)
3,20244,Charmilly (Gigamax)
3,20245,Morpeko (Mode Affamé)
3,20246,Pachyradjah (Gigamax)
3,20247,Duralugon (Gigamax)
3,20248,Salarsen (Forme Grave) (Gigamax)
3,20249,Florizarre (Gigamax)
3,20250,Tortank (Gigamax)
3,20251,Gorythmic (Gigamax)
3,20252,Pyrobut (Gigamax)
3,20253,Lézargus (Gigamax)
3,20254,Shifours (Style Poing Final) (Gigamax)
3,20255,Zarude (Papa)
3,20256,Pikachu (Casquette Monde)
3,20257,Shifours (Style Mille Poings) (Gigamax)
3,20263,Famignol (Famille de Quatre)
3,20264,Nigirigon (Forme Affalée)
3,20265,Nigirigon (Forme Raide)
3,20266,Deusolourdo (Forme Triple)
3,20275,Poltchageist (Forme Onéreuse)
3,20276,Théffroyable (Forme Exceptionnelle)
3,20277,Méga-Magearna (Couleur du Passé)
3,20278,Méga-Nigirigon (Forme Affalée)
3,20279,Méga-Nigirigon (Forme Raide)
4,1,Bisasam
4,2,Bisaknosp
4,3,Bisaflor
4,4,Glumanda
4,5,Glutexo
4,6,Glurak
4,7,Schiggy
4,8,Schillok
4,9,Turtok
4,10,Raupy
4,11,Safcon
4,12,Smettbo
4,13,Hornliu
4,14,Kokuna
4,15,Bibor
4,16,Taubsi
4,17,Tauboga
4,18,Tauboss
4,19,Rattfratz
4,20,Rattikarl
4,21,Habitak
4,22,Ibitak
4,23,Rettan
4,24,Arbok
4,25,Pikachu
4,26,Raichu
4,27,Sandan
4,28,Sandamer
4,29,Nidoran♀
4,30,Nidorina
4,31,Nidoqueen
4,32,Nidoran♂
4,33,Nidorino
4,34,Nidoking
4,35,Piepi
4,36,Pixi
4,37,Vulpix
4,38,Vulnona
4,39,Pummeluff
4,40,Knuddeluff
4,41,Zubat
4,42,Golbat
4,43,Myrapla
4,44,Duflor
4,45,Giflor
4,46,Paras
4,47,Parasek
4,48,Bluzuk
4,49,Omot
4,50,Digda
4,51,Digdri
4,52,Mauzi
4,53,Snobilikat
4,54,Enton
4,55,Entoron
4,56,Menki
4,57,Rasaff
4,58,Fukano
4,59,Arkani
4,60,Quapsel
4,61,Quaputzi
4,62,Quappo
4,63,Abra
4,64,Kadabra
4,65,Simsala
4,66,Machollo
4,67,Maschock
4,68,Machomei
4,69,Knofensa
4,70,Ultrigaria
4,71,Sarzenia
4,72,Tentacha
4,73,Tentoxa
4,74,Kleinstein
4,75,Georok
4,76,Geowaz
4,77,Ponita
4,78,Gallopa
4,79,Flegmon
4,80,Lahmus
4,81,Magnetilo
4,82,Magneton
4,83,Porenta
4,84,Dodu
4,85,Dodri
4,86,Jurob
4,87,Jugong
4,88,Sleima
4,89,Sleimok
4,90,Muschas
4,91,Austos
4,92,Nebulak
4,93,Alpollo
4,94,Gengar
4,95,Onix
4,96,Traumato
4,97,Hypno
4,98,Krabby
4,99,Kingler
4,100,Voltobal
4,101,Lektrobal
4,102,Owei
4,103,Kokowei
4,104,Tragosso
4,105,Knogga
4,106,Kicklee
4,107,Nockchan
4,108,Schlurp
4,109,Smogon
4,110,Smogmog
4,111,Rihorn
4,112,Rizeros
4,113,Chaneira
4,114,Tangela
4,115,Kangama
4,116,Seeper
4,117,Seemon
4,118,Goldini
4,119,Golking
4,120,Sterndu
4,121,Starmie
4,122,Pantimos
4,123,Sichlor
4,124,Rossana
4,125,Elektek
4,126,Magmar
4,127,Pinsir
4,128,Tauros
4,129,Karpador
4,130,Garados
4,131,Lapras
4,132,Ditto
4,133,Evoli
4,134,Aquana
4,135,Blitza
4,136,Flamara
4,137,Porygon
4,138,Amonitas
4,139,Amoroso
4,140,Kabuto
4,141,Kabutops
4,142,Aerodactyl
4,143,Relaxo
4,144,Arktos
4,145,Zapdos
4,146,Lavados
4,147,Dratini
4,148,Dragonir
4,149,Dragoran
4,150,Mewtu
4,151,Mew
4,152,Endivie
4,153,Lorblatt
4,154,Meganie
4,155,Feurigel
4,156,Igelavar
4,157,Tornupto
4,158,Karnimani
4,159,Tyracroc
4,160,Impergator
4,161,Wiesor
4,162,Wiesenior
4,163,Hoothoot
4,164,Noctuh
4,165,Ledyba
4,166,Ledian
4,167,Webarak
4,168,Ariados
4,169,Iksbat
4,170,Lampi
4,171,Lanturn
4,172,Pichu
4,173,Pii
4,174,Fluffeluff
4,175,Togepi
4,176,Togetic
4,177,Natu
4,178,Xatu
4,179,Voltilamm
4,180,Waaty
4,181,Ampharos
4,182,Blubella
4,183,Marill
4,184,Azumarill
4,185,Mogelbaum
4,186,Quaxo
4,187,Hoppspross
4,188,Hubelupf
4,189,Papungha
4,190,Griffel
4,191,Sonnkern
4,192,Sonnflora
4,193,Yanma
4,194,Felino
4,195,Morlord
4,196,Psiana
4,197,Nachtara
4,198,Kramurx
4,199,Laschoking
4,200,Traunfugil
4,201,Icognito (A)
4,202,Woingenau
4,203,Girafarig
4,204,Tannza
4,205,Forstellka
4,206,Dummisel
4,207,Skorgla
4,208,Stahlos
4,209,Snubbull
4,210,Granbull
4,211,Baldorfish
4,212,Scherox
4,213,Pottrott
4,214,Skaraborn
4,215,Sniebel
4,216,Teddiursa
4,217,Ursaring
4,218,Schneckmag
4,219,Magcargo
4,220,Quiekel
4,221,Keifel
4,222,Corasonn
4,223,Remoraid
4,224,Octillery
4,225,Botogel
4,226,Mantax
4,227,Panzaeron
4,228,Hunduster
4,229,Hundemon
4,230,Seedraking
4,231,Phanpy
4,232,Donphan
4,233,Porygon2
4,234,Damhirplex
4,235,Farbeagle
4,236,Rabauz
4,237,Kapoera
4,238,Kussilla
4,239,Elekid
4,240,Magby
4,241,Miltank
4,242,Heiteira
4,243,Raikou
4,244,Entei
4,245,Suicune
4,246,Larvitar
4,247,Pupitar
4,248,Despotar
4,249,Lugia
4,250,Ho-Oh
4,251,Celebi
4,252,Geckarbor
4,253,Reptain
4,254,Gewaldro
4,255,Flemmli
4,256,Jungglut
4,257,Lohgock
4,258,Hydropi
4,259,Moorabbel
4,260,Sumpex
4,261,Fiffyen
4,262,Magnayen
4,263,Zigzachs
4,264,Geradaks
4,265,Waumpel
4,266,Schaloko
4,267,Papinella
4,268,Panekon
4,269,Pudox
4,270,Loturzel
4,271,Lombrero
4,272,Kappalores
4,273,Samurzel
4,274,Blanas
4,275,Tengulist
4,276,Schwalbini
4,277,Schwalboss
4,278,Wingull
4,279,Pelipper
4,280,Trasla
4,281,Kirlia
4,282,Guardevoir
4,283,Gehweiher
4,284,Maskeregen
4,285,Knilz
4,286,Kapilz
4,287,Bummelz
4,288,Muntier
4,289,Letarking
4,290,Nincada
4,291,Ninjask
4,292,Ninjatom
4,293,Flurmel
4,294,Krakeelo
4,295,Krawumms
4,296,Makuhita
4,297,Hariyama
4,298,Azurill
4,299,Nasgnet
4,300,Eneco
4,301,Enekoro
4,302,Zobiris
4,303,Flunkifer
4,304,Stollunior
4,305,Stollrak
4,306,Stolloss
4,307,Meditie
4,308,Meditalis
4,309,Frizelbliz
4,310,Voltenso
4,311,Plusle
4,312,Minun
4,313,Volbeat
4,314,Illumise
4,315,Roselia
4,316,Schluppuck
4,317,Schlukwech
4,318,Kanivanha
4,319,Tohaido
4,320,Wailmer
4,321,Wailord
4,322,Camaub
4,323,Camerupt
4,324,Qurtel
4,325,Spoink
4,326,Groink
4,327,Pandir
4,328,Knacklion
4,329,Vibrava
4,330,Libelldra
4,331,Tuska
4,332,Noktuska
4,333,Wablu
4,334,Altaria
4,335,Sengo
4,336,Vipitis
4,337,Lunastein
4,338,Sonnfel
4,339,Schmerbe
4,340,Welsar
4,341,Krebscorps
4,342,Krebutack
4,343,Puppance
4,344,Lepumentas
4,345,Liliep
4,346,Wielie
4,347,Anorith
4,348,Armaldo
4,349,Barschwa
4,350,Milotic
4,351,Formeo
4,352,Kecleon
4,353,Shuppet
4,354,Banette
4,355,Zwirrlicht
4,356,Zwirrklop
4,357,Tropius
4,358,Palimpalim
4,359,Absol
4,360,Isso
4,361,Schneppke
4,362,Firnontor
4,363,Seemops
4,364,Seejong
4,365,Walraisa
4,366,Perlu
4,367,Aalabyss
4,368,Saganabyss
4,369,Relicanth
4,370,Liebiskus
4,371,Kindwurm
4,372,Draschel
4,373,Brutalanda
4,374,Tanhel
4,375,Metang
4,376,Metagross
4,377,Regirock
4,378,Regice
4,379,Registeel
4,380,Latias
4,381,Latios
4,382,Kyogre
4,383,Groudon
4,384,Rayquaza
4,385,Jirachi
4,386,Deoxys (Normalform)
4,387,Chelast
4,388,Chelcarain
4,389,Chelterrar
4,390,Panflam
4,391,Panpyro
4,392,Panferno
4,393,Plinfa
4,394,Pliprin
4,395,Impoleon
4,396,Staralili
4,397,Staravia
4,398,Staraptor
4,399,Bidiza
4,400,Bidifas
4,401,Zirpurze
4,402,Zirpeise
4,403,Sheinux
4,404,Luxio
4,405,Luxtra
4,406,Knospi
4,407,Roserade
4,408,Koknodon
4,409,Rameidon
4,410,Schilterus
4,411,Bollterus
4,412,Burmy (Pflanzenumhang)
4,413,Burmadame (Pflanzenumhang)
4,414,Moterpel
4,415,Wadribie
4,416,Honweisel
4,417,Pachirisu
4,418,Bamelin
4,419,Bojelin
4,420,Kikugi
4,421,Kinoso (Wolkenform)
4,422,Schalellos (Westliches Meer)
4,423,Gastrodon (Westliches Meer)
4,424,Ambidiffel
4,425,Driftlon
4,426,Drifzepeli
4,427,Haspiror
4,428,Schlapor
4,429,Traunmagil
4,430,Kramshef
4,431,Charmian
4,432,Shnurgarst
4,433,Klingplim
4,434,Skunkapuh
4,435,Skuntank
4,436,Bronzel
4,437,Bronzong
4,438,Mobai
4,439,Pantimimi
4,440,Wonneira
4,441,Plaudagei
4,442,Kryppuk
4,443,Kaumalat
4,444,Knarksel
4,445,Knakrack
4,446,Mampfaxo
4,447,Riolu
4,448,Lucario
4,449,Hippopotas
4,450,Hippoterus
4,451,Pionskora
4,452,Piondragi
4,453,Glibunkel
4,454,Toxiquak
4,455,Venuflibis
4,456,Finneon
4,457,Lumineon
4,458,Mantirps
4,459,Shnebedeck
4,460,Rexblisar
4,461,Snibunna
4,462,Magnezone
4,463,Schlurplek
4,464,Rihornior
4,465,Tangoloss
4,466,Elevoltek
4,467,Magbrant
4,468,Togekiss
4,469,Yanmega
4,470,Folipurba
4,471,Glaziola
4,472,Skorgro
4,473,Mamutel
4,474,Porygon-Z
4,475,Galagladi
4,476,Voluminas
4,477,Zwirrfinst
4,478,Frosdedje
4,479,Rotom
4,480,Selfe
4,481,Vesprit
4,482,Tobutz
4,483,Dialga
4,484,Palkia
4,485,Heatran
4,486,Regigigas
4,487,Giratina (Wandelform)
4,488,Cresselia
4,489,Phione
4,490,Manaphy
4,491,Darkrai
4,492,Shaymin (Landform)
4,493,Arceus (Normal)
4,494,Victini
4,495,Serpifeu
4,496,Efoserp
4,497,Serpiroyal
4,498,Floink
4,499,Ferkokel
4,500,Flambirex
4,501,Ottaro
4,502,Zwottronin
4,503,Admurai
4,504,Nagelotz
4,505,Kukmarda
4,506,Yorkleff
4,507,Terribark
4,508,Bissbark
4,509,Felilou
4,510,Kleoparda
4,511,Vegimak
4,512,Vegichita
4,513,Grillmak
4,514,Grillchita
4,515,Sodamak
4,516,Sodachita
4,517,Somniam
4,518,Somnivora
4,519,Dusselgurr
4,520,Navitaub
4,521,Fasasnob
4,522,Elezeba
4,523,Zebritz
4,524,Kiesling
4,525,Sedimantur
4,526,Brockoloss
4,527,Fleknoil
4,528,Fletiamo
4,529,Rotomurf
4,530,Stalobor
4,531,Ohrdoch
4,532,Praktibalk
4,533,Strepoli
4,534,Meistagrif
4,535,Schallquap
4,536,Mebrana
4,537,Branawarz
4,538,Jiutesto
4,539,Karadonis
4,540,Strawickl
4,541,Folikon
4,542,Matrifol
4,543,Toxiped
4,544,Rollum
4,545,Cerapendra
4,546,Waumboll
4,547,Elfun
4,548,Lilminip
4,549,Dressella
4,550,Barschuft (Rotlinige Form)
4,551,Ganovil
4,552,Rokkaiman
4,553,Rabigator
4,554,Flampion
4,555,Flampivian (Normalmodus)
4,556,Maracamba
4,557,Lithomith
4,558,Castellith
4,559,Zurrokex
4,560,Irokex
4,561,Symvolara
4,562,Makabaja
4,563,Echnatoll
4,564,Galapaflos
4,565,Karippas
4,566,Flapteryx
4,567,Aeropteryx
4,568,Unratütox
4,569,Deponitox
4,570,Zorua
4,571,Zoroark
4,572,Picochilla
4,573,Chillabell
4,574,Mollimorba
4,575,Hypnomorba
4,576,Morbitesse
4,577,Monozyto
4,578,Mitodos
4,579,Zytomega
4,580,Piccolente
4,581,Swaroness
4,582,Gelatini
4,583,Gelatroppo
4,584,Gelatwino
4,585,Sesokitz (Frühlingsform)
4,586,Kronjuwild (Frühlingsform)
4,587,Emolga
4,588,Laukaps
4,589,Cavalanzas
4,590,Tarnpignon
4,591,Hutsassa
4,592,Quabbel
4,593,Apoquallyp
4,594,Mamolida
4,595,Wattzapf
4,596,Voltula
4,597,Kastadur
4,598,Tentantel
4,599,Klikk
4,600,Kliklak
4,601,Klikdiklak
4,602,Zapplardin
4,603,Zapplalek
4,604,Zapplarang
4,605,Pygraulon
4,606,Megalon
4,607,Lichtel
4,608,Laternecto
4,609,Skelabra
4,610,Milza
4,611,Sharfax
4,612,Maxax
4,613,Petznief
4,614,Siberio
4,615,Frigometri
4,616,Schnuthelm
4,617,Hydragil
4,618,Flunschlik
4,619,Lin-Fu
4,620,Wie-Shu
4,621,Shardrago
4,622,Golbit
4,623,Golgantes
4,624,Gladiantri
4,625,Caesurio
4,626,Bisofank
4,627,Geronimatz
4,628,Washakwil
4,629,Skallyk
4,630,Grypheldis
4,631,Furnifraß
4,632,Fermicula
4,633,Kapuno
4,634,Duodino
4,635,Trikephalo
4,636,Ignivor
4,637,Ramoth
4,638,Kobalium
4,639,Terrakium
4,640,Viridium
4,641,Boreos (Inkarnationsform)
4,642,Voltolos (Inkarnationsform)
4,643,Reshiram
4,644,Zekrom
4,645,Demeteros (Inkarnationsform)
4,646,Kyurem
4,647,Keldeo (Standardform)
4,648,Meloetta (Gesangsform)
4,649,Genesect
4,650,Igamaro
4,651,Igastarnish
4,652,Brigaron
4,653,Fynx
4,654,Rutena
4,655,Fennexis
4,656,Froxy
4,657,Amphizel
4,658,Quajutsu
4,659,Scoppel
4,660,Grebbit
4,661,Dartiri
4,662,Dartignis
4,663,Fiaro
4,664,Purmel (Frostmuster)
4,665,Puponcho (Frostmuster)
4,666,Vivillon (Frostmuster)
4,667,Leufeo
4,668,Pyroleo
4,669,Flabébé (Rotblütler)
4,670,Floette (Rotblütler)
4,671,Florges (Rotblütler)
4,672,Mähikel
4,673,Chevrumm
4,674,Pam-Pam
4,675,Pandagro
4,676,Coiffwaff (Zottelform)
4,677,Psiau
4,678,Psiaugon (Männlich)
4,679,Gramokles
4,680,Duokles
4,681,Durengard (Schildform)
4,682,Parfi
4,683,Parfinesse
4,684,Flauschling
4,685,Sabbaione
4,686,Iscalar
4,687,Calamanero
4,688,Bithora
4,689,Thanathora
4,690,Algitt
4,691,Tandrak
4,692,Scampisto
4,693,Wummer
4,694,Eguana
4,695,Elezard
4,696,Balgoras
4,697,Monargoras
4,698,Amarino
4,699,Amagarga
4,700,Feelinara
4,701,Resladero
4,702,Dedenne
4,703,Rocara
4,704,Viscora
4,705,Viscargot
4,706,Viscogon
4,707,Clavion
4,708,Paragoni
4,709,Trombork
4,710,Irrbis (Größe M)
4,711,Pumpdjinn (Größe M)
4,712,Arktip
4,713,Arktilas
4,714,eF-eM
4,715,UHaFnir
4,716,Xerneas
4,717,Yveltal
4,718,50%-Zygarde
4,719,Diancie
4,720,Gebanntes Hoopa
4,721,Volcanion
4,722,Bauz
4,723,Arboretoss
4,724,Silvarro
4,725,Flamiau
4,726,Miezunder
4,727,Fuegro
4,728,Robball
4,729,Marikeck
4,730,Primarene
4,731,Peppeck
4,732,Trompeck
4,733,Tukanon
4,734,Mangunior
4,735,Manguspektor
4,736,Mabula
4,737,Akkup
4,738,Donarion
4,739,Krabbox
4,740,Krawell
4,741,Choreogel (Flamenco-Stil)
4,742,Wommel
4,743,Bandelby
4,744,Wuffels
4,745,Wolwerock (Tagform)
4,746,Lusardin (Einzelform)
4,747,Garstella
4,748,Aggrostella
4,749,Pampuli
4,750,Pampross
4,751,Araqua
4,752,Aranestro
4,753,Imantis
4,754,Mantidea
4,755,Bubungus
4,756,Lamellux
4,757,Molunk
4,758,Amfira
4,759,Velursi
4,760,Kosturso
4,761,Frubberl
4,762,Frubaila
4,763,Fruyal
4,764,Curelei
4,765,Kommandutan
4,766,Quartermak
4,767,Reißlaus
4,768,Tectass
4,769,Sankabuh
4,770,Colossand
4,771,Gufa
4,772,Typ:Null
4,773,Amigento (Normal)
4,774,Meteno (Meteorform - Roter Kern)
4,775,Koalelu
4,776,Tortunator
4,777,Togedemaru
4,778,Mimigma (Verkleidete Form)
4,779,Knirfish
4,780,Sen-Long
4,781,Moruda
4,782,Miniras
4,783,Mediras
4,784,Grandiras
4,785,Kapu-Riki
4,786,Kapu-Fala
4,787,Kapu-Toro
4,788,Kapu-Kime
4,789,Cosmog
4,790,Cosmovum
4,791,Solgaleo
4,792,Lunala
4,793,Anego
4,794,Masskito
4,795,Schabelle
4,796,Voltriant
4,797,Kaguron
4,798,Katagami
4,799,Schlingking
4,800,Necrozma
4,801,Magearna
4,802,Marshadow
4,803,Venicro
4,804,Agoyon
4,805,Muramura
4,806,Kopplosio
4,807,Zeraora
4,808,Meltan
4,809,Melmetal
4,810,Chimpep
4,811,Chimstix
4,812,Gortrom
4,813,Hopplo
4,814,Kickerlo
4,815,Liberlo
4,816,Memmeon
4,817,Phlegleon
4,818,Intelleon
4,819,Raffel
4,820,Schlaraffel
4,821,Meikro
4,822,Kranoviz
4,823,Krarmor
4,824,Sensect
4,825,Keradar
4,826,Maritellit
4,827,Kleptifux
4,828,Gaunux
4,829,Cottini
4,830,Cottomi
4,831,Wolly
4,832,Zwollock
4,833,Kamehaps
4,834,Kamalm
4,835,Voldi
4,836,Bellektro
4,837,Klonkett
4,838,Wagong
4,839,Montecarbo
4,840,Knapfel
4,841,Drapfel
4,842,Schlapfel
4,843,Salanga
4,844,Sanaconda
4,845,Urgl
4,846,Pikuda
4,847,Barrakiefa
4,848,Toxel
4,849,Riffex (Hoch-Form)
4,850,Thermopod
4,851,Infernopod
4,852,Klopptopus
4,853,Kaocto
4,854,Fatalitee (Fälschungsform)
4,855,Mortipot (Fälschungsform)
4,856,Brimova
4,857,Brimano
4,858,Silembrim
4,859,Bähmon
4,860,Pelzebub
4,861,Olangaar
4,862,Barrikadax
4,863,Mauzinger
4,864,Gorgasonn
4,865,Lauchzelot
4,866,Pantifrost
4,867,Oghnatoll
4,868,Hokumil
4,869,Pokusan (Vanille-Creme)
4,870,Legios
4,871,Britzigel
4,872,Snomnom
4,873,Mottineva
4,874,Humanolith
4,875,Kubuin (Tiefkühlkopf)
4,876,Servol (Männlich)
4,877,Morpeko (Pappsattmuster)
4,878,Kupfanti
4,879,Patinaraja
4,880,Lectragon
4,881,Lecryodon
4,882,Pescragon
4,883,Pescryodon
4,884,Duraludon
4,885,Grolldra
4,886,Phandra
4,887,Katapuldra
4,888,Zacian
4,889,Zamazenta
4,890,Endynalos
4,891,Dakuma
4,892,Wulaosu (Fokussierter Stil)
4,893,Zarude
4,894,Regieleki
4,895,Regidrago
4,896,Polaross
4,897,Phantoross
4,898,Coronospa
4,899,Damythir
4,900,Axantor
4,901,Ursaluna
4,902,Salmagnis (Männlich)
4,903,Snieboss
4,904,Myriador
4,905,Cupidos
4,906,Felori
4,907,Feliospa
4,908,Maskagato
4,909,Krokel
4,910,Lokroko
4,911,Skelokrok
4,912,Kwaks
4,913,Fuentente
4,914,Bailonda
4,915,Ferkuli
4,916,Fragrunz (Männlich)
4,917,Tarundel
4,918,Spinsidias
4,919,Micrick
4,920,Lextremo
4,921,Pamo
4,922,Pamamo
4,923,Pamomamo
4,924,Zwieps
4,925,Famieps (Dreierfamilie)
4,926,Hefel
4,927,Backel
4,928,Olini
4,929,Olivinio
4,930,Olithena
4,931,Krawalloro (Grüngefiedert)
4,932,Geosali
4,933,Sedisal
4,934,Saltigant
4,935,Knarbon
4,936,Crimanzo
4,937,Azugladis
4,938,Blipp
4,939,Wampitz
4,940,Voltrel
4,941,Voltrean
4,942,Mobtiff
4,943,Mastifioso
4,944,Sproxi
4,945,Affiti
4,946,Weherba
4,947,Horrerba
4,948,Tentagra
4,949,Tenterra
4,950,Klibbe
4,951,Chilingel
4,952,Halupenjo
4,953,Relluk
4,954,Skarabaks
4,955,Flattutu
4,956,Psiopatra
4,957,Forgita
4,958,Tafforgita
4,959,Granforgita
4,960,Schligda
4,961,Schligdri
4,962,Adebom
4,963,Normifin
4,964,Delfinator (Alltagsform)
4,965,Knattox
4,966,Knattatox
4,967,Mopex
4,968,Schlurm
4,969,Lumispross
4,970,Lumiflora
4,971,Gruff
4,972,Friedwuff
4,973,Flaminkno
4,974,Flaniwal
4,975,Kolowal
4,976,Agiluza
4,977,Heerashai
4,978,Nigiragi (Gebogene Form)
4,979,Epitaff
4,980,Suelord
4,981,Farigiraf
4,982,Dummimisel (Zweisegmentform)
4,983,Gladimperio
4,984,Riesenzahn
4,985,Brüllschweif
4,986,Wutpilz
4,987,Flatterhaar
4,988,Kriechflügel
4,989,Sandfell
4,990,Eisenrad
4,991,Eisenbündel
4,992,Eisenhand
4,993,Eisenhals
4,994,Eisenfalter
4,995,Eisendorn
4,996,Frospino
4,997,Cryospino
4,998,Espinodon
4,999,Gierspenst (Truhenform)
4,1000,Monetigo
4,1001,Chongjian
4,1002,Baojian
4,1003,Dinglu
4,1004,Yuyu
4,1005,Donnersichel
4,1006,Eisenkrieger
4,1007,Koraidon
4,1008,Miraidon
4,1009,Windewoge
4,1010,Eisenblatt
4,1011,Sirapfel
4,1012,Mortcha (Imitationsform)
4,1013,Fatalitcha (Simple Form)
4,1014,Boninu
4,1015,Benesaru
4,1016,Beatori
4,1017,Ogerpon (Türkisgrüne Maske)
4,1018,Briduradon
4,1019,Hydrapfel
4,1020,Keilflamme
4,1021,Furienblitz
4,1022,Eisenfels
4,1023,Eisenhaupt
4,1024,Terapagos (Normalform)
4,1025,Infamomo
4,10001,Formeo (Sonnenform)
4,10002,Formeo (Regenform)
4,10003,Formeo (Schneeform)
4,10004,Deoxys (Angriffsform)
4,10005,Deoxys (Verteidigungsform)
4,10006,Deoxys (Initiativeform)
4,10007,Burmadame (Sandumhang)
4,10008,Burmadame (Lumpenumhang)
4,10009,Arceus (Kampf)
4,10010,Arceus (Flug)
4,10011,Arceus (Gift)
4,10012,Arceus (Boden)
4,10013,Arceus (Gestein)
4,10014,Arceus (Käfer)
4,10015,Arceus (Geist)
4,10016,Arceus (Stahl)
4,10017,Arceus (Feuer)
4,10018,Arceus (Wasser)
4,10019,Arceus (Pflanze)
4,10020,Arceus (Elektro)
4,10021,Arceus (Psycho)
4,10022,Arceus (Eis)
4,10023,Arceus (Drache)
4,10024,Arceus (Unlicht)
4,10025,Hitze-Rotom
4,10026,Wasch-Rotom
4,10027,Frost-Rotom
4,10028,Wirbel-Rotom
4,10029,Schneid-Rotom
4,10030,Giratina (Urform)
4,10031,Shaymin (Zenitform)
4,10032,Strubbelohr-Pichu
4,10033,Barschuft (Blaulinige Form)
4,10034,Flampivian (Trance-Modus)
4,10035,Meloetta (Tanzform)
4,10036,Boreos (Tiergeistform)
4,10037,Voltolos (Tiergeistform)
4,10038,Demeteros (Tiergeistform)
4,10039,Weißes Kyurem
4,10040,Schwarzes Kyurem
4,10041,Mega-Bisaflor
4,10042,Mega-Glurak X
4,10043,Mega-Glurak Y
4,10044,Mega-Turtok
4,10045,Mega-Simsala
4,10046,Mega-Gengar
4,10047,Mega-Kangama
4,10048,Mega-Pinsir
4,10049,Mega-Garados
4,10050,Mega-Aerodactyl
4,10051,Mega-Mewtu X
4,10052,Mega-Mewtu Y
4,10053,Mega-Ampharos
4,10054,Mega-Scherox
4,10055,Mega-Skaraborn
4,10056,Mega-Hundemon
4,10057,Mega-Despotar
4,10058,Mega-Lohgock
4,10059,Mega-Guardevoir
4,10060,Mega-Flunkifer
4,10061,Mega-Stolloss
4,10062,Mega-Meditalis
4,10063,Mega-Voltenso
