language_id,item_id,name
1,2023,カラナクシのねんえき
1,2024,フワンテのガス
1,2025,スカンプーのけ
1,2026,ドーミラーのかけら
1,2027,ウソハチのなみだ
1,2028,ピンプクのおとしもの
1,2029,ミカルゲのかけら
1,2030,フカマルのウロコ
1,2031,リオルのけ
1,2032,ヒポポタスのすな
1,2033,グレッグルのどくそ
1,2034,ケイコウオのウロコ
1,2035,ユキカブリのみ
1,2036,ロトムのでんき
1,2037,チュリネのはっぱ
1,2038,バスラオのキバ
1,2039,メグロコのツメ
1,2040,ゾロアのけ
1,2041,ゴチムのまつげ
1,2042,シキジカのけ
1,2043,タマゲタケのほうし
1,2044,ママンボウのねんえき
1,2045,シビシラスのねんえき
1,2046,キバゴのウロコ
1,2047,クマシュンのけ
1,2048,フリージオのこおり
1,2049,コマタナのやいば
1,2050,ワシボンのはね
1,2051,モノズのウロコ
1,2052,メラルバのけ
1,2053,ヤヤコマのはね
1,2054,コフキムシのこな
1,2055,シシコのたてがみ
1,2056,フラベベのかふん
1,2057,メェークルのはっぱ
1,2058,クズモーのもくず
1,2059,ウデッポウのハサミ
1,2060,ルチャブルのうもう
1,2061,デデンネのけ
1,2062,ヌメラのねんえき
1,2063,クレッフィのかぎ
1,2064,カチコールのこおり
1,2065,オンバットのけ
1,2066,ヤングースのけ
1,2067,マケンカニのから
1,2068,オドリドリのはね
1,2069,イワンコのいわ
1,2070,ヒドイデのトゲ
1,2071,ドロバンコのどろ
1,2072,カリキリのはっぱ
1,2073,ヤトウモリのガス
1,2074,アマカジのあせ
1,2075,ヤレユータンのけ
1,2076,ナゲツケサルのけ
1,2077,スナバァのすな
1,2078,ネッコアラのツメ
1,2079,ミミッキュのきれはし
1,2080,ハギギシリのは
1,2081,カムカメのツメ
1,2082,ホシガリスのけ
1,2083,サシカマスのウロコ
1,2084,ココガラのはね
1,2085,エレズンのでんき
1,2086,タイレーツのあせ
1,2087,ゾウドウのさび
1,2088,タンドンのせきたん
1,2089,スナヘビのすな
1,2090,イエッサンのけ
1,2091,バチンウニのはり
1,2092,ユキハミのいと
1,2093,ベロバーのけ
1,2094,カジッチュのかじゅう
1,2095,ヤバチャのかけら
1,2096,ミブリムのおとしもの
1,2097,イシヘンジンのいわ
1,2098,コオリッポのうもう
1,2099,ドラメシヤのこな
1,2103,グルトンのけ
1,2104,タマンチュラのいと
1,2105,マメバッタのツメ
1,2106,シガロコのどろ
1,2107,ボチのろう
1,2108,ヒラヒナのうもう
1,2109,ウミディグダのすな
1,2110,ヘイラッシャのヒゲ
1,2111,ミガルーサのきりみ
1,2112,ナミイルカのねんえき
1,2113,ミニーブのオイル
1,2114,カプサイジのたね
1,2115,ズピカのねんえき
1,2116,ブロロンのガス
1,2117,ミミズズのさび
1,2118,ワッカネズミのけ
1,2119,アルクジラのあぶら
1,2120,セビエのウロコ
1,2121,シャリタツのウロコ
1,2122,モトトカゲのウロコ
1,2123,パモのけ
1,2126,カイデンのはね
1,2127,オトシドリのはね
1,2128,イキリンコのはね
1,2129,カラミンゴのうもう
1,2130,ガケガニのハサミ
1,2131,コジオのしお
1,2132,キラーメのけっしょう
1,2133,シルシュルーのインク
1,2134,パピモッチのけ
1,2135,オラチフのキバ
1,2136,アノクサのえだ
1,2137,コレクレーのコイン
1,2156,カヌチャンのけ
1,2157,カルボウのすす
1,2158,ノノクラゲのヒラヒラ
1,2159,ウパーのねんえき
1,2160,わざマシン１００
1,2161,わざマシン１０１
1,2162,わざマシン１０２
1,2163,わざマシン１０３
1,2164,わざマシン１０４
1,2165,わざマシン１０５
1,2166,わざマシン１０６
1,2167,わざマシン１０７
1,2168,わざマシン１０８
1,2169,わざマシン１０９
1,2170,わざマシン１１０
1,2171,わざマシン１１１
1,2172,わざマシン１１２
1,2173,わざマシン１１３
1,2174,わざマシン１１４
1,2175,わざマシン１１５
1,2176,わざマシン１１６
1,2177,わざマシン１１７
1,2178,わざマシン１１８
1,2179,わざマシン１１９
1,2180,わざマシン１２０
1,2181,わざマシン１２１
1,2182,わざマシン１２２
1,2183,わざマシン１２３
1,2184,わざマシン１２４
1,2185,わざマシン１２５
1,2186,わざマシン１２６
1,2187,わざマシン１２７
1,2188,わざマシン１２８
1,2189,わざマシン１２９
1,2190,わざマシン１３０
1,2191,わざマシン１３１
1,2192,わざマシン１３２
1,2193,わざマシン１３３
1,2194,わざマシン１３４
1,2195,わざマシン１３５
1,2196,わざマシン１３６
1,2197,わざマシン１３７
1,2198,わざマシン１３８
1,2199,わざマシン１３９
1,2200,わざマシン１４０
1,2201,わざマシン１４１
1,2202,わざマシン１４２
1,2203,わざマシン１４３
1,2204,わざマシン１４４
1,2205,わざマシン１４５
1,2206,わざマシン１４６
1,2207,わざマシン１４７
1,2208,わざマシン１４８
1,2209,わざマシン１４９
1,2210,わざマシン１５０
1,2211,わざマシン１５１
1,2212,わざマシン１５２
1,2213,わざマシン１５３
1,2214,わざマシン１５４
1,2215,わざマシン１５５
1,2216,わざマシン１５６
1,2217,わざマシン１５７
1,2218,わざマシン１５８
1,2219,わざマシン１５９
1,2220,わざマシン１６０
1,2221,わざマシン１６１
1,2222,わざマシン１６２
1,2223,わざマシン１６３
1,2224,わざマシン１６４
1,2225,わざマシン１６５
1,2226,わざマシン１６６
1,2227,わざマシン１６７
1,2228,わざマシン１６８
1,2229,わざマシン１６９
1,2230,わざマシン１７０
1,2231,わざマシン１７１
1,2232,わざマシン１７２
1,2233,わざマシン１７３
1,2234,わざマシン１７４
1,2235,わざマシン１７５
1,2236,わざマシン１７６
1,2237,わざマシン１７７
1,2238,わざマシン１７８
1,2239,わざマシン１７９
1,2240,わざマシン１８０
1,2241,わざマシン１８１
1,2242,わざマシン１８２
1,2243,わざマシン１８３
1,2244,わざマシン１８４
1,2245,わざマシン１８５
1,2246,わざマシン１８６
1,2247,わざマシン１８７
1,2248,わざマシン１８８
1,2249,わざマシン１８９
1,2250,わざマシン１９０
1,2251,わざマシン１９１
1,2252,わざマシン１９２
1,2253,わざマシン１９３
1,2254,わざマシン１９４
1,2255,わざマシン１９５
1,2256,わざマシン１９６
1,2257,わざマシン１９７
1,2258,わざマシン１９８
1,2259,わざマシン１９９
1,2260,わざマシン２００
1,2261,わざマシン２０１
1,2262,わざマシン２０２
1,2263,わざマシン２０３
1,2264,わざマシン２０４
1,2265,わざマシン２０５
1,2266,わざマシン２０６
1,2267,わざマシン２０７
1,2268,わざマシン２０８
1,2269,わざマシン２０９
1,2270,わざマシン２１０
1,2271,わざマシン２１１
1,2272,わざマシン２１２
1,2273,わざマシン２１３
1,2274,わざマシン２１４
1,2275,わざマシン２１５
1,2276,わざマシン２１６
1,2277,わざマシン２１７
1,2278,わざマシン２１８
1,2279,わざマシン２１９
1,2280,わざマシン２２０
1,2281,わざマシン２２１
1,2282,わざマシン２２２
1,2283,わざマシン２２３
1,2284,わざマシン２２４
1,2285,わざマシン２２５
1,2286,わざマシン２２６
1,2287,わざマシン２２７
1,2288,わざマシン２２８
1,2289,わざマシン２２９
1,2311,ピクニックセット
1,2313,スクールボトル
1,2314,スクールボトル
1,2315,みずたまボトル
1,2316,ストライプボトル
1,2317,ダイヤボトル
1,2318,スクールカップ
1,2319,スクールカップ
1,2320,たてストライプカップ
1,2321,みずたまカップ
1,2322,フラワーカップ
1,2323,スクールクロス
1,2324,スクールクロス
1,2325,ファンシークロス
1,2326,ネイチャークロス
1,2327,うらめしクロス
1,2329,スクールボール
1,2330,スクールボール
1,2331,マリルボール
1,2332,けいとボール
1,2333,ゲーミングボール
1,2334,ゴールドピック
1,2335,シルバーピック
1,2336,あかいはたピック
1,2337,あおいはたピック
1,2338,ピカピカピック
1,2339,パチピカピック
1,2340,ブイブイピック
1,2341,ニコブイピック
1,2342,あおボールピック
1,2344,イワイノヨロイ
1,2345,かしらのしるし
1,2348,ピンクボトル
1,2349,ブルーボトル
1,2350,イエローボトル
1,2351,Rステンレスボトル
1,2352,Yステンレスボトル
1,2353,Bステンレスボトル
1,2354,シルバーチタンボトル
1,2355,よこストライプカップ
1,2356,ダイヤカップ
1,2357,ファイヤーカップ
1,2358,ピンクカップ
1,2359,ブルーカップ
1,2360,イエローカップ
1,2361,ピカチュウカップ
1,2362,イーブイカップ
1,2363,ヤドンカップ
1,2364,シルバーチタンカップ
1,2365,バランスボール
1,2366,きいろチェッククロス
1,2367,あおチェッククロス
1,2368,あかチェッククロス
1,2369,くさむらモノクロス
1,2370,しょうぶクロス
1,2371,かいじゅうクロス
1,2372,ストライプクロス
1,2373,ダイヤクロス
1,2374,みずたまクロス
1,2375,パープルクロス
1,2376,ミントクロス
1,2377,ベージュクロス
1,2378,イエロークロス
1,2379,ブルークロス
1,2380,ピンククロス
1,2381,ゴールドチタンボトル
1,2382,ブロンズチタンボトル
1,2383,ゴールドチタンカップ
1,2384,ブロンズチタンカップ
1,2385,みどりボールピック
1,2386,あかボールピック
1,2387,おいわいはなびピック
1,2388,ゆうしゃのけんピック
1,2389,マジカルスターピック
1,2390,マジカルハートピック
1,2391,パラソルピック
1,2392,あおぞらおはなピック
1,2393,ゆうやけおはなピック
1,2394,あさやけおはなピック
1,2395,ブループレート
1,2396,グリーンプレート
1,2397,オレンジプレート
1,2398,レッドプレート
1,2399,ホワイトプレート
1,2400,イエロープレート
1,2401,ようせいのハネ
1,2402,みついりりんご
1,2403,ボンサクのちゃわん
1,2404,ケッサクのちゃわん
1,2405,みどりのめん
1,2406,いしずえのめん
1,2407,いどのめん
1,2408,かまどのめん
1,2409,おしゃれカードみどり
1,2410,けっしょうのかけら
1,2411,たいりょくのもち
1,2412,きんりょくのもち
1,2413,ていこうのもち
1,2414,ちりょくのもち
1,2415,せいしんのもち
1,2416,しゅんぱつのもち
1,2417,シンプルチェア
1,2418,スクールチェア
1,2419,スクールチェア
1,2420,ファンシーチェア
1,2421,ネイチャーチェア
1,2422,うらめしチェア
1,2423,きいろチェックチェア
1,2424,あおチェックチェア
1,2425,あかチェックチェア
1,2426,くさむらチェア
1,2427,しょうぶチェア
1,2428,かいじゅうチェア
1,2429,ストライプチェア
1,2430,ダイヤチェア
1,2431,みずたまチェア
1,2432,パープルチェア
1,2433,ミントチェア
1,2434,ベージュチェア
1,2435,イエローチェア
1,2436,ブルーチェア
1,2437,ピンクチェア
1,2438,アーボのキバ
1,2439,サンドのツメ
1,2440,ピィのけ
1,2441,ロコンのけ
1,2442,ニョロモのねんえき
1,2443,マダツボミのツル
1,2444,イシツブテのかけら
1,2445,ドガースのガス
1,2446,ゴンベのキバ
1,2447,オタチのけ
1,2448,ホーホーのはね
1,2449,イトマルのいと
1,2450,エイパムのけ
1,2451,ヤンヤンマのトゲ
1,2452,グライガーのキバ
1,2453,マグマッグのようがん
1,2454,ウリムーのけ
1,2455,ポチエナのキバ
1,2456,ハスボーのはっぱ
1,2457,タネボーのえだ
1,2458,ノズパスのかけら
1,2459,バルビートのしる
1,2460,イルミーゼのしる
1,2461,ヘイガニのから
1,2462,ヒンバスのうろこ
1,2463,ヨマワルのかけら
1,2464,リーシャンのかけら
1,2465,ドッコラーのあせ
1,2466,クルミルのはっぱ
1,2467,コアルヒーのはね
1,2468,ヒトモシのすす
1,2469,コジョフーのツメ
1,2470,バルチャイのはね
1,2471,メレシーのほうせき
1,2472,ボクレーのえだ
1,2473,アゴジムシのいと
1,2474,アブリーのこな
1,2475,ジャラコのウロコ
1,2476,ウッウのうもう
1,2477,モルペコのたね
1,2478,チャデスのこな
1,2479,まっさらもち
1,2480,ロトりぼう
1,2481,きらめくおまもり
1,2482,ふくごうきんぞく
1,2483,おしゃれカードあお
1,2484,ナゾノクサのはっぱ
1,2485,メノクラゲのはり
1,2486,ドードーのうもう
1,2487,パウワウのけ
1,2488,タマタマのから
1,2489,バルキーのあせ
1,2490,サイホーンのキバ
1,2491,タッツーのスミ
1,2492,エレキッドのけ
1,2493,ブビィのけ
1,2494,ラプラスのなみだ
1,2495,ポリゴンのかけら
1,2496,チョンチーのでんき
1,2497,ブルーのけ
1,2498,エアームドのはね
1,2499,ドーブルのインク
1,2500,プラスルのけ
1,2501,マイナンのけ
1,2502,ナックラーのから
1,2503,ダンバルのツメ
1,2504,ズガイドスのトゲ
1,2505,タテトプスのツメ
1,2506,シママのたてがみ
1,2507,モグリューのツメ
1,2508,モンメンのわたげ
1,2509,ズルッグのあせ
1,2510,チラーミィのけ
1,2511,ユニランのジェル
1,2512,バチュルのいと
1,2513,ゴビットのかけら
1,2514,ニャスパーのけ
1,2515,マーイーカのスミ
1,2516,ツツケラのはね
1,2517,シズクモのいと
1,2518,キュワワーのはな
1,2519,メテノのから
1,2520,マホミルのクリーム
1,2521,ジュラルドンのさび
1,2522,フリーザーのおやつ
1,2523,サンダーのおやつ
1,2524,ファイヤーのおやつ
1,2525,ライコウのおやつ
1,2526,エンテイのおやつ
1,2527,スイクンのおやつ
1,2528,ルギアのおやつ
1,2529,ホウオウのおやつ
1,2530,ラティアスのおやつ
1,2531,ラティオスのおやつ
1,2532,カイオーガのおやつ
1,2533,グラードンのおやつ
1,2534,レックウザのおやつ
1,2535,コバルオンのおやつ
1,2536,テラキオンのおやつ
1,2537,ビリジオンのおやつ
1,2538,レシラムのおやつ
1,2539,ゼクロムのおやつ
1,2540,キュレムのおやつ
1,2541,ソルガレオのおやつ
1,2542,ルナアーラのおやつ
1,2543,ネクロズマのおやつ
1,2544,ダクマのおやつ
1,2545,ブリザポスのおやつ
1,2546,レイスポスのおやつ
1,2547,あおのディスク
1,2548,メラメラピック
1,2549,テラピースステラ
1,2550,まぼろしモモン
1,2551,ブルーベリークロス
1,2552,ブルーベリーチェア
1,2553,シンクロマシン
1,2554,いんせき
1,2555,スカーレットブック
1,2556,バイオレットブック
1,2557,ゼロの秘宝
1,10001,ひきかえけん
1,10002,ぎんのはっぱ
1,10003,どくけしのみ
1,10004,きんのはっぱ
1,10005,まひなおしのみ
1,10006,やけたきのみ
1,10007,こおったきのみ
1,10008,にがいきのみ
1,10009,はっかのみ
1,10010,ピンクのリボン
1,10011,きせきのみ
1,10012,ふしぎなきのみ
1,10013,はかいのいでんし
1,10014,はながらメール
1,10015,きのはこ
1,10016,きりのはこ
1,10017,みずたまリボン
1,10018,きのみ
1,10019,おうごんのみ
1,10020,かわらのかけら
1,10021,なみのりメール
1,10022,みずいろメール
1,10023,にがおえメール
1,10024,ラブリーメール
1,10025,ブイブイメール
1,10026,へんしんメール
1,10027,あおぞらメール
1,10028,おんぷメール
1,10029,まぼろしメール
1,10030,ジーエスボール
1,10031,タマゴけん
1,10032,オレンジメール
1,10033,ハーバーメール
1,10034,キラキラメール
1,10035,メカニカルメール
1,10036,ウッディメール
1,10037,クロスメール
1,10038,トレジャーメール
1,10039,シャドーメール
1,10040,トロピカルメール
1,10041,ドリームメール
1,10042,ミラクルメール
1,10043,レトロメール
1,10044,ポロックケース
1,10045,ひでんマシン０８
1,10046,ボイスチェッカー
1,10047,わざマシンケース
1,10048,きのみぶくろ
1,10049,おしえテレビ
1,10050,トライパス
1,10051,レインボーパス
1,10052,しんぴのチケット
1,10053,オーロラチケット
1,10054,こないれ
1,10055,ルビー
1,10056,サファイア
1,10057,マグマのしるし
1,10058,ふるびたかいず
1,10059,グラスメール
1,10060,フレイムメール
1,10061,ブルーメール
1,10062,ブルームメール
1,10063,トンネルメール
1,10064,スチールメール
1,10065,ラブラブメール
1,10066,ブリザードメール
1,10067,スペースメール
1,10068,エアメール
1,10069,モザイクメール
1,10070,ブリックメール
1,10071,いしょうトランク
1,20001,ろうやのカギ
1,20002,エレベーターキー
1,20003,ちいさなせきばん
1,20004,Ｆ－ディスク
1,20005,Ｒ－ディスク
1,20006,Ｌ－ディスク
1,20007,Ｄ－ディスク
1,20008,Ｕ－ディスク
1,20009,ちかてつのカギ
1,20010,メインゲートキー
1,20011,カードキー
1,20012,ちかつうろのカギ
1,20013,ＤＮＡサンプル
1,20014,ＤＮＡサンプル
1,20015,ＤＮＡサンプル
1,20016,ＤＮＡサンプル
1,20017,ＤＮＡサンプル
1,20018,ＤＮＡサンプル
1,20019,ＤＮＡサンプル
1,20020,ＤＮＡサンプル
1,20021,ＤＮＡサンプル
1,20022,ＤＮＡサンプル
1,20023,ＤＮＡサンプル
1,20024,ＤＮＡサンプル
1,20025,ＤＮＡサンプル
1,20026,ＤＮＡサンプル
1,20027,ＤＮＡサンプル
1,20028,ＤＮＡサンプル
1,20029,ＤＮＡサンプル
1,20030,ＤＮＡサンプル
1,20031,データロム
1,20032,はがねのいれば
1,20033,はぐるま
1,20034,ＩＤバッジあか
1,20035,ＩＤバッジみどり
1,20036,ＩＤバッジあお
1,20037,ＩＤバッジきいろ
1,20038,ときのふえ
1,20039,ボルグファイルＤ
1,20040,ボルグファイルＨ
1,20041,ボルグファイルＣ
1,20042,ボルグファイルＲ
1,20043,コロンケース
1,20044,ルンルンのかおり
1,20045,ワクワクのかおり
1,20046,ドキドキのかおり
1,20047,きょうかパーツ
1,20048,ボルグファイルＦ
1,20049,きんこのカギ
1,20050,エレベーターキー
1,20051,ウソハチシート
1,20052,マシンパーツ
1,20053,ゴンザのカギ
1,20054,データロム
1,20055,IDカード
1,20056,おんがくソフト
1,20057,かいじょレバー
1,20058,しちょうのてがみ
1,20059,ミラーボレーダー
1,20060,ポケまんま
1,20061,たいようのかけら
1,20062,つきのかけら
1,20063,ウソハチ・フォト
1,20064,かいどくそうち
1,20065,クレインメモ１
1,20066,クレインメモ２
1,20067,クレインメモ３
1,20068,クレインメモ４
1,20069,クレインメモ５
1,20070,こえカプセル１
1,20071,こえカプセル２
1,20072,こえカプセル３
1,20073,こえカプセル４
1,20074,こえカプセル５
1,20075,ディスクケース
1,20076,バトルディスク０１
1,20077,バトルディスク０２
1,20078,バトルディスク０３
1,20079,バトルディスク０４
1,20080,バトルディスク０５
1,20081,バトルディスク０６
1,20082,バトルディスク０７
1,20083,バトルディスク０８
1,20084,バトルディスク０９
1,20085,バトルディスク１０
1,20086,バトルディスク１１
1,20087,バトルディスク１２
1,20088,バトルディスク１３
1,20089,バトルディスク１４
1,20090,バトルディスク１５
1,20091,バトルディスク１６
1,20092,バトルディスク１７
1,20093,バトルディスク１８
1,20094,バトルディスク１９
1,20095,バトルディスク２０
1,20096,バトルディスク２１
1,20097,バトルディスク２２
1,20098,バトルディスク２３
1,20099,バトルディスク２４
1,20100,バトルディスク２５
1,20101,バトルディスク２６
1,20102,バトルディスク２７
1,20103,バトルディスク２８
1,20104,バトルディスク２９
1,20105,バトルディスク３０
1,20106,バトルディスク３１
1,20107,バトルディスク３２
1,20108,バトルディスク３３
1,20109,バトルディスク３４
1,20110,バトルディスク３５
1,20111,バトルディスク３６
1,20112,バトルディスク３７
1,20113,バトルディスク３８
1,20114,バトルディスク３９
1,20115,バトルディスク４０
1,20116,バトルディスク４１
1,20117,バトルディスク４２
1,20118,バトルディスク４３
1,20119,バトルディスク４４
1,20120,バトルディスク４５
1,20121,バトルディスク４６
1,20122,バトルディスク４７
1,20123,バトルディスク４８
1,20124,バトルディスク４９
1,20125,バトルディスク５０
1,20126,バトルディスク５１
1,20127,バトルディスク５２
1,20128,バトルディスク５３
1,20129,バトルディスク５４
1,20130,バトルディスク５５
1,20131,バトルディスク５６
1,20132,バトルディスク５７
1,20133,バトルディスク５８
1,20134,バトルディスク５９
1,20135,バトルディスク６０
2,0,None
2,1,Master Ball
2,2,Ultra Ball
2,3,Great Ball
2,4,Poké Ball
2,5,Safari Ball
2,6,Net Ball
2,7,Dive Ball
2,8,Nest Ball
2,9,Repeat Ball
2,10,Timer Ball
2,11,Luxury Ball
2,12,Premier Ball
2,13,Dusk Ball
2,14,Heal Ball
2,15,Quick Ball
2,16,Cherish Ball
2,17,Potion
2,18,Antidote
2,19,Burn Heal
2,20,Ice Heal
2,21,Awakening
2,22,Paralyze Heal
2,23,Full Restore
2,24,Max Potion
2,25,Hyper Potion
2,26,Super Potion
2,27,Full Heal
2,28,Revive
2,29,Max Revive
2,30,Fresh Water
2,31,Soda Pop
2,32,Lemonade
2,33,Moomoo Milk
2,34,Energy Powder
2,35,Energy Root
2,36,Heal Powder
2,37,Revival Herb
2,38,Ether
2,39,Max Ether
2,40,Elixir
2,41,Max Elixir
2,42,Lava Cookie
2,43,Berry Juice
2,44,Sacred Ash
2,45,HP Up
2,46,Protein
2,47,Iron
2,48,Carbos
2,49,Calcium
2,50,Rare Candy
2,51,PP Up
2,52,Zinc
2,53,PP Max
2,54,Old Gateau
2,55,Guard Spec.
2,56,Dire Hit
2,57,X Attack
2,58,X Defense
2,59,X Speed
2,60,X Accuracy
2,61,X Sp. Atk
2,62,X Sp. Def
2,63,Poké Doll
2,64,Fluffy Tail
2,65,Blue Flute
2,66,Yellow Flute
2,67,Red Flute
2,68,Black Flute
2,69,White Flute
2,70,Shoal Salt
2,71,Shoal Shell
2,72,Red Shard
2,73,Blue Shard
2,74,Yellow Shard
2,75,Green Shard
2,76,Super Repel
2,77,Max Repel
2,78,Escape Rope
2,79,Repel
2,80,Sun Stone
2,81,Moon Stone
2,82,Fire Stone
2,83,Thunder Stone
2,84,Water Stone
2,85,Leaf Stone
2,86,Tiny Mushroom
2,87,Big Mushroom
2,88,Pearl
2,89,Big Pearl
2,90,Stardust
2,91,Star Piece
2,92,Nugget
2,93,Heart Scale
2,94,Honey
2,95,Growth Mulch
2,96,Damp Mulch
2,97,Stable Mulch
2,98,Gooey Mulch
2,99,Root Fossil
2,100,Claw Fossil
2,101,Helix Fossil
2,102,Dome Fossil
2,103,Old Amber
2,104,Armor Fossil
2,105,Skull Fossil
2,106,Rare Bone
2,107,Shiny Stone
2,108,Dusk Stone
2,109,Dawn Stone
2,110,Oval Stone
2,111,Odd Keystone
2,112,Griseous Orb
2,113,Tea
2,115,Autograph
2,116,Douse Drive
2,117,Shock Drive
2,118,Burn Drive
2,119,Chill Drive
2,121,Pokémon Box Link
2,122,Medicine Pocket
2,123,TM Case
2,124,Candy Jar
2,125,Power-Up Pocket
2,126,Clothing Trunk
2,127,Catching Pocket
2,128,Battle Pocket
2,134,Sweet Heart
2,135,Adamant Orb
2,136,Lustrous Orb
2,137,Greet Mail
2,138,Favored Mail
2,139,RSVP Mail
2,140,Thanks Mail
2,141,Inquiry Mail
2,142,Like Mail
2,143,Reply Mail
2,144,Bridge Mail S
2,145,Bridge Mail D
2,146,Bridge Mail T
2,147,Bridge Mail V
2,148,Bridge Mail M
2,149,Cheri Berry
2,150,Chesto Berry
2,151,Pecha Berry
2,152,Rawst Berry
2,153,Aspear Berry
2,154,Leppa Berry
2,155,Oran Berry
2,156,Persim Berry
2,157,Lum Berry
2,158,Sitrus Berry
2,159,Figy Berry
2,160,Wiki Berry
2,161,Mago Berry
2,162,Aguav Berry
2,163,Iapapa Berry
2,164,Razz Berry
2,165,Bluk Berry
2,166,Nanab Berry
2,167,Wepear Berry
2,168,Pinap Berry
2,169,Pomeg Berry
2,170,Kelpsy Berry
2,171,Qualot Berry
2,172,Hondew Berry
2,173,Grepa Berry
2,174,Tamato Berry
2,175,Cornn Berry
2,176,Magost Berry
2,177,Rabuta Berry
2,178,Nomel Berry
2,179,Spelon Berry
2,180,Pamtre Berry
2,181,Watmel Berry
2,182,Durin Berry
2,183,Belue Berry
2,184,Occa Berry
2,185,Passho Berry
2,186,Wacan Berry
2,187,Rindo Berry
2,188,Yache Berry
2,189,Chople Berry
2,190,Kebia Berry
2,191,Shuca Berry
2,192,Coba Berry
2,193,Payapa Berry
2,194,Tanga Berry
2,195,Charti Berry
2,196,Kasib Berry
2,197,Haban Berry
2,198,Colbur Berry
2,199,Babiri Berry
2,200,Chilan Berry
2,201,Liechi Berry
2,202,Ganlon Berry
2,203,Salac Berry
2,204,Petaya Berry
2,205,Apicot Berry
2,206,Lansat Berry
2,207,Starf Berry
2,208,Enigma Berry
2,209,Micle Berry
2,210,Custap Berry
2,211,Jaboca Berry
2,212,Rowap Berry
2,213,Bright Powder
2,214,White Herb
2,215,Macho Brace
2,216,Exp. Share
2,217,Quick Claw
2,218,Soothe Bell
2,219,Mental Herb
2,220,Choice Band
2,221,King’s Rock
2,222,Silver Powder
2,223,Amulet Coin
2,224,Cleanse Tag
2,225,Soul Dew
2,226,Deep Sea Tooth
2,227,Deep Sea Scale
2,228,Smoke Ball
2,229,Everstone
2,230,Focus Band
2,231,Lucky Egg
2,232,Scope Lens
2,233,Metal Coat
2,234,Leftovers
2,235,Dragon Scale
2,236,Light Ball
2,237,Soft Sand
2,238,Hard Stone
2,239,Miracle Seed
2,240,Black Glasses
2,241,Black Belt
2,242,Magnet
2,243,Mystic Water
2,244,Sharp Beak
2,245,Poison Barb
2,246,Never-Melt Ice
2,247,Spell Tag
2,248,Twisted Spoon
2,249,Charcoal
2,250,Dragon Fang
2,251,Silk Scarf
2,252,Upgrade
2,253,Shell Bell
2,254,Sea Incense
2,255,Lax Incense
2,256,Lucky Punch
2,257,Metal Powder
2,258,Thick Club
2,259,Leek
2,260,Red Scarf
2,261,Blue Scarf
2,262,Pink Scarf
2,263,Green Scarf
2,264,Yellow Scarf
2,265,Wide Lens
2,266,Muscle Band
2,267,Wise Glasses
2,268,Expert Belt
2,269,Light Clay
2,270,Life Orb
2,271,Power Herb
2,272,Toxic Orb
2,273,Flame Orb
2,274,Quick Powder
2,275,Focus Sash
2,276,Zoom Lens
2,277,Metronome
2,278,Iron Ball
2,279,Lagging Tail
2,280,Destiny Knot
2,281,Black Sludge
2,282,Icy Rock
2,283,Smooth Rock
2,284,Heat Rock
2,285,Damp Rock
2,286,Grip Claw
2,287,Choice Scarf
2,288,Sticky Barb
2,289,Power Bracer
2,290,Power Belt
2,291,Power Lens
2,292,Power Band
2,293,Power Anklet
2,294,Power Weight
2,295,Shed Shell
2,296,Big Root
2,297,Choice Specs
2,298,Flame Plate
2,299,Splash Plate
2,300,Zap Plate
2,301,Meadow Plate
2,302,Icicle Plate
2,303,Fist Plate
2,304,Toxic Plate
2,305,Earth Plate
2,306,Sky Plate
2,307,Mind Plate
2,308,Insect Plate
2,309,Stone Plate
2,310,Spooky Plate
2,311,Draco Plate
2,312,Dread Plate
2,313,Iron Plate
2,314,Odd Incense
2,315,Rock Incense
2,316,Full Incense
2,317,Wave Incense
2,318,Rose Incense
2,319,Luck Incense
2,320,Pure Incense
2,321,Protector
2,322,Electirizer
2,323,Magmarizer
2,324,Dubious Disc
2,325,Reaper Cloth
2,326,Razor Claw
2,327,Razor Fang
2,328,TM001
2,329,TM002
2,330,TM003
2,331,TM004
2,332,TM005
2,333,TM006
2,334,TM007
2,335,TM008
2,336,TM009
2,337,TM010
2,338,TM011
2,339,TM012
2,340,TM013
2,341,TM014
2,342,TM015
2,343,TM016
2,344,TM017
2,345,TM018
2,346,TM019
2,347,TM020
2,348,TM021
2,349,TM022
2,350,TM023
2,351,TM024
2,352,TM025
2,353,TM026
2,354,TM027
2,355,TM028
2,356,TM029
2,357,TM030
2,358,TM031
2,359,TM032
2,360,TM033
2,361,TM034
2,362,TM035
2,363,TM036
2,364,TM037
2,365,TM038
2,366,TM039
2,367,TM040
2,368,TM041
2,369,TM042
2,370,TM043
2,371,TM044
2,372,TM045
2,373,TM046
2,374,TM047
2,375,TM048
2,376,TM049
2,377,TM050
2,378,TM051
2,379,TM052
2,380,TM053
2,381,TM054
2,382,TM055
2,383,TM056
2,384,TM057
2,385,TM058
2,386,TM059
2,387,TM060
2,388,TM061
2,389,TM062
2,390,TM063
2,391,TM064
2,392,TM065
2,393,TM066
2,394,TM067
2,395,TM068
2,396,TM069
2,397,TM070
2,398,TM071
2,399,TM072
2,400,TM073
2,401,TM074
2,402,TM075
2,403,TM076
2,404,TM077
2,405,TM078
2,406,TM079
2,407,TM080
2,408,TM081
2,409,TM082
2,410,TM083
