generation_id,item_id,icon
5,148,mail/bridge-mail-m.png
5,149,berry/cheri.png
5,150,berry/chesto.png
5,151,berry/pecha.png
5,152,berry/rawst.png
5,153,berry/aspear.png
5,154,berry/leppa.png
5,155,berry/oran.png
5,156,berry/persim.png
5,157,berry/lum.png
5,158,berry/sitrus.png
5,159,berry/figy.png
5,160,berry/wiki.png
5,161,berry/mago.png
5,162,berry/aguav.png
5,163,berry/iapapa.png
5,164,berry/razz.png
5,165,berry/bluk.png
5,166,berry/nanab.png
5,167,berry/wepear.png
5,168,berry/pinap.png
5,169,berry/pomeg.png
5,170,berry/kelpsy.png
5,171,berry/qualot.png
5,172,berry/hondew.png
5,173,berry/grepa.png
5,174,berry/tamato.png
5,175,berry/cornn.png
5,176,berry/magost.png
5,177,berry/rabuta.png
5,178,berry/nomel.png
5,179,berry/spelon.png
5,180,berry/pamtre.png
5,181,berry/watmel.png
5,182,berry/durin.png
5,183,berry/belue.png
5,184,berry/occa.png
5,185,berry/passho.png
5,186,berry/wacan.png
5,187,berry/rindo.png
5,188,berry/yache.png
5,189,berry/chople.png
5,190,berry/kebia.png
5,191,berry/shuca.png
5,192,berry/coba.png
5,193,berry/payapa.png
5,194,berry/tanga.png
5,195,berry/charti.png
5,196,berry/kasib.png
5,197,berry/haban.png
5,198,berry/colbur.png
5,199,berry/babiri.png
5,200,berry/chilan.png
5,201,berry/liechi.png
5,202,berry/ganlon.png
5,203,berry/salac.png
5,204,berry/petaya.png
5,205,berry/apicot.png
5,206,berry/lansat.png
5,207,berry/starf.png
5,208,berry/enigma.png
5,209,berry/micle.png
5,210,berry/custap.png
5,211,berry/jaboca.png
5,212,berry/rowap.png
5,213,hold-item/bright-powder.png
5,214,hold-item/white-herb.png
5,215,ev-item/macho-brace.png
5,216,key-item/exp-share.png
5,217,hold-item/quick-claw.png
5,218,other-item/soothe-bell.png
5,219,hold-item/mental-herb.png
5,220,hold-item/choice-band.png
5,221,evo-item/kings-rock.png
5,222,hold-item/silver-powder.png
5,223,hold-item/amulet-coin.png
5,224,hold-item/cleanse-tag.png
5,225,hold-item/soul-dew.png
5,226,evo-item/deep-sea-tooth.png
5,227,evo-item/deep-sea-scale.png
5,228,hold-item/smoke-ball.png
5,229,hold-item/everstone.png
5,230,hold-item/focus-band.png
5,231,hold-item/lucky-egg.png
5,232,hold-item/scope-lens.png
5,233,hold-item/metal-coat.png
5,234,hold-item/leftovers.png
5,235,evo-item/dragon-scale.png
5,236,hold-item/light-ball.png
5,237,hold-item/soft-sand.png
5,238,hold-item/hard-stone.png
5,239,hold-item/miracle-seed.png
5,240,hold-item/black-glasses.png
5,241,hold-item/black-belt.png
5,242,hold-item/magnet.png
5,243,hold-item/mystic-water.png
5,244,hold-item/sharp-beak.png
5,245,hold-item/poison-barb.png
5,246,hold-item/never-melt-ice.png
5,247,hold-item/spell-tag.png
5,248,hold-item/twisted-spoon.png
5,249,hold-item/charcoal.png
5,250,hold-item/dragon-fang.png
5,251,hold-item/silk-scarf.png
5,252,evo-item/up-grade.png
5,253,hold-item/shell-bell.png
5,254,incense/sea.png
5,255,incense/lax.png
5,256,hold-item/lucky-punch.png
5,257,hold-item/metal-powder.png
5,258,hold-item/thick-club.png
5,259,hold-item/stick.png
5,260,scarf/red.png
5,261,scarf/blue.png
5,262,scarf/pink.png
5,263,scarf/green.png
5,264,scarf/yellow.png
5,265,hold-item/wide-lens.png
5,266,hold-item/muscle-band.png
5,267,hold-item/wise-glasses.png
5,268,hold-item/expert-belt.png
5,269,hold-item/light-clay.png
5,270,hold-item/life-orb.png
5,271,hold-item/power-herb.png
5,272,hold-item/toxic-orb.png
5,273,hold-item/flame-orb.png
5,274,hold-item/quick-powder.png
5,275,hold-item/focus-sash.png
5,276,hold-item/zoom-lens.png
5,277,hold-item/metronome.png
5,278,hold-item/iron-ball.png
5,279,hold-item/lagging-tail.png
5,280,hold-item/destiny-knot.png
5,281,hold-item/black-sludge.png
5,282,hold-item/icy-rock.png
5,283,hold-item/smooth-rock.png
5,284,hold-item/heat-rock.png
5,285,hold-item/damp-rock.png
5,286,hold-item/grip-claw.png
5,287,hold-item/choice-scarf.png
5,288,hold-item/sticky-barb.png
5,289,ev-item/power-bracer.png
5,290,ev-item/power-belt.png
5,291,ev-item/power-lens.png
5,292,ev-item/power-band.png
5,293,ev-item/power-anklet.png
5,294,ev-item/power-weight.png
5,295,hold-item/shed-shell.png
5,296,hold-item/big-root.png
5,297,hold-item/choice-specs.png
5,298,plate/flame.png
5,299,plate/splash.png
5,300,plate/zap.png
5,301,plate/meadow.png
5,302,plate/icicle.png
5,303,plate/fist.png
5,304,plate/toxic.png
5,305,plate/earth.png
5,306,plate/sky.png
5,307,plate/mind.png
5,308,plate/insect.png
5,309,plate/stone.png
5,310,plate/spooky.png
5,311,plate/draco.png
5,312,plate/dread.png
5,313,plate/iron.png
5,314,incense/odd.png
5,315,incense/rock.png
5,316,incense/full.png
5,317,incense/wave.png
5,318,incense/rose.png
5,319,incense/luck.png
5,320,incense/pure.png
5,321,evo-item/protector.png
5,322,evo-item/electirizer.png
5,323,evo-item/magmarizer.png
5,324,evo-item/dubious-disc.png
5,325,evo-item/reaper-cloth.png
5,326,evo-item/razor-claw.png
5,327,evo-item/razor-fang.png
5,328,tm/dark.png
5,329,tm/dragon.png
5,330,tm/psychic.png
5,331,tm/psychic.png
5,332,tm/normal.png
5,333,tm/poison.png
5,334,tm/ice.png
5,335,tm/fighting.png
5,336,tm/poison.png
5,337,tm/normal.png
5,338,tm/fire.png
5,339,tm/dark.png
5,340,tm/ice.png
5,341,tm/ice.png
5,342,tm/normal.png
5,343,tm/psychic.png
5,344,tm/normal.png
5,345,tm/water.png
5,346,tm/psychic.png
5,347,tm/normal.png
5,348,tm/normal.png
5,349,tm/grass.png
5,350,tm/rock.png
5,351,tm/electric.png
5,352,tm/electric.png
5,353,tm/ground.png
5,354,tm/normal.png
5,355,tm/ground.png
5,356,tm/psychic.png
5,357,tm/ghost.png
5,358,tm/fighting.png
5,359,tm/normal.png
5,360,tm/psychic.png
5,361,tm/poison.png
5,362,tm/fire.png
5,363,tm/poison.png
5,364,tm/rock.png
5,365,tm/fire.png
5,366,tm/rock.png
5,367,tm/flying.png
5,368,tm/dark.png
5,369,tm/normal.png
5,370,tm/fire.png
5,371,tm/psychic.png
5,372,tm/normal.png
5,373,tm/dark.png
5,374,tm/fighting.png
5,375,tm/normal.png
5,376,tm/normal.png
5,377,tm/fire.png
5,378,tm/steel.png
5,379,tm/fighting.png
5,380,tm/grass.png
5,381,tm/normal.png
5,382,tm/water.png
5,383,tm/dark.png
5,384,tm/electric.png
5,385,tm/flying.png
5,386,tm/fire.png
5,387,tm/dark.png
5,388,tm/fire.png
5,389,tm/flying.png
5,390,tm/dark.png
5,391,tm/normal.png
5,392,tm/ghost.png
5,393,tm/dark.png
5,394,tm/normal.png
5,395,tm/normal.png
5,396,tm/rock.png
5,397,tm/normal.png
5,398,tm/rock.png
5,399,tm/electric.png
5,400,tm/electric.png
5,401,tm/steel.png
5,402,tm/normal.png
5,403,tm/bug.png
5,404,tm/normal.png
5,405,tm/ground.png
5,406,tm/ice.png
5,407,tm/rock.png
5,408,tm/bug.png
5,409,tm/dragon.png
5,410,tm/normal.png
5,411,tm/poison.png
5,412,tm/psychic.png
5,413,tm/grass.png
5,414,tm/normal.png
5,415,tm/flying.png
5,416,tm/bug.png
5,417,tm/normal.png
5,418,tm/steel.png
5,419,tm/psychic.png
5,420,hm/normal.png
5,421,hm/flying.png
5,422,hm/water.png
5,423,hm/normal.png
5,424,hm/water.png
5,425,hm/water.png
5,428,key-item/explorer-kit.png
5,429,key-item/loot-sack.png
5,430,key-item/rule-book.png
5,431,key-item/poke-radar.png
5,432,key-item/point-card.png
5,433,key-item/journal.png
5,434,key-item/seal-case.png
5,435,key-item/fashion-case.png
5,436,key-item/seal-bag.png
5,437,key-item/pal-pad.png
5,438,key-item/works-key.png
5,439,key-item/old-charm.png
5,440,key-item/galactic-key.png
5,441,key-item/red-chain.png
5,442,key-item/town-map-gen4.png
5,443,key-item/vs-seeker.png
5,444,key-item/coin-case.png
5,445,key-item/old-rod.png
5,446,key-item/good-rod.png
5,447,key-item/super-rod.png
5,448,key-item/sprayduck.png
5,449,key-item/poffin-case.png
5,450,key-item/bike--green.png
5,451,key-item/suite-key.png
5,452,key-item/oaks-letter.png
5,453,key-item/lunar-wing.png
5,454,key-item/member-card.png
5,455,key-item/azure-flute.png
5,456,key-item/ss-ticket.png
5,457,key-item/contest-pass.png
5,458,key-item/magma-stone.png
5,459,key-item/parcel.png
5,460,key-item/coupon-1.png
5,461,key-item/coupon-2.png
5,462,key-item/coupon-3.png
5,463,key-item/storage-key--galactic-warehouse.png
5,464,key-item/secret-potion.png
5,465,key-item/vs-recorder.png
5,466,key-item/gracidea.png
5,467,key-item/secret-key-sinnoh.png
5,468,key-item/apricorn-box.png
5,469,key-item/unown-report.png
5,470,key-item/berry-pots.png
5,471,key-item/dowsing-machine-gen4.png
5,472,key-item/blue-card.png
5,473,valuable-item/slowpoke-tail.png
5,474,key-item/clear-bell.png
5,475,key-item/card-key.png
5,476,key-item/basement-key--goldenrod.png
5,477,key-item/squirt-bottle.png
5,478,key-item/red-scale.png
5,479,key-item/lost-item.png
5,480,key-item/pass.png
5,481,key-item/machine-part.png
5,482,key-item/silver-wing.png
5,483,key-item/rainbow-wing.png
5,484,key-item/mystery-egg.png
5,485,apricorn/red.png
5,486,apricorn/yellow.png
5,487,apricorn/blue.png
5,488,apricorn/green.png
5,489,apricorn/black.png
5,490,apricorn/white.png
5,491,apricorn/pink.png
5,492,ball/fast.png
5,493,ball/level.png
5,494,ball/lure.png
5,495,ball/heavy.png
5,496,ball/love.png
5,497,ball/friend.png
5,498,ball/moon.png
5,499,ball/sport.png
5,500,ball/park.png
5,501,key-item/photo-album.png
5,502,key-item/gb-sounds.png
5,503,key-item/tidal-bell.png
5,504,medicine/rage-candy-bar.png
5,505,key-item/data-card.png
5,506,key-item/data-card.png
5,507,key-item/data-card.png
5,508,key-item/data-card.png
5,509,key-item/data-card.png
5,510,key-item/data-card.png
5,511,key-item/data-card.png
5,512,key-item/data-card.png
5,513,key-item/data-card.png
5,514,key-item/data-card.png
5,515,key-item/data-card.png
5,516,key-item/data-card.png
5,517,key-item/data-card.png
5,518,key-item/data-card.png
5,519,key-item/data-card.png
5,520,key-item/data-card.png
5,521,key-item/data-card.png
5,522,key-item/data-card.png
5,523,key-item/data-card.png
5,524,key-item/data-card.png
5,525,key-item/data-card.png
5,526,key-item/data-card.png
5,527,key-item/data-card.png
5,528,key-item/data-card.png
5,529,key-item/data-card.png
5,530,key-item/data-card.png
5,531,key-item/data-card.png
5,532,key-item/jade-orb.png
5,533,key-item/lock-capsule.png
5,534,key-item/red-orb-gen4.png
5,535,key-item/blue-orb-gen4.png
5,536,key-item/enigma-stone.png
5,537,evo-item/prism-scale.png
5,538,hold-item/eviolite.png
5,539,hold-item/float-stone.png
5,540,hold-item/rocky-helmet.png
5,541,hold-item/air-balloon.png
5,542,hold-item/red-card.png
5,543,hold-item/ring-target.png
5,544,hold-item/binding-band.png
5,545,hold-item/absorb-bulb.png
5,546,hold-item/cell-battery.png
5,547,hold-item/eject-button.png
5,548,gem/fire.png
5,549,gem/water.png
5,550,gem/electric.png
5,551,gem/grass.png
5,552,gem/ice.png
5,553,gem/fighting.png
5,554,gem/poison.png
5,555,gem/ground.png
5,556,gem/flying.png
5,557,gem/psychic.png
5,558,gem/bug.png
5,559,gem/rock.png
5,560,gem/ghost.png
5,561,gem/dragon.png
5,562,gem/dark.png
5,563,gem/steel.png
5,564,gem/normal.png
5,565,medicine/health-wing.png
5,566,medicine/muscle-wing.png
5,567,medicine/resist-wing.png
5,568,medicine/genius-wing.png
5,569,medicine/clever-wing.png
5,570,medicine/swift-wing.png
5,571,valuable-item/pretty-wing.png
5,572,fossil/cover.png
5,573,fossil/plume.png
5,574,key-item/liberty-pass.png
5,575,other-item/pass-orb.png
5,576,ball/dream.png
5,577,other-item/poke-toy.png
5,578,key-item/prop-case.png
5,579,key-item/dragon-skull.png
5,580,valuable-item/balm-mushroom.png
5,581,valuable-item/big-nugget.png
5,582,valuable-item/pearl-string.png
5,583,valuable-item/comet-shard.png
5,584,valuable-item/relic-copper.png
5,585,valuable-item/relic-silver.png
5,586,valuable-item/relic-gold.png
5,587,valuable-item/relic-vase.png
5,588,valuable-item/relic-band.png
5,589,valuable-item/relic-statue.png
5,590,valuable-item/relic-crown.png
5,591,medicine/casteliacone.png
5,592,wonder-launcher/dire-hit-2.png
5,593,wonder-launcher/x-speed-2.png
5,594,wonder-launcher/x-sp-atk-2.png
5,595,wonder-launcher/x-sp-def-2.png
5,596,wonder-launcher/x-defense-2.png
5,597,wonder-launcher/x-attack-2.png
5,598,wonder-launcher/x-accuracy-2.png
5,599,wonder-launcher/x-speed-3.png
5,600,wonder-launcher/x-sp-atk-3.png
5,601,wonder-launcher/x-sp-def-3.png
5,602,wonder-launcher/x-defense-3.png
5,603,wonder-launcher/x-attack-3.png
5,604,wonder-launcher/x-accuracy-3.png
5,605,wonder-launcher/x-speed-6.png
5,606,wonder-launcher/x-sp-atk-6.png
5,607,wonder-launcher/x-sp-def-6.png
5,608,wonder-launcher/x-defense-6.png
5,609,wonder-launcher/x-attack-6.png
5,610,wonder-launcher/x-accuracy-6.png
5,611,wonder-launcher/ability-urge.png
5,612,wonder-launcher/item-drop.png
5,613,wonder-launcher/item-urge.png
5,614,wonder-launcher/reset-urge.png
5,615,wonder-launcher/dire-hit-3.png
5,616,key-item/light-stone.png
5,617,key-item/dark-stone.png
5,618,tm/electric.png
5,619,tm/fighting.png
5,620,tm/dark.png
5,621,key-item/xtransceiver.png
5,622,key-item/god-stone.png
5,623,key-item/gram-1.png
5,624,key-item/gram-2.png
5,625,key-item/gram-3.png
5,626,key-item/xtransceiver--yellow.png
5,627,key-item/medal-box.png
5,628,key-item/dna-splicers.png
5,629,key-item/dna-splicers.png
5,630,key-item/permit.png
5,631,key-item/oval-charm.png
5,632,key-item/shiny-charm.png
5,633,key-item/plasma-card.png
5,634,key-item/grubby-hanky.png
5,635,key-item/colress-machine.png
5,636,key-item/dropped-item.png
5,637,key-item/dropped-item--yellow.png
5,638,key-item/reveal-glass.png
6,1,ball/master.png
6,2,ball/ultra.png
6,3,ball/great.png
6,4,ball/poke.png
6,5,ball/safari.png
6,6,ball/net.png
6,7,ball/dive.png
6,8,ball/nest.png
6,9,ball/repeat.png
6,10,ball/timer.png
6,11,ball/luxury.png
6,12,ball/premier.png
6,13,ball/dusk.png
6,14,ball/heal.png
6,15,ball/quick.png
6,16,ball/cherish.png
6,17,medicine/potion.png
6,18,medicine/antidote.png
6,19,medicine/burn-heal.png
6,20,medicine/ice-heal.png
6,21,medicine/awakening.png
6,22,medicine/paralyze-heal.png
6,23,medicine/full-restore.png
6,24,medicine/max-potion.png
6,25,medicine/hyper-potion.png
6,26,medicine/super-potion.png
6,27,medicine/full-heal.png
6,28,medicine/revive.png
6,29,medicine/max-revive.png
6,30,medicine/fresh-water.png
6,31,medicine/soda-pop.png
6,32,medicine/lemonade.png
6,33,medicine/moomoo-milk.png
6,34,medicine/energy-powder.png
6,35,medicine/energy-root.png
6,36,medicine/heal-powder.png
6,37,medicine/revival-herb.png
6,38,medicine/ether.png
6,39,medicine/max-ether.png
6,40,medicine/elixir.png
6,41,medicine/max-elixir.png
6,42,medicine/lava-cookie.png
6,43,medicine/berry-juice.png
6,44,medicine/sacred-ash.png
6,45,medicine/hp-up.png
6,46,medicine/protein.png
6,47,medicine/iron.png
6,48,medicine/carbos.png
6,49,medicine/calcium.png
6,50,medicine/rare-candy.png
6,51,medicine/pp-up.png
6,52,medicine/zinc.png
6,53,medicine/pp-max.png
6,54,medicine/old-gateau.png
6,55,battle-item/guard-spec.png
6,56,battle-item/dire-hit.png
6,57,battle-item/x-attack.png
6,58,battle-item/x-defense.png
6,59,battle-item/x-speed.png
6,60,battle-item/x-accuracy.png
6,61,battle-item/x-sp-atk.png
6,62,battle-item/x-sp-def.png
6,63,other-item/poke-doll.png
6,64,other-item/fluffy-tail.png
6,65,flute/blue.png
6,66,flute/yellow.png
6,67,flute/red.png
6,68,flute/black.png
6,69,flute/white.png
6,70,valuable-item/shoal-salt.png
6,71,valuable-item/shoal-shell.png
6,72,shard/red.png
6,73,shard/blue.png
6,74,shard/yellow.png
6,75,shard/green.png
6,76,other-item/super-repel.png
6,77,other-item/max-repel.png
6,78,other-item/escape-rope.png
6,79,other-item/repel.png
6,80,evo-item/sun-stone.png
6,81,evo-item/moon-stone.png
6,82,evo-item/fire-stone.png
6,83,evo-item/thunder-stone.png
6,84,evo-item/water-stone.png
6,85,evo-item/leaf-stone.png
6,86,valuable-item/tiny-mushroom.png
6,87,valuable-item/big-mushroom.png
6,88,valuable-item/pearl.png
6,89,valuable-item/big-pearl.png
6,90,valuable-item/stardust.png
6,91,valuable-item/star-piece.png
6,92,valuable-item/nugget.png
6,93,other-item/heart-scale.png
6,94,other-item/honey.png
6,95,mulch/growth.png
6,96,mulch/damp.png
6,97,mulch/stable.png
6,98,mulch/gooey.png
6,99,fossil/root.png
6,100,fossil/claw.png
6,101,fossil/helix.png
6,102,fossil/dome.png
6,103,fossil/old-amber.png
6,104,fossil/armor.png
6,105,fossil/skull.png
6,106,valuable-item/rare-bone.png
6,107,evo-item/shiny-stone.png
6,108,evo-item/dusk-stone.png
6,109,evo-item/dawn-stone.png
6,110,evo-item/oval-stone.png
6,111,other-item/odd-keystone.png
6,112,hold-item/griseous-orb.png
6,116,hold-item/douse-drive.png
6,117,hold-item/shock-drive.png
6,118,hold-item/burn-drive.png
6,119,hold-item/chill-drive.png
6,134,medicine/sweet-heart.png
6,135,hold-item/adamant-orb.png
6,136,hold-item/lustrous-orb.png
6,137,mail/greet-mail.png
6,138,mail/favored-mail.png
6,139,mail/rsvp-mail.png
6,140,mail/thanks-mail.png
6,141,mail/inquiry-mail.png
6,142,mail/like-mail.png
6,143,mail/reply-mail.png
6,144,mail/bridge-mail-s.png
6,145,mail/bridge-mail-d.png
6,146,mail/bridge-mail-t.png
6,147,mail/bridge-mail-v.png
6,148,mail/bridge-mail-m.png
6,149,berry/cheri.png
6,150,berry/chesto.png
6,151,berry/pecha.png
6,152,berry/rawst.png
6,153,berry/aspear.png
6,154,berry/leppa.png
6,155,berry/oran.png
6,156,berry/persim.png
6,157,berry/lum.png
6,158,berry/sitrus.png
6,159,berry/figy.png
6,160,berry/wiki.png
6,161,berry/mago.png
6,162,berry/aguav.png
6,163,berry/iapapa.png
6,164,berry/razz.png
6,165,berry/bluk.png
6,166,berry/nanab.png
6,167,berry/wepear.png
6,168,berry/pinap.png
6,169,berry/pomeg.png
6,170,berry/kelpsy.png
6,171,berry/qualot.png
6,172,berry/hondew.png
6,173,berry/grepa.png
6,174,berry/tamato.png
6,175,berry/cornn.png
6,176,berry/magost.png
6,177,berry/rabuta.png
6,178,berry/nomel.png
6,179,berry/spelon.png
6,180,berry/pamtre.png
6,181,berry/watmel.png
6,182,berry/durin.png
6,183,berry/belue.png
6,184,berry/occa.png
6,185,berry/passho.png
6,186,berry/wacan.png
6,187,berry/rindo.png
6,188,berry/yache.png
6,189,berry/chople.png
6,190,berry/kebia.png
6,191,berry/shuca.png
6,192,berry/coba.png
6,193,berry/payapa.png
6,194,berry/tanga.png
6,195,berry/charti.png
6,196,berry/kasib.png
6,197,berry/haban.png
6,198,berry/colbur.png
6,199,berry/babiri.png
6,200,berry/chilan.png
6,201,berry/liechi.png
6,202,berry/ganlon.png
6,203,berry/salac.png
6,204,berry/petaya.png
6,205,berry/apicot.png
6,206,berry/lansat.png
6,207,berry/starf.png
6,208,berry/enigma.png
6,209,berry/micle.png
6,210,berry/custap.png
6,211,berry/jaboca.png
6,212,berry/rowap.png
6,213,hold-item/bright-powder.png
6,214,hold-item/white-herb.png
6,215,ev-item/macho-brace.png
6,216,key-item/exp-share.png
6,217,hold-item/quick-claw.png
6,218,other-item/soothe-bell.png
6,219,hold-item/mental-herb.png
6,220,hold-item/choice-band.png
6,221,evo-item/kings-rock.png
6,222,hold-item/silver-powder.png
6,223,hold-item/amulet-coin.png
6,224,hold-item/cleanse-tag.png
6,225,hold-item/soul-dew.png
6,226,evo-item/deep-sea-tooth.png
6,227,evo-item/deep-sea-scale.png
6,228,hold-item/smoke-ball.png
6,229,hold-item/everstone.png
6,230,hold-item/focus-band.png
6,231,hold-item/lucky-egg.png
6,232,hold-item/scope-lens.png
6,233,hold-item/metal-coat.png
6,234,hold-item/leftovers.png
6,235,evo-item/dragon-scale.png
6,236,hold-item/light-ball.png
6,237,hold-item/soft-sand.png
6,238,hold-item/hard-stone.png
6,239,hold-item/miracle-seed.png
6,240,hold-item/black-glasses.png
6,241,hold-item/black-belt.png
6,242,hold-item/magnet.png
6,243,hold-item/mystic-water.png
6,244,hold-item/sharp-beak.png
6,245,hold-item/poison-barb.png
6,246,hold-item/never-melt-ice.png
6,247,hold-item/spell-tag.png
6,248,hold-item/twisted-spoon.png
6,249,hold-item/charcoal.png
6,250,hold-item/dragon-fang.png
6,251,hold-item/silk-scarf.png
6,252,evo-item/up-grade.png
6,253,hold-item/shell-bell.png
6,254,incense/sea.png
6,255,incense/lax.png
6,256,hold-item/lucky-punch.png
6,257,hold-item/metal-powder.png
6,258,hold-item/thick-club.png
6,259,hold-item/stick.png
6,260,scarf/red.png
6,261,scarf/blue.png
6,262,scarf/pink.png
6,263,scarf/green.png
6,264,scarf/yellow.png
6,265,hold-item/wide-lens.png
6,266,hold-item/muscle-band.png
6,267,hold-item/wise-glasses.png
6,268,hold-item/expert-belt.png
6,269,hold-item/light-clay.png
6,270,hold-item/life-orb.png
6,271,hold-item/power-herb.png
6,272,hold-item/toxic-orb.png
6,273,hold-item/flame-orb.png
6,274,hold-item/quick-powder.png
6,275,hold-item/focus-sash.png
6,276,hold-item/zoom-lens.png
6,277,hold-item/metronome.png
6,278,hold-item/iron-ball.png
6,279,hold-item/lagging-tail.png
6,280,hold-item/destiny-knot.png
6,281,hold-item/black-sludge.png
6,282,hold-item/icy-rock.png
6,283,hold-item/smooth-rock.png
6,284,hold-item/heat-rock.png
6,285,hold-item/damp-rock.png
6,286,hold-item/grip-claw.png
6,287,hold-item/choice-scarf.png
6,288,hold-item/sticky-barb.png
6,289,ev-item/power-bracer.png
6,290,ev-item/power-belt.png
6,291,ev-item/power-lens.png
6,292,ev-item/power-band.png
6,293,ev-item/power-anklet.png
6,294,ev-item/power-weight.png
6,295,hold-item/shed-shell.png
6,296,hold-item/big-root.png
6,297,hold-item/choice-specs.png
6,298,plate/flame.png
6,299,plate/splash.png
6,300,plate/zap.png
6,301,plate/meadow.png
6,302,plate/icicle.png
6,303,plate/fist.png
6,304,plate/toxic.png
6,305,plate/earth.png
6,306,plate/sky.png
6,307,plate/mind.png
6,308,plate/insect.png
6,309,plate/stone.png
6,310,plate/spooky.png
6,311,plate/draco.png
6,312,plate/dread.png
6,313,plate/iron.png
6,314,incense/odd.png
6,315,incense/rock.png
6,316,incense/full.png
6,317,incense/wave.png
6,318,incense/rose.png
6,319,incense/luck.png
6,320,incense/pure.png
6,321,evo-item/protector.png
6,322,evo-item/electirizer.png
6,323,evo-item/magmarizer.png
6,324,evo-item/dubious-disc.png
6,325,evo-item/reaper-cloth.png
6,326,evo-item/razor-claw.png
6,327,evo-item/razor-fang.png
6,328,tm/dark.png
6,329,tm/dragon.png
6,330,tm/psychic.png
6,331,tm/psychic.png
6,332,tm/normal.png
6,333,tm/poison.png
6,334,tm/ice.png
6,335,tm/fighting.png
6,336,tm/poison.png
6,337,tm/normal.png
6,338,tm/fire.png
6,339,tm/dark.png
6,340,tm/ice.png
6,341,tm/ice.png
6,342,tm/normal.png
6,343,tm/psychic.png
6,344,tm/normal.png
6,345,tm/water.png
6,346,tm/flying.png
6,347,tm/normal.png
6,348,tm/normal.png
6,349,tm/grass.png
6,350,tm/rock.png
6,351,tm/electric.png
6,352,tm/electric.png
6,353,tm/ground.png
6,354,tm/normal.png
6,355,tm/ground.png
6,356,tm/psychic.png
6,357,tm/ghost.png
6,358,tm/fighting.png
6,359,tm/normal.png
6,360,tm/psychic.png
6,361,tm/poison.png
6,362,tm/fire.png
6,363,tm/poison.png
6,364,tm/rock.png
6,365,tm/fire.png
6,366,tm/rock.png
6,367,tm/flying.png
6,368,tm/dark.png
6,369,tm/normal.png
6,370,tm/fire.png
6,371,tm/psychic.png
6,372,tm/normal.png
6,373,tm/dark.png
6,374,tm/fighting.png
6,375,tm/normal.png
6,376,tm/normal.png
6,377,tm/fire.png
6,378,tm/steel.png
6,379,tm/fighting.png
6,380,tm/grass.png
6,381,tm/normal.png
6,382,tm/water.png
6,383,tm/dark.png
6,384,tm/electric.png
6,385,tm/flying.png
6,386,tm/fire.png
6,387,tm/dark.png
6,388,tm/fire.png
6,389,tm/flying.png
6,390,tm/dark.png
6,391,tm/normal.png
6,392,tm/ghost.png
6,393,tm/dark.png
6,394,tm/normal.png
6,395,tm/normal.png
6,396,tm/rock.png
6,397,tm/normal.png
6,398,tm/rock.png
6,399,tm/electric.png
6,400,tm/electric.png
6,401,tm/steel.png
6,402,tm/normal.png
6,403,tm/bug.png
6,404,tm/normal.png
6,405,tm/ground.png
6,406,tm/ice.png
6,407,tm/rock.png
6,408,tm/bug.png
6,409,tm/dragon.png
6,410,tm/bug.png
6,411,tm/poison.png
6,412,tm/psychic.png
6,413,tm/grass.png
6,414,tm/normal.png
6,415,tm/normal.png
6,416,tm/bug.png
6,417,tm/normal.png
6,418,tm/steel.png
6,419,tm/psychic.png
6,420,hm/normal.png
6,421,hm/flying.png
6,422,hm/water.png
6,423,hm/normal.png
6,424,hm/water.png
6,425,hm/fighting.png
6,428,key-item/explorer-kit.png
6,429,key-item/loot-sack.png
6,430,key-item/rule-book.png
6,431,key-item/poke-radar.png
6,432,key-item/point-card.png
6,433,key-item/journal.png
6,434,key-item/seal-case.png
6,435,key-item/fashion-case.png
6,436,key-item/seal-bag.png
6,437,key-item/pal-pad.png
6,438,key-item/works-key.png
6,439,key-item/old-charm.png
6,440,key-item/galactic-key.png
6,441,key-item/red-chain.png
6,442,key-item/town-map-gen4.png
6,443,key-item/vs-seeker.png
6,444,key-item/coin-case.png
6,445,key-item/old-rod.png
6,446,key-item/good-rod.png
6,447,key-item/super-rod.png
6,448,key-item/sprayduck.png
6,449,key-item/poffin-case.png
6,450,key-item/bike--green.png
6,451,key-item/suite-key.png
6,452,key-item/oaks-letter.png
6,453,key-item/lunar-wing.png
6,454,key-item/member-card.png
6,455,key-item/azure-flute.png
6,456,key-item/ss-ticket.png
6,457,key-item/contest-pass.png
6,458,key-item/magma-stone.png
6,459,key-item/parcel.png
6,460,key-item/coupon-1.png
6,461,key-item/coupon-2.png
6,462,key-item/coupon-3.png
6,463,key-item/storage-key--galactic-warehouse.png
6,464,key-item/secret-potion.png
6,465,key-item/vs-recorder.png
6,466,key-item/gracidea.png
6,467,key-item/secret-key-sinnoh.png
6,468,key-item/apricorn-box.png
6,469,key-item/unown-report.png
6,470,key-item/berry-pots.png
6,471,key-item/dowsing-machine.png
6,472,key-item/blue-card.png
6,473,valuable-item/slowpoke-tail.png
6,474,key-item/clear-bell.png
6,475,key-item/card-key.png
6,476,key-item/basement-key--goldenrod.png
6,477,key-item/squirt-bottle.png
6,478,key-item/red-scale.png
6,479,key-item/lost-item.png
6,480,key-item/pass.png
6,481,key-item/machine-part.png
6,482,key-item/silver-wing.png
6,483,key-item/rainbow-wing.png
6,484,key-item/mystery-egg.png
6,485,apricorn/red.png
6,486,apricorn/blue.png
