pokemon_id,version_group_id,move_id,move_method_id,level,sort
77,8,172,3,0,0
77,8,182,2,0,0
77,8,204,3,0,0
77,8,213,2,0,0
77,8,216,2,0,0
77,8,218,2,0,0
77,8,231,2,0,0
77,8,237,2,0,0
77,8,241,2,0,0
77,8,263,2,0,0
77,8,290,2,0,0
77,8,315,2,0,0
77,8,340,1,45,0
77,8,10001,2,0,0
77,8,10002,2,0,0
77,8,10003,2,0,0
77,8,10004,2,0,0
77,8,10005,2,0,0
77,8,10006,2,0,0
77,8,10007,2,0,0
77,8,10008,2,0,0
77,8,10009,2,0,0
77,8,10010,2,0,0
77,8,10011,2,0,0
77,8,10012,2,0,0
77,8,10013,2,0,0
77,8,10014,2,0,0
77,8,10015,2,0,0
77,8,10016,2,0,0
77,9,23,1,19,0
77,9,24,3,0,0
77,9,33,1,1,0
77,9,34,5,0,0
77,9,36,1,31,0
77,9,37,3,0,0
77,9,38,3,0,0
77,9,38,5,0,0
77,9,39,1,9,0
77,9,45,1,5,0
77,9,52,1,14,0
77,9,53,2,0,0
77,9,70,2,0,0
77,9,76,2,0,0
77,9,83,1,25,0
77,9,92,2,0,0
77,9,95,3,0,0
77,9,97,1,38,0
77,9,102,5,0,0
77,9,104,2,0,0
77,9,126,2,0,0
77,9,126,1,53,0
77,9,129,5,0,0
77,9,156,2,0,0
77,9,164,5,0,0
77,9,172,3,0,0
77,9,173,5,0,0
77,9,182,2,0,0
77,9,203,5,0,0
77,9,204,3,0,0
77,9,207,5,0,0
77,9,213,2,0,0
77,9,214,5,0,0
77,9,216,2,0,0
77,9,218,2,0,0
77,9,231,2,0,0
77,9,237,2,0,0
77,9,241,2,0,0
77,9,263,2,0,0
77,9,290,2,0,0
77,9,315,2,0,0
77,9,340,1,45,0
77,9,10001,2,0,0
77,9,10002,2,0,0
77,9,10003,2,0,0
77,9,10004,2,0,0
77,9,10005,2,0,0
77,9,10006,2,0,0
77,9,10007,2,0,0
77,9,10008,2,0,0
77,9,10009,2,0,0
77,9,10010,2,0,0
77,9,10011,2,0,0
77,9,10012,2,0,0
77,9,10013,2,0,0
77,9,10014,2,0,0
77,9,10015,2,0,0
77,9,10016,2,0,0
77,101,23,1,19,0
77,101,33,1,1,0
77,101,36,1,31,0
77,101,39,1,9,0
77,101,45,1,5,0
77,101,52,1,14,0
77,101,53,2,0,0
77,101,76,2,0,0
77,101,83,1,25,0
77,101,92,2,0,0
77,101,97,1,38,0
77,101,104,2,0,0
77,101,126,2,0,0
77,101,126,1,53,0
77,101,156,2,0,0
77,101,182,2,0,0
77,101,213,2,0,0
77,101,216,2,0,0
77,101,218,2,0,0
77,101,231,2,0,0
77,101,237,2,0,0
77,101,241,2,0,0
77,101,263,2,0,0
77,101,290,2,0,0
77,101,315,2,0,0
77,101,340,1,45,0
77,101,10001,2,0,0
77,101,10002,2,0,0
77,101,10003,2,0,0
77,101,10004,2,0,0
77,101,10005,2,0,0
77,101,10006,2,0,0
77,101,10007,2,0,0
77,101,10008,2,0,0
77,101,10009,2,0,0
77,101,10010,2,0,0
77,101,10011,2,0,0
77,101,10012,2,0,0
77,101,10013,2,0,0
77,101,10014,2,0,0
77,101,10015,2,0,0
77,101,10016,2,0,0
77,102,23,1,19,0
77,102,33,1,1,0
77,102,34,5,0,0
77,102,36,1,31,0
77,102,38,5,0,0
77,102,39,1,9,0
77,102,45,1,5,0
77,102,52,1,14,0
77,102,53,2,0,0
77,102,76,2,0,0
77,102,83,1,25,0
77,102,92,2,0,0
77,102,97,1,38,0
77,102,102,5,0,0
77,102,104,2,0,0
77,102,126,2,0,0
77,102,126,1,53,0
77,102,156,2,0,0
77,102,164,5,0,0
77,102,182,2,0,0
77,102,207,5,0,0
77,102,213,2,0,0
77,102,216,2,0,0
77,102,218,2,0,0
77,102,231,2,0,0
77,102,237,2,0,0
77,102,241,2,0,0
77,102,263,2,0,0
77,102,290,2,0,0
77,102,315,2,0,0
77,102,340,1,45,0
77,102,10001,2,0,0
77,102,10002,2,0,0
77,102,10003,2,0,0
77,102,10004,2,0,0
77,102,10005,2,0,0
77,102,10006,2,0,0
77,102,10007,2,0,0
77,102,10008,2,0,0
77,102,10009,2,0,0
77,102,10010,2,0,0
77,102,10011,2,0,0
77,102,10012,2,0,0
77,102,10013,2,0,0
77,102,10014,2,0,0
77,102,10015,2,0,0
77,102,10016,2,0,0
78,7,23,1,19,0
78,7,31,1,40,0
78,7,33,1,1,1
78,7,36,1,31,0
78,7,39,1,1,3
78,7,39,1,9,0
78,7,45,1,1,2
78,7,45,1,5,0
78,7,52,1,1,4
78,7,52,1,14,0
78,7,53,2,0,0
78,7,63,2,0,0
78,7,70,2,0,0
78,7,76,2,0,0
78,7,83,1,25,0
78,7,92,2,0,0
78,7,97,1,38,0
78,7,104,2,0,0
78,7,126,2,0,0
78,7,126,1,63,0
78,7,156,2,0,0
78,7,182,2,0,0
78,7,213,2,0,0
78,7,216,2,0,0
78,7,218,2,0,0
78,7,231,2,0,0
78,7,237,2,0,0
78,7,241,2,0,0
78,7,263,2,0,0
78,7,290,2,0,0
78,7,315,2,0,0
78,7,340,1,50,0
78,7,10001,2,0,0
78,7,10002,2,0,0
78,7,10003,2,0,0
78,7,10004,2,0,0
78,7,10005,2,0,0
78,7,10006,2,0,0
78,7,10007,2,0,0
78,7,10008,2,0,0
78,7,10009,2,0,0
78,7,10010,2,0,0
78,7,10011,2,0,0
78,7,10012,2,0,0
78,7,10013,2,0,0
78,7,10014,2,0,0
78,7,10015,2,0,0
78,7,10016,2,0,0
78,8,23,1,19,0
78,8,31,1,40,0
78,8,34,5,0,0
78,8,36,1,31,0
78,8,38,5,0,0
78,8,39,1,1,3
78,8,39,1,9,0
78,8,45,1,1,2
78,8,45,1,5,0
78,8,52,1,1,4
78,8,52,1,14,0
78,8,53,2,0,0
78,8,63,2,0,0
78,8,70,2,0,0
78,8,76,2,0,0
78,8,83,1,25,0
78,8,92,2,0,0
78,8,97,1,38,0
78,8,98,1,1,1
78,8,102,5,0,0
78,8,104,2,0,0
78,8,126,2,0,0
78,8,126,1,63,0
78,8,156,2,0,0
78,8,164,5,0,0
78,8,182,2,0,0
78,8,213,2,0,0
78,8,216,2,0,0
78,8,218,2,0,0
78,8,231,2,0,0
78,8,237,2,0,0
78,8,241,2,0,0
78,8,263,2,0,0
78,8,290,2,0,0
78,8,315,2,0,0
78,8,340,1,50,0
78,8,10001,2,0,0
78,8,10002,2,0,0
78,8,10003,2,0,0
78,8,10004,2,0,0
78,8,10005,2,0,0
78,8,10006,2,0,0
78,8,10007,2,0,0
78,8,10008,2,0,0
78,8,10009,2,0,0
78,8,10010,2,0,0
78,8,10011,2,0,0
78,8,10012,2,0,0
78,8,10013,2,0,0
78,8,10014,2,0,0
78,8,10015,2,0,0
78,8,10016,2,0,0
78,9,23,1,19,0
78,9,31,1,40,0
78,9,33,1,1,1
78,9,34,5,0,0
78,9,36,1,31,0
78,9,38,5,0,0
78,9,39,1,1,3
78,9,39,1,9,0
78,9,45,1,1,2
78,9,45,1,5,0
78,9,52,1,1,4
78,9,52,1,14,0
78,9,53,2,0,0
78,9,63,2,0,0
78,9,70,2,0,0
78,9,76,2,0,0
78,9,83,1,25,0
78,9,92,2,0,0
78,9,97,1,38,0
78,9,102,5,0,0
78,9,104,2,0,0
78,9,126,2,0,0
78,9,126,1,63,0
78,9,129,5,0,0
78,9,156,2,0,0
78,9,164,5,0,0
78,9,173,5,0,0
78,9,182,2,0,0
78,9,203,5,0,0
78,9,207,5,0,0
78,9,213,2,0,0
78,9,214,5,0,0
78,9,216,2,0,0
78,9,218,2,0,0
78,9,231,2,0,0
78,9,237,2,0,0
78,9,241,2,0,0
78,9,263,2,0,0
78,9,290,2,0,0
78,9,315,2,0,0
78,9,340,1,50,0
78,9,10001,2,0,0
78,9,10002,2,0,0
78,9,10003,2,0,0
78,9,10004,2,0,0
78,9,10005,2,0,0
78,9,10006,2,0,0
78,9,10007,2,0,0
78,9,10008,2,0,0
78,9,10009,2,0,0
78,9,10010,2,0,0
78,9,10011,2,0,0
78,9,10012,2,0,0
78,9,10013,2,0,0
78,9,10014,2,0,0
78,9,10015,2,0,0
78,9,10016,2,0,0
78,101,23,1,19,0
78,101,31,1,40,0
78,101,33,1,1,1
78,101,36,1,31,0
78,101,39,1,1,3
78,101,39,1,9,0
78,101,45,1,1,2
78,101,45,1,5,0
78,101,52,1,1,4
78,101,52,1,14,0
78,101,53,2,0,0
78,101,63,2,0,0
78,101,76,2,0,0
78,101,83,1,25,0
78,101,92,2,0,0
78,101,97,1,38,0
78,101,104,2,0,0
78,101,126,2,0,0
78,101,126,1,63,0
78,101,156,2,0,0
78,101,182,2,0,0
78,101,213,2,0,0
78,101,216,2,0,0
78,101,218,2,0,0
78,101,231,2,0,0
78,101,237,2,0,0
78,101,241,2,0,0
78,101,263,2,0,0
78,101,290,2,0,0
78,101,315,2,0,0
78,101,340,1,50,0
78,101,10001,2,0,0
78,101,10002,2,0,0
78,101,10003,2,0,0
78,101,10004,2,0,0
78,101,10005,2,0,0
78,101,10006,2,0,0
78,101,10007,2,0,0
78,101,10008,2,0,0
78,101,10009,2,0,0
78,101,10010,2,0,0
78,101,10011,2,0,0
78,101,10012,2,0,0
78,101,10013,2,0,0
78,101,10014,2,0,0
78,101,10015,2,0,0
78,101,10016,2,0,0
78,102,23,1,19,0
78,102,31,1,40,0
78,102,33,1,1,1
78,102,34,5,0,0
78,102,36,1,31,0
78,102,38,5,0,0
78,102,39,1,1,3
78,102,39,1,9,0
78,102,45,1,1,2
78,102,45,1,5,0
78,102,52,1,1,4
78,102,52,1,14,0
78,102,53,2,0,0
78,102,53,102,0,1
78,102,63,2,0,0
78,102,76,2,0,0
78,102,76,102,0,2
78,102,83,1,25,0
78,102,92,2,0,0
78,102,97,1,38,0
78,102,102,5,0,0
78,102,104,2,0,0
78,102,126,2,0,0
78,102,126,1,63,0
78,102,156,2,0,0
78,102,164,5,0,0
78,102,182,2,0,0
78,102,207,5,0,0
78,102,213,2,0,0
78,102,216,2,0,0
78,102,218,2,0,0
78,102,226,102,0,3
78,102,231,2,0,0
78,102,237,2,0,0
78,102,241,2,0,0
78,102,241,102,0,4
78,102,263,2,0,0
78,102,290,2,0,0
78,102,315,2,0,0
78,102,340,1,50,0
78,102,10001,2,0,0
78,102,10002,2,0,0
78,102,10003,2,0,0
78,102,10004,2,0,0
78,102,10005,2,0,0
78,102,10006,2,0,0
78,102,10007,2,0,0
78,102,10008,2,0,0
78,102,10009,2,0,0
78,102,10010,2,0,0
78,102,10011,2,0,0
78,102,10012,2,0,0
78,102,10013,2,0,0
78,102,10014,2,0,0
78,102,10015,2,0,0
78,102,10016,2,0,0
78,102,10022,101,0,1
78,102,10028,101,0,3
78,102,10032,101,0,2
79,7,23,3,0,0
79,7,29,1,34,0
79,7,33,1,1,3
79,7,45,1,6,0
79,7,50,1,29,0
79,7,53,2,0,0
79,7,55,1,15,0
79,7,57,2,0,0
79,7,58,2,0,0
79,7,59,2,0,0
79,7,70,2,0,0
79,7,89,2,0,0
79,7,91,2,0,0
79,7,92,2,0,0
79,7,93,1,20,0
79,7,94,2,0,0
79,7,94,1,48,0
79,7,104,2,0,0
79,7,126,2,0,0
79,7,133,1,43,0
79,7,148,2,0,0
79,7,156,2,0,0
79,7,173,3,0,0
79,7,174,1,1,1
79,7,182,2,0,0
79,7,187,3,0,0
79,7,213,2,0,0
79,7,214,3,0,0
79,7,216,2,0,0
79,7,218,2,0,0
79,7,219,2,0,0
79,7,219,3,0,0
79,7,231,2,0,0
79,7,237,2,0,0
79,7,240,2,0,0
79,7,241,2,0,0
79,7,247,2,0,0
79,7,248,3,0,0
79,7,258,2,0,0
79,7,263,2,0,0
79,7,281,1,1,2
79,7,285,2,0,0
79,7,290,2,0,0
79,7,291,2,0,0
79,7,300,3,0,0
79,7,347,2,0,0
79,7,352,2,0,0
79,7,10001,2,0,0
79,7,10002,2,0,0
79,7,10003,2,0,0
79,7,10004,2,0,0
79,7,10005,2,0,0
79,7,10006,2,0,0
79,7,10007,2,0,0
79,7,10008,2,0,0
79,7,10009,2,0,0
79,7,10010,2,0,0
79,7,10011,2,0,0
79,7,10012,2,0,0
79,7,10013,2,0,0
79,7,10014,2,0,0
79,7,10015,2,0,0
79,7,10016,2,0,0
79,8,23,3,0,0
79,8,29,1,29,0
79,8,33,1,1,3
79,8,34,5,0,0
79,8,38,5,0,0
79,8,45,1,6,0
79,8,50,1,24,0
79,8,53,2,0,0
79,8,55,1,13,0
79,8,57,2,0,0
79,8,58,2,0,0
79,8,59,2,0,0
79,8,70,2,0,0
79,8,86,5,0,0
79,8,89,2,0,0
79,8,91,2,0,0
79,8,92,2,0,0
79,8,93,1,17,0
79,8,94,2,0,0
79,8,94,1,40,0
79,8,102,5,0,0
79,8,104,2,0,0
79,8,126,2,0,0
79,8,133,1,36,0
79,8,138,5,0,0
79,8,148,2,0,0
79,8,156,2,0,0
79,8,164,5,0,0
79,8,173,3,0,0
79,8,174,1,1,1
79,8,182,2,0,0
79,8,187,3,0,0
79,8,213,2,0,0
79,8,214,3,0,0
79,8,216,2,0,0
79,8,218,2,0,0
79,8,219,2,0,0
79,8,219,3,0,0
79,8,231,2,0,0
79,8,237,2,0,0
79,8,240,2,0,0
79,8,241,2,0,0
79,8,244,1,47,0
79,8,247,2,0,0
79,8,248,3,0,0
79,8,258,2,0,0
79,8,263,2,0,0
79,8,281,1,1,2
79,8,285,2,0,0
79,8,290,2,0,0
79,8,300,3,0,0
79,8,347,2,0,0
79,8,352,2,0,0
79,8,10001,2,0,0
79,8,10002,2,0,0
79,8,10003,2,0,0
79,8,10004,2,0,0
79,8,10005,2,0,0
79,8,10006,2,0,0
79,8,10007,2,0,0
79,8,10008,2,0,0
79,8,10009,2,0,0
79,8,10010,2,0,0
79,8,10011,2,0,0
79,8,10012,2,0,0
79,8,10013,2,0,0
79,8,10014,2,0,0
79,8,10015,2,0,0
79,8,10016,2,0,0
79,9,23,3,0,0
79,9,29,1,34,0
79,9,33,1,1,3
79,9,34,5,0,0
79,9,38,5,0,0
79,9,45,1,6,0
79,9,50,1,29,0
79,9,53,2,0,0
79,9,55,1,15,0
79,9,57,2,0,0
79,9,58,2,0,0
79,9,59,2,0,0
79,9,70,2,0,0
79,9,86,5,0,0
79,9,89,2,0,0
79,9,91,2,0,0
79,9,92,2,0,0
79,9,93,1,20,0
79,9,94,2,0,0
79,9,94,1,48,0
79,9,102,5,0,0
79,9,104,2,0,0
79,9,126,2,0,0
79,9,129,5,0,0
79,9,133,1,43,0
79,9,138,5,0,0
79,9,148,2,0,0
79,9,156,2,0,0
79,9,164,5,0,0
79,9,173,3,0,0
79,9,173,5,0,0
79,9,174,1,1,1
79,9,182,2,0,0
79,9,187,3,0,0
79,9,189,5,0,0
79,9,196,5,0,0
79,9,203,5,0,0
79,9,207,5,0,0
79,9,213,2,0,0
79,9,214,3,0,0
79,9,214,5,0,0
79,9,216,2,0,0
79,9,218,2,0,0
79,9,219,2,0,0
79,9,219,3,0,0
79,9,231,2,0,0
79,9,237,2,0,0
79,9,240,2,0,0
79,9,241,2,0,0
79,9,244,5,0,0
79,9,247,2,0,0
79,9,248,3,0,0
79,9,258,2,0,0
79,9,263,2,0,0
79,9,281,1,1,2
79,9,285,2,0,0
79,9,290,2,0,0
79,9,291,2,0,0
79,9,300,3,0,0
79,9,347,2,0,0
79,9,352,2,0,0
79,9,10001,2,0,0
79,9,10002,2,0,0
79,9,10003,2,0,0
79,9,10004,2,0,0
79,9,10005,2,0,0
79,9,10006,2,0,0
79,9,10007,2,0,0
79,9,10008,2,0,0
79,9,10009,2,0,0
79,9,10010,2,0,0
79,9,10011,2,0,0
79,9,10012,2,0,0
79,9,10013,2,0,0
79,9,10014,2,0,0
79,9,10015,2,0,0
79,9,10016,2,0,0
79,101,29,1,34,0
79,101,33,1,1,3
79,101,45,1,6,0
79,101,50,1,29,0
79,101,53,2,0,0
79,101,55,1,15,0
79,101,58,2,0,0
79,101,59,2,0,0
79,101,89,2,0,0
79,101,91,2,0,0
79,101,92,2,0,0
79,101,93,1,20,0
79,101,94,2,0,0
79,101,94,1,48,0
79,101,104,2,0,0
79,101,126,2,0,0
79,101,133,1,43,0
79,101,156,2,0,0
79,101,174,1,1,1
79,101,182,2,0,0
79,101,213,2,0,0
79,101,216,2,0,0
79,101,218,2,0,0
79,101,219,2,0,0
79,101,231,2,0,0
79,101,237,2,0,0
79,101,240,2,0,0
79,101,241,2,0,0
79,101,247,2,0,0
79,101,258,2,0,0
79,101,263,2,0,0
79,101,281,1,1,2
79,101,285,2,0,0
79,101,290,2,0,0
79,101,347,2,0,0
79,101,352,2,0,0
79,101,10001,2,0,0
79,101,10002,2,0,0
79,101,10003,2,0,0
79,101,10004,2,0,0
79,101,10005,2,0,0
79,101,10006,2,0,0
79,101,10007,2,0,0
79,101,10008,2,0,0
79,101,10009,2,0,0
79,101,10010,2,0,0
79,101,10011,2,0,0
79,101,10012,2,0,0
79,101,10013,2,0,0
79,101,10014,2,0,0
79,101,10015,2,0,0
79,101,10016,2,0,0
79,102,29,1,34,0
79,102,33,1,1,3
79,102,34,5,0,0
79,102,38,5,0,0
79,102,45,1,6,0
79,102,50,1,29,0
79,102,53,2,0,0
79,102,55,1,15,0
79,102,58,2,0,0
79,102,59,2,0,0
79,102,86,5,0,0
79,102,89,2,0,0
79,102,91,2,0,0
79,102,92,2,0,0
79,102,93,1,20,0
79,102,94,2,0,0
79,102,94,1,48,0
79,102,102,5,0,0
79,102,104,2,0,0
79,102,126,2,0,0
79,102,133,1,43,0
79,102,138,5,0,0
79,102,156,2,0,0
79,102,164,5,0,0
79,102,171,5,0,0
79,102,174,1,1,1
79,102,182,2,0,0
79,102,196,5,0,0
79,102,207,5,0,0
79,102,213,2,0,0
79,102,216,2,0,0
79,102,218,2,0,0
79,102,219,2,0,0
79,102,231,2,0,0
79,102,237,2,0,0
79,102,240,2,0,0
79,102,241,2,0,0
79,102,247,2,0,0
79,102,258,2,0,0
79,102,263,2,0,0
79,102,281,1,1,2
79,102,285,2,0,0
79,102,290,2,0,0
79,102,347,2,0,0
79,102,352,2,0,0
79,102,10001,2,0,0
79,102,10002,2,0,0
79,102,10003,2,0,0
79,102,10004,2,0,0
79,102,10005,2,0,0
79,102,10006,2,0,0
79,102,10007,2,0,0
79,102,10008,2,0,0
79,102,10009,2,0,0
79,102,10010,2,0,0
79,102,10011,2,0,0
79,102,10012,2,0,0
79,102,10013,2,0,0
79,102,10014,2,0,0
79,102,10015,2,0,0
79,102,10016,2,0,0
80,7,29,1,34,0
80,7,33,1,1,3
80,7,45,1,1,4
80,7,45,1,6,0
80,7,50,1,29,0
80,7,53,2,0,0
80,7,55,1,15,0
80,7,57,2,0,0
80,7,58,2,0,0
80,7,59,2,0,0
80,7,63,2,0,0
80,7,70,2,0,0
80,7,89,2,0,0
80,7,91,2,0,0
80,7,92,2,0,0
80,7,93,1,20,0
80,7,94,2,0,0
80,7,94,1,54,0
80,7,104,2,0,0
80,7,110,1,37,0
80,7,126,2,0,0
80,7,133,1,46,0
80,7,148,2,0,0
80,7,156,2,0,0
80,7,174,1,1,1
80,7,182,2,0,0
80,7,213,2,0,0
80,7,216,2,0,0
80,7,218,2,0,0
80,7,219,2,0,0
80,7,231,2,0,0
80,7,237,2,0,0
80,7,240,2,0,0
80,7,241,2,0,0
80,7,247,2,0,0
80,7,249,2,0,0
80,7,258,2,0,0
80,7,263,2,0,0
80,7,264,2,0,0
80,7,280,2,0,0
80,7,281,1,1,2
80,7,285,2,0,0
80,7,290,2,0,0
80,7,291,2,0,0
80,7,347,2,0,0
80,7,352,2,0,0
80,7,10001,2,0,0
80,7,10002,2,0,0
80,7,10003,2,0,0
80,7,10004,2,0,0
80,7,10005,2,0,0
80,7,10006,2,0,0
80,7,10007,2,0,0
80,7,10008,2,0,0
80,7,10009,2,0,0
80,7,10010,2,0,0
80,7,10011,2,0,0
80,7,10012,2,0,0
80,7,10013,2,0,0
80,7,10014,2,0,0
80,7,10015,2,0,0
80,7,10016,2,0,0
80,8,5,5,0,0
80,8,25,5,0,0
80,8,29,1,29,0
80,8,33,1,1,3
80,8,34,5,0,0
80,8,38,5,0,0
80,8,45,1,1,4
80,8,45,1,6,0
80,8,50,1,24,0
80,8,53,2,0,0
80,8,55,1,13,0
80,8,57,2,0,0
80,8,58,2,0,0
80,8,59,2,0,0
80,8,63,2,0,0
80,8,68,5,0,0
80,8,69,5,0,0
80,8,70,2,0,0
80,8,86,5,0,0
80,8,89,2,0,0
80,8,91,2,0,0
80,8,92,2,0,0
80,8,93,1,17,0
80,8,94,2,0,0
80,8,94,1,44,0
80,8,102,5,0,0
80,8,104,2,0,0
80,8,110,1,37,0
80,8,126,2,0,0
80,8,133,1,36,0
80,8,138,5,0,0
80,8,148,2,0,0
80,8,156,2,0,0
80,8,164,5,0,0
80,8,174,1,1,1
80,8,182,2,0,0
80,8,213,2,0,0
80,8,216,2,0,0
80,8,218,2,0,0
80,8,219,2,0,0
80,8,231,2,0,0
80,8,237,2,0,0
80,8,240,2,0,0
80,8,241,2,0,0
80,8,244,1,55,0
80,8,247,2,0,0
80,8,249,2,0,0
80,8,258,2,0,0
80,8,263,2,0,0
80,8,264,2,0,0
80,8,280,2,0,0
80,8,281,1,1,2
80,8,285,2,0,0
80,8,290,2,0,0
80,8,347,2,0,0
80,8,352,2,0,0
80,8,10001,2,0,0
80,8,10002,2,0,0
80,8,10003,2,0,0
80,8,10004,2,0,0
80,8,10005,2,0,0
80,8,10006,2,0,0
80,8,10007,2,0,0
80,8,10008,2,0,0
80,8,10009,2,0,0
80,8,10010,2,0,0
80,8,10011,2,0,0
80,8,10012,2,0,0
80,8,10013,2,0,0
80,8,10014,2,0,0
80,8,10015,2,0,0
80,8,10016,2,0,0
80,9,5,5,0,0
80,9,8,5,0,0
80,9,25,5,0,0
80,9,29,1,34,0
80,9,33,1,1,3
80,9,34,5,0,0
80,9,38,5,0,0
80,9,45,1,1,4
80,9,45,1,6,0
80,9,50,1,29,0
80,9,53,2,0,0
80,9,55,1,15,0
80,9,57,2,0,0
80,9,58,2,0,0
80,9,59,2,0,0
80,9,63,2,0,0
80,9,68,5,0,0
80,9,69,5,0,0
80,9,70,2,0,0
80,9,86,5,0,0
80,9,89,2,0,0
80,9,91,2,0,0
80,9,92,2,0,0
80,9,93,1,20,0
80,9,94,2,0,0
80,9,94,1,54,0
80,9,102,5,0,0
80,9,104,2,0,0
80,9,110,1,37,0
80,9,126,2,0,0
80,9,129,5,0,0
80,9,133,1,46,0
80,9,138,5,0,0
80,9,148,2,0,0
80,9,156,2,0,0
80,9,164,5,0,0
80,9,173,5,0,0
80,9,174,1,1,1
80,9,182,2,0,0
80,9,189,5,0,0
80,9,196,5,0,0
80,9,203,5,0,0
80,9,207,5,0,0
80,9,210,5,0,0
80,9,213,2,0,0
80,9,214,5,0,0
80,9,216,2,0,0
80,9,218,2,0,0
80,9,219,2,0,0
80,9,223,5,0,0
80,9,231,2,0,0
80,9,237,2,0,0
80,9,240,2,0,0
80,9,241,2,0,0
80,9,244,5,0,0
80,9,247,2,0,0
80,9,249,2,0,0
80,9,258,2,0,0
80,9,263,2,0,0
80,9,264,2,0,0
80,9,280,2,0,0
80,9,281,1,1,2
80,9,285,2,0,0
80,9,290,2,0,0
80,9,291,2,0,0
80,9,347,2,0,0
80,9,352,2,0,0
80,9,10001,2,0,0
80,9,10002,2,0,0
80,9,10003,2,0,0
80,9,10004,2,0,0
80,9,10005,2,0,0
80,9,10006,2,0,0
80,9,10007,2,0,0
80,9,10008,2,0,0
80,9,10009,2,0,0
80,9,10010,2,0,0
80,9,10011,2,0,0
80,9,10012,2,0,0
80,9,10013,2,0,0
80,9,10014,2,0,0
80,9,10015,2,0,0
80,9,10016,2,0,0
80,101,29,1,34,0
80,101,33,1,1,3
80,101,45,1,1,4
80,101,45,1,6,0
80,101,50,1,29,0
80,101,53,2,0,0
80,101,55,1,15,0
80,101,58,2,0,0
80,101,59,2,0,0
80,101,63,2,0,0
80,101,89,2,0,0
80,101,91,2,0,0
80,101,92,2,0,0
80,101,93,1,20,0
80,101,94,2,0,0
80,101,94,1,54,0
80,101,104,2,0,0
80,101,110,1,37,0
80,101,126,2,0,0
80,101,133,1,46,0
80,101,156,2,0,0
80,101,174,1,1,1
80,101,182,2,0,0
80,101,213,2,0,0
80,101,216,2,0,0
80,101,218,2,0,0
80,101,219,2,0,0
80,101,231,2,0,0
80,101,237,2,0,0
80,101,240,2,0,0
80,101,241,2,0,0
80,101,247,2,0,0
80,101,258,2,0,0
80,101,263,2,0,0
80,101,264,2,0,0
80,101,280,2,0,0
80,101,281,1,1,2
80,101,285,2,0,0
80,101,290,2,0,0
80,101,347,2,0,0
80,101,352,2,0,0
80,101,10001,2,0,0
80,101,10002,2,0,0
80,101,10003,2,0,0
80,101,10004,2,0,0
80,101,10005,2,0,0
80,101,10006,2,0,0
80,101,10007,2,0,0
80,101,10008,2,0,0
80,101,10009,2,0,0
80,101,10010,2,0,0
80,101,10011,2,0,0
80,101,10012,2,0,0
80,101,10013,2,0,0
80,101,10014,2,0,0
80,101,10015,2,0,0
80,101,10016,2,0,0
80,102,29,1,34,0
80,102,33,1,1,3
80,102,34,5,0,0
80,102,38,5,0,0
80,102,45,1,1,4
80,102,45,1,6,0
80,102,50,1,29,0
80,102,53,2,0,0
80,102,55,1,15,0
80,102,58,2,0,0
80,102,59,2,0,0
80,102,63,2,0,0
80,102,69,5,0,0
80,102,86,5,0,0
80,102,89,2,0,0
80,102,91,2,0,0
80,102,92,2,0,0
80,102,93,1,20,0
80,102,94,2,0,0
80,102,94,1,54,0
80,102,102,5,0,0
80,102,104,2,0,0
80,102,110,1,37,0
80,102,126,2,0,0
80,102,133,1,46,0
80,102,138,5,0,0
80,102,156,2,0,0
80,102,164,5,0,0
80,102,171,5,0,0
80,102,174,1,1,1
80,102,182,2,0,0
80,102,196,5,0,0
80,102,207,5,0,0
80,102,213,2,0,0
80,102,216,2,0,0
80,102,218,2,0,0
80,102,219,2,0,0
80,102,231,2,0,0
80,102,237,2,0,0
80,102,240,2,0,0
80,102,241,2,0,0
80,102,247,2,0,0
80,102,258,2,0,0
80,102,263,2,0,0
80,102,264,2,0,0
80,102,280,2,0,0
80,102,281,1,1,2
80,102,285,2,0,0
80,102,290,2,0,0
80,102,347,2,0,0
80,102,352,2,0,0
80,102,10001,2,0,0
80,102,10002,2,0,0
80,102,10003,2,0,0
80,102,10004,2,0,0
80,102,10005,2,0,0
80,102,10006,2,0,0
80,102,10007,2,0,0
80,102,10008,2,0,0
80,102,10009,2,0,0
80,102,10010,2,0,0
80,102,10011,2,0,0
80,102,10012,2,0,0
80,102,10013,2,0,0
80,102,10014,2,0,0
80,102,10015,2,0,0
80,102,10016,2,0,0
81,7,33,1,1,2
81,7,48,1,11,0
81,7,49,1,16,0
81,7,84,1,6,0
81,7,85,2,0,0
81,7,86,1,21,0
81,7,87,2,0,0
81,7,92,2,0,0
81,7,103,1,44,0
81,7,104,2,0,0
81,7,115,2,0,0
81,7,129,1,38,0
81,7,148,2,0,0
81,7,156,2,0,0
81,7,182,2,0,0
81,7,192,1,50,0
81,7,199,1,32,0
81,7,209,1,26,0
81,7,216,2,0,0
81,7,218,2,0,0
81,7,237,2,0,0
81,7,240,2,0,0
81,7,241,2,0,0
81,7,263,2,0,0
81,7,290,2,0,0
81,7,319,1,1,1
81,7,351,2,0,0
81,7,10001,2,0,0
81,7,10002,2,0,0
81,7,10003,2,0,0
81,7,10004,2,0,0
81,7,10005,2,0,0
81,7,10006,2,0,0
81,7,10007,2,0,0
81,7,10008,2,0,0
81,7,10009,2,0,0
